"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"224205d9c55a4bb383ae844bc023fcd42ab00307","@","@","Boffins 2: Brilliant Bouncing Boffins","@","","","1985","Addictive Game","@","","","","","","","","",""
"@",,"224ad4ba624daf993588beb27c478212ba82db94","@","@","Electron Hangman","@","","","198x","Comsoft","@","","","","","","","","",""
"@",,"225dc191efb7ea202ab1375ac52bce11c2eb62af","@","@","Felix and the Fruit Monsters","@","","","198x","Chaytor, John","@","b","b 1","","","","","","",""
"@",,"23057b34f27a8b42cc5e7582c887c448058bc23e","@","@","Zenon","@","","","1988","Impact Software","@","","","","","","","","","1"
"@",,"236a5f45c26d8e29ca236d6b2c025d12c2e7ea77","@","@","French on the Run","@","","","198x","Swift","@","","","","","","","","",""
"@",,"236f87df288ac77715e11d6bff7a277c77c58025","@","@","Electron User: Issue 1-4: Simon","@","","","1983","Electron User","@","","","","","","","","",""
"@",,"2396b0aebf869e66d8834e598643c8f311a0073b","@","@","SAS Commander","@","","","1984","Hewson Consultants","@","","","","","","","","",""
"@",,"23b2c661652c6f2ee04bfe806a851bc00f628686","@","@","F-14 Tomcat","@","","","1989","DNA","@","","","","","","","","",""
"@",,"23d7b834f6a5c5f2c99b20e725502cc90f0e0e88","@","@","Jet Set Willy","@","","","198x","Tynesoft","@","b","b 1","","","","","","",""
"@",,"248d4653e7c26e48a5e33ce1a5f98f443d310fbc","@","@","Graham Gooch's Test Cricket","@","","","198x","Audiogenic","@","","","","","","","","",""
"@",,"24b12118544e9e01ca63380b4b9ef4c2677c965b","@","@","American Sud Part 3","@","","","198x","Riverdale","@","","","","","","","","",""
"@",,"24b2d4c1e7d101993de39c426fbe0654163c82c0","@","@","Bug Blaster","@","","","1983","Aligata - Superior Software","@","","","","","","","","","1"
"@",,"24feb73957b628c2617e792e7eca19cc45706a19","@","@","Graham Gooch's Test Cricket","@","","","198x","Audiogenic","@","a","a 1","","","","","","",""
"@",,"250bdfd3ed9855c9f30e3b41f84fe1928dc77e6a","@","@","10 of the Best Vol 2: Star Fighter Pilot","@","","","198x","Sinclair User","@","","","","","","","","",""
"@",,"251f3bd5bc1d353ed20892c1c45ce9e5cf143ba8","@","@","Winter Olympics","@","","","1986","Tynesoft","@","","","","","","","","",""
"@",,"258b55378b051e9b5cff5e71c883e056ad71c9c7","@","@","Quest for Freedom","@","","","1986","IJK","@","","","","","","","","",""
"@",,"25a8b0d07fef72872b4192e747955d95d7b5d4fa","@","@","Saracoid","@","","","198x","@","@","","","","","","","","",""
"@",,"25d4b89621bf2d502e975a192dc2b1968cd42ec4","@","@","Mouse Trap","@","","","198x","Tynesoft","@","","","","","","","","",""
"@",,"26134f4f53e16c4b1380694c8e5137359ae46443","@","@","Fighter Pilot","@","","","198x","@","@","","","","","","","","",""
"@",,"26288bae70cf6dfeb61333883a6edbd4cc935fa0","@","@","Kansas Collection Disk 1","@","","","19xx","Kansas City","@","","","","","","","","",""
"@",,"26a0f5bb2dc892c41216f9360507936dc23e4d7c","@","@","A Vous La France!","@","Vous La France!, A","","19xx","BBC","@","b","b 1","","","","","","",""
"@",,"26a8508a498d497406c48550efb63528ffc8fb2c","@","@","Hercules","@","","","198x","Alpha Omega","@","","","","","","","","",""
"@",,"26e8cb6d2bafc3f6f76f66b38901c8805021c0a6","@","@","Paperboy","@","","","198x","Elite Systems","@","","","","","","","","",""
"@",,"2763eb975061059a94300946bf0f8863b18f7a94","@","@","Electron Invaders","@","","","198x","Micropower - Program Power","@","b","b 2","","","","","","",""
"@",,"2765974ab62cb5c7b432271219b2267e45d33e00","@","@","Parachute","@","","","19xx","@","@","","","","","","","","",""
"@",,"27c3e6c874eac3b9497cd9615d6792f156c4c5bb","@","@","Adventure #6: Strange Odyssey","@","","","1984","Adams, Scott - Adventure International","@","b","b 1","","","","","","",""
"@",,"27db31f925b5a662bdc01a641b0fc40832abbc9d","@","@","Inner Space","@","","","198x","@","@","b","b 1","","","","","","",""
"@",,"2820ad843d1a20e41c4a4295bd18e50de6309a3c","@","@","Anarchy Zone","@","","","198x","Atlantis","@","","","","","","","","",""
"@",,"285388e5a3785bd48b992775263b398711851cea","@","@","Overdrive","@","","","1984","Superior Software","@","a","a 2","","","","","","",""
"@",,"285ade572bf416646ccc117bf1efd8e67c79b636","@","@","Maze","@","","","1984","Acornsoft","@","","","","","","","","",""
"@",,"2863b45dc880a7ed91ad9828795a3eb5ed0bcdd4","@","@","Acorn Electron OS","@","","","1983","Acorn","@","","","","","","","","",""
