"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,2a8538f2f7c3cb61d15311d8178cb2bba7549531,@,@,"Monica no Castelo do Dragao",,,,1991,"Sega / Tec Toy",br,b,,,,,,,,
@,,2a9090ed365e7425ca7a59f87b942c16b376f0a3,@,@,"Aerial Assault",,,,1990,Sega,,,,,,,,,,
@,,2ac3c0a9bc4028e5e2491e132b75652348308187,@,@,"The Cyber Shinobi",,"Cyber Shinobi",proto,1990,Sega,,,,,,,,,,
@,,2aca4b32ba99b67208aebba4cc08db1572cc4849,@,@,"Binary Gunner",,,v0.1,2021/11/13,haroldo-ok,,,,,,,,,,
@,,2b3a9da256f2918b859ebcb6ffa1b36a09e7595d,@,@,"Pit Pot + Astro Warrior",,,v1,1986,Sega,,,,,,,,,,
@,,2c386825dce99b340084b28bdf90fb4ee7107317,@,@,"Sega Chess",,,,1991,Sega,,,,,,,,,,
@,,2cfe53c6af86bfde112bbe12f0ac1ec3be3765ec,@,@,"Ghost House",,,v1,1986,Sega,,b,,,,,,,,
@,,2d0a581da1c787b1407fb1cfefd0571e37899978,@,@,"Alex Kidd: High Tech World",,"Alex Kidd - High Tech World",,1989,Sega,,,,,,,,,,
@,,2d1201523540ae1673fe75bd2c9d1db1cc61987d,@,@,"Walter Payton Football",,,,1989,Sega,us,,,,,,,,,
@,,2d4ee3f01400648c533e47cd8f551b9e9a4b1c5f,@,@,"Code 38: Volume I",,"Code 38 - Volume I",,2004,"Furrtek / L.i.N.",,,,,,,,,,
@,,2e9cceec6c872dc988236c96618225e953c4d794,@,@,"NanoWars 8k",,,"v0.7 / ",19xx,"Pinheiro, Haroldo",,,,,,,,,,
@,,2ed6220b583e9f50d839d5ccecfcb2994584ba39,@,@,"Ttoriui Moheom",,,,1986,"Coreland / Samsung / Sega",kr,,,,,,,,,
@,,2f8b5a66381dbbe7524af7af6372fbb6a6575ac5,@,@,"4 Pak All Action",,,,1985,"HES Corp",au,,,,,,1,,,
@,,2fb857fc59cccbd3206e1beb0b9d717972320d3f,@,@,"Comic Bakery",,,,19xx,@,kr,,"AKA Ppang Gongjang / MSX port",,,,1,,,
@,,2fdb7ebce61e316ded27b575535d4f475c9dd822,@,@,"Great Basketball",,,,1987,Sega,,,,,,,,,,
@,,2fe27e2c091645a44ab2cea7fb78d3b2909d88b3,@,@,"Super Kick Off",,,,1991,"U.S. Gold",,b,,,,,,,,
@,,2feafd8f1c40fdf1bd5668f8c5c02e5560945b17,@,@,"Samsung Gam-Boy II BIOS",,,,1986,"Samsung / Sega",kr,,,,,,,,,
@,,30224286c65beddf37dc83f688f1bd362f325227,@,@,"Tom and Jerry: The Movie",,"Tom and Jerry - Movie",,1992,Sega,,,,,,,,,,
@,,306658835e82fb604666eaca089b5645c12f0197,@,@,"Ghouls 'n Ghosts",,,"Demo slideshow",1990,"Capcom / Sega",,,,,,,,,,
@,,3083069782c7cfcf2cc1229aca38f8f2971cf284,@,@,"GP Rider",,,,1993,Sega,,,,,,,,,,
@,,30b97f8afac0044ceda2722f5fddd31ba30de571,@,@,"Lemmings 2: The Tribes",,"Lemmings 2 - Tribes",proto,1994,Psygnosis,eu,,,,,,,,,
@,,3142b7a9450445d959f6980102c1057b8875f78a,@,@,"Happy Looser",,,,2001,"Cornut, Omar",,b,,,,,,,,
@,,3149e453387cf1a4e0eaf4c8da4fb3aa015b3054,@,@,"New Boggle Boggle 2",,,,1989,Zemina,kr,,,,,,1,,,
@,,31605352efae3432a7fbea245ae00c53ab30ec18,@,@,"Super Bioman 1",,,,1992,"Hello Soft / Hi-Com",kr,,,,,,,,,
@,,316e888237f274663939597bd33407e718bed969,@,@,Paws,,,,2006,"An!mal / Furrtek",,,,,,,,,,
@,,317775a17867530a8fe3a5b17b681d5ada351432,@,@,"Aztec Adventure: The Golden Road to Paradise",,"Aztec Adventure - Golden Road to Paradise",,1987,Sega,,,,,,,,,,
@,,31af58e655e12728b01e7da64b46934979b82ecf,@,@,"Back to the Future Part II",,,,1990,"Image Works / Mirrorsoft",,,,,,,,,,
@,,320e3491da0266b46ff52103c23d25da2176e91c,@,@,"Gaegujangi Kkachi",,,,1993,"Hi-Com / Zemina",kr,,,,,,,,,
@,,323547ea8fe9436a1b2b747d74ce357f9f919680,@,@,"Great Football",,,,1987,Sega,,b,,,,,,,,
@,,324fe5ae2172de7bb489acfb8945a4d97d8dae5a,@,@,"Double Dragon",,,,1988,"Sega / Technos",,b,,,,,,,,
@,,327c3518363ee060b681ff34c0b2eea3ffea27e4,@,@,"Psycho Fox",,,,1989,Sega,,,,,,,,,,9
@,,32b7e0c831182af1a63bc94a7fdb10973faf4ef7,@,@,SpaceOddity,,,,2005,"Mooz / Proppy / Tet",,,,,,,,,,
@,,32e386a2c801761cdfdc818069b1b0ec5057154c,@,@,Strider,,,,1991,"Capcom / Sega",,,,,,pt,,,,
@,,332682b2fad6e7d6fd654e696d5e32ae4f97cece,@,@,"Golden Axe Warrior",,,,1991,Sega,,,,,,de,,,,
@,,33c21d164fd3cdf7aa9e7e0fe1a3ae5a491bd9f5,@,@,"Machine Gun Joe",,,,1986,Sega,jp,,,,,,,,,
@,,33d14e70c96a79ad670a522d06e3b8a1c468ee47,@,@,"Teddy Boy",,,,1985,Sega,,,,,,,,,,11
@,,34307a745d3d52a4b814e9831b7041f25e8052d1,@,@,"The Circuit",,Circuit,,1986,Sega,jp,,,,,,,,,
@,,34b11d5ad93c6b95493c6503d8ec25692a5a0a7d,@,@,"Dead Angle",,,proto,1989,Sega,,,,,,,,,,
@,,34c42beb04caded370eae9cd5e0c558a9bcc348c,@,@,"Master of Darkness",,,,1992,Sega,,b,,,,,,,,
@,,34e8f2bbb4a29568fe1f8d8ac393b719e3b3cdb5,@,@,Spellcaster,,,,1989,Sega,,,,,,,,,,1
@,,34f2c6f59cbb642fae78219af8072559f4b794e5,@,@,"Psycho Fox",,,,1989,Sega,,,,,,,,,,5
@,,3504e57c4cce39d930def2434cbeeb4284af7f85,@,@,"River Strike",,,"v0.04 / ",200x,"Pinheiro, Haroldo",,,,,,,,,,
@,,35a5f9a52cce6d702ba7e68daa7b5a07bce5ca87,@,@,"Game Mo-eumjip 188 Hap",,,,19xx,@,kr,,,,,,1,,,
@,,35dd98834aab5ee6d823887760255515beb86510,@,@,"Tri Formation",,,,1987,Sega,,b,,,,,,,,
@,,35e882723189178c1dc811a04125daec4487e693,@,@,"Nekyuu Kousien",,,,1988,Sega,jp,,,,,,,,,
@,,360073cb28e87a05b7f3a5922a24601981330046,@,@,"FIFA International Soccer",,,,1994,"Electronic Arts / Tec Toy / Tiertex Design Studio",br,,,,,,,,,
@,,360ecdc8a5114b7af2cf5dc6ac006a63734fe859,@,@,"Cross Horde",,,v1.0,2021/05/01,"Caruso, Fabrizio",,,,,,,,,,
@,,363ab461590926d98bffc9eaaf643fe8a7d07021,@,@,SpaceOddity,,,"v0.10 / ",2005,"Mooz / Proppy / Tet",,,,,,,,,,
@,,3649f89917e4a65c766f687d92de7c794d94f136,@,@,"Z80 aPLib Decompressor",,,,200x,@,,,,,,,,,,
@,,36a67210ca9762f280364007fcacbd7b1416d6ee,@,@,"Taz in Escape from Mars",,,,1996,"Sega / Tec Toy",br,,,,,,,,,
@,,3806ba3dc2ca3c56f3f74271211cede9e922d420,@,@,"Pong Master",,,,2006,"Pinheiro, Haroldo",,,,,,,,,,
@,,38916ce0becf7eab5889c417789d1f8c2ab8bbfe,@,@,"AntiISDA Warrior",,,"v1.00 / ",2004,"Tzvetkov, Ventzislav",,,,,,,,,,
@,,38bd50181b98216c9ccf1d7dd6bc2c0a21e9a283,@,@,"Opa Opa",,,,1987,Sega,jp,,,,,,,,,
@,,38d4a7fc5ccc2558305dcf614729d805888e84aa,@,@,ZEXALL,,,"v0.12 / ",2003,"Maxim / Quinn, Eric",,,VDP,,,,,,,
@,,395406ce1ed2ccaa6f3415c66558bbd3c53a2880,@,@,"Double Dragon",,,,1988,"Sega / Technos",,b,,,,,,,,
@,,397651666be6d52298d59fecc026b929a6741995,@,@,"Alex Kidd: The Lost Stars",,"Alex Kidd - Lost Stars",,1988,Sega,,b,,,,,,,,
@,,3a4137288455c1922cd4ddc84877f15d801017db,@,@,"Ninja Gaiden",,,beta,1992,Sega,,,,,,de,,,,
@,,3a64657e3523a5da1b99db9d89b1a48ed4ccc5ed,@,@,"The Lion King",,"Lion King",,1994,Virgin,,,,,,,,,,
@,,3aab3e95dac0fa93612da20cf525dba4dc4ca6ba,@,@,Zillion,,,v1,1987,Sega,us,,,,,,,,,
@,,3ab41c5f531840743c128cbf73520746332fba26,@,@,"Copyright Violation",,,"v1.00 / ",2002,"Warren, Nicolas",,,,,,,,,,
@,,3ac1dd95e822482c8771757fa4ae8de6322b15ef,@,@,SpaceOddity,,,"v0.01 / ",2005,"Mooz / Proppy / Tet",,,,,,,,,,
@,,3af7b66248d34eb26da40c92bf2fa4c73a46a051,@,@,"Sega Master System BIOS",,,,1990,Sega,"eu,us",,,,,,,,,
@,,3b5b3fcdb90edceaf4384a9780a66b0687943dd9,@,@,"Twenty Three vs. Ten",,,,2007,Opius,,,,,,,,,,
@,,3bcffd47294f25b25cccb7f42c3a9c3f74333d73,@,@,"Power Strike II",,,,1993,"Compile / Sega",,,,,,,,,,
@,,3bfdef48f27f2e53e2c31cb9626606a1541889dd,@,@,Ecco,,,,1993,"Novotrade / Sega",,,,,,,,,,
@,,3c0b12cfb70f2515429b6e88e0753d69dbb907ab,@,@,"Great Golf",,,v1,1987,Sega,,,,,,,,,,
@,,3c48d5103d057fd3426b09365bcdeb86694da5cd,@,@,"Psycho Fox",,,,1989,Sega,,,,,,,,,,3
@,,3cb1b750911ee7474d5091f3b3dbb12825191810,@,@,"3D Demo",,,"v1.00 / ",2005,"Covell, Chris",,,,,,,,,,
@,,3cc678040b5da8a9b443dd0f459b2d395270255b,@,@,"Super Futebol II",,,,1996/06,"Tec Toy",br,,"Game Box Série Esportes",,,,,,,
@,,3cdb5efc71408bc53499ea42c54546d65fdf00ae,@,@,"Chase H.Q.",,,,1990,Taito,,b,,,,,,,,
@,,3d0174017de5e16c608b56a2a5680ae5dd314140,@,@,"Super Monaco GP",,,proto,1990,Sega,eu,,,,,,,,,
@,,3d0d82e4401c0d2f89130326d95a09f528ac2010,@,@,Tetracycline,,,"v0.4 / ",2000,"Warren, Nicolas",,,,,,,,,,
@,,3d16b0954b5419b071de270b44d38fc6570a8439,@,@,Columns,,,,1990,Sega,,,,,,,,,,
@,,3d23afcc802cd414849b0eac69ce712bf2fa72ff,@,@,"Color & Switch Test",,,,19xx,Sega,,,,,,,,,,
@,,3d41a4e3b9ffc3e2ba87bd89baf13271f8560775,@,@,Dragon,,,,1993,Virgin,,,,,,,,,,
@,,3da61c3f36aaa885c3efa58807fd122f24643ded,@,@,"Seishyun Scandal",,,,1986,"Coreland / Sega",jp,,,,,,,,,1
@,,3dc78261d06d42df60594e471be2463ceaef7247,@,@,"Cross Bomber",,,,2020/08/26,"Caruso, Fabrizio",,,,,,,,,,
@,,3e0bfd3b22740ddea718027b59cf9322bf5297d8,@,@,R-Type,,,proto,1988,Sega,,,,,,,,,,
@,,3ed935f886bc74dcdc9d33effbb10ef7c113df84,@,@,Paperboy,,,,1990,"Atari / Tengen / Tiertex Design Studio",,,,,1,,,,,
@,,3f034429b23b6976c961595c1bcbd68826cb760d,@,@,"Forgotten Worlds",,,,1991,"Capcom / Sega",,,,,,,,,,
@,,3f4b2c76919202d24fb6ee8774842eb978157e98,@,@,"Alex Kidd in Miracle World",,,v1,1986,Sega,,b,,,,,,,,
@,,3f67e0e702f391839b51a43125f971ae1c5fad92,@,@,"Mortal Kombat",,,,1993,"Acclaim / Arena Entertainment / Midway / Probe",,,,,,,,,,
@,,3fc6ccc556a1e4eb376f77eef8f16b1ff76a17d0,@,@,"The Addams Family",,"Addams Family",,1993,"Acclaim / Flying Edge / Ocean",,,,,,,,,,
@,,3fce661d57e8bc764e7190ddbee4bf3d3e214c6c,@,@,Kenseiden,,,v1,1988,Sega,,,,,,,,,,
@,,4000cbb14a4ab6d262879a2c55b7be27f134b7e3,@,@,"Dragon Blaster",,,v0.6,2021/11/15,haroldo-ok,,,,,,,,,,
@,,409ccca9dcb78a20f7dd917699ce2c70f87f857f,@,@,"Pit Fighter",,,,1990,"Atari / Tec Toy",br,,,,,,,,,
@,,40becc56873eaceb816712a5882df32cfecff8df,@,@,"Hello, World! Demo",,,,200x,@,,,,,,,,,,
@,,40cb17e76a79fad0630d0b58c0cd96c037be22d6,@,@,"SMS Power 7th Anniversary Demo",,,"v1.02 / ",2004,"Warren, Nicolas",,,,,,,,,,
@,,40ffee4916a5f51946b6dc68f88f2f6155b15871,@,@,"Sega Master System YM2413 FM Tool",,,,2015/12/15,"Covell, Chris",,,,,,,,,,
@,,4116e4a742e3209ca5db9887cd92219d15cf3c9a,@,@,"Super Kick Off",,,,1991,"U.S. Gold",,,,,,,,,,
@,,413986f174799f094a8dd776d91dcf018ee17290,@,@,"Altered Beast",,,,1988,Sega,,,,,,,,,,
@,,417739aa248032f5aebe05750a5de85346e36712,@,@,"Great Golf",,,,1986,Sega,jp,,,,,,,,,
@,,418ea57fdbd06aca4285447db2ecb2b0392a178d,@,@,"Quest for the Shaven Yak Starring Ren Hoek & Stimpy",,,,1993,"Sega / Tec Toy",br,,,,,,,,,
@,,4202ce26832046c7ca8209240f097a8a0a84d981,@,@,"Fantastic Dizzy",,,,1993,Codemasters,eu,,,,,,,,,
@,,425621f350d011fd021850238c6de9999625fd69,@,@,"Micro Machines",,,,1993,Codemasters,,,,,,,,,,
@,,42ae56318499fbed305d5ccc852febf392ecfd53,@,@,"Wonder Boy in Monster World",,,,1993,Sega,,,,,,,,,,2
@,,42f64f5ee3cc8a8f74c2601a93c5e619976a31f0,@,@,"SMS APA Demo",,,"v0.01 / ",200x,"Pinheiro, Haroldo",,,,,,,,,,
@,,430154dc7ac1bb580c7663019ca476e5333e0508,@,@,"Scramble Spirits",,,v1,1988,Sega,,,,,,,,,,
@,,4323cf3db733c1ff3d48771dc084d342cdcf43b8,@,@,Borgman,,,beta,1988,Sega,jp,,,,,,,,,
@,,43552f58f0c0c292f3e4c1b1525fd0344dc220c6,@,@,Hang-On,,,,1985,Sega,jp,,,,,,,,,
@,,43a30da241f57cf086ab9b2ed25fe018171f2908,@,@,"Temco World Cup '93",,,,1993,"Sega / Tecmo",eu,,,,,,,,,
@,,442f3ba8a66a0d9c49a46091df83fcdba4b63c3a,@,@,"Super Racing",,,,1988,Sega,jp,,,,,,,,,
@,,44384ec8bf91e1ca5512ff88bbcf1ae1ce5a1a35,@,@,"Submarine Attack",,,,1990,Sega,,,,,,,,,,
@,,4463d87760079ffcf13048849ab22b2d3d4a1eb1,@,@,SpaceOddity,,,"v0.13 / ",2005,"Mooz / Proppy / Tet",,,,,,,,,,
@,,44874a93a34485892ccc67fd824ee34d30d1c851,@,@,"Casino Games",,,,1989,Sega,,b,,,,,,,,
@,,44876b44089b4174858e54202e567e02efa76859,@,@,"Bubble Bobble",,,,1991,Taito,,,,,,,,,,
@,,448e40c96b831d26af170adc86639a34e4f9e097,@,@,"Marble Madness",,,,1992,"Atari / Tengen",,,,,,es,,,,
@,,44abcb41221dab398cf10085e276cece191cd2c6,@,@,"Streets of Rage",,,,1993,Sega,,,,,,fr,,,,
@,,44e30fea309911a9c114b8e31ca7ec5584295b21,@,@,"Double Hawk",,,beta,1990,Sega,,,,,,,,,,
@,,44e39176cb012f07844ec3b44244c1197f619ff5,@,@,"Slap Shot",,,beta,1989,Sega,,,,,,,,,,
@,,44ed3aeaa4c8a627b88c099b184ca99710fac0ad,@,@,"Arcade Smash Hits",,,,1992,"Atari / Virgin",,,,,,,,,,
@,,452f12cd054f278048fa6bc5a3d6f610d0dc7d0a,@,@,"Sonic the Hedgehog 2",,,v0,1992,Sega,,,,,,,,,,1
@,,454479bb52b38c9c826ed069b19303b9e7d254da,@,@,"Cross Chase",,,,2018/10/29,iny,,b,,,1,,,,,
@,,45943b021cbaee80a149b80ddb6f3fb5eb8b9e43,@,@,"Shadow of the Beast",,,,1991,Psygnosis,,,,,,,,,,
@,,459a01f6e240e6f81726f174fadcfe06badce841,@,@,"RoboCop 3",,,,1993,"Acclaim / Flying Edge / Ocean",,,,,,,,,,
@,,46248d387a9a32931cfa257a6f418015e2ce2653,@,@,"The Ninja",,Ninja,,1986,Sega,,b,,,,,,,,
@,,464106197eef12d953b0feaf2163f8ed6e320a95,@,@,"Cross Chase",,,,2021/05/13,"Caruso, Fabrizio",,,,,,,,,,
@,,465e7a8cdfad8fc96587f6516770eb81a171f036,@,@,"The Ottifants",,Ottifants,,1993,Sega,"br,eu",,,,,,,,,
@,,46a032004d49fec58099aa6bf0dd796997e95142,@,@,"Haja no Fuuin",,,,1987,"ASCII / Sega",jp,,,,,,,,,
@,,46c326d7eb73b0393de7fc40bf2ee094ebab482d,@,@,"Chuck Rock II: Son of Chuck",,"Chuck Rock II - Son of Chuck",v1,1993,"Core Design",,,,,,,,,,
@,,46e5e7c6c4a730bcd257f1537fdc3da4b8c3d10a,@,@,"Wonder Boy III",,,,1989,Sega,,,,,,sv,,,,
@,,4824318365fd4e6500af856067ed4f35c9d0e234,@,@,Pac-Mania,,,,1991,"Namco / TecMagik / Tengen",,b,,,,,,,,
@,,4900dc747803eadd7928ef37939c0945ca37eb7a,@,@,"Ghost House",,,v1,1986,Sega,,,,,,pt,,,,
@,,495e3ced83ccd938b549bc76905097dba0aaf32b,@,@,"Chase H.Q.",,,,1990,Taito,,,,,,,,,,
@,,499ac51501035b5ec5a993c0c9c0163d8a49e35c,@,@,"Snail Music Demo",,,,2000,"Quinn, Eric",,,,,,,,,,
@,,49f9d62f121d3b7e35d38436c920a53b7070ecd4,@,@,"Street Master",,,,1992,Zemina,kr,,,,,,,,,
@,,49fe6a80c85bbcd70884c497c692260d9bf04706,@,@,"Digger Ball",,,"v0.01 / ",2007,"Aypok / PlayGeneration",,,,,,,,,,
@,,4a06c8e66261611dce0305217c42138b71331701,@,@,"Sega Master System BIOS vm404",,,beta,1986,Sega,us,,,,,,,,,
@,,4a257cbad310adcf32bb483c5647753068ddaf01,@,@,"Sonic the Hedgehog",,,,1991,Sega,,,,,,fr,,,,
@,,4ad77a472e98002dc0d5c1463965720a257e1b8f,@,@,"Sonic Blast",,,,1997,"Sega / Tec Toy",br,,,,,,,,,
@,,4afd95fc1d0ee4cd6e110767c8d406ae1d0187b6,@,@,Checkstate,,,,1999,Dave,,,,,,,,,,
@,,4b0c286448bde49f9247a4f9a5add38d48021fd7,@,@,"Nemesis 2",,,,1987,Zemina,kr,,"MSX port / AKA Gradius 2",,,,,,,
@,,4b1975190ac9d6281325de0925980283fdce51ca,@,@,"Buggy Run",,,,1993,Sega,,,,,,,,,,
@,,4bb4d98f79dce7ab5934c893bf04fbd700eedc86,@,@,"Wonder Boy in Monster Land",,,v1,1988,Sega,,b,,,,,,,,
@,,4c65db563e8407444020ab7fd93fc45193ae923a,@,@,"Ninja Gaiden",,,,1992,"Sega / Tecmo",,,,,,,,,,
@,,4caf200795f8fc6897cebc502d93d43c89c2d6b5,@,@,"Ninja Gaiden",,,beta,1992,Sega,,,,,,es,,,,
@,,4cc0c4a3c5ee7820097da7cee678831beb49e7ca,@,@,"Alex Kidd in Miracle World",,,v1,1986,Sega,,,,,,fr,,,,
@,,4cd1d5e94b31bb3c3e449bc995890c0a4707bc5f,@,@,Transbot,,,beta,1986,Sega,,,,,,,,,,
@,,4d2929237217072b9467ec8a4717e25a30d5e4d8,@,@,"Fantasy Zone",,,v2,1986,Sega,,b,,,,,,,,
@,,4d30f2540b733177189371957f19df822d1b94a3,@,@,"Geometry Blaster",,,v0.5,2021/10/04,haroldo-ok,,,,,,,,,,
@,,4d6c46dedfe38fcfb740e948563b8eeec3bd4305,@,@,"California Games II",,,,1993,"Epyx / Probe / Sega",,,,,,,,,,
@,,4da2e931c752ea50040c74057f4d7cabbf84086b,@,@,"Psycho Fox",,,,1989,Sega,,,,,,,,,,1
@,,4dd7cb303793792edd9a4c717a727f46db857dae,@,@,"Ms. Pac-Man",,,,1991,"Namco / Tengen",,,,,,,,,,
@,,4e0b456441f0acef737e463e6ee5bbcb377ea308,@,@,"Speedball 2",,,v1,1992,"Bitmap Brothers / Virgin",,,,,,,,,,
@,,4e35c8375aba080c416d721fa885ccc232b9a171,@,@,"FA Tetris",,,,1990,"FA Soft / Fresh Fishes",kr,,,,,,,,,
@,,4e40155720957a0ca7cf67d7c99bbc178e2f0fd4,@,@,"Castelo Ra-Tim-Bum",,,,1997,"Sega / Tec Toy",br,,,,,,,,,
@,,4e583ce9b95e20ecddc6c1dac9941c28a3e80808,@,@,Gauntlet,,,,1990,"Atari / Tengen / U.S. Gold",,,,,,,,,,
@,,4e8a2cc35ebb4b8f0eb1c644d2aa76db11082bb2,@,@,"Zoom Effect #2",,,"v1.00 / ",2005,"MacDonald, Charles",,,,,,,,,,
@,,4ec137df976a14130beeb835122f73823b4c949b,@,@,"Astro Warrior & Pit Pot",,,proto,1986,Sega,,,,,,,,,,
@,,4edd1b62abbbf2220961a06eb139db1838fb700b,@,@,"Air Rescue",,,,1992,Sega,,,,,,,,,,
@,,4f3c04e40dd4b94d5d090068ba99b8461af56f51,@,@,"World Games",,,,1989,"Epyx / Sega",,,,,,,,,,
@,,4f514dc568466f6b0424086edeb3fa0014f9c887,@,@,"Action Fighter",,,,1986,@,tw,,"AKA Mo Zhan Che",,,,,,,
@,,4f64c69011c0c6fa723a6c506803a9ee0aadedec,@,@,Zillion,,,v1,1987,Sega,us,,,,,fr,,,,
@,,4f93c7185c9ebdd70d9f7be56761bf9031934c6a,@,@,"Ghost House",,,,1986,Sega,jp,,,,,,,,,1
@,,4f93e297425cb19ab6de2107795d210544171396,@,@,"Montezuma's Revenge",,,beta,1989,"Parker Brothers",us,,,,,,,,,
@,,4f95f34795e817626b1fd39966eca448009c1e51,@,@,"Digger Chan",,,,2006,Aypok,,,,,,,,,,
@,,4f9b61b24f0d9fee0448cdbbe8fc05411dbb1102,@,@,"Out Run",,,,1987,Sega,,,,,,,,,,
@,,4fa839db6de21fd589f6a91791fff25ca2ab88f4,@,@,"The Simpsons: Bart vs. The Space Mutants",,"Simpsons - Bart vs. The Space Mutants",,1992,"Acclaim / Flying Edge",,,,,,,,,,
@,,502c5ac42c1631a22951bd5c41ee6f22257b3ff2,@,@,"Astro Hunter",,,v0.1,2021/11/27,haroldo-ok,,,,,,,,,,
@,,504d0681b8a4306ccb21d934ec68aefafe767fa2,@,@,"Binary Gunner",,,v0.4,2021/11/14,haroldo-ok,,,,,,,,,,
@,,507bfa2b21fde4d33014fc4ab98e3a934f5b339a,@,@,"Super Bubble Bobble",,,,1989,Zemina,kr,,,,,,1,,,
@,,508bc5b33b1517341089f55bed1f72de678faa32,@,@,"Fri for Fransk!",,,"v1.02 / ",2003,"Klemp, Marc",,,,,,,,,,
@,,50ab645971b7d9c25a0a93080f70f3a9c6910c59,@,@,"Daffy Duck in Hollywood",,,,1994,"Probe / Sega",,,,,,,,,,
@,,51014d89cd8770df8a3d837a0208cb69d5bf7903,@,@,"Teddy Boy Blues",,,beta,1985,Sega,jp,,,,,,,,,
@,,51531df038783c84640a0cab93122e0b59e3b69a,@,@,"After Burner",,,,1987,Sega,,,,,,,,,,
@,,51605e388a4860f2faaa8df4d09bc4daafd36d1d,@,@,Kenseiden,,,v1,1988,Sega,,,,,,fr,,,,
@,,5162cd4923cdcad66fee0aa18d5e63fcf5259c00,@,@,"Fantasy Zone",,,,1986,Aaronix,tw,,"AKA Kuaile Xiao Feidie",,,,,,,
@,,51715db7a49a18452292dadb2bba0108aa6d6402,@,@,"Wonder Boy in Monster Land",,,v1,1988,Sega,,,,,,,,,,
@,,517839ca587743373675efe8a77d42faf0b46b51,@,@,Renegade,,,,1993,Sega,,,,,,pt,,,,
@,,51ba2185a2b93957c1c51b0a2e2b80394463bed8,@,@,"Space Harrier",,,,1986,Sega,,,,,,,,,,
@,,51d785e502093a851a365727bb88a414df849de2,@,@,"James Pond II: Codename RoboCod",,"James Pond II - Codename RoboCod",,1991,"Millennium Interactive / U.S. Gold / Vectordean",,b,,,,,,,,
@,,51ee4506e2e07bde203d224f91a08463a58e1d94,@,@,"Ultimate Soccer",,,,1993,"Rage Software / Sega",,b,,,,,,,,
@,,51f9ce05e383983ce1fe930ec178406b277db69c,@,@,"Double Target",,,,1987,Sega,jp,,,,,,,,,
@,,51fd6d7990f62cd9d18c9ecfc62ed7936169107e,@,@,"Sega Master System BIOS",,,v3.4,1988,Sega,"eu,us",,,,,,,,,
@,,529caa100ee2b76a3917eb4133e62c1d90bdbdd2,@,@,Choplifter,,,,1985,Sega,,b,,,,,,,,
@,,52b2aa52a1c96e15869498a8e42b074705070007,@,@,"Phantasy Star",,,,19xx,"Samsung / Sega",kr,,,,,,,,,
@,,532716a83a82532e6960308542fab558fb4b733d,@,@,"Double Dragon",,,,1988,"Sega / Technos",,b,,,,,,,,
@,,535dbd339f4b5c5efd502cffbbe719d7b3e7f1c3,@,@,"Thunder Blade",,,,1988,Sega,jp,,,,,,,,,
@,,53ae621e66d8e5f2e7276e461e8771c3c2037a7a,@,@,Klax,,,,1991,"Atari / Tengen",,,,,,,,,,
@,,53b50a1c574479359f85327a8000d3f03f0963d5,@,@,"Tec Toy Christmas 1992 Promo Cartridge",,,"Demo slideshow",1992,"Sega / Tec Toy",br,,,,,,,,,
@,,53f11d76010f0adb164d9bef60b7121c8121ff14,@,@,Choplifter,,,,1985,Sega,,b,,,,,,,,
@,,546b8c95405eda86d2917397c724922fc563e391,@,@,"Cloud Master",,,,1989,Hot-B,,b,,,,,,,,
@,,54714a19c2d24260b117ebc5ae391d9b24ca9166,@,@,"Krusty's Fun House",,,,1993,"Acclaim / Audiogenic Software / Flying Edge",,,,,,,,,,
@,,548f06a6399de07b94b812218807b15c2e0f4c48,@,@,SpaceOddity,,,"v0.17 / ",2005,"Mooz / Proppy / Tet",,,,,,,,,,
@,,5491cce7b9c19cb49060da94ab8f9c4331e77cb3,@,@,"Marksman Shooting + Trap Shooting",,,,1986,Sega,,,,,,,,,,
@,,54ccbad3eba98ecfaf22dc862bc4b6a6260f33d1,@,@,"Berlin no Kabe",,,v1.1,2004,"Covell, Chris",,,,,,,1,,,
@,,54fe2f686fb9ec3e34b41d58778118b11f920440,@,@,"Galaxy Force",,,v1,1989,Sega,,,,,,,,,,
@,,556d9ab4ba3c3a34440b36c6fc8e972f70f16d72,@,@,"Sports Pad Football",,,,1987,Sega,us,,,,,,,,,
@,,55bf216888c7980ce16510e63d33cd6f29d4e310,@,@,"Draw Poker",,,,2006,"Beaver, Mike",,,,,,,,,,
@,,55ca8a8b1f2a342fc8b8fc3f3ccd98ed44b2fe98,@,@,"Toto World 3",,,,1993,"Daou Infosys / Open Corp",kr,,,,,,,,,
@,,55dd4aaa92de4bdaa1d8b6463a34887f4a8baa28,@,@,"Wimbledon II",,,,1993,Sega,,,,,,,,,,
@,,564b1505fcbc009c2453bdc401181f2c2e28da5c,@,@,"Bobble Bobble",,,,1990,Clover,kr,,,,,,1,,,
@,,56581911bc1009019f17e47ee9169a66fdb2bdfc,@,@,"Slap Shot",,,v1,1990,Sega,,b,,,,,,,,
@,,57abea18de266e67c7d137fe1c51e176ee66c2cf,@,@,"James Bond 007: The Duel",,"James Bond 007 - Duel",,1993,"Domark / Tec Toy",br,b,,,,,,,,
