"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,2b30982d04628edc620d8d99f7dceb4ed87b41e3,@,@,"Side Pocket",,,@,1992-06,"Data East",jp-us,@,@,@,@,@,@,@,@,@
@,,2b49a5058c6cbaf7ec845fa6705b0d00013e3a8f,@,@,"Mortal Kombat II",,,@,1994-09-09,Acclaim,@,b,@,@,@,@,@,@,@,@
@,,2b54b0d25ac22ac278d355754a29e18a9e511d72,@,@,"Atomic Robo-Kid",,,@,1990-10,Treco,us,b,@,@,@,@,@,@,@,@
@,,2b55be87cd53514b261828fd264108fbad1312cd,@,@,"Wayne's World",,,@,1993-08,THQ,us,@,@,@,@,@,@,@,@,@
@,,2b6abfd18532e89225b52f6888beceadbd40b120,@,@,"Prince of Persia",,,v1.0,@,Mike_Deloge,us,@,@,@,@,fr,@,@,@,@
@,,2b6c7969d9951b650186cac5d3a6c6b1e9401e48,@,@,"Body Count",,,@,1994-03,Elite,eu,@,@,@,+4,@,@,@,@,@
@,,2b6f85107964048599056b4a20d5f777ea514a1d,@,@,"Arcade Classics",,,@,1996,Sega,us,@,@,@,@,@,@,@,@,2
@,,2b7610858f2748dcbf76bbdc71401a0a54724f28,@,@,"Michael Jackson's Moonwalker",,,v0,1990-08,Sega,@,@,@,@,@,@,@,@,@,5
@,,2b76764ca1e5a26e406e42c5f8dbd5b8df915522,@,@,Gargoyles,,,@,1995-11,"Buena Vista Interactive",us,@,@,@,@,@,@,@,@,@
@,,2b8592e0852e1617af5cf2fca816cc866725e15a,@,@,"Fighting Masters",,,@,1992-04,Treco,us,@,@,@,@,@,@,@,@,title
@,,2b8c0931c33c143d41ef7cff6a8dbb9b8351d613,@,@,"Light Crusader",,,@,1995-05-26,Sega,jp,@,@,@,@,@,@,@,@,@
@,,2b9f8cf899747911913c5a419151fe36da9a2a9e,@,@,"Thunder Force IV",,,@,1992-07-24,Technosoft,jp,@,@,@,@,@,@,@,@,2
@,,2ba79a9a638894abbcd0702ba380b68ccaebb50f,@,@,"NFL '95",,,proto,1994-09-09,Sega,eu-us,@,@,@,@,@,@,@,@,@
@,,2bbb454900ac99172a2d72d1e6f96a96b8d6840b,@,@,"Bill Walsh College Football",,,@,1993-08,"Electronic Arts",eu-us,@,@,@,@,@,@,@,@,@
@,,2bbfaec299f2bf831ca01d0cf6d2080d9fa74d89,@,@,"The Tick",,Tick,@,1994,"Fox Interactive",us,b,@,@,@,@,@,@,@,@
@,,2bccf5b0622055ba6662a4a2654c64aa9f1e215d,@,@,X-Men,,,@,1993-04,Sega,us,@,@,@,@,@,@,@,@,*
@,,2bd102925806d325a20a9396b8ded3158fe62111,@,@,"Comix Zone Sound Player",,,@,2007-12,HardWareMan,@,@,@,@,@,@,@,@,@,@
@,,2bd343c6cab2233dd5eb210e93f9489afccb3374,@,@,"A Bug's Life",,"Bug's Life",@,199x,X-Boy,tw,@,@,*,@,@,*,@,@,@
@,,2bd7ea9b39ee8afbedc925fdbf0cae6d0641c384,@,@,Curse,,,@,1989-12-23,Micronet,jp,@,@,@,@,@,@,@,@,title
@,,2bdbe4d6697477872506c6f94c2bcf2774af3fd7,@,@,"Spider-Man and the X-Men in Arcade's Revenge",,,@,1993-11,"Flying Edge",eu,@,@,"NTSC GhostlyDark",@,@,@,@,@,@
@,,2be3810607dab9d048da3bad1e7ff507bbcb4b91,@,@,"Virtua Fighter 2 vs. Tekken 2",,,@,199x,@,tw,b,@,@,@,@,*,@,@,@
@,,2be4f8c7f08d6378a6709662e60bce07896b194c,@,@,"Ecco II: The Tides of Time",,"Ecco II - Tides of Time",@,1994-08-25,Elite,jp,@,"energy, air","region lock",+2,@,@,@,@,@
@,,2bf6965ee883a70b4f0842e9efa17c5e20b5cb47,@,@,"Puzzle & Action: Tant-R",,,@,1994-04-01,Sega,jp,@,@,@,@,@,@,@,@,@
@,,2bfbe4698f13ade720dbfe10cebf02fe51e5e6ef,@,@,"Arch Rivals",,,@,1992-05,"Flying Edge",eu-us,@,@,@,@,@,@,@,@,@
@,,2c072aa60c8cec143f5626fde4b704fd13a5f845,@,@,"Champions World Class Soccer",,,@,1994-05-13,"Acclaim Entertainment",@,@,@,@,@,@,@,@,@,@
@,,2c08ea556c79d48e88ff5202944c161ae1b41c63,@,@,"Virtua Racing",,,@,1994-05,Sega,eu,@,@,@,@,@,@,@,@,@
@,,2c0fc9fd04290a9cce0ceb6afc7111c8095eacb1,@,@,"Street Fighter II' Plus",,,@,1993-09-28,Capcom,jp,b,@,@,@,@,@,@,@,@
@,,2c34500bf06bbac610e8fca45db48382e32c8807,@,@,"NBA Action '95 Starring David Robinson",,,proto,1994-12-09,Sega,us,@,@,@,@,@,@,@,@,@
@,,2c3812f8a010571e51269a33a989598787d27c2d,@,@,"Virtua Racing",,,@,1994-05,Sega,eu,@,@,@,@,@,@,@,@,@
@,,2c4a0618cc93ef7be8329a82ca6d2d16f49b23e0,@,@,"Mortal Kombat",,,v1,1993-09,"Acclaim | Arena",eu-us,@,@,@,@,@,@,@,@,@
@,,2c4e08fd1e5de0770c9e294ff3bceb168cd9a429,@,@,"Streets of Rage 3",,,@,1994-03-17,Sega,us,@,@,@,@,@,@,@,@,"add Shiva, Ash gsaurus"
@,,2c5448f41af42e0d318cc12d34f02c272f2cc622,@,@,Outlander,,,beta,1992,Mindscape,us,@,@,@,@,@,@,@,@,*
@,,2c57e38592a206a1847e9e202341595832798587,@,@,"Art Alive!",,,@,1991,Sega,@,@,@,@,@,@,@,@,@,@
@,,2c5a854fe09a61a73961cb422ec10a642c9793bc,@,@,"After Burner II",,,@,1990-07,Sega,eu-us,@,@,@,@,@,@,@,@,2
@,,2c6f17f0c212bb51b6ef629b123bae4bd2359816,@,@,"Battle Golfer Yui",,,v0.9,@,Filler,jp,@,@,@,@,en,@,@,@,@
@,,2c7460a62b9672776ddaa478f089b284e0e0726b,@,@,"Langrisser II",,,v01,@,"Hiryuu Honyaku - NoPrgress",jp,@,@,@,@,en,@,@,@,@
@,,2c7687ba65574c336c73b69d93c13388e9312696,@,@,"Chao Ji Da Fu Weng",,,@,1994,@,tw,@,@,"Gens Ken Xie",@,@,*,@,@,@
@,,2c8c1dc0aaa711e3ab3fe0d74b79184f33127350,@,@,"FIFA Soccer 99",,,@,19xx,@,@,@,@,@,@,@,*,@,@,@
@,,2cad130f3118c189d39fd1d46c5c31a5060ce894,@,@,"Ecco the Dolphin",,,@,1992-12,Sega,eu-us,@,@,@,@,@,@,@,@,@
@,,2cade1465fd5a835523b688bb675f67a7012e67d,@,@,"ATP Tour Championship Tennis",,,proto,1994-08-08,Sega,us,@,@,@,@,@,@,@,@,@
@,,2cb3b5e559bb40ea3d9c14efcf4d79780f529046,@,@,"Contra: The Hard Corps",,"Contra - Hard Corps",@,1994-09-15,Konami,jp,@,@,"region lock James",@,@,@,@,@,@
@,,2cb631d986c024e85312c7d3de9c2020841c3ee4,@,@,"Thomas the Tank Engine & Friends",,,@,1993-11,THQ,us,@,@,@,@,@,@,@,@,2
@,,2cbabb0eb78f509f090b610570f221b6c16c3c5d,@,@,"Cosmic Spacehead",,,@,1993-11-02,Codemasters,eu-us,@,@,"NTSC GhostlyDark",@,@,@,@,@,@
@,,2cbba62bc9ab1dc3b3ec18a5eb867643021ac552,@,@,"Road Rash 3: World Warriors Alpha 5",,,alpha,1993-11-19,"Electronic Arts",us,@,@,@,@,@,@,@,@,@
@,,2cbfd3e8142fc78a85d762901500fd7e15687e96,@,@,Waterworld,,,proto,1994-10,Ocean,eu,@,@,"NTSC GhostlyDark",@,@,@,@,@,@
@,,2ce17105ca916fbbe3ac9ae3a2086e66b07996dd,@,@,"Golden Axe",,,v1,1989-12-23,Sega,@,@,@,@,@,@,@,@,@,@
@,,2cf1517dc1dd1f68a7659d923d90f782280661eb,@,@,"Super Battleship",,,@,1994-01,Mindscape,us,b,@,@,@,@,@,@,@,@
@,,2cf8e54a01c85fed3b109083f3d0a1b99abc7f3f,@,@,"Spider-Man: The Animated Series",,"Spider-Man - Animated Series",beta,1995,Acclaim,@,@,@,@,@,@,@,@,@,*
@,,2d0e4423e28d7175fc27a9c5b1cb86f1d5cedd3e,@,@,"Space Funky B.O.B.",,,@,1993-11-19,"Electronic Arts Victor",jp,@,@,@,@,@,@,@,@,@
@,,2d0fa212a52a1b418fb061926d515200b3a511fa,@,@,"World Heroes",,,proto,1994-03-23,Sega,us,@,@,@,@,@,@,@,@,@
@,,2d16ea6c3778c161fbaf53eaa898580f458fb395,@,@,"Champions World Class Soccer",,,@,1994-05-13,"Acclaim Entertainment",@,@,@,*,@,@,@,@,@,"title Censor"
@,,2d1f554473651a72dff3d7547a212664f148ea49,@,@,"Budokan: The Martial Spirit",,"Budokan - Martial Spirit",@,1990-12,"Electronic Arts",eu,b,@,"NTSC GhostlyDark",@,@,@,@,@,@
@,,2d330c6cb1303b25a7cbee1701a6f1680756ed61,@,@,"Dune: The Battle for Arrakis",,"Dune - Battle for Arrakis",@,1994-01,"Virgin Interactive",us,@,Devastator,@,@,@,@,@,@,"Harkonnen mission 8 Ti_"
@,,2d41d4691062d8bf80578219f0f8baa3b30276c0,@,@,"Bubba 'N' Stix",,,beta,1994,"Core Design",eu,u,@,@,@,@,@,@,@,"header Premiere"
@,,2d42143c83ec3b4167860520ee0a9030ef563333,@,@,"The Simpsons: Bart vs. The Space Mutants",,"Simpsons - Bart vs. The Space Mutants",v1,1992,"Acclaim | Flying Edge",eu-us,@,@,@,@,@,@,@,@,@
@,,2d42ef6216e7bcfc71d60e8d126720a1575ceb70,@,@,"Zero Tolerance",,,v1,1994-09,Accolade,eu-us,b,@,@,@,@,@,@,@,@
@,,2d52cb444802ae6fda8d50b1af5fab10826bc00d,@,@,Shadowrun,,,proto,1993-12-28,Sega,@,@,@,@,@,@,@,@,@,@
@,,2d5c195e4d9745d254aea182be60098b64483dc1,@,@,"The Story of Thor: Hikari o Tsugumono",,"Story of Thor - Hikari o Tsugumono",@,1994-12-09,Sega,jp,@,@,@,@,@,@,@,@,*
@,,2d69701a22929a751483e6f3ccf126dcccdbd38a,@,@,"ESPN Speedworld",,,beta,1994-07,"Sony Imagesoft",us,@,@,@,@,@,@,@,@,@
@,,2d70804a21c93f8e1c2267404ee0d92905a4a50c,@,@,"World Series Baseball '95",,,"v19950203 | beta",1995-02-03,Sega,us,@,@,@,@,@,@,@,@,@
@,,2d733cd7ad3237779af631968d11027bb4fd4171,@,@,"Thunder Force III",,,@,1990-06-08,Technosoft,jp-us,@,@,@,@,@,@,@,@,3
@,,2d755dde70a705a38d2f0a0d6bf10d72bfd9221a,@,@,"Herzog Zwei",,,v1.0,@,Wave,eu-us,@,@,@,@,es,@,@,@,@
@,,2d77acd0939608f19e3a57c258f273fca86c1661,@,@,"Dragon Slayer: Eiyuu Densetsu",,,@,1994-09-16,Sega,jp,@,@,"region lock",@,@,@,@,@,@
@,,2d7901b32c5d67e8ed69490180b8ff424e0cb8c5,@,@,"Art of Fighting",,,@,1994-03,Sega,eu,@,@,"NTSC GhostlyDark",@,@,@,@,@,@
@,,2d7b36a26eee2afac6e97d6669013115a1a322fa,@,@,"Lemmings 2: The Tribes",,"Lemmings 2 - Tribes",@,1994-11,Psygnosis,eu,b,@,@,@,@,@,@,@,@
@,,2d817ad10e9b6b93b6eee23a76f788a73827bbc5,@,@,"Jurassic Park: Rampage Edition",,,proto,1994-07-17,Sega,@,@,@,@,@,@,@,@,@,@
@,,2d84ec8d377ea1b2122f61b205b51b3391627831,@,@,"Activator Command Demo",,,@,1994-01-06,Sega,us,@,"60 Hz",@,@,@,@,@,@,@
@,,2d91cb1c50586723f877cb25a37b5ebcd70d8bcc,@,@,"FIFA Soccer 97",,,@,1996-11,"Electronic Arts",eu-us,@,@,@,@,@,@,@,@,@
@,,2da9f278a413c50626d1627310c8e60e5e5025d1,@,@,"Tel-Tel Stadium",,,@,1990-10-21,Sunsoft,jp,@,"Sega Mega Modem",@,@,@,@,@,@,*
@,,2dacae3e3b171e7ba6e87e9e4d45174296c7ff16,@,@,"Team USA Basketball",,,@,1992-08,"Electronic Arts",eu-us,b,@,@,@,@,@,@,@,@
@,,2dc669f7f7d0b5322203ae5bdc3fd6912480f773,@,@,"ESPN Speedworld",,,@,1994-07,"Sony Imagesoft",us,@,@,"region lock",@,@,@,@,@,"checksum - region code"
@,,2dc717fab027a248496b4a1af6d2ecd9bc14259e,@,@,"Uchuu Senkan Gomora",,,@,1991-09-30,UPL,jp,@,@,@,@,@,@,@,@,2
@,,2dc7f122fd2c39df090198ddc656751d688bcc5c,@,@,"Battletoads and Double Dragon L1",,,@,19xx,@,@,@,@,@,@,@,@,@,@,"Battletoads & Double Dragon - The Ultimate Team"
@,,2dc9ad61650440a158bc1523d1eb665a6099903e,@,@,Pinocchio,,,@,1996-10,"Virgin Interactive",eu,@,@,@,@,@,@,@,@,*
@,,2dca183ddb79805b6300d8fcca1163fce88dd9db,@,@,"Jurassic Park",,,@,1993-06,Sega,eu,@,@,@,@,@,@,@,@,@
@,,2dd32ff70be7fce929b9f1d27c08def21cf9331c,@,@,"World Series Baseball '98",,,@,1997,Sega,us,@,@,@,@,@,@,@,@,2
@,,2dd34478495a2988fe5839ef7281499f08bf7294,@,@,"Mary Shelley's Frankenstein",,,@,1994-11,"Sony Imagesoft",us,@,@,@,@,@,@,@,@,@
@,,2dd5e0cc28574293e3a0eaa407f59ec2e4e51be8,@,@,"Combat Cars",,,@,1994-07,Accolade,eu-us,o,@,*,@,@,@,@,@,@
@,,2dd61d41a864d9115d4879a3e5c928afe80b480c,@,@,Sparkster,,,@,1994-11,Konami,eu,@,@,@,@,@,@,@,@,4
@,,2ddbd1f1741a2db98a19884f2a3e4fd334b09dc2,@,@,"The Terminator",,Terminator,@,1992-02,Virgin,us,b,@,@,@,@,@,@,@,@
@,,2de3fbb974cedb207e97ed9e312ebf23f91ba513,@,@,"Prince of Persia",,,beta,1993-12,Domark,eu,@,@,@,@,ru,@,@,@,@
@,,2de936513aefed35591eb1667a54b4298ccd12b9,@,@,"Davis Cup Tennis",,,@,1994-02-25,Tengen,jp,@,@,@,@,@,@,@,@,@
@,,2df3e20ac56b730bf540d98d8b300b6114c48112,@,@,Tanglewood,,,"v0.0.11 | Demo",2016-08-21,"Big Evil Corporation",@,@,@,@,@,@,@,@,@,@
@,,2e01a1ee8ff31b3eee0c422d30b529aedd7ffdc1,@,@,"Red Zone",,,@,1994-11,"Time Warner Interactive",eu-us,@,@,@,@,@,@,@,@,@
@,,2e0ceaf4bd7ca33b2caf176dac4c538445e6ce2c,@,@,"Streets of Rage 2 Restoration",,,@,2015-10-28,SCD,us,@,"Sammy's name & original pirate ship music",@,@,@,@,@,@,"Streets of Rage 2"
@,,2e18d90cc18fed808352364013f4b303ae5f95a5,@,@,"Dragon's Eye Plus: Shanghai III",,,@,1991-11-02,"Home Data",jp,@,"Boffset 35F84",@,@,@,@,@,@,@
@,,2e23e45d07b6726bb9b7206c7fe6df19e34ac9b9,@,@,"Dynamite Duke",,,@,1990-10-27,Sega,@,@,@,@,@,@,@,@,@,copyright
@,,2e2b03cdf58662b450ac09e9883d5767ce2be350,@,@,"Pier Solar and the Great Architects",,,@,2010-12-10,Watermelon,@,@,reprint,@,@,@,@,@,@,@
@,,2e357ef765e2f99a236f1c76705e03038ed4e452,@,@,"Castlevania: The New Generation",,"Castlevania - New Generation",@,1994-03,Konami,eu,@,@,"NTSC GhostlyDark",@,@,@,@,@,@
@,,2e3e044bd6061002444bdc4bbe5de1f8c8417ce6,@,@,"NFL '95",,,proto,1994-09-11,Sega,eu-us,@,"Rev B",@,@,@,@,@,@,@
@,,2e4147bf3a2339d49dd4c67334879168e4dabfb5,@,@,"VIP 2017 Invitation",,,@,2017-08-18,Resistance,@,@,@,"inal version",@,@,@,@,@,@
@,,2e41a3b9c64d93de1d05c830f6d8471edfc2090c,@,@,"The Adventures of Batman and Robin",,"Adventures of Batman and Robin","v01.00 | proto",1995-04-28,Sega,us,@,@,@,@,@,@,@,@,@
@,,2e43ea1870dd3352e3c153373507554d97d51edf,@,@,"Puzzle & Action: Ichidant-R",,,@,1995-01-13,Sega,jp,@,@,@,@,@,@,@,@,@
@,,2e442382e082446c274d610d2cc965bdcc834f7a,@,@,"Blue Sphere Plus",,,v10,2011-05,MainMemory,@,@,@,@,@,@,@,@,@,"Sonic & Knuckles"
@,,2e75573488b33abed439a9668ce708cd983a77fb,@,@,"Streets of Rage 2",,,@,1992-12,Sega,us,@,"SOR style",@,@,@,@,@,@,"add Lightning Klares"
@,,2e7710b1956514c27be24db000e60d3c3a1dc2d8,@,@,"Pier Solar and the Great Architects",,,@,2010-12-10,Watermelon,us,@,@,@,@,@,*,@,@,@
@,,2e7a1724a72e89a3f9a66720d9a7c6f293263798,@,@,"Wiz 'n' Liz",,,@,1993-11-15,Psygnosis,eu,@,@,@,@,@,@,@,@,@
@,,2e7e32ae7b11d1606d62d5be177772eafc015f36,@,@,"Alien Cat 2",,,"Demo playable",2020-08-19,PSCDGames,ru,@,@,@,@,@,@,@,@,@
@,,2e8172c1767bf45ddde09fde50f2e1cff9b55a51,@,@,"Dune II: Battle for Arrakis",,,@,1994-06,"Virgin Interactive",eu,@,@,"region lock",@,@,@,@,@,Premiere
@,,2e850c2b737098b9926ac0fc9b8b2116fc5aa48a,@,@,"Columns III: Taiketsu! Columns World",,,@,1993-10-15,"Samsung | Sega",jp-kr,@,@,@,@,@,@,@,@,@
@,,2e93e1c5122af9ff697098106e4277623ee3a283,@,@,"Space Harrier II",,,v1,1988-08-14,Sega,eu-us,@,@,@,@,@,@,@,@,"arcade samples Linkuei"
@,,2e9b5911ca88246c72d54681ed7cbafb0647ac44,@,@,"WWF WrestleMania",,,@,1995-11,Acclaim,us,@,@,@,@,@,@,@,@,*
@,,2e9c5ef4db0c0c233eaf38f9b9e77bce49a5544d,@,@,"Double Dragon II: The Revenge",,"Double Dragon II - Revenge",proto,1991-10-18,PALSOFT,jp,@,@,@,@,@,@,@,@,@
@,,2ea7befb7e52334111385667030ceb647157a397,@,@,"Psycho Pinball",,,@,1994-09,Codemasters,eu,@,@,@,@,@,@,@,@,@
@,,2eaa8193aee0296498b1c41326856dfdd5b5223a,@,@,Avuado,,,v1,2021-05-16,"Mangangá Team",@,@,@,@,@,@,@,@,@,@
@,,2ead5023174f0c4762cf5cde6ae123ec864dbf0f,@,@,"S Factor: The Sonia and Silver",,"S Factor - Sonia and Silver",@,2013-08-08,Aquaslash,@,@,@,@,@,@,@,@,@,"Sonic the Hedgehog"
@,,2eb0daad82caff6bcefb438297a2d701c99173c5,@,@,"College Football's National Championship",,,proto,1994-04-13,Sega,us,@,"NFL Sportstalk Football",@,@,@,@,@,@,@
@,,2eb1978740c0b63fc35020d8af83fa36cc70260f,@,@,"McDonald's Treasure Land Adventure",,,@,1993-12,Sega,us,@,@,@,@,@,@,@,@,"restore content SCD"
@,,2ec76d028a5265261179ab29ca322af18fb59094,@,@,"Pirates! Gold",,,beta,1993,MicroProse,us,@,@,@,@,@,@,@,@,4
@,,2ee1ad4aac354b6d227b16976f0875f4625ff604,@,@,"Sensible Soccer",,,@,1993-11,"Renegade | Sony Imagesoft",eu,@,@,@,@,@,@,@,@,@
@,,2ee1c4b52e5bd455b9043c18d06825105673abbd,@,@,"Comix Zone",,,@,@,kale,us,@,"0.90 | Asingle byte",@,@,es,@,@,@,@
@,,2ee1e710bae66468f90b7957912a84635159c4d3,@,@,"Home Alone 2: Lost in New York",,,@,1993-12,Sega,us,@,@,@,@,@,@,@,@,3
@,,2ee364462f3206d220bbcebe50ca35e039967cf2,@,@,"F-15 Strike Eagle II",,,beta,1992-07-13,MicroProse,us,@,@,@,@,@,@,@,@,@
@,,2ef40cd1d0edfeaabb34706103b8dd164cc81dd5,@,@,"Devil Crash MD",,,@,1991-10-10,Technosoft,jp,@,@,@,@,@,@,@,@,title
@,,2ef98ea802d52bc84dbc19175ab6614ae27681fd,@,@,"Air Diver",,,@,1990-03-09,Asmik,jp,@,@,@,@,@,@,@,@,*
@,,2efb8d46163e785a57421e726991328024ecd2a7,@,@,"F1 Circus MD",,,@,1991-12-20,"Nihon Bussan",jp,@,@,@,@,@,@,@,@,@
@,,2eff66051522a9a11d0495a722836a64f138ecda,@,@,"Sonic the Hedgehog",,,v0,1991-06-23,Sega,eu-us,@,@,@,@,@,@,@,@,34
@,,2f086e3b8718decea4df47452fe5b935988be2b2,@,@,"David Crane's Amazing Tennis",,,@,1993-03,"Absolute Entertainment",us,b,@,@,@,@,@,@,@,@
@,,2f18cc677390a077e7f65f4f0e01d3e8ca8ddb93,@,@,"F1: World Championship Edition",,,@,1995-09,Domark,eu,@,@,@,@,@,@,@,@,title
@,,2f1cfd6a60a8b0a4ea2cfbfa9d447221d6503f1d,@,@,"Taz in Escape from Mars",,,@,1994-08,Sega,us,@,@,@,@,@,*,@,@,@
@,,2f2b559c5855e34500e43fb5cc8aff04dd72eb56,@,@,Tetris,,,@,1989,Sega,jp,@,@,@,@,@,@,@,@,@
@,,2f2b5d018c98b78faf9ab6b172947f5cd65d5cf0,@,@,X-Men,,,@,1993-04,Sega,us,@,@,@,@,@,@,@,@,@
@,,2f2e0a2bb848ab642f88f6203b6d42c7fbf4edb5,@,@,"World Series Baseball '98",,,@,1997,Sega,us,b,@,@,@,@,@,@,@,@
@,,2f31370df678b75f28478cc13aadc51206bc6859,@,@,"Champions World Class Soccer",,,@,1994-05-13,"Acclaim Entertainment",@,o,@,@,@,@,@,@,@,@
@,,2f3228088b000260c2e00961efb0ed76629c84e9,@,@,"Sonic the Hedgehog 2",,,"v1 | beta",1992-11-21,Sega,@,@,@,@,@,@,@,@,@,@
@,,2f3e9c6b1ef1d1474a8e25138c8db1285df2f721,@,@,"The Flintstones",,Flintstones,@,@,Terminus,us,@,@,@,@,fr,@,@,@,@
@,,2f40022b6e71b72ee61111ce611ca98b8d1e10ea,@,@,"PGA Tour Golf III",,,@,1994-12,"Electronic Arts",eu-us,@,@,@,@,@,@,@,@,2
@,,2f43bfd04f563a67f4a2c8b8e36c541c19913a50,@,@,Jammit,,,@,1994-05,Virgin,us,@,@,@,@,@,@,@,@,@
@,,2f4635cf042dd8c9ac5b9f82f049e256af0dda70,@,@,"Sorcer Kingdom",,,@,1992-02-07,Masaya,jp,@,@,@,@,@,@,@,@,*
@,,2f50a92a78fb9696429191ead5098ee209136fe9,@,@,"Burning Force",,,@,1990-10,Namco,us,@,@,@,@,@,@,@,@,title
@,,2f511853f61a4aa2869a5ed32d3485e499adf9c4,@,@,"World of Illusion Starring Mickey Mouse & Donald Duck",,,@,1992-12-14,Sega,eu,@,@,"NTSC GhostlyDark",@,@,@,@,@,@
@,,2f56f16eca277d782a6c8a4e454be08b0516bd2d,@,@,"Bulls vs. Lakers and the NBA Playoffs",,,@,1992-06,"Electronic Arts",eu-us,@,@,@,@,@,@,@,@,"no intro"
@,,2f5914d1afb4bceef9ed3cdb58795364421c4994,@,@,"The Adventures of Batman & Robin",,"Adventures of Batman and Robin",@,1995,Sega,us,@,@,@,+1,@,@,@,@,@
@,,2f5d027ceb73ab73c519bcab5d3461f9d96a1028,@,@,"Chibi Maruko-chan: Waku Waku Shopping",,,@,1992-01-14,Namco,jp,b,@,@,@,@,@,@,@,@
@,,2f6f5165d3aa40213c8020149d5e4b29f86dfba8,@,@,"Shadow of the Beast",,,@,1991-11,"Electronic Arts",eu-us,@,@,@,@,@,@,@,@,@
@,,2f7b0d540a6839ccb494fd6764a693327a282768,@,@,"Crystal's Pony Tale",,,@,1994-10,Sega,us,@,@,"region lock",@,@,@,@,@,@
@,,2f7ef2f956d62373dcd5f3808e7501e3660c0658,@,@,"Marvel Land",,,@,1991-06-28,Namco,jp,@,@,@,@,@,@,@,@,@
@,,2f849877afe87f809ea245f776ddc7ab21946715,@,@,"SGCC Demo 2",,,@,1996,"Lee, Paul",@,@,@,@,@,@,@,@,@,@
@,,2f9a281a36d115dc9d2c7501d4222eaeb9d11918,@,@,"ToeJam & Earl in Panic on Funkotron",,,@,1994-01-16,Sega,eu,b,@,@,@,@,@,@,@,@
@,,2fadaa8a0ef1ed71864dfef5a9bad77263de9ecd,@,@,"Abbaye 003-c Demo",,,@,2011,FlemTeam,@,@,@,@,@,@,@,@,@,@
@,,2faef54bd697a60a6923aabf75984a4ec03cf325,@,@,Sagaia,,,@,1991-04,Taito,us,@,@,@,@,@,@,@,@,*
@,,2fcf7409023acfea67c2899421ee608fa5a2d950,@,@,"Aaahh!!! Real Monsters",,,@,1995-11,"Viacom New Media",eu-us,@,@,@,@,@,@,@,@,*
@,,2fda94b45c1ae6acd52bb2c2dd0a4b49a5242b74,@,@,"Super Donkey Kong '99",,,@,1999,Gamtec,tw,@,@,@,@,ru,*,@,@,@
@,,2fdb8879d50d963d984c280cab2e279b9479081f,@,@,"NBA Action '95 Starring David Robinson",,,proto,1995-01-15,Sega,us,@,"Rev A",@,@,@,@,@,@,@
@,,2fdffc92a86dec851049adc71b3a6f393ca0b694,@,@,"Sonic Tetris",,,@,2014-08-06,Crash,@,@,@,@,@,@,@,@,@,"Sonic the Hedgehog"
@,,2fe799835d87d690cda8d4c1b047feecf2f277f3,@,@,"FIFA International Soccer",,,@,1993-12-03,"Electronic Arts",eu-us,b,@,checksum,@,@,@,@,@,title
@,,2fe9d74fbfd7d6d0158080aaefa366c128ad2b72,@,@,"Phantasy Star II",,,v02,1990-01,Sega,eu-us,@,@,@,@,de,@,@,@,@
@,,2ff15ac77753bf3e8b2c1ed7b19e20f6a5710b90,@,@,"Sonic the Hedgehog Megamix",,,@,2006-05-31,"Team Megamix",@,@,"Hacking Contest 2006 version",@,@,@,@,@,@,"Sonic the Hedgehog"
@,,2ff15b2c50bd0099eda8ca524be98b51480482af,@,@,Defixio,,,@,2021-10-25,"Lihpten | McCheeseBob | Ponzis",@,@,"Super Early Build",@,@,@,@,@,@,@
@,,2ff45bb056ede0f745e52f8d02c54b4ca724ca4c,@,@,"Sonic the Hedgehog 3",,,@,1994-02-24,Sega,eu,@,@,@,@,@,@,@,@,@
@,,2ff9635791adebd9b01e4d6465aaa1741a7be6b2,@,@,"RGB Demopack",,,@,2018-10-10,KStorm,@,@,@,@,@,@,@,@,@,@
@,,2ffc456bea6b0eba853ad8c2a3e5d10757f7db5f,@,@,"Road Blasters",,,@,1991-08,Tengen,us,@,@,@,@,@,@,@,@,2
@,,300047f83003ac125c44d60f4d805b253165372d,@,@,"Streets of Rage 3",,,@,1994-03-17,Sega,us,@,@,@,@,@,@,@,@,"add Ash Jonathan Hughson"
@,,30017c1e4f9f939f9fc5715f04478cbabc39eab8,@,@,"Sensible Soccer",,,beta,1993,"Renegade | Sony Imagesoft",eu,@,@,@,@,@,@,@,@,3
@,,30080c7a8617ba3aaf67587970f32cd846234611,@,@,"Prince of Persia",,,@,1994-01,Tengen,us,@,@,@,@,@,@,@,@,@
@,,300b35b0fcc8048a15b5e94930e70b0e3d71c770,@,@,"Ecco: The Tides of Time",,"Ecco - Tides of Time",beta,1994-02,Sega,@,@,@,"region lock - checksum",@,@,@,@,@,"intro Paradox"
@,,300c49a95990b36d8b3d126f75897bcb9c4fff5a,@,@,"The Misadventures of Flink",,"Misadventures of Flink",@,1994-11-11,"Sony Electronic Publishing",eu,@,@,"NTSC GhostlyDark",@,@,@,@,@,@
@,,300e211c33223ac9625eef49b5185c6d20b49722,@,@,"Spot Goes to Hollywood",,,@,1995-11,Virgin,eu,@,@,"NTSC GhostlyDark",@,@,@,@,@,@
