"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"184f0cac8fdfad47590c515fc637076d2ded58d7","@","@","Pokemon Puzzle League","@","","Language en","2000","Intelligent Systems - Nintendo","eu","","","","","","","","",""
"@",,"185a6ef7ba1adb243278062c81a7d4e119bda58c","@","@","Blast Corps","@","","v rev0","1997","Nintendo","us","","","","","","","","",""
"@",,"185fa999c980d85beca760f565a873682f649ddc","@","@","Brunswick Circuit Pro Bowling","@","","","1998","THQ","us","b","b 3","","","","","","",""
"@",,"188700980c192e37626ec6d9c6f29ab68dd10a42","@","@","Kid Stardust Intro","@","","Copyright Public Domain","1997","Kid Stardust","@","","","","","","","","",""
"@",,"18b02fc18411acd770bf3f25b2707669dac2ec5d","@","@","Dark Rift","@","","Language en","1997","Kronos Digital Entertainment - Vic Tokai","eu","","","","","","","","",""
"@",,"18d39e6b85fdaf18abdb73d892b2fd8d317db630","@","@","StarCraft 64","@","","(beta)","2000","Nintendo","@","","","","","","","","","1"
"@",,"18d4656263f94d88c64921ab90a2586d898c76e3","@","@","Ogre Battle 64: Person of Lordly Caliber","@","","v rev1","1999","Nintendo - Quest","jp","b","b 3","","","","","","",""
"@",,"18f049bcbf0eab4dfced4505351438d7fc5d4f92","@","@","Mortal Kombat 4","@","","","1997","Eurocom - Midway","us","b","b 3","","","","","","",""
"@",,"18ff3ea62dee4cf34c6f7828675c6833e270062b","@","@","Happy Birthday Steve","@","","Copyright Public Domain","1998","Neptune","@","","","","","","","","",""
"@",,"19148a009ef8e1013ab35c8141781184b141699f","@","@","GameShark","@","","v 2.0","1998","Datel - InterAct","us","","","","","","","","",""
"@",,"192cef14f6a7d4ff8b348e796c57ed975a783fe2","@","@","Kakutou Denshou: F-Cup Maniax","@","","","1999","Imagineer","jp","","","","","","","","","1"
"@",,"19448a0d0259022818d4d11371e8d5f6ba19d062","@","@","Legend of Zelda, The: Ocarina of Time: Master Quest","@","","","2003","Nintendo","eu","","[Nintendo GameCube]","","","","","","","1"
"@",,"195799ab115f042a33eff249b27bd42a894e35c9","@","@","Ultra Demo Bootcode","@","","Copyright Public Domain","2000","Locke","@","","","","","","","","",""
"@",,"1965ef04e4ed6887f15ae347e8b1aac6fb63420f","@","@","XtraLife Dextrose Demo","@","","Copyright Public Domain","1997","RedboX","@","","","","","","","","",""
"@",,"197556f41756c82edb6ba7767f0d181290c1b2c2","@","@","Chameleon Twist","@","","Language en","1997","Japan System Supply - Sunsoft","eu","","","","","","","","",""
"@",,"19812ce5b3199a59565b2893d1e96e09efac15d2","@","@","SMPlayer","@","","v 20100820; Copyright Public Domain","20xx","@","@","","","","","","","","",""
"@",,"1984260163e2012c728245a892f7ed2c6314512c","@","@","F-Zero X","@","","","1998","Nintendo","us","","","","","","","","","14"
"@",,"199d67ca5fcb4a54e88382c384bbf52f17a8e125","@","@","Star Soldier: Vanishing Earth","@","","","1998","Hudson","us","","","","1","","","","",""
"@",,"19af69e4039ba367a21b7d9eac3e0921c7a38bb3","@","@","RADWAR 2K Party Invitation Intro","@","","Copyright Public Domain","2000","Ayatollah","@","","","","","","","","",""
"@",,"19b3569d5ad6a9264dafb56b70a38a8c924f2343","@","@","Eikou no Saint Andrews","@","","","1996","Seta","jp","b","b 1","","","","","","",""
"@",,"19babc4217f61d676ede2d777ca61b61823bf354","@","@","UFO CD64 BIOS","@","","v 1.30; Copyright Public Domain","1999","UFO","@","","[Direct Upgrade]","","","","","","",""
"@",,"19f249112959898e9c20647d670a6f92e9f7b788","@","@","Duke Nukem 64","@","","","1997","3D Realms - Eurocom - GT Interactive","us","","","","","","","","","1"
"@",,"19fc1fe13a3c50a5d03d44d2e93440967c7f3618","@","@","Mace: The Dark Age","@","","Language en","1997","Midway","eu","","","","","","","","",""
"@",,"1a0b36d9fd95db483c846d0d604d2549d6ce4cc3","@","@","Turok 2: Seeds of Evil","@","","Language en","1998","Acclaim - Iguana Entertainment","eu","","","","","","","","",""
"@",,"1a12f93b6022625163bb60c66ef2bed7f9dc91e9","@","@","1080 Snowboarding","@","","Language en,ja","1998","Nintendo","jp,us","","","","","","","","","2"
"@",,"1a32230e0ef147b3c8c07ece5aec96458286b4af","@","@","Iggy's Reckin' Balls","@","","","1998","Acclaim - Iguana Entertainment","us","","","","","","","","",""
"@",,"1a406d19f527d1e394fa140290fde04d81d3e639","@","@","Mission: Impossible","@","","Language en","1998","Infogrames","eu","","","","","","","","",""
"@",,"1a4962d088620c7b3711f63d39659b759fadaae7","@","@","Bung Enterprises Doctor V64 BIOS","@","","v 2.03","1999","Bung Enterprises","@","","","","","","","","","2"
"@",,"1a752a04249c4fc029fcd8d803a1db9ab79299d5","@","@","Air Boarder 64","@","","Language en,ja","1998","Human","jp","b","b 4","","","","","","",""
"@",,"1a929ae2a7930cf4b762fa28a9d20338c5fed847","@","@","Hexen","@","","Language en","1997","GT Interactive - id Software","eu","","","","","","","","",""
"@",,"1aa047c6b9401aff318745c47efe1a8f823723a1","@","@","Kirby 64: The Crystal Shards","@","","Language en","2000","HAL Laboratory - Nintendo","eu","","","","","","","","","1"
"@",,"1ab910b3500c8ced90412722b7406749d4cdf59f","@","@","Super Mario 64","@","","","1996","Nintendo","us","","","","","","","","","186"
"@",,"1ac5efdce19b8a96a1be0ae14081ba2a3eba3539","@","@","Killer Instinct Gold","@","","v rev0","1996","Nintendo","us","b","b 5","","","","","","",""
"@",,"1ac8eac59e0929659b67675652c95223b33488b5","@","@","MAME-N64","@","","","199x","Magillicutty, R. Bubba","@","b","b 2","","","","1","","",""
"@",,"1ad51c13b1db715d012766d868f3851e10412ae9","@","@","Super Mario 64","@","","","1996","Nintendo","us","","","","","","","","","97"
"@",,"1ae592179abad3e835d2250d50d6fd7553cb666d","@","@","All Star Tennis '99","@","","","1999","Ubisoft","us","","","","","","","","","1"
"@",,"1af0be9568f8ace865d5cf76fd241da741154b0f","@","@","Wayne Gretzky's 3D Hockey '98","@","","","1997","Midway","us","","","","","","","","",""
"@",,"1af13a24c0a3a77ca0b1c71948cd850066711a95","@","@","Super Mario 64","@","","","1996","Nintendo","us","","","","","","","","","199"
"@",,"1afe883f4014be11dc40d4b9e85a267088dae501","@","@","Nushi Zuri 64","@","","v rev0","1998","Pack-In-Video","jp","b","b 2","","","","","","",""
"@",,"1aff1df3270ad8014bc36499803b71bf92737d01","@","@","Frogger 2","@","","Language proto","1999","Hasbro Interactive","us","","","","","","","","",""
"@",,"1b134d9db5bbc09835cd1d6197927983c446bb12","@","@","Mario Kart 64","@","","v rev0","1996","Nintendo","jp","b","b 2","","","","","","",""
"@",,"1b1635546cb973ebaa0a4a0940a363ec2c074053","@","@","Wetrix","@","","","1998","Infogrames - Ocean - Zed Two","jp","","","","","","","","",""
"@",,"1b23fb8d92bccd5a68a49363826b8ec175fe04b3","@","@","Legend of Zelda, The: Ocarina of Time","@","","v rev0","1998","Nintendo","us","a","a 3","","","es","","","",""
"@",,"1b37ae06f5200a2d6026c4f7f23eee0f9869183b","@","@","Mr. Backup Z64 BIOS","@","","v 2.17","1999","Mr. Backup","@","","","","","","","","","7"
"@",,"1b55d60dd775fc8ff0383066ead368aea5866a27","@","@","Mario Golf","@","","","1999","Nintendo - Camelot Software Planning","us","","","","1","","","","",""
"@",,"1b6281035b6c4cba78fadfecc0acfbeaea73f879","@","@","Christmas Flame Demo","@","","Copyright Public Domain","2001","Halley's Comet Software","@","","","","","","","","",""
"@",,"1b70e74974785def1fd2a71905c9fc0afd340ee6","@","@","Madden 64","@","","","1997","Electronic Arts","us","b","b 3","","","","","","",""
"@",,"1bc7ea12a4223812a3cd9b8fece0c411ce5685b1","@","@","UFO CD64 BIOS","@","","v 1.09; Copyright Public Domain","1998","UFO","@","","[EEPROM Burner]","","","","","","",""
"@",,"1bcf860733a2a0cd9001c0dea64dc20100d56be1","@","@","Legend of Zelda, The: Ocarina of Time","@","","v rev1","1998","Nintendo","us","","","","","pt","","","",""
"@",,"1bf5217924c5fb00f8e8829e9ebf3fbceb89b9cd","@","@","Nintama Rantarou 64 Game Gallery","@","","","2000","Culture Brain","jp","","","","","","","","",""
"@",,"1c109b8d357fdcb03333c83b0144b48d42670ac6","@","@","Star Wars: Episode I: Racer","@","","","1999","LucasArts","us","","","","2","","","","",""
"@",,"1c10a85a2b6a782e6302b19c2387e2d58983a8d4","@","@","Dezaemon 3D","@","","Language en,ja","1998","Athena","jp","","","","","","","","",""
"@",,"1c1a285a6f51913dfbbf413ec02e022728961da5","@","@","J.League Eleven Beat 1997","@","","","1997","Hudson","jp","b","b 1","","","","","","",""
"@",,"1c5ca78412b3aa601174abcfc32fe1e0456a79de","@","@","UFO CD64 BIOS","@","","v 1.08; Copyright Public Domain","1999","UFO","@","","[Direct Upgrade]","","","","","","",""
"@",,"1cb269b843e7663756da9fc42b367763c13da2ed","@","@","Pips RPG Beta 14","@","","Copyright Public Domain; (beta)","1998","Pips, Mark","@","","","","","","","","",""
"@",,"1cd18ecf83e34ded30e934786f21c6a127ea93ae","@","@","F-Zero X","@","","","1998","Nintendo","us","","","","","","","","","5"
"@",,"1cf00f9fa01006762e99589e243e2f08077afaec","@","@","Beetle Adventure Racing","@","","","1999","Electronic Arts","us","","","","1","","","","",""
"@",,"1cf1f0f8217ba4e1691427f97ef62b15dc02a1c3","@","@","Tarzan","@","","","1999","Activision - Disney - Eurocom","fr","","","","","","","","",""
"@",,"1d1b28fae67cbf2f66b7af815d336adb97cbf4cb","@","@","Banjo-Kazooie","@","","","1998","Nintendo - Rare","eu","a","a 1","","","ru","","","",""
"@",,"1d1f73e525d465553036060f96c488c1b6c4458d","@","@","Fighters Destiny","@","","","1998","Imagineer - Genki - Ocean","us","b","b 2","","","","","","",""
"@",,"1d2dc136133a57452aaca2f75cab7ea2eab62dc1","@","@","Blues Brothers 2000","@","","","2000","Titus","us","","","","","","","","","2"
"@",,"1d4b1911e72a774f74922d9ea44bfdde0a9e5316","@","@","Legend of Zelda, The: Ocarina of Time","@","","v rev0","1998","Nintendo","us","a","a 3","","","ru","","","",""
"@",,"1d4fc85fcf7f950dbdd239cd97a8a4b5fa0a8f4b","@","@","Mr. Backup Z64 BIOS","@","","v 2.12; Copyright Public Domain","1999","Mr. Backup","@","","[NTSC Patches]","","","","","","","1"
"@",,"1d4fce8ad6b1f0072d89aeb4c3187bc853b750a0","@","@","Penny Racers","@","","","1998","Takara - THQ","us","","","","","","","","",""
"@",,"1d551443dff242d3e8bb291e429876154f333998","@","@","Zool: Majuu Tsukai Densetsu","@","","","1999","Imagineer - Pandora Box","jp","","","","","","","","","1"
"@",,"1d5543e0b9559523dba49d4bcad6bc51ad68310d","@","@","NBCG Tag Gallery 01","@","","Copyright Public Domain","2000","NBCG","@","","","","","","","","",""
"@",,"1d7ee0f42824b2cdb85242862909b564f499c17b","@","@","Doubutsu no Mori","@","","","2001","Nintendo","jp","a","a 4","","","en","","","",""
"@",,"1d85bc4913203ab732908f32380e450aa4f87ec1","@","@","Super Mario 64","@","","","1996","Nintendo","us","","","","","","","","","131"
"@",,"1d9c360ae33d4c075478d5fbfcbd7e72031a9a81","@","@","Beetle Adventure Racing","@","","","1999","Electronic Arts","eu","","","","1","","","","",""
"@",,"1dc12cfd908f56debcad6cf582bfdfc23a3ad725","@","@","Fighter Destiny 2","@","","","2000","Imagineer - Genki - South Peak","us","","","","","","","","",""
"@",,"1dd83409de81652ad8438bc1d204f63e7eda5238","@","@","Madden 64","@","","Language en","1997","Electronic Arts","eu","b","b 1","","","","","","",""
"@",,"1ddb46cae5c0422c9a1ce57ac2775f08813229cb","@","@","Super Mario 64","@","","","1996","Nintendo","us","","","","","","","","","202"
"@",,"1ddfab47256aabe2d0dfc3cb685f68c708e87f91","@","@","Dynamix Intro","@","","Copyright Public Domain","2000","Immortal - Widget","@","a","a 1","","","","","","",""
"@",,"1de134b5b5dcf0ba3f3c0e6315d566dd16cd9454","@","@","Jikkyou Powerful Pro Yakyuu 4","@","","v rev0","1997","Konami","jp","b","b 4","","","","","","",""
"@",,"1e0d939c8e278de21c42fa33495e446ed03c027e","@","@","Power League 64","@","","","1997","Hudson","jp","","","","","","","","",""
"@",,"1e16c19ff303f9283d7b53545c4d575c6df43158","@","@","Pokemon Snap","@","","Demo kiosk","1999","HAL Laboratory - Nintendo","us","","","","","","","","",""
"@",,"1e1884b778dcc4eab965121aeab3bc41ecdd934b","@","@","Kirby 64: The Crystal Shards","@","","","2000","HAL Laboratory - Nintendo","us","","","","2","","","","",""
"@",,"1e2c5b63298cd3e8ee5e5f1ebba93c3d6fcb27df","@","@","Mario Golf 64","@","","v rev0","1999","Nintendo - Camelot Software Planning","jp","b","b 4","","","","","","",""
"@",,"1e3ed0dcd137af01be4f9bf03f99b9a9fdd13f5a","@","@","Super Mario 64","@","","","1996","Nintendo","us","","","","","","","","","120"
"@",,"1e3f1c94c806b2699c4e0e941190d468435b9f60","@","@","Chopper Attack","@","","","1998","Midway - Seta","us","","","","","","","","",""
"@",,"1e87e7bc5b7bc877abc790ebff122ed6e2be828e","@","@","S.C.A.R.S.","@","","","1998","Ubisoft - Vivid Image","us","","","","","","","","",""
"@",,"1ee2e8d665eda41d1cf650478f87feece273ec66","@","@","Bung Enterprises Doctor V64 BIOS","@","","v 1.90; Copyright Public Domain","1998","Bung Enterprises","@","","","","","","","","",""
"@",,"1ee310d9e4a26d509e0fb71bfc55d90e3c80ccc7","@","@","Castlevania","@","","v rev0","1999","Konami","us","","","","3","","","","",""
"@",,"1ee4ebaf6b0c189164397ea257f17b45eedf0767","@","@","NFL Quarterback Club 99","@","","Language en","1998","Acclaim - Iguana Entertainment","eu","","","","","","","","",""
"@",,"1f00635179fb741fbbcf31ffaff399469da16ecf","@","@","NFL Quarterback Club 98","@","","Language en","1997","Acclaim - Iguana Entertainment","eu","","","","","","","","",""
"@",,"1f0b03c80c6449de78ee8403cfa84fe8cf759341","@","@","Shadow Man","@","","","1999","Acclaim","fr","","","","","","","","",""
"@",,"1f146492299596b9b101f67f006b3cc18990d748","@","@","Wayne Gretzky's 3D Hockey","@","","v rev0","1996","Atari - Williams","us","b","b 1","","","","","","",""
"@",,"1f147a5de77c56020a2a9bb3aa1f5e3d6f65369d","@","@","Rocket: Robot on Wheels","@","","","1999","Sucker Punch Productions - Ubisoft","us","","","","1","","","","",""
"@",,"1f22cf1d6dee8f34acf5d4361158460538ded82d","@","@","LaC's Universal BOOTEMU","@","","v 1.1; Copyright Public Domain","2000","LaC","@","","","","","","","","",""
"@",,"1f2e0598730a2f7ea1987603e505af45879e194a","@","@","Bomberman 64","@","","","2001","Hudson","jp","","","","","","","","",""
"@",,"1f3b1a9e348506ae3d2a79216b0bc6e69d04a4f9","@","@","WCW Nitro","@","","","1998","THQ","us","","","","","","","","",""
"@",,"1f5278f8fa1eedbfc37ac467d1cd43c76c7d9496","@","@","GoldenEye 007","@","","","1997","Nintendo","us","","","","","","","","","13"
"@",,"1f7bbec0842498c8850054e14dae184500da6f6e","@","@","Super Robot Taisen 64","@","","","1999","Banpresto","jp","b","b 1","","","","","","",""
"@",,"1f9fc1fbfffc45cdb3d0321474bfa3444078066a","@","@","PD Urutoraman Batoru Korekushon 64","@","","","1999","Bandai","jp","","","","","","","","","2"
"@",,"1fc0d6307b03b3c2b229b56fe88ce65e931f21ed","@","@","Super Mario 64","@","","","1996","Nintendo","us","","","","","","","","","145"
"@",,"1fc328327bc5803f23b7495610d59d27294b1834","@","@","MRC: Multi Racing Championship","@","","","1997","Imagineer","eu","b","b 4","","","","","","",""
"@",,"1fe1632098865f639e22c11b9a81ee8f29c75d7a","@","@","Banjo-Kazooie","@","","v rev0","1998","Nintendo - Rare","us","","","","","","","","",""
"@",,"1ff8a0e829160d064ac64138768e83814ee136d3","@","@","Bung Enterprises Doctor V64 BIOS","@","","v 1.92; Copyright Public Domain","1998","Bung Enterprises","@","","","","","","","","",""
"@",,"2023a3236757ff9dbf8228ccf70b08173e2fe263","@","@","Mortal Kombat 4","@","","","1997","Eurocom - Midway","us","","","","1","","","","",""
"@",,"2026547dcb59b9cbf92246cff7aac19cc83dde80","@","@","GT 64: Championship Edition","@","","","1998","Imagineer - Ocean","eu","","","","","","","","","1"
"@",,"202d01a9761b846bdb7088957d01434ec61778ca","@","@","Automobili Lamborghini","@","","","1997","Titus","us","b","b 12","","","","","","",""
"@",,"2030d8f2a7be0a3aefd9ff71f0b57bdbcdaef18c","@","@","Legend of Zelda, The: Ocarina of Time","@","","v rev1","1998","Nintendo","us","b","b 1","","","","","","",""
"@",,"203a5475fae1a323ba12842fc03dc512947ab200","@","@","Vigilante 8","@","","","1999","Activision","us","b","b 1","","","","","","",""
"@",,"204c012d1d100ec80bf6fcf07ca85836a949d4d4","@","@","GoldenEye 007","@","","","1997","Nintendo","us","","","","","","","","","23"
"@",,"20522ddb5a628d3b801532dda3fc3d4a0224ffbb","@","@","Super Mario 64","@","","","1997","Nintendo","eu","b","b 1","","","","","","",""
"@",,"208e5a164cd73ffa5510f7a01389781820085b2e","@","@","Friendship Demo","@","","Copyright Public Domain","1999","High Society - Protest Design","@","","","","","","","","",""
"@",,"209338b8cb51dcf4caa7b132e0b195ee732edf7f","@","@","Quest 64","@","","","1998","Imagineer","us","","","","","pl","","","",""
"@",,"20a07405665b2a5a83f64cbc14fb4467206d1fc0","@","@","Midway's Greatest Arcade Hits Volume 1","@","","","2000","Midway","us","b","b 1","","","","","","",""
"@",,"20af021c793bd7082ac1ad6f3fd86570ed2b3af6","@","@","AeroGauge","@","","v rev1; Language en","1997","ASCII - Locomotive","jp","b","b 6","","","","","","",""
"@",,"20d7e3bf06ba7b55d797f6754345c008844164c8","@","@","Lylat Wars","@","","","1997","Nintendo","au","","","","1","","","","",""
"@",,"20f2d1a4e2ea9d53ed2ff8170910c9b5fef1129d","@","@","Banjo-Kazooie","@","","v rev0","1998","Nintendo - Rare","us","b","b 3","","","","","","",""
"@",,"20f3c397c554d864a47c62a8fa4de1ffaea6580b","@","@","Mr. Backup Z64 BIOS","@","","v 2.10; Copyright Public Domain","1998","Mr. Backup","@","","[PAL Patches]","","","","","","",""
"@",,"2111d39265a317414d359e35a7d971c4dfa5f9e1","@","@","Paper Mario","@","","","2001","Nintendo","eu","","","","","","","","",""
"@",,"211313fe7ca7a4e0bf376afcf7c83c51e5c7f1a0","@","@","Bokujou Monogatari 2","@","","v rev1","1998","Pack-In-Video","jp","","","","","","","","",""
"@",,"211d119f9d6cd250ebfaa0088c8bcf4f82b89de8","@","@","Bung Enterprises Doctor V64 BIOS","@","","v 1.52; Copyright Public Domain","1997","Bung Enterprises","@","","","","","","","","",""
"@",,"21353b2be996de0af39bab308b4231cb540a82eb","@","@","Jikkyou Powerful Pro Yakyuu 4","@","","v rev0","1997","Konami","jp","b","b 6","","","","","","",""
"@",,"213fe24411e090a362afe4aea3320c6e198977b0","@","@","Bung Enterprises Doctor V64 BIOS","@","","v 2.02; Copyright Public Domain","1999","Bung Enterprises","@","","","","","","","","",""
"@",,"2171fe2c0a9253cba56828f24a5e6153726c1516","@","@","Air Boarder 64","@","","Language en","1998","G.M.I. - Human","eu","","","","","","","","",""
"@",,"21b825a346287e7742e19bb9fb717e4cd761cb0a","@","@","ScummVM-N64","@","","v 1.2.1-scumm; Copyright Public Domain","2010","ScummVM Team","@","","","","","","","","",""
"@",,"220bc1b1d0aaa2b226b8e2595e52e7890dc60512","@","@","Super Mario 64","@","","","1996","Nintendo","us","","","","","","","","","95"
"@",,"2214c9c7fc39a2a129aa0e0955478b9262d8a76f","@","@","Bio F.R.E.A.K.S","@","","","1998","Midway","us","b","b 3","","","","","","",""
"@",,"2216a5115d1a0eb30ac3a9aa754ee84a05f30f10","@","@","Dual Heroes","@","","Language en","1998","G.M.I. - Hudson","eu","","","","","","","","","1"
"@",,"22280c08958d778d511b0b4083700640ba86043b","@","@","Star Wars: Shadows of the Empire","@","","v rev0","1996","LucasArts","us","b","b 1","","","","","","",""
"@",,"22327bf1f1a692a9634466b097c0d92e46319b8e","@","@","F-Zero X","@","","Language en","1998","Nintendo","eu","","","","","","","","","2"
"@",,"226cad0c48e9e0d1dc928298518ca8b2d6eae5ed","@","@","ECW Hardcore Revolution","@","","Language en","2000","Acclaim","eu","","","","","","","","",""
"@",,"22b70a6b4037d4d702cbd54eb6a275f3534828f3","@","@","Mace: The Dark Age","@","","","1997","Midway","us","b","b 8","","","","","","",""
"@",,"22b7d7b4f1722efd52d3c8beba8cf5d07340569b","@","@","Vigilante 8","@","","","1999","Activision","us","","","","","","","","",""
"@",,"22bd7985055c08da0d9885772fe65c2f78a5f9ac","@","@","Turok 3: Shadow of Oblivion","@","","(beta)","2000","Acclaim","@","a","a 1","","","","","","",""
"@",,"22f4976adc446b80adafae8560ba95e42b08fe1f","@","@","Bung Enterprises Doctor V64 BIOS","@","","v 1.73; Copyright Public Domain","1998","Bung Enterprises","@","","","","","","","","",""
"@",,"231b865c1496e630c92dc868f858970938e847f6","@","@","MRC: Multi Racing Championship","@","","","1997","Imagineer","us","b","b 1","","","","","","",""
"@",,"2320d9141ce96ca5786670e766f48ffdae76d156","@","@","Wild Choppers","@","","","1997","Seta","jp","b","b 1","","","","","","",""
"@",,"2327a2dd2c02d4f48dd1d0acb9d589feb0a8faa5","@","@","WCW Nitro","@","","","1998","THQ","us","b","b 2","","","","","","",""
"@",,"2338fa8c5bd5aae1bcb6b3038debc04c919a6e71","@","@","Super Mario 64","@","","","1996","Nintendo","us","","","","","","","","","59"
"@",,"236b05b0a88943095974e683b163c4f5b5d0b8b6","@","@","Simon 64","@","","v 0.1a; Copyright Public Domain","1999","JL_Picard","@","","","","","","","","",""
"@",,"23710541bb3394072740b0f0236a7cb1a7d41531","@","@","Space Station Silicon Valley","@","","","1998","Take-Two Interactive","eu","","","","","","","","",""
"@",,"2374f5f8993ea806103ecd7cb9cfae5efa2a8042","@","@","ScummVM-N64","@","","v 1.3.1-cine; Copyright Public Domain","2011","ScummVM Team","@","","","","","","","","",""
"@",,"23809133dd76ff4f490a5c36a995b2c925d91f06","@","@","Mortal Kombat Trilogy","@","","Language en","1996","GT Interactive - Midway","eu","","","","4","","","","",""
"@",,"2392f403b0993f838912cefa83aefd35d34a05a0","@","@","The New Tetris","@","New Tetris, The","Language en","1999","Nintendo","eu","","","","","","","","",""
"@",,"239301fea94b392402104928196607cf353e4d84","@","@","Dexanoid R1","@","","Copyright Public Domain","1999","Protest Design","@","","","","","","","","","1"
"@",,"23956f271a5cc6ffc99598c07f21a0d832c54249","@","@","Diddy Kong Racing","@","","v rev1","1997","Rare","eu","","","","","","","","","1"
"@",,"23ae0b16420c2f3619c15364a37c46ccfe396948","@","@","UFO CD64 BIOS","@","","v 1.21; Copyright Public Domain","1998","UFO","@","","[EEPROM Burner]; [Even Bytes]","","","","","","",""
"@",,"23b5b899220b2f516f2fcc054b39632e8ffc9e04","@","@","ScummVM-N64","@","","v 1.3.1-made; Copyright Public Domain","2011","ScummVM Team","@","","","","","","","","",""
"@",,"23ba3d302025153d111416e751027cef11213a19","@","@","Diddy Kong Racing","@","","v rev1","1997","Rare","jp","","","","","","","","",""
"@",,"23cfeaf1a5c7bf058e4031f2c9dc2d5238275a82","@","@","San Francisco Rush: Extreme Racing","@","","v rev0","1997","Midway","us","b","b 5","","","","","","",""
"@",,"23d8686ab97bc1c8e11b0cb55d05a01fac425400","@","@","Bung Enterprises Doctor V64 BIOS","@","","v 1.91; Copyright Public Domain","1998","Bung Enterprises","@","","","","","","","","",""
"@",,"23f25902f9479864f4f64b1c1f6064fcf6693435","@","@","NASCAR 99","@","","","1998","Electronic Arts","eu","","","","","","","","","1"
"@",,"23f2d318fcdf16a38e57ecdcc0d463c7dfd65874","@","@","Magical Tetris Challenge Featuring Mickey","@","","Language en,ja","1998","Capcom - Disney","jp","b","b 1","","","","","","",""
"@",,"240dc5f2387bbbabb1c0227bc4e7794df6d9c5a9","@","@","Legend of Zelda, The: Majora's Mask","@","","","2000","Nintendo","us","a","a 6","","","ru","","","",""
"@",,"241d3004c633f0a57303e86045301ec71093cdea","@","@","Bike Race '98","@","","v 1.2; Copyright Public Domain","1998","NaN","@","","","","","","","","",""
"@",,"244a92df46863964ec507c78b72c226f48754967","@","@","Ogre Battle 64: Person of Lordly Caliber","@","","v rev1","1999","Nintendo - Quest","jp","","","","","","","","",""
"@",,"247b3940733790dec062ddc866b1adafeb1742bf","@","@","Hercules: The Legendary Journeys","@","","","2000","Player 1 - Titus","us","","","","","","","","","3"
"@",,"248102e2b1de94a852c350718083e614160a387c","@","@","Jikkyou Powerful Pro Yakyuu 4","@","","v rev0","1997","Konami","jp","b","b 2","","","","","","",""
"@",,"248dbb0d616c894a06d2f8ff182b70edbe51bfd5","@","@","Bung Enterprises Doctor V64 BIOS","@","","v 1.03; Copyright Public Domain","1997","Bung Enterprises","@","","","","","","","","",""
"@",,"249ec63a8acf2d6bfb9cdd4a8b393e56b4b93a2d","@","@","Dexanoid R1","@","","Copyright Public Domain","1999","Protest Design","@","","","","","","","","","2"
"@",,"24c539be4281a2f83d72cc7ae49d94388b29a270","@","@","Ultra Demo","@","","Copyright Public Domain","2000","Locke","@","a","a 1","","","","","","",""
"@",,"24da4bad908f84c19968f950d2884e595b9a39ff","@","@","Dynamix Readme","@","","Copyright Public Domain","2000","Immortal - Widget","@","","","","","","","","",""
"@",,"24da787140662d1fb40d8e17199ce6412d72dedc","@","@","Pokemon Snap","@","","","2000","HAL Laboratory - Nintendo","es","","","","","","","","",""
"@",,"24dfb0a79919db0b3b23cbda90af9103e262b9e5","@","@","Retroactive 64drive Menu","@","","v 1.05; Copyright Public Domain","2011","Retroactive","@","b","b 1","","","","","","",""
"@",,"24f80129b3e09bfb8b8c0581158220d4a030bc03","@","@","War Gods","@","","","1996","Eurocom - Midway","us","b","b 1","","","","","","",""
"@",,"2502ceb1afba83c90f3e7f98b283f667b85d4150","@","@","Hoshi no Kirby 64","@","","v rev1","2000","HAL Laboratory - Nintendo","jp","","","","","","","","",""
"@",,"250bf205f219171b9283d358f67bc1174eecc6f0","@","@","Mario Golf","@","","","1999","Nintendo - Camelot Software Planning","us","b","b 3","","","","","","",""
"@",,"254004138d7ad9308e3de7aed10559d43ed84674","@","@","Mario Golf","@","","","1999","Nintendo - Camelot Software Planning","us","","","","","","","","","2"
"@",,"2551300a572c50908cd0fb63daf882b31d448ad2","@","@","Cruis'n World","@","","","1998","Eurocom - Midway - Nintendo","us","","","","","","","","","1"
"@",,"255aadf60e9de652247bb1f7c63b50415d6c4354","@","@","NBA in the Zone 2000","@","","Language en","1999","Konami","eu","","","","","","","","",""
"@",,"2568a290f50e6331bca202f25b6cf8047668e530","@","@","Legend of Zelda, The: Ocarina of Time","@","","v rev0","1998","Nintendo","us","a","a 6","","","ru","","","",""
"@",,"2576192f63b41ae5036cf12323e903ec9a34eb78","@","@","Hydro Thunder","@","","","1999","Midway","us","b","b 2","","","","","","",""
"@",,"259973eb0ba1d01f1a5fbf3039ed511e6b705f26","@","@","WWF Attitude","@","","","1999","Acclaim - Iguana Entertainment","us","","","","","","","","",""
"@",,"25a7fe0342490d3c23328040bb34f8748995537a","@","@","Quake","@","","","1998","Midway","us","","","","","","","","",""
"@",,"25a9f905365e9a438ca9641a642dfd9e0409cfb6","@","@","Penny Racers","@","","Language en","1998","Takara - THQ","eu","","","","","","","","","2"
"@",,"25b753860525aafb3a4ad7c8d3ab085509ee9ecc","@","@","Sim City 2000","@","","","1997","Maxis","jp","b","b 4","","","","","","",""
