"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,4e1b1c2bf93952d52827b13752e61584a66672ea,@,@,"Party Line: Blow Out",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,4e245f579c161e55da55d3cfe8cdf632d279204b,@,@,"Intellivision: Intelligent Television Demo",,,@,1978,Mattel,@,@,@,@,@,@,@,@,@,@
@,,4e8b7c7308162f58d36b4afe748a408f8e40c63b,@,@,"Scooby Doo's Maze Chase",,,@,1983,Mattel,@,@,@,@,@,@,@,@,@,@
@,,4f5e1593f8bc04d090789d2e218b997dca122259,@,@,Pac-Man,,,@,2010-11-06,DZ-Jay,@,@,@,@,@,@,@,@,@,@
@,,4fef3342c0e7100113b4022e4395ad552fddacf1,@,@,Checkers,,,@,1979,Mattel,@,@,@,@,@,@,@,@,@,@
@,,51dfca097cf63623d52ad1e49baa703a61b8da11,@,@,"Super Pro Decathlon",,,@,1988,"INTV Corporation",@,@,@,@,@,@,@,@,@,@
@,,525dffeb7b53c88bd2e8076c421388ed72e2c90d,@,@,"NFL Football",,,@,1978,Mattel,@,@,@,@,@,@,@,@,@,@
@,,5275b3caa62d4bbce9dddb04ab69696440c5dde8,@,@,"Song Player: Nut Waltz",,,@,1999,@,@,@,@,@,@,@,@,@,@,@
@,,52e4f152b68238b3a102aeec4efa789462de2cc5,@,@,"Dig Dug",,,@,1987,INTV,@,@,"4&7 both keypads starts Deadly Dogs | 9005",@,@,@,@,@,@,@
@,,532cb88d9a6797ca218c5364275cb57691eb1322,@,@,Pinball,,,@,1981,"Mattel Electronics",@,@,5356,@,@,@,@,@,@,@
@,,5348845531a326cf66991697c55efd9287b4874b,@,@,"Advanced Dungeons & Dragons: Tower of Mystery",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,53d10e890571ef67d39874582f3668b29c580590,@,@,"Shark! Shark!",,,@,1982,Mattel,@,@,@,@,@,@,@,@,@,@
@,,544d81926615e62216e1a58d2d0f651e41557c14,@,@,"Mr. BASIC Meets Bits 'N Bytes",,,@,1983,Mattel,@,@,@,@,@,@,@,@,@,@
@,,54f8dfe0d5413097c280f72b45f6684bc9e1a3d5,@,@,"Space Patrol Teaser Edition",,,@,2007,IntelligentVision,@,@,@,@,@,@,@,@,@,@
@,,58842e4425ad5a8f6ec65528c4b485039057f289,@,@,"Frog Bog",,,@,1982,Mattel,@,@,@,@,@,@,@,@,@,@
@,,58c55d4708155e687bf4d359a5a1a66ff97a7ca7,@,@,"Santa's Helper",,,@,1983,Mattel,@,@,@,@,@,@,@,@,@,@
@,,594b1474396a5414d40d367a8d7c8f783eae701c,@,@,Diner,,,@,1987,INTV,@,@,8800,@,@,@,@,@,@,@
@,,5a2fa6bd9a6c173581da5d08699a44198da0231c,@,@,"Donkey Kong Arcade",,,@,200x,IntelligentVision,@,@,@,@,@,@,@,@,@,@
@,,5a65b922b562cb1f57dab51b73151283f0e20c7a,@,@,"The Executive ROM",,"Executive ROM",@,1978,Mattel,@,@,@,@,@,@,@,@,@,@
@,,5a95ea2924d3b0bfc4e353d6ffc4966f4bdfcd58,@,@,Commando,,,@,1987,INTV,@,@,9000,@,@,@,@,@,@,@
@,,5bbbdadb74fe62546594a4778928cf1287016083,@,@,"PGA Golf",,,@,1979,Mattel,@,@,@,@,@,@,@,@,@,@
@,,5bd74fd0246da1441f4af76dc9592f7809f8a821,@,@,"Happy Trails",,,@,1983,Activision,@,@,@,@,@,@,@,@,@,@
@,,5c195119b05871f3f5c92ab3c5cd200316162e93,@,@,"Mad Drivin'",,,"v0.3 | Demo",2004,"Chevallier, Arnauld",@,@,@,@,@,@,@,@,@,@
@,,5c8181af208daa76c0b992ce4d78fb918f752cae,@,@,"Dig Dug",,,@,1987,INTV,@,@,"4&7 both keypads starts Deadly Dogs | 9005",@,@,@,@,@,@,@
@,,5c87a1b43bd88358e91efa8bd72f4121c96e63a2,@,@,"Spiker! Super Pro Volleyball",,,@,1988,INTV,@,@,9102,@,@,@,@,@,@,@
@,,5cfc7a9bb09937d499b3cdfd5e84a3e975f543a6,@,@,"Hover Force 3D",,,@,1984,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@
@,,5de3bb1ec6f1a30d94b58abb3a594e3f6202e9f0,@,@,"Tower of Doom",,,@,1987,INTV,@,@,8600,@,@,@,@,@,@,@
@,,5e83a945f231f55d5ddfa9527f9b94da06e77058,@,@,Baseball,,,@,1978,Mattel,@,@,@,@,@,@,@,@,@,@
@,,5ec093cc5ccf2b7ce88b7042a0d6cc7bcae706de,@,@,"Song Player: Take on Me 3",,,@,1999,@,@,@,@,@,@,@,@,@,@,@
@,,5f0ab92df9bbc2355ca48a82cef706f8411c0b9f,@,@,Pac-Man,,,@,2010-09-28,DZ-Jay,@,@,@,@,@,@,@,@,@,@
@,,60132870a1bf5f5b9d0aa19b4dd9c13a94702f70,@,@,Q-bert,,,@,1983,"Parker Bros",@,@,@,@,@,@,@,@,@,@
@,,61205b84aa3673d7a50da4f92ed0ed78e34ac951,@,@,Choplifter!,,,proto,1983,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@
@,,618563e512ff5665183664f52270fa9606c9d289,@,@,"IntelliVoice BIOS",,,@,1981,Mattel,@,@,@,@,@,@,@,@,@,@
