"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"Koffi - Yellow Kopter",,c45a39a13371a129c407a9400809f77784781f2c,,,"Koffi - Yellow Kopter Demo-Nov 15",,,"(2002) (Ron Lloyd)",,,,,,,,,,,,,,,
"Koffi - Yellow Kopter",,fffe606187b572e8dc879515d2c937f3a63c69f8,,,,,,"(demo) (2002)(Lloyd, Ron)(PD)",,,,,,,,,,,,,,,
"Koffi - Yellow Kopter",,bb0567c399a848b746b5941820de346e7949f4f8,,,"Koffi - Yellow Kopter Demo-Aug 31",,,"(2002) (Ron Lloyd)",,,,,,,,,,,,,,,
"Koffi - Yellow Kopter",,9547c56e2951e1b3a713b0b99d3edb43c9d3cdd8,,,"Koffi - Yellow Kopter Demo-Feb 24",,,"(2002) (Ron Lloyd)",,,,,,,,,,,,,,,
"Koffi - Yellow Kopter",,92db4db418c3324ee09e8cd6d8f8e4fce88dd390,,,FireFight,,,"(Koffi Yellow Kopter Demo) (2002) (Ron Lloyd)",,,,,,,,,,,,,,,
"K-razy Shoot-Out",,f7da930a8967082dcc195c52f2986ac7d21bfa83,,,"K-Razy Shootout",,,"(1983)(CBS Electronics)[o]",,,,,,,,,,,,,,,
"K-razy Shoot-Out",,c7eb2b4a46a197adfedf33c2ccc17d8424d681c4,,,"K-Razy Shootout",,,"(1983)(CBS Electronics)",,,,,,,,,,,,,,,
"K-razy Shoot-Out",,8ab1e1db2fb042e9e463292e0b9e18082c325296,,,,,,"(1982) (CBS) [h1] (Two Port)",,,,,,,,,,,,,,,
"Last Starfighter, The",,b9dcb842eb68ca261e3e94f72341d07efd652290,,,,,,(1984)(Atari)(proto)[b],,,,,,,,,,,,,,,
"Last Starfighter, The",,4046f60602254a7d86d2a6efd1a330455eaec119,,,,,,(1984)(Atari)(proto),,,,,,,,,,,,,,,
"Looney Tunes Hotel",,a4ed631e5ec86d418c8ac16245779d1151d6416a,,,,,,(1983)(Atari)(proto)[b3],,,,,,,,,,,,,,,
"Looney Tunes Hotel",,e7d8b5146ac1e4cde8e0df0bdf7e563fe0b1af15,,,,,,(1983)(Atari)(proto)[b],,,,,,,,,,,,,,,
"Looney Tunes Hotel",,bc4a536616ac45689b3ad790f6b1394ebbd8cc7e,,,,,,(1983)(Atari)(proto),,,,,,,,,,,,,,,
"Looney Tunes Hotel",,337bf6dad1c210f16268f32fc483bbf3d85dd97d,,,,,,(1983)(Atari)(proto)[b2],,,,,,,,,,,,,,,
"Mario Brothers",,518d3409b07840547a3d731ddea85e42e7dabb4a,,,"Mario Bros.",,,(1983)(Atari)[b],,,,,,,,,,,,,,,
"Mario Brothers",,39cd2d87c4fefd2fe12a4d6485101235fe55b070,,,"Mario Bros.",,,(1983)(Atari)[a],,,,,,,,,,,,,,,
"Mario Brothers",,a293b6b06050e11029d97137f2b1b36059567273,,,"Mario Bros.",,,(1983)(Atari),,,,,,,,,,,,,,,
Meebzork,,ff0f1d9ed0ae45e3c81b252f3d0a335e03b0aa4b,,,,,,(1983)(Atari)(proto),,,,,,,,,,,,,,,
Megamania,,bd7275d169a291687f417db6e766b7d73b72f4fb,,,,,,(1983)(Activision)[o],,,,,,,,,,,,,,,
Megamania,,f5512460c6b6d3a1baa0b23adf6a3a37fe308eb3,,,,,,(1983)(Activision),,,,,,,,,,,,,,,
Meteorites,,c2af2edd3c97d613d24b27859293e8ea59db72da,,,,,,"(1983)(Electra Concepts)[o]",,,,,,,,,,,,,,,
Meteorites,,32d86a381feff43149b66336dcc4ba2523273228,,,,,,"(1983)(Electra Concepts)",,,,,,,,,,,,,,,
"Microgammon SB",,3ddf277bb7344b0173182a55bb8df2bd8a2cd6ee,,,"Micro-gammon SB",,,(1983)(Atari)(proto)[b],,,,,,,,,,,,,,,
"Microgammon SB",,2f152a857a8a58d602b3c717612d9744423ee495,,,"Micro-gammon SB",,,(1983)(Atari)(proto),,,,,,,,,,,,,,,
Millipede,,5a91f331c2a073c2f968bb5ad4ff23db43ca4ff5,,,,,,(1984)(Atari)(proto)[o],,,,,,,,,,,,,,,
Millipede,,1243a8ecfc02a74ae4e1f4fcda38502776f45cb0,,,,,,(1984)(Atari)(proto),,,,,,,,,,,,,,,
"Miner 2049",,95edf282c2cef2f8a0eeeca38146f8f708c7d521,,,"Miner 2049er",,,"(1983)(Big Five Software)[o]",,,,,,,,,,,,,,,
"Miner 2049",,0564b1867a0b570d66dfcbc11adc3e51a2c6f28c,,,"Miner 2049er",,,"(1983)(Big Five Software)",,,,,,,,,,,,,,,
"Miniature Golf",,3d6e153d4e17423e6998659e0bb0149ae3977de6,,,,,,(1983)(Atari)(proto)[b],,,,,,,,,,,,,,,
"Miniature Golf",,ef4d3ee7b4da2ef79c6f4d0d1833f10c1eb7725e,,,,,,(1983)(Atari)(proto),,,,,,,,,,,,,,,
"Missile Command",,b5e8a8af06c401cde5770fd5bece4006764c0898,,,,,,(1982)(Atari)[b3],,,,,,,,,,,,,,,
