"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"1 Across 2 Down",,d7f2ddbd23bdf40a35cadf1afa7ab4de33bd2e98,,,,,,"Copyright Licenceware; (Disk 1 of 2)",1990/12,"Amiganuts United",,,[AMOS],,,,,,,,,,
"4th & Inches",,473056b0caa5fa5b36b5af979653104ca7362ffd,,,,,,,1988,Accolade,,,,,,,,QTX,,ACU,,,
"4th & Inches",,54cd0180af72cb527235f248657da24675b5cece,,,,,,,1988,Accolade,,,,,,,,QTX,,,,,
"4th & Inches - Team Construction Disk",,89912f7e80327b885d2fe78af2a93def62190f7d,,,,,,,1988,Accolade,,,"[construction kit]",,,,,QTX,,,,,
"4-Way Lynx v1.11",,668d29c07f5525ff0ccd674da6e1323af7007ce0,,,"4-Way Lynx",,,"v 1.11; Copyright Licenceware",1990/11/12,"Andreou, Andreas - Deja Vu",,,"[inc. source code, AMOS]",,,,,,,,,,
"4x4 Off-Road Racing",,62fcd3e9eb5e67e9e88fd0a0d981ec4c4813fe65,,,,,,,1988,"U.S. Gold",,,,,,,,ESI,,QTX,,,
"4x4 Off-Road Racing",,f5aa50e6c9910cd874ce947e51ba66e3f347fa4e,,,,,,,1988,"U.S. Gold",,b,"b 1",,,,,,,,,,
"4x4 Off-Road Racing",,d855409ebc0dd7591c897768e7e909375a6561e3,,,,,,,1988,"U.S. Gold",,,,,,,,ESI,,,,,
"4x4 Off-Road Racing",,a0e28f07ea9fb5619b4d1c24d4504a6f2d972129,,,,,,,1988,"U.S. Gold",,,,,,,,ESI,,BS1,,,
"4x4 Off-Road Racing",,2628c194173f1be1af8985f9c655dcb415862ef3,,,,,,,1988,"U.S. Gold",,a,"a 1",,,,,OCL,,ACU,,,
"4x4 Off-Road Racing",,77f9e140a0ba7f6e154b12ac74644ebb3ec50ca6,,,,,,,1988,"U.S. Gold",,,,,,,,OCL,,ACU,,,
"4x4 Off-Road Racing",,46bd7dfd621b88b51ccaa2d19237a89ec7b27715,,,,,,,1988,"U.S. Gold",,b,"b corrupt files",,,,,OCL,,Wizard,,,
"50 Great Games",,d25eb7ea22ac1fbececbdd841190720c8c7be260,,,,,,"(Disk 2 of 3)",1991,"Wicked Software",,b,"b ootable",,,,,,,,,,
"50 Great Games",,71207541d2449d234fa79d47578de40f52da1d57,,,,,,"(Disk 3 of 3)",1991,"Wicked Software",,b,"b ootable",,,,,,,,,,
"50 Great Games",,8e0b9fa8ac190b7ed4ddbb28d8167c95f439d99f,,,,,,"(Disk 1 of 3)",1991,"Wicked Software",,,,,,,,,,,,,
"5th Gear",,020fa47c5e9e7a3383d92cbc226275a9a15bfdf3,,,,,,,1990,Hewson,,a,"a 2",,,,,VF,,,,,
"5th Gear",,894a0150c94160947a8c3ddc538b8689f6ed74f6,,,,,,,1990,Hewson,,,,,,,,VF,,,,,
"5th Gear",,0ba066b2d70f9c93436c545e78900971cc9b0292,,,,,,,1990,Hewson,,,,,"+5 BS1",,,VF,,,,,
"5th Gear",,1c52a2ea95dd3967c1883a072954a6f891964871,,,,,,,1990,Hewson,,a,"a 1",,"+5 BS1",,,VF,,,,,
"5th Gear",,ee2cc3f3919665e307fd88b72083b1e5e1f05386,,,,,,,1990,Hewson,,a,"a 1",,,,,VF,,,,,
"5th Gear",,5d51e92e21867b8ba75aeec7349de64fad281820,,,,,,,1990,Hewson,,b,"b doscopy",,,,,VF,,,,,
"5th Gear",,f36deda8d4f1493c5bbee622ac6bd63d3e1bb6b4,,,,,,,1990,Hewson,,b,"b errdms",,,,,VF,,,,,
"688 Attack Sub",,d256cf8e46f0184f75cca980adf4d433cc6c08a2,,,,,,,1990,"Electronic Arts",,a,"a 2 cracktro disabled",,,,,MAD,,,,,
"688 Attack Sub",,8cabcc6f1d804ecf75ab7b21fc055d0e080eb7c6,,,,,,,1990,"Electronic Arts",,a,"a 3",,,,,MAD,,,,,
"688 Attack Sub",,ecf44c1ade8f20688108ffb3af2e4819be37ef07,,,,,,,1990,"Electronic Arts",,,,,,,,MAD,,,,,
"688 Attack Sub",,d3739cab9f5f01e1ae55836c20afa2622f920d2f,,,,,,,1990,"Electronic Arts",,a,"a 1",,,,,MAD,,,,,
"688 Attack Sub",,8a08b03096838501090f67e11e5368616d87fbb2,,,,,,,1990,"Electronic Arts",,b,"b corrupt file",,,,,MAD,,TFS,,,
"688 Attack Sub",,ac3066fc05d847e79d13348b739bfe95bf6c36d0,,,,,,,1990,"Electronic Arts",,b,"b corrupt file",,,,,MAD,,,,,
"688 Attack Sub",,5852de1076354f3bb3240515a9c2ef70e7de5753,,,,,,,1990,"Electronic Arts",,a,"a 4 bootblock",,,,,MAD,,,,,
"688 Attack Sub",,6a5d7469c6eb60a16ed28320d1c65333ce9ac6f4,,,,,,,1990,"Electronic Arts",,b,"b corrupt datafile",,,,,,,,,,
"688 Attack Sub",,620ba15176412d3e38b43ea4e32b201303bf1b5a,,,,,,,1990,"Electronic Arts",,,,,,,,FFM,,,,,
"7 Colors",,ef4b9dccf081b62f0202b0adab13f124c0ae5cc4,,,,,,,1991,Infogrames,m5,a,"a highscore",,,,,ICS,,,,,
"7 Colors",,36d46a874fa346a2ee7241f60e6216f027dcbef0,,,,,,,1991,Infogrames,m5,a,"a 5 no cracktro",,,,,ICS,,,,,
"7 Colors",,a1a5b93e0c8a7d1e8801fcc49dd634d256b0a1fd,,,,,,,1991,Infogrames,m5,,,,,,,ICS,,,,,
"7 Colors",,68a589b2ebb100470f1106ecfd34cb105c80bb7c,,,,,,,1991,Infogrames,m5,a,"a 4 no cracktro",,,,,ICS,,,,,
"7 Colors",,b314f19e8613094834a21ba01e77497f69e2187b,,,,,,,1991,Infogrames,m5,a,"a 2 no cracktro",,,,,ICS,,,,,
"7 Colors",,6292493bded18a918a4ade3117df1b4049befc58,,,,,,,1991,Infogrames,m5,a,"a 6 no cracktro",,,,,ICS,,,,,
"7 Colors",,1cdb2135dba60b93026e11b40c1b35de9063a121,,,,,,,1991,Infogrames,m5,a,"a 3 no cracktro",,,,,ICS,,,,,
"9 Lives",,fbe3c09b4ab5e780958bb4e2148ee80aaae25b62,,,,,,,1990,ARC,,,,,"+1 PNS",,,"Angels - Defjam",,TBD,,,
"9 Lives",,28883ab2e4098a65c4d5155b46f0d831293093b8,,,,,,,1990,ARC,,a,"a 2",,"+2 Sensics",,,"Angels - Defjam",,,,,
"9 Lives",,6657a554a9404aa1e9b2c24607b5c5c75f63b7b4,,,,,,,1990,ARC,,,,"Angels - Defjam","+4 Angels - Defjam",,,"Angels - Defjam",,,,,
"9 Lives",,d960da3cb4959901aa3fa960fb2aaa9f2c0b05c9,,,,,,,1990,ARC,,,,,,,,"Angels - Defjam",,,,,
"9 Lives",,db5fba20cdbef999d490fdd447788e5e6c18cc88,,,,,,,1990,ARC,,a,"a 1",,"+2 Sensics",,,"Angels - Defjam",,,,,
"9 Lives",,c616bfd50a55d11cb671a0d6a01758b0dd0b8050,,,,,,,1990,ARC,,,,,"+2 Sensics",,,"Angels - Defjam",,,,,
"A.G.E. - Advanced Galactic Empire",,1bc11fa7b17445229fb88977c9591808bc63c2ce,,,,,,"(Disk 2 of 2)",1991,"Coktel Vision",m5,,,,,,,,,,,,
"A.G.E. - Advanced Galactic Empire",,40df8bff01094fa3004451f59f9040e331420dcb,,,,,,"(Disk 1 of 2)",1991,"Coktel Vision",m5,,,,,,,NMS,,Paralax,,,
"A.G.E. - Advanced Galactic Empire",,de9a88f15e5f2451db0ebfe03b8d7fd99e86dbf2,,,,,,"(Disk 1 of 2)",1991,"Coktel Vision",m5,,,,,,,NMS,,,,,
"A.M.C. - Astro Marine Corps",,20a6d773c7356a0fd819630debf336f66fb2d788,,,,,,"(Disk 2 of 2)",1990,Dinamic,,,"[extended adf]",,,,,,,,,,
"A.M.C. - Astro Marine Corps",,5df8570c94cdc146e94e82b81a6f5f2336960e7e,,,,,,"(Disk 2 of 2)",1990,Dinamic,,,,,,,,QTX,,,,,
"A.M.C. - Astro Marine Corps",,d1776cd5754ed37c6dec67016a9a57db17fe19d5,,,,,,"(Disk 2 of 2)",1990,Dinamic,,,,,,,,,,,,,
"A.M.C. - Astro Marine Corps",,e190263f824c700e488f87160f4d78cb48e5ec12,,,,,,"(Disk 1 of 2)",1990,Dinamic,,a,"a 1",,"+3 Setrox - ATZ",,,QTX,,,,,
"A.M.C. - Astro Marine Corps",,ea822f6bb0abcc22d65002bc89c8f595306db9d9,,,,,,"(Disk 1 of 2)",1990,Dinamic,,,"[extended adf]",,,,,,,,,,
"A.M.C. - Astro Marine Corps",,67b2c1526c334ccdf48fee3fa5884601bdb80bb2,,,,,,"(Disk 1 of 2)",1990,Dinamic,,,,,,,,,,,,,
"A.M.C. - Astro Marine Corps",,3bae7f7f244fc3171560774ccdcfbfa007fb377a,,,,,,"(Disk 1 of 2)",1990,Dinamic,,,,,"+3 Setrox - ATZ",,,QTX,,,,,
"A.M.C. - Astro Marine Corps",,786345569fb1ca0cc65d0b2b04e6a32c04667e6d,,,,,,"(Disk 1 of 2)",1990,Dinamic,,,,,,,,QTX,,,,,
"A-10 Tank Killer - Sim Module #1",,69cd2715339850dec12a1c13877e371d927a26ba,,,,,,,1990,Dynamix,,,"[FD-HD, data disk]",,,,,,,,,,
"A-10 Tank Killer - Sim Module #1",,a6c89d143a35dce72d1663b793fb92d9594de532,,,,,,,1990,Dynamix,,a,"a 2; [FD-HD, data disk]",,,,,,,,,,
"A-10 Tank Killer - Sim Module #1",,4d4c5140e43677e437dc04f876004c649a784b02,,,,,,,1990,Dynamix,,a,"a 1; [FD-HD, data disk]",,,,,,,,,,
"A-10 Tank Killer v1.0",,6c48adc16ed32a261f59041af760529d78fbbebb,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,a,"a 2",,,,,,,SR,,,
"A-10 Tank Killer v1.0",,0c121bd29db94bc4e73fdabd4220629618751371,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,a,"a 1",,,,,,,SR,,,
"A-10 Tank Killer v1.0",,ec73bdd1089471dd7517ee5f1109c7884900d176,,,"A-10 Tank Killer",,,"v 1.0; (Disk 2 of 2)",1990,Dynamix,,b,"b 1",,,,,,,,,,
"A-10 Tank Killer v1.0",,3f1cb8ccc3110814527c7d6e8105f48cab1128e0,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,,,,,,,,,"PDX - Spaikers",,,
"A-10 Tank Killer v1.0",,eb2f45c55ada7edb61a2adc1bb8141322da1fa50,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,a,"a cracktro disabled",,,,,,,PDX,,,
"A-10 Tank Killer v1.0",,b7b0312026c151b0dce1302e428f35f8f0128817,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,a,"a 1",,,,,,,QTX,,,
"A-10 Tank Killer v1.0",,d926b9d2cbc4971f6e6ecd6e67b5e9ec8c00d5b3,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,a,"a 2 highscore",,,,,,,QTX,,,
"A-10 Tank Killer v1.0",,8edec1ef84f6226c5bb33e6dcf72e43c39aa7235,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,,,,,,,,,QTX,,,
"A-10 Tank Killer v1.0",,1b89ec101df9957904152e70448c9ff3c1011c8b,,,"A-10 Tank Killer",,,"v 1.0; (Disk 2 of 2)",1990,Dynamix,,a,"a 1",,,,,,,,,,
"A-10 Tank Killer v1.0",,cc5b16585350ced850efe6d2bb2a4c55e6f85786,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,,,,,,,,,PDX,,,
"A-10 Tank Killer v1.0",,f7899c7436277b3a5a050cf3cb2c0f8544edf35b,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,,,,,,,,,SR,,,
"A-10 Tank Killer v1.0",,c27c9e46f298c5a0c8e9921b320ebbb6d027c4ac,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,a,"a 2",,,,,,,PDX,,,
"A-10 Tank Killer v1.0",,88de5e84ea152fcb7fc20020f495286818bb6ee5,,,"A-10 Tank Killer",,,"v 1.0; (Disk 2 of 2)",1990,Dynamix,,b,"b 2",,,,,,,,,,
"A-10 Tank Killer v1.0",,b2a210995239f91195d7a3f50512d5389c46ff1d,,,"A-10 Tank Killer",,,"v 1.0; (Disk 2 of 2)",1990,Dynamix,,b,"b 3 checksum error",,,,,,,,,,
"A-10 Tank Killer v1.0",,ea36a98785b27c33c63df786d89be1f9e310ed59,,,"A-10 Tank Killer",,,"v 1.0; (Disk 2 of 2)",1990,Dynamix,,,,,,,,,,,,,
"A-10 Tank Killer v1.0",,aad8f52f6b93d8c5f4042136e20ec41b063b6e9e,,,"A-10 Tank Killer",,,"v 1.0; (Disk 1 of 2)",1990,Dynamix,,,,,,,,,,,,,
"A-10 Tank Killer v1.5",,ef9564a82511caec5e9699b56b7b1842d7f0be7e,,,"A-10 Tank Killer",,,"v 1.5; (Disk 2 of 3)",1991,Dynamix,,a,"a 7",,,,,,,,,,
"A-10 Tank Killer v1.5",,25c4b6d9878fc0bc02bdf68dfab4c0483e9baf38,,,"A-10 Tank Killer",,,"v 1.5; (Disk 2 of 3)",1991,Dynamix,,a,"a 2",,,,,,,,,,
"A-10 Tank Killer v1.5",,7a1aef36b115849328c476fc1996e5042c87b098,,,"A-10 Tank Killer",,,"v 1.5; (Disk 2 of 3)",1991,Dynamix,,,,,,,,,bamcopy,,,,
"A-10 Tank Killer v1.5",,c1ef0e38ef602b0e16dd227d49d34fa2a86bdc71,,,"A-10 Tank Killer",,,"v 1.5; (Disk 1 of 3)",1991,Dynamix,,a,"a 1",,,,,,,,,,
"A-10 Tank Killer v1.5",,ddc27086125e29177c1c768836dce070660b58d5,,,"A-10 Tank Killer",,,"v 1.5; (Disk 2 of 3)",1991,Dynamix,,a,"a 1",,,,,,,,,,
"A-10 Tank Killer v1.5",,4aab99cf713440d13ac19e22df0f0e5f0e6b30ec,,,"A-10 Tank Killer",,,"v 1.5; (Disk 3 of 3)",1991,Dynamix,,a,"a 2",,,,,,,,,,
"A-10 Tank Killer v1.5",,85f2b1eaa63ad90adea9dc127ab9d15c49bb943d,,,"A-10 Tank Killer",,,"v 1.5; (Disk 3 of 3)",1991,Dynamix,,a,"a 1",,,,,,,,,,
"A-10 Tank Killer v1.5",,8a7c3cb7f91427624902d3ef2ed49c1cada23dbb,,,"A-10 Tank Killer",,,"v 1.5; (Disk 1 of 3)",1991,Dynamix,,,,,,,,,,,,,
"A-10 Tank Killer v1.5",,df7e5c79d891482f4b4edc2b6678b97fcf574b38,,,"A-10 Tank Killer",,,"v 1.5; (Disk 1 of 3)",1991,Dynamix,,a,"a 3",,,,,,,,,,
"A-10 Tank Killer v1.5",,d1c1a0c55a60c0790a4fbe432c4ce36badeb7e40,,,"A-10 Tank Killer",,,"v 1.5; (Disk 2 of 3)",1991,Dynamix,,a,"a 5",,,,,,,,,,
"A-10 Tank Killer v1.5",,31cbe7b1606d05be0129b680be66e05dcc43ab8a,,,"A-10 Tank Killer",,,"v 1.5; (Disk 1 of 3)",1991,Dynamix,,a,"a 2",,,,,,,SR,,,
"A-10 Tank Killer v1.5",,fcbcff4691e885e5626bd67de8fe18b67de8e00c,,,"A-10 Tank Killer",,,"v 1.5; (Disk 2 of 3)",1991,Dynamix,,a,"a 3 filesystem",,,,,,,,,,
"A-10 Tank Killer v1.5",,85f883aac2f39f78e81155930f302e4c059675c1,,,"A-10 Tank Killer",,,"v 1.5; (Disk 1 of 3)",1991,Dynamix,,a,"a 1",,,,,,,SR,,,
"A-10 Tank Killer v1.5",,4825f57c9faf7434ad796f3e4bd6bf276c97aa0c,,,"A-10 Tank Killer",,,"v 1.5; (Disk 1 of 3)",1991,Dynamix,,,,,,,,,"control pref",,,,
"A-10 Tank Killer v1.5",,e6f3d975574b12936f6836557920d9e99cb740bf,,,"A-10 Tank Killer",,,"v 1.5; (Disk 1 of 3)",1991,Dynamix,,a,"a 2 filesystem",,,,,,,,,,
"A-10 Tank Killer v1.5",,ce350ee93a62810b69b577a97f468e79046a8101,,,"A-10 Tank Killer",,,"v 1.5; (Disk 2 of 3)",1991,Dynamix,,,,,,,,,,,,,
"A-10 Tank Killer v1.5",,bfaf5846c9b482ebaeee771e4d2a80d94ac8e8c0,,,"A-10 Tank Killer",,,"v 1.5; (Disk 1 of 3)",1991,Dynamix,,,,,,,,,,SR,,,
"A-10 Tank Killer v1.5",,b43482df3a2c47c7cf7ca2d34059fdb78718eaac,,,"A-10 Tank Killer",,,"v 1.5; (Disk 2 of 3)",1991,Dynamix,,a,"a 4 highscore",,,,,,,,,,
"A-10 Tank Killer v1.5",,cc20691b77552128bca11e9ed2fb05a5a2530d16,,,"A-10 Tank Killer",,,"v 1.5; (Disk 2 of 3)",1991,Dynamix,,a,"a 6",,,,,,,,,,
"A-10 Tank Killer v1.5",,e808da198ad09309d68b8de686eb883fb544961a,,,"A-10 Tank Killer",,,"v 1.5; (Disk 3 of 3)",1991,Dynamix,,,,,,,,,,,,,
"A320 Airbus",,76f6b3a84e52f635ecc980b8be34a4a52e48455f,,,,,,"(Disk 2 of 2)",1991,Thalion,,,,,,,,,,,,,
"A320 Airbus",,6d4b61afdbdfd371435e6db450207ce0c28d83f1,,,,,,"(Disk 1 of 2)",1991,Thalion,,,,,,,,,,NMS,,,
"A320 Airbus",,9a2f2e6ae4c278c90b7a6a88a7175cf933b1c458,,,,,,,1991,Thalion,,,,,,,,,,"NMS - Mystix",,,
"A320 Airbus",,f72a2c5fd0bdae93aab933ecee4335e00b5626a9,,,,,,,1991,Thalion,,a,"a 1",,,,,,,"NMS - ATX",,,
"A320 Airbus",,d8eb77659433cdf52a9ec3ebadc0293a5752cbd9,,,,,,,1991,Thalion,,,,,,,,,,"NMS - ATX",,,
"A320 Airbus",,eb005364d2cc8c0b01d6725a32ceb5bc183e7242,,,,,,"(Disk 2 of 2)",1991,Thalion,,a,"a 1",,,,,,,,,,
"A320 Airbus - Edition Europa v1.43",,7faaeac2ba93ea58963e55ea063f11b97b844fea,,,"A320 Airbus - Edition Europa",,,"v 1.43",1992,Thalion,,,,,,,,,,IP,,,
"A320 Airbus - Edition Europa v1.43",,4c84e3a914e194e4f2f421b479b81ae32f904afb,,,"A320 Airbus - Edition Europa",,,"v 1.43",1992,Thalion,,a,"a 2",,,,,,,IP,,,
"A320 Airbus - Edition Europa v1.43",,7c320f9489fc5f371af27c20e61cd1407638a973,,,"A320 Airbus - Edition Europa",,,"v 1.43",1992,Thalion,,,,,,,,,,FTH,,,
"A320 Airbus - Edition Europa v1.43",,70adead4a96e97e427d475e2a6ff6a534d6a4d87,,,"A320 Airbus - Edition Europa",,,"v 1.43",1992,Thalion,,a,"a 1",,,,,,,IP,,,
"A320 Airbus - Edition Europa v1.44GE",,96dac4001347035c75394aecce6cd5e1607f5f96,,,"A320 Airbus - Edition Europa",,,"v 1.44GE",1994,Thalion,,,,,,,,,,,,,
"A320 Airbus - Edition USA v1.43",,8850483009b802eb6e47ac48131de09fb172dc53,,,"A320 Airbus - Edition USA",,,"v 1.43",1992,Thalion,,,,,,,,,,PDX,,,
"A320 Airbus v1.3GE",,76dd5f6439da946ba6fa4ee9e14b3612660ec07d,,,"A320 Airbus",,,"v 1.3GE",1992/08/08,Thalion,,,"[v Revenge]",,,,,,,,,,
"A320 Airbus Vol. 2 - Update v1.3",,35691081c7ffe5aa5ddace48035580c959cbacf0,,,"A320 Airbus Vol. 2 - Update",,,"v 1.3",1992,Thalion,,u,"u pdate disk",,,,,,,Renegade,,,
"A320 Airbus Vol. 2 v1.0",,96bf35556f0dc72dd541a797d68e54cc8a043a81,,,"A320 Airbus Vol. 2",,,"v 1.0",1995,"Games 4 Europe",,a,"a hacktro removed",,,,,,,HF,,,
"A320 Airbus Vol. 2 v1.0",,0d95ae6718a9cddd3ed80edf865611edc5d7714c,,,"A320 Airbus Vol. 2",,,"v 1.0",1995,"Games 4 Europe",,,,,,,,,,TRSI,,,
"A320 Airbus Vol. 2 v1.0",,c846370580958599235e10e3b16ca436c82b79c7,,,"A320 Airbus Vol. 2",,,"v 1.0",1995,"Games 4 Europe",,,,,,,,,,,,,
"A320 Airbus Vol. 2 v1.0",,c8f04977a5393488f5e707b0b87bb31944168dee,,,"A320 Airbus Vol. 2",,,"v 1.0",1995,"Games 4 Europe",,a,"a hacktro removed; [KS2.0]",,,,,,,HF,,,
"A320 Airbus Vol. 2 v1.0",,15400d26975a44e4718bd8f82447cbeaa41444a6,,,"A320 Airbus Vol. 2",,,"v 1.0",1995,"Games 4 Europe",,,,,,,,,,HF,,,
"A320 Airbus Vol. 2 v1.0",,345134a395927bfb733783ab7a7f2f180542f363,,,"A320 Airbus Vol. 2",,,"v 1.0",1997,"Games 4 Europe",,,"[inc. europe]",,,,,,,,,,
"A320 Airbus Vol. 2 v1.0",,a10cd12efdc86e285c7e282f907ae3e01f0e72e0,,,"A320 Airbus Vol. 2",,,"v 1.0",1995,"Games 4 Europe",,,[docs],,,,,,,TRSI,,,
Aaargh!,,b261357b6076277792040d252b5ad0eb02f28fe5,,,,,,,1988,"Melbourne House",,a,"a 1",,,,,HTL,,,,,
Aaargh!,,e4696c6c2b1019f18c19b90959a18149ab81a85f,,,,,,,1988,"Melbourne House",,,,,,,,,,,,,
Aaargh!,,27ae1cd7239105dfd3913a45cd1d5ce4692ffbe1,,,,,,,1988,"Melbourne House",,,,"AGA Ultra",,,,1,,,,,
Aaargh!,,554819af5aba96b34edb73dd4516b1349095ae31,,,,,,,1988,"Melbourne House",eu,,,,,,,,,,,,
Aaargh!,,59b149a11495f6acf5329c343500b68cf9b0541e,,,,,,,1988,"Melbourne House",,,,,,,,HTL,,,,,
Aaargh!,,66076e6b9f5872401bac387622e06de07b22fa16,,,,,,,1988,"Melbourne House",,,,,,,,,,"Madwand Software",,,
Aaargh!,,f6022d33dae3aa1d384139c452eca5182b1742b9,,,,,,,1988,"Melbourne House",,,,,,,,HTL,,BFBS,,,
Aaargh!,,1dbcc37509963247b5d330c875f968e554d56364,,,,,,,1988,"Melbourne House",eu,a,"a 1",,,,,,,,,,
Aaargh!,,7a3cd1160d746347f3612eff53302ba3aaf8f86b,,,,,,,1988,"Melbourne House",,,,,,,,ASF,,,,,
Aaargh!,,4ae376d51eed90fc60f83039497f327622a6e87d,,,,,,,1988,"Melbourne House",,b,"b corrupt file",,,,,,,,,,
"Abandoned Places - A Time for Heroes",,2b0466c75ac4bc9be75e1a90504ca573df35d624,,,,,,"(Disk 4 of 5)",1992,"Electronic Zoo",,,,,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,dd5a4a0a1125b7b89174df07fc693062651731f3,,,,,,"(Disk 1 of 5)",1992,"Electronic Zoo",,,,,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,386ec2a3b5f294f5a00f45f16210bbc0b363f48b,,,,,,"(Disk 2 of 5)",1992,"Electronic Zoo",,,,,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,53618becbfb127e946996a29c9dd59b699a975a1,,,,,,"(Disk 5 of 5)",1992,"Electronic Zoo",,b,"b 2 dump",,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,9fca42aec56252474a46b9eacc3d55fff807a568,,,,,,"(Disk 2 of 5)",1992,"Electronic Zoo",,b,"b dump",,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,369ace7448f9f5adcef72f6acad2729c9436658e,,,,,,"(Disk 3 of 5)",1992,"Electronic Zoo",,b,"b dump",,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,126943e1d22c7e582bba27d408f7fc8adaae5768,,,,,,"(Disk 5 of 5)",1992,"Electronic Zoo",,b,"b dump",,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,5dfd4cef9e4cbf4f328f6b8281dff5cadfcda4f7,,,,,,"(Disk 5 of 5)",1992,"Electronic Zoo",,,,,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,b1471f0bae7214b4bacbb2cae8a9c38f32744f23,,,,,,"(Disk 3 of 5)",1992,"Electronic Zoo",,b,"b 2 dump",,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,b4a701b6090cbc5938283469ede41c109bc9a43b,,,,,,"(Disk 1 of 5)",1992,"Electronic Zoo",,a,"a cracktro disabled",,,,,VF,,,,,
"Abandoned Places - A Time for Heroes",,2e9d37ba1bc774e91fc76f242d0979ac215fa78c,,,,,,"(Disk 3 of 5)",1992,"Electronic Zoo",,,,,,,,VF,,,,,
"Abandoned Places 2",,3c41cafd3908b3c8fffd99bc8dd7d6c32aeeebc7,,,,,,"(de-en); (Disk 1 of 5)",1993,I.C.E.,,,,,,,,PDX,,,,,
"Abandoned Places 2",,2bb074d07e1590270cbc8f7e5fa02dfbdaea49cd,,,,,,"(de-en); (Disk 5 of 5)",1993,I.C.E.,,,,,,,,CSL,,,,,
"Abandoned Places 2",,24169911dc38fe7634008cfd1e800a1dcdf072d3,,,,,,"(de-en); (Disk 4 of 5)",1993,I.C.E.,,,,,,,,,,,,,
"Abandoned Places 2",,730aa867f77020cf1989b3cab7f8426977a1dfbf,,,,,,"(de-en); (Disk 2 of 5)",1993,I.C.E.,,a,"a 1",,,,,,,,,,
"Abandoned Places 2",,1fe94cd133638e00d2a31531dc95cd43f7408a3c,,,,,,"(de-en); (Disk 1 of 5)",1993,I.C.E.,,,,,,,,CSL,,,,,
"Abandoned Places 2",,03c2ea20c0fadcc3911dd4f4f014f31d15028f1f,,,,,,"(de-en); (Disk 5 of 5)",1993,I.C.E.,,,,,,,,PDX,,,,,
"Abandoned Places 2",,a580e0a62ae0328f8dce1a36fea0263b0f40d0a2,,,,,,"(de-en); (Disk 3 of 5)",1993,I.C.E.,,b,"b errdms",,,,,,,,,,
"Abandoned Places 2",,d665fc8ceef1aa5e856fe00188907980d8155517,,,,,,"(de-en); (Disk 2 of 5)",1993,I.C.E.,,,,,,,,,,,,,
"Abandoned Places 2",,551c756cf219015256214c4ae1e6f5260897feec,,,,,,"(de-en); (Disk 3 of 5)",1993,I.C.E.,,,,,,,,,,,,,
"ABC Monday Night Football",,7af43f89ac0a680ae3f1d8282d70830e6a36b7bd,,,,,,"(pre-release); (Disk 3 of 3)",1990,"Data East",us,a,"a 1",,,,,,,,,,
"ABC Monday Night Football",,8d68a2bd84e4a0ae2576bcc58f5bbd0340df3de2,,,,,,"(pre-release); (Disk 2 of 3)",1990,"Data East",us,a,"a 1",,,,,,,,,,
"ABC Monday Night Football",,9896d370b89795589d2dae471c75af4a03c7257f,,,,,,"(pre-release); (Disk 1 of 3)",1990,"Data East",us,b,"b corrupt file",,,,,SR,,,,,
"ABC Monday Night Football",,2631a97de9a51a486234334cbf73b85509e6f825,,,,,,"(Disk 2 of 3)",1990,"Data East",us,,,,,,,,,,,,
"ABC Monday Night Football",,5479b1c5c3e1544ae4f58c92b4d1c61757b543b9,,,,,,"(pre-release); (Disk 2 of 3)",1990,"Data East",us,,,,,,,,,,,,
"ABC Monday Night Football",,c6fe3681b91a29d15febbe000dcf0cf7614aae7a,,,,,,"(Disk 3 of 3)",1990,"Data East",us,,,,,,,,,,,,
"ABC Monday Night Football",,895612e81c8d4cb8c0a31d92391013d8258ebdc5,,,,,,"(pre-release); (Disk 3 of 3)",1990,"Data East",us,,,,,,,,,,,,
