"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"5cc59ec1687fe83ec5fb048d3dfc37849747df34","@","@","Digimon: Ver. WonderSwan","@","","","2000","Bandai","xa","","","","","","","","",""
"@",,"5db29519054c3e60516e4a496d3bfad8272cc330","@","@","Armored Unit","@","","","1999/11/18","Sammy","@","o","o 1; [SWJ-SUM003]","EEPROM","","","","","",""
"@",,"5e5db8b066e1b41c5c12a2d4ffa97b73ed6c3f03","@","@","SD Gundam G-Generation: Gather Beat","@","","","2000/07/13","Bandai","@","","[SWJ-BAN030]","","","","","","",""
"@",,"5e7dabb66b0ca580481aa79ee8b8a5b0c6ce6592","@","@","Puzzle Bobble","@","","","1999/07/01","Sun Soft","@","","[SWJ-SUN003]","","","","","","",""
"@",,"5eaeab859e5f647fac354dad285a311387ea126b","@","@","Makaimura for WonderSwan","@","","","1999/07/22","Bandai","@","","[SWJ-BAN011]","","","","","","",""
"@",,"6014ac0b8978e710f26c9cc41180cdf788584743","@","@","Super Robot Taisen Compact 2: Dai-2-Bu: Uchuu Gekishin Hen","@","","","2000/09/14","Banpresto","@","","[SWJ-BPR006]","","","","","","",""
"@",,"65c4c6aaa36328bba5d56419af59af5d3420ed78","@","@","Tetsujin 28 Gou","@","","","1999/12/22","Mega House","@","","[SWJ-MGH001]","","","","","","",""
"@",,"66b4bd15ef67dc324736a1cc78d6aca335f03389","@","@","Dokodemo Hamster 3: Odekake Saffron","@","","","2000/12/14","Interbec","@","","[SWJ-BECC01]","","","","","","",""
"@",,"672cfc0e4547b2721d11b67476391b6e6cca81ae","@","@","Wasabi Produce: Street Dancer","@","","","2000/04/27","Bandai","@","","[SWJ-BAN028]","","","","","","",""
"@",,"67a80b7fb00c3afe0ce9b0f8975c6d250a2cd49d","@","@","Crazy Climber","@","","","1999/07/29","Nihon Bussan","@","","[SWJ-NHB001]","","","","","","",""
"@",,"68981c05d8118d4189100eed462ee6639328dc59","@","@","Arc the Lad: Kishin Fukkatsu","@","","","2002/07/04","Bandai","@","","[SWJ-BANC2A]","","","","","","",""
"@",,"6a479ee45e69cd3d6cc6cdda5a60eff3077953b0","@","@","Nice On","@","","","1999/04/08","Sammy","@","","[SWJ-SUM002]","","","","","","",""
"@",,"6a4f4a03c367ccf00aa7462191c929a2736eb44b","@","@","With You: Mitsumete Itai","@","","","2001/01/25","Shall Luck","@","","[SWJ-SHLC01]","","","","","","",""
"@",,"6a571d151f8df410953a50638cb8dc97d8a7bc39","@","@","Puzzle Bobble","@","","","1999/07/01","Sun Soft","@","","[SWJ-SUN003]","EEPROM","","","","","",""
"@",,"6b7a9b810c932974cbda4de7178cf0ea5a90e628","@","@","Makai Toushi Sa-Ga","@","","","2002/03/20","Squaresoft","@","","[SWJ-SQRC08]","","","","","","",""
"@",,"6d707e88c85d1b5ef708631e709668006a9ee244","@","@","Final Fantasy IV","@","","","2002/03/28","Squaresoft","@","","[SWJ-SQRC09]","","","","","","",""
"@",,"6d8f8fd330f32374b55cf6b998196a7db2131073","@","@","Guilty Gear Petit","@","","","2001/01/25","Sammy","@","","[SWJ-SUMC07]","","","","","","",""
"@",,"6eec04244f4d85807988a2331e7031d0c3549646","@","@","Soccer Yarou!: Challenge the World","@","","","1999/08/12","Coconuts Japan","@","","[SWJ-CCJ002]","","","","","","",""
"@",,"708288e70b3186f6c0ef07acaef1b50fe6b7ab22","@","@","Sennou Millennium","@","","","2000/03/16","Bandai","@","","[SWJ-BAN025]","","","","","","",""
