"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Kopi Desk",,05dcf8825f673725be25574340263635550cd2ca,,,"Kopi Desk",,,"(Side 0)",19xx,,,,,,,,,,,,,,,
"Tynesoft 2",,05f4dbc9686ca7cc9e7224e84e27ee0d56fc1349,,,"Tynesoft 2",,,"(Side 1)",19xx,,,,,,,,,,,,,,,
Ricochet,,05fc3fa695feecc82c54e8a8b70eac3102226ddf,,,Ricochet,,,,1989,Superior,,,,,,,,,,TSTH,,,,
"Phantom Combat",,0604955f082725ac26cb2e5e457d3938aa665705,,,"Phantom Combat",,,,19xx,Doctor,,,,,,,,,,2,,,,
Terromolinos!,,060e4c1ca8fc5f0402c5ed29759da317f1843f31,,,Terromolinos!,,,,19xx,"Byrne, James - Taylor, Roger",,,[TERROR],,,,,,,,,,,
"Acorn User Gallery",,060f4217242711a1f9d66a5389447502bacd4b6f,,,"Acorn User Gallery",,,"(Disk 1 of 2); (Gallery)",1985,"Redwood Publishing",,a,"a 1",,,,,,,,,,,
"Winter Olympiad '88",,061641fe143040cdd154514f6ea8704d9dde6513,,,"Winter Olympiad '88",,,,1988,Tynesoft,,a,"a 1; [WINTER]",,,,,,,Barnsy,,,,
"Wheeler Dealer",,0628fd7a4d7d09062b32b53f33cbd28b9f2223dc,,,"Wheeler Dealer",,,,1983,OIC,,a,"a 1",,,,,,,,,,,
"Diamond Mine II",,063245df2a1cb920c68572b1b6dd20d8a0ecb113,,,"Diamond Mine II",,,,1985,"Blue Ribbon",,,[D-MINE],,,,,,,,,,,
"Spaceman Sid",,06326e59bb0a665b22bfdeb61d286d7aab53335f,,,"Spaceman Sid",,,,1984,English,,,[SID],,,,,,,,,,,
Clogger,,0634d37cfa109a4207016839916c3dcd4acf11db,,,Clogger,,,,1988,Impact,,a,"a 1; [CLOGGER]",,,,,,,,,,,
"Treasure Hunt",,064b5c6c3bbe30f9def01e84a459d806a2bf7fac,,,"Treasure Hunt",,,,1986,Macsen,,a,"a 1; [HUNT]",,,,,,,,,,,
Carousel,,064c5a26c72af93f1905d473d94154b739faa74e,,,Carousel,,,,19xx,Acornsoft,,,,,,,,,,,,,,
Hubert,,064e13ccdeaa465a9a9652dc3fa2883d7d3a1760,,,Hubert,,,,1984,"Derodra, M.A.",,,,,,,,,,TSTH,,,,
"Woodbury End",,0650133a19f50fabf540e2ce8521a938e0d7e5bb,,,"Woodbury End",,,,19xx,Shards,,,[E00DFS],,,,,,,TSTH,,,,
Alphatron,,065440a87fb1b2c3fd052b320a04afd1f6ed857e,,,Alphatron,,,,19xx,Tynesoft,,,[ALPLOAD],,,,,,,,,,,
"Elite: Commander Utilities",,0654977f66ec55e5e8e36284af53a83c7b3f7edc,,,"Elite: Commander Utilities",,,,19xx,,,,,,,,,,,,,,,
"BBC PD Disk 100: Easybase v0.4 & Docs",,065d6c98c11e94bf3f805e100f595e01fe5e8085,,,"BBC PD Disk 100: Easybase v0.4 & Docs",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
Airline,,065efb1c04445f0a8f206de7c78eddc9f1306772,,,Airline,,,,1983,CCS,,,,,,,,,,TSTH,,,,
Yoyo,,0660fa841d038f1fda6fc68bb5edf6ffa66d113b,,,Yoyo,,,,1985,"Scott, P.",,,,,,,,,,2,,,,
"Star Wars",,066be959e3edbc9625113068ebbc6bec4df5dd62,,,"Star Wars",,,,19xx,"Arnold, C.",,,[STAR],,,,,,,,,,,
"Jeremy Goes Jumping",,066c469f536f5ec8da16b067cc696f9ec96f9850,,,"Jeremy Goes Jumping",,,,1984,Superior,,,,,,,,,,TSTH,,,,
"Stock Car",,067cc53862e00225c2cea4848f317d7e3a59197a,,,"Stock Car",,,,1984,"Micro Power",,a,"a 1; [STOCK]",,,,,,,,,,,
"Ultimate PD Games",,067d2ad5c6a67dcb983cb02b6feb4232187220bf,,,"Ultimate PD Games",,,"Copyright Public Domain",19xx,GLM,,,,,,,,,,,,,,
"Games Compendium 1",,067e6bb87b2228590ec94f98d3be8e591f7f0526,,,"Games Compendium 1",,,"(Side 1)",19xx,,,,,,,,,,,,,,,
"Acorn User: Issue 1992.11",,06916ae47a55c665e9a6afa071ab763937c560ad,,,"Acorn User: Issue 1992.11",,,,19xx,,,,,,,,,,,,,,,
"Killer Gorilla",,06a1b7ff9d9b5f8050e0596a0c1e7141fa7f5d1f,,,"Killer Gorilla",,,,19xx,"Program Power",,a,"a 2; [KILLER]",,,,,,,,,,,
"Pool Hall",,06af0e832f46ce5a76c826356e10920552d683bf,,,"Pool Hall",,,,19xx,Dynabyte,,,,,,,,,,TSTH,,,,
"L: A Mathematical Adventure",,06b7c00394a67142780550c99f40e790684fed7f,,,"L: A Mathematical Adventure",,,,1984,ATM,,,,,,,,,,TSTH,,,,
"Jump Jet",,06c45d91761be9efaff7f1faee152afb5727f456,,,"Jump Jet",,,,1984,Doctor,,a,"a 1; [JET]",,,,,,,,,,,
"Crypt Paint II",,06c72fbccd19241c0d295a7ac999a61ce18c5862,,,"Crypt Paint II",,,,19xx,,,,[ADFS],,,,,,,8-Bit,,,,
"8-Bit Software: Issue 31",,06c95d2483d1b2abf115e13eaaf63e8493e24065,,,"8-Bit Software: Issue 31",,,,1993,"Richardson, C.J.",,,[ADFS],,,,,,,,,,,
"Chuckie Egg",,06d6ec9148dfbb19efca7129321d582c29b8992c,,,"Chuckie Egg",,,,1983,A&F,,,[CHUCKIE],,,,,,,12,,,,
Hangman,,06d95017502edf0e0680f82b5005bbba745b3ed5,,,Hangman,,,,1982,IJK,,,[HANGMAN],,,,,,,,,,,
"Dreamscape, The",,07029fd240d98db2aabdefb98770332ded71e445,,,"The Dreamscape",,"Dreamscape, The",,1994,DSPD,,,,,,,,,,8-Bit,,,,
"Solidisk and Assorted ROMs",,07043bfc839e1e7c41337aad524129bf2c58dcb6,,,"Solidisk and Assorted ROMs",,,"(Side 0)",19xx,,,,,,,,,,,,,,,
@,,070536e2e447a88eec7d0dcffe55a685947df7ca,,,"Printer Buffer",@,,"v 1.00",1985,"Smith, I.",@,,,,,,,,,,,,,
Vortex,,0705af8517a08a96c7850cd7e73c0d9264eb3bd9,,,Vortex,,,,1983,"Software Invasion",,,[VORTEX],,,,,,,,,,,
"Yie Ar Kung Fu",,070bc8a6b4feee39bbb686cfd6e47002a45f7b6b,,,"Yie Ar Kung Fu",,,,19xx,Imagine,,,[YIEAR],,,,,,,1,,,,
"Classic Adventure",,070bf63f84aba09b5f0ae611ed88497d20ced748,,,"Classic Adventure",,,,1984,Abersoft,,,,,,,,,,TSTH,,,,
Honeybug,,070c2324b0aef342d42a0d42c66755c71b99c7b3,,,Honeybug,,,,1983,"Gray, A.",,,[HONEY],,,,,,,,,,,
Go,,071ea16eaaa58fc2498b3aa090f015e61b996784,,,Go,,,,19xx,Acornsoft,,,,,,,,,,TSTH,,,,
"Space City",,072448c7945b939db8b9aa3e8be3882313614b02,,,"Space City",,,,19xx,,,,[SP-CITY],,,,,,,,,,,
"Rik the Roadie",,0725b44acd92bcdd3f1a5c0665632275be2a52e8,,,"Rik the Roadie",,,,1987,"Guest, Hamblett & Gardiner",,a,"a 2; [RIK]",,,,,,,,,,,
"Snakes and Ladders",,0726915d1fd58b6f103fcc78d0e95a591d3ff393,,,"Snakes and Ladders",,,,1993,"Cavanagh, J.",,a,"a 1; [SNAKE]",,,,,,,,,,,
"Cosmic Asteroids",,072768086f9cc44e3edc313c7d3fe4415cf641fd,,,"Cosmic Asteroids",,,,1983,Alligata,,,[ASTER],,,,,,,,,,,
"Morley Electronics Utilities",,07294a23eef2a117d89384e223e4d172575411cc,,,"Morley Electronics Utilities",,,,1987,"Morley Electronics",,,,,,,,,,,,,,
"Special Operations",,0730b5fc902aeae17fb77969ca6b714f3233ac6f,,,"Special Operations",,,,19xx,"Lothlorien, M.C.",,a,"a 1; [SO]",,,,,,,,,,,
"Saloon Sally",,075618338ce8349a1ed579211497b51c8aa0bc53,,,"Saloon Sally",,,,19xx,Psion,,,[SALLY],,,,,,,,,,,
"Granny's Garden",,075f4c39604bc695f053509c3059f7c19f212df3,,,"Granny's Garden",,,,1983,4Mation,,a,"a 1; [GRAN1]",,,,,,,,,,,
"Pro Golf",,07664e013ee5f6dbdb2f49b5a905418c3c56d1c9,,,"Pro Golf",,,,19xx,PCW,,,[GOLF],,,,,,,,,,,
Hunchback,,077aa67f08fa7d1024363762ca79a249d2dc829a,,,Hunchback,,,,19xx,Superior,,b,"b 1",,,,,,,,,,,
"English Civil War",,077ce88213bdb843e879dde195ef71a6dc3547e8,,,"English Civil War",,,,19xx,"Screen Divided",,,,,,,,,,TSTH,,,,
Banjax,,078000755565177a4e9099716ec7f1b1fa673c71,,,Banjax,,,,1985,Robico,,,,,,,,,,TSTH,,,,
"Bone Cruncher",,079025f469287b74c04ba8532538fb50269f219d,,,"Bone Cruncher",,,,19xx,Superior,,,,,,,,,,1,,,,
"Fast Access: Volume 01: Issue 01 to 03",,0790f61d5ff7a5157998c108d4e6db7321d4cc0e,,,"Fast Access: Volume 01: Issue 01 to 03",,,,19xx,,,,[ADFS],,,,,,,8-Bit,,,,
"Gateway to Karos",,079afe751c4cf888500913bc0d3019690ba916b4,,,"Gateway to Karos",,,,1983,Acornsoft,,,,,,,,,,,,,,
"BBC PD Disk 010: John Henson Collection",,07a8457fc2f2786b5c4832c66d17ce58bde7d562,,,"BBC PD Disk 010: John Henson Collection",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
"Genesis Project, The",,07b2667db11c1344cde8864e84d1b9586897e2cc,,,"The Genesis Project",,"Genesis Project, The",,19xx,Audiogenic,,b,"b 2",,,,,,,,,,,
Bouncer,,07dc60061daa37d7d1cf5998f292a2b09e47b19d,,,Bouncer,,,,1984,"Stanger, M.",,,[BOUNCER],,,,,,,,,,,
"Worm in Paradise",,07e594037c5e084cc8303892a0b86023cf97d482,,,"Worm in Paradise",,,,1985,"Level 9",,,,,,,,,,TSTH,,,,
"Stairway to Hell: Games Disc D1-r1",,07e5fe5ed43669aabb65a3f7cfbb19f6540c2344,,,"Stairway to Hell: Games Disc D1-r1",,,,19xx,,,,,,,,,,,,,,,
Awari,,0810bf6e9e3d54980823168cb5c05f654cc9d284,,,Awari,,,,1984,Understanding,,,,,,,,,,,,,,
"Loco Motion!",,0817efea0750d609e990a0eaa9905869e17381e2,,,"Loco Motion!",,,,1985,BBC,,,,,,,,,,TSTH,,,,
"Plan B: Part 2: Mission Unlikely",,08185a2cc0961d427dbdaa99d26d3d124b720854,,,"Plan B: Part 2: Mission Unlikely",,,,1987,"Argus Press",,,,,,,,,,,,,,
"Jetset Willy",,082727d7d4b8d844b589260fffbcde6e76c7f5d3,,,"Jetset Willy",,,,19xx,Tynesoft,,,,,,,,,,8,,,,
Invaders,,083788062989e86167278aa2188d07592e980b23,,,Invaders,,,,1982,IJK,,a,"a 2; [INVADER]",,,,,,,,,,,
"Rick Hanson v2",,0837b9d4ccfaf3bd0de8cf86edd1b93000eb1cc0,,,"Rick Hanson",,,"v 2",1986,Robico,,,[RHANSON],,,,,,,,,,,
"Video Pinball",,083b815d74f10caacf7b5703600e3bf106bdfed2,,,"Video Pinball",,,,19xx,Alternative,,b,"b 1; [PINBALL]",,,,,,,,,,,
"Son of Blagger",,084ca21810f51c30607977f8b2a4eb7ac2f699b4,,,"Son of Blagger",,,,1984,Alligata,,a,"a 1; [SBLAGER]",,,,,,,,,,,
Digger,,0853aa861db304f1c01e2701e179cc9f3a97eeee,,,Digger,,,,1983,Visions,,,,,,,,,,TSTH,,,,
"Danger UXB",,085b9e225f2591d40797378bc7a8247ccf53cf1b,,,"Danger UXB",,,,1983,"Averill, Peter",,a,"a 2; [UXB]",,,,,,,,,,,
"BBC PD Disk 038: S. Flintham Programs",,085ca015d157a7a80c9f2788c0ab5045404b430e,,,"BBC PD Disk 038: S. Flintham Programs",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
"Cosmic Cruiser",,08638b9e151be7cf300cb1ab1fdcecd41f9a929b,,,"Cosmic Cruiser",,,,1984,Imagine,,,[COSMIC],,,,,,,,,,,
"Space Warp",,08683b6b7516623c761970edfefc9d684d902a43,,,"Space Warp",,,,1982,"Bug Byte",,a,"a 1; [S-WARP]",,,,,,,,,,,
Hellforce,,086b2995f82e0c3b05b0fd6713366857d3872e12,,,Hellforce,,,,1983,Acornsoft,,,,,,,,,,,,,,
"Mr. Shifter",,087176fb56c82d77184660ee1a6c6aa55720405c,,,"Mr. Shifter",,,,19xx,MRM,,,[SHIFTER],,,,,,,,,,,
"Programs: To PD Disc 6",,0871e8a7f6fe3a8a8e2cbee40e94f96ab35777ab,,,"Programs: To PD Disc 6",,,"Copyright Public Domain",19xx,"Richardson, C.J.",,,,,,,,,,,,,,
"Jet Power Jack",,0885950529686d8619ba0284743bd2bd9c1ecbb8,,,"Jet Power Jack",,,,1984,"Program Power",,,[JACK],,,,,,,,,,,
"Marvin the Paranoid Disk Copier",,0888e3fdb020a3c819c2402ff75211ed62def44c,,,"Marvin the Paranoid Disk Copier",,,,19xx,,,,[MARVIN1],,,,,,,,,,,
"Acorn User Graphics Bonus",,088c59f8760b6ee74c50462565b0b7d1c1f21c53,,,"Acorn User Graphics Bonus",,,"(Side 0)",19xx,"Redwood Publishing",,,,,,,,,,,,,,
"Harston PD Library: Music Programs 2",,089861af398fc06978257cbf9e0749e10fc8b487,,,"Harston PD Library: Music Programs 2",,,"Copyright Public Domain",19xx,"Harston, J.G.",,,,,,,,,,,,,,
@,,089b61d32d9b7c7bd0eec0ee300c03f0d57cd8b6,,,Gremlin,@,,"v 1.20",1983,"Computer Concepts",@,,,,,,,,,,,,,
"Black Box",,08b23edf6bdb28892e236a0c46594b467742cbb1,,,"Black Box",,,,1984,Acornsoft,,b,"b 1",,,,,,,,,,,
"Rig Attack",,08bb370a663d28f8860371ca42addc841e29c280,,,"Rig Attack",,,,19xx,Tynesoft,,,,,,,,,,TSTH,,,,
Skoogs,,08bd0ad703e843ce053016c88d6b5d032d57009e,,,Skoogs,,,,1982,"Stanger, M.",,,[SK1],,,,,,,,,,,
Q-Bert,,08c49f3a005383cb6e058059f118f335a4a273db,,,Q-Bert,,,,19xx,Superior,,b,"b 1; [LOADER]",,,,,,,,,,,
"Jetset Willy",,08c6a4183648e143c6c9a322090c5f026b829cf0,,,"Jetset Willy",,,,19xx,Tynesoft,,,,,,,,,,7,,,,
"Flint's Gold",,08ca041fc0fdd0b606b773a8275c7b495b9246a3,,,"Flint's Gold",,,,1984,Micrograf,,,,,,,,,,TSTH,,,,
"Beebug Magazine: Volume 05: Number 08",,08cd258ff528905df5782bc8d351fccc5b2954ec,,,"Beebug Magazine: Volume 05: Number 08",,,,19xx,Beebug,,,,,,,,,,,,,,
"F14 Tomcat",,08ce23772fdc319d5c81a483f5dd1191998ae8d6,,,"F14 Tomcat",,,,1989,Players,,,,,,,,,,1,,,,
"Stolen Lamp",,08e7846285ef9abb00ddfb1ce95b96de11484afb,,,"Stolen Lamp",,,,1983,"Lothlorian, M.C.",,a,"a 1; [LAMP]",,,,,,,,,,,
"3D Convoy",,08f733b25700a29158581008b4944eed3398f4eb,,,"3D Convoy",,,,1984,Doctor,,a,"a 1; [3DCONVY]",,,,,,,,,,,
Fortress,,08f85ea8a050c800caa0666754af48fc33ae0570,,,Fortress,,,,1983,Amcom,,,,,,,,,,4,,,,
"Stairway to Hell: Games Disc L1-r1",,090443fe8a1e24fac9295f3125940d5948a7bb20,,,"Stairway to Hell: Games Disc L1-r1",,,,19xx,,,,,,,,,,,,,,,
"Morris Miner",,0905aa24d7a43ccb23bf606fb8e30494a822bd7a,,,"Morris Miner",,,,19xx,"Temple, J.",,,[MORRIS],,,,,,,,,,,
"Repton 2",,091b2caf4d8fe06f80499c0f9821eeb13e4bcdcd,,,"Repton 2",,,,1985,Superior,,,,,,,,,,4,,,,
"Nifty Lifty",,091f1cb55584c794284a67f917c97dcaf664cbc7,,,"Nifty Lifty",,,,19xx,Visions,,a,"a 1; [NIFTY-L]",,,,,,,,,,,
"Yes Prime Minster",,092c971bd60aeb157eeb4ed6a0c22632c9dfe97c,,,"Yes Prime Minster",,,,19xx,"Five Ways",,,,,,,,,,TSTH,,,,
"Green Beret",,0937994ae25257661314d2e0f98fbc22a01c2f3a,,,"Green Beret",,,,1987,Imagine,,,,,,,,,,6,,,,
"Maniac: Manic Miner",,093adfd82a97e960cc246f8f116ea57d2c1ee370,,,"Maniac: Manic Miner",,,,1983,"Partis Soft",,,,,,,,,,TSTH,,,,
"Fun Fair",,093c2e53d079b535b561d9a86bdcb37af38866f6,,,"Fun Fair",,,,1983,Softspot,,,,,,,,,,TSTH,,,,
Hampstead,,09455c5e31f99d4ed72c98ec112fd51257a4090d,,,Hampstead,,,,19xx,,,b,"b 2",,,,,,,,,,,
Millionaire,,09489584dd0e6978a286592ab812944149b8a871,,,Millionaire,,,,1984,Incentive,,,,,,,,,,TSTH,,,,
@,,0962f88d01060196cef1b967ea562a00fe679827,,,"Advanced RAM Utils",@,,,1985,"Sandy & Andy Productions",@,,,,,,,,,,,,,
@,,096653aa187b0994b8d53a4b1ec3f89836e62b9d,,,"Acorn OS",@,,"v 1.0",1981,Acorn,@,,[low],,,,,,,,,,,
"System 8",,0966bfe834857942754e6297dcb85b908e76b48f,,,"System 8",,,,1988,"Blue Ribbon",,b,"b 1; [SYSTEM8]",,,,,,,,,,,
"Games G-H",,096df668684053d527d05347fec9a534c1d0bef8,,,"Games G-H",,,,19xx,,,,,,,,,,,,,,,
"Elmtree Farm v1.3",,097b91a3f603ee93bd091180258e116058bae6a0,,,"Elmtree Farm",,,"v 1.3",19xx,"Sellers, B.",,,,,,,,,,,,,,
"Sharx Place 52: 15 Items",,0988ce1d3665478be698f6d9e98323fa7e84f376,,,"Sharx Place 52: 15 Items",,,,19xx,,,,,,,,,,,,,,,
"Fighter Pilot",,0993e4182f670a22c715aa7cf8842f42bb9f2f7d,,,"Fighter Pilot",,,,19xx,,,,[FIGHTER],,,,,,,,,,,
"Stairway to Hell: Games Disc G2-r1",,09971e6e20c754fcf29ee85378c915835d244dc3,,,"Stairway to Hell: Games Disc G2-r1",,,,19xx,,,,,,,,,,,,,,,
"Dungeon Adventure",,099dd2b8a4495819f342dff45a82d58be46b1b47,,,"Dungeon Adventure",,,,19xx,"Level 9",,a,"a 1; [DUNGEON]",,,,,,,,,,,
"3D Tank Zone",,09a9d4a4e58da3d2d39a4da02f49de9f58491f2f,,,"3D Tank Zone",,,,1984,Dynabyte,,a,"a 2; [TANK]",,,,,,,,,,,
"Zany Kong",,09af8fccc1979f5d8c053a7888087bf0a03fe86c,,,"Zany Kong",,,,1983,Solarsoft,,,,,,,,,,TSTH,,,,
"Plank Walk",,09c276006371badbb19f0a2860832b95619bbb54,,,"Plank Walk",,,,1983,"Vigin Games",,,[PLANKWA],,,,,,,,,,,
Heist,,09c88ee181e32d432fda04fb9e081dbbc43dae6b,,,Heist,,,,1983,Softspot,,,,,,,,,,1,,,,
"Adventure 03: Secret Mission: BBC v1.0",,09cb53a8f1df146e0d4be7cf682693911e0631fe,,,"Adventure 03: Secret Mission: BBC",,,"v 1.0",1979,Adams,,,[SPECIAL],,,,,,,,,,,
@,,09d6ec3ff30b856d12cd8358c7e9ef5dbaa833b5,,,"Index Utility",@,,"v 3.03a",1984,JMD,@,,,,,,,,,,,,,
"Stairway to Hell: Games Disc BR2-r1",,09d853887a9947e978b716ff732e22552e3d8771,,,"Stairway to Hell: Games Disc BR2-r1",,,,19xx,,,,,,,,,,,,,,,
"Caesar the Cat",,09dc5a126dabeb455cf4bdca9e8ce8bde9c97727,,,"Caesar the Cat",,,,1984,Andromeda,,a,"a 1; [CAESAR]",,,,,,,,,,,
"Pole Position",,09e9bc06d4d6e4269b90e6011e4cfee4fedd04b2,,,"Pole Position",,,,1984,Atari,,,[POLE],,,,,,,3,,,,
"BMX on the Moon",,09ef1b6cee41b1f28ef54e482cd65090ae6aa80a,,,"BMX on the Moon",,,,19xx,Superior,,,,,,,,,,2,,,,
"Sharx Place 00: Disk Filing System",,09f0d80e649d6f62b755945ff8e9a9f82893afc7,,,"Sharx Place 00: Disk Filing System",,,,19xx,,,,,,,,,,,,,,,
"3D Tennis",,09f63ca6655c2427f23fe9b47ab57e70e1f81e56,,,"3D Tennis",,,,19xx,"Bug Byte",,,[TENNIS],,,,,,,,,,,
@,,09fbb0869df8687a69f2325b26894463cac148f7,,,"Macsoft Utility",@,,"v 1.03",1984,"Currey, M.",@,,,,,,,,,,,,,
"Adventure 15: Buckaroo Banzai: BBC v1.0",,09fdd05bba5b139f6f34d7f9c72940066f430d97,,,"Adventure 15: Buckaroo Banzai: BBC",,,"v 1.0",1984,Adams,,a,"a 1; [BUCK]",,,,,,,,,,,
@,,09ff6358ff4c58046f4531abe739a888898cb8d3,,,BCPL,@,,"v 7.0",1982,"Richards Computer Products",@,,,,,,,,,,,,,
"8-Bit Software: Issue 25",,0a0faeb74d85d9615b219d5d1385964a69ddb112,,,"8-Bit Software: Issue 25",,,,1992,"Richardson, C.J.",,,[ADFS],,,,,,,,,,,
"Sharx Place 53: 09 Items",,0a2199df4d6a272f1ec29b266a6d152ed8b565c7,,,"Sharx Place 53: 09 Items",,,,19xx,,,,,,,,,,,,,,,
"Harston PD Library: EcoMenu",,0a3152bcdb907f732cb6279846dd74184eacf095,,,"Harston PD Library: EcoMenu",,,"Copyright Public Domain",19xx,"Harston, J.G.",,,,,,,,,,,,,,
"Felix in the Factory",,0a341fadfebb36f82c5eab32fa3840c51e688f2e,,,"Felix in the Factory",,,,1983,"Program Power",,a,"a 4; [FACTORY]",,,,,,,,,,,
Arkanoid,,0a392ed1eba84f94278af9faa1a0a3916d3fc8c0,,,Arkanoid,,,,1981,Imagine,,,,,,,,,,7,,,,
Krakout!,,0a3a0950f19ffc6aafffca642fc33ab5bae5de54,,,Krakout!,,,,1987,"Gremlin Graphics",,,,,,,,,,1,,,,
Gauntlet,,0a4191168c096d8d5f9225e832a68a936cbbc8bf,,,Gauntlet,,,,1984,"Micro Power",,,[GAUNT],,,,,,,,,,,
"Classic Adventure",,0a54e8ab69bdaab29074b015f52ea3a5de31870e,,,"Classic Adventure",,,,1984,Abersoft,,a,"a 2; [CLASSIC]",,,,,,,,,,,
"Adventure Quest",,0a5b8665052babfe968aeb2f1659e1f95ce34b30,,,"Adventure Quest",,,,19xx,"Level 9",,a,"a 3; [QUEST]",,,,,,,,,,,
@,,0a5efb084eb1ae353b9c79c026e9e26cd7695293,,,"Shadow RAM OS",@,,"v 2.40",1985,"Smith, I.",@,,,,,,,,,,,,,
"Adventure 05: The Count",,0a67a0d8b871bf466b625082e754512fd82c4ee6,,,"Adventure 05: The Count",,,,1984,Adams,,,,,,,,,,,,,,
Ledgeman,,0a67f7524995bfc37191eb64ce7585172ca9faa8,,,Ledgeman,,,,1984,"McCarroll, Niall",,,[LEDGMAN],,,,,,,,,,,
"Mysterious Adventure 03: Arrow of Death: Part 1",,0a6a9ceb99b997625c405d659bb3b3d1adb50b12,,,"Mysterious Adventure 03: Arrow of Death: Part 1",,,,19xx,"Digital Fantasia",,,,,,,,,,TSTH,,,,
"Robotron 2084",,0a79811b0b392857ccf1822cbbf98c7a2e964017,,,"Robotron 2084",,,,1984,Atari,,,,,,,,,,Simon,,,,
"Fire Track",,0a7e9f986ee0dc69d2c45b1a01f39f70f156c864,,,"Fire Track",,,,1987,Aardvark,,,"[Req Sideways RAM 16k]",,,,,,,,,,,
"Block Buster",,0a81a023cb38dc66de255c76b91b7e4d8f6a12b1,,,"Block Buster",,,,19xx,"Micro Power",,a,"a 2; [BBLOAD]",,,,,,,,,,,
"Bug Blaster",,0a99ccc86d4519a9721664b5987a6a1ac563bd92,,,"Bug Blaster",,,,1983,Alligata,,,[BUGBLAS],,,,,,,,,,,
Trafalgar,,0ab22e56961cbba72f850a796c8e01d2c031efc9,,,Trafalgar,,,,1983,Squirrel,,,,,,,,,,TSTH,,,,
Jigsaw,,0abe1b4227829e950293f39468af1a186cc52ad1,,,Jigsaw,,,,19xx,,,a,"a 1; [JIG1]",,,,,,,,,,,
"Cook Beans on Toast!: Cooking Simulation",,0ad05983d64726e1ef641774b9fcec9cdbbcff2d,,,"Cook Beans on Toast!: Cooking Simulation",,,,19xx,"Mann, D.",,,,,,,,,,,,,,
@,,0ad64607973272b71de8ec0a5f420f2c5385a996,,,"Enigma Disc Imager",@,,"v 0.04",1984,@,@,,,,,,,,,1,,,,
"Polar Perils",,0ad6d725492df30e719e4b8c88255aa2f9341f94,,,"Polar Perils",,,,1984,"Williams, R.",,,,,,,,,,,,,,
"Space Pilot",,0ae2bf849fb9dda8bde831fc107bb5cd3d8892d2,,,"Space Pilot",,,,1984,Superior,,,,,,,,,,,,,,
@,,0af314c4de4158e98ac2a3998f3d3ef6317888f6,,,Forth,@,,"v 2.5",1982,"Brown, J.W.",@,,,,,,,,,,,,,
"Triple Decker 09",,0b1a10917de50a850d645319a6e5702dbea55284,,,"Triple Decker 09",,,,19xx,,,,,,,,,,,TSTH,,,,
"Acorn Adventure",,0b1b1d739ee4fad11285f5e0c57860b0f91d21a5,,,"Acorn Adventure",,,,1983,"CSL Microdata",,,,,,,,,,TSTH,,,,
"Lords of Time",,0b1f71dc3175cc319e79707a582233fc91fc354e,,,"Lords of Time",,,,19xx,"Level 9",,a,"a 2; [B.TIME]",,,,,,,,,,,
@,,0b2c1c82a503368e05f6fbd6588b89ee24d2e255,,,BeebCalc,@,,"v 1.2B",19xx,@,@,,,,,,,,,,,,,
"Games Galore",,0b2de0def99c1c5a6ba208690cd8e4263396e762,,,"Games Galore",,,,19xx,Olssoft,,,[GALORE],,,,,,,,,,,
"Fire Track",,0b32f449bfe33e741351fb95c2a38b6a9010d123,,,"Fire Track",,,,1987,Aardvark,,,,,,,,,,7,,,,
"BBC PD Disk 157: Software from Poland",,0b385b891eb02a4d993f22b2a6ea89e6be68c256,,,"BBC PD Disk 157: Software from Poland",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
ABC,,0b3ea05602f07fe084f46723f65613f1a13d5a56,,,ABC,,,,19xx,Acornsoft,,,,,,,,,,,,,,
"Combat Lynx",,0b6a4424936b03b97f2812a1b5e4d7c03286c98f,,,"Combat Lynx",,,,19xx,Durell,,,,,,,,,,2,,,,
"Beebug Magazine: Volume 10: Number 05",,0b754fd56806a6cb104c8485d227743504d1c895,,,"Beebug Magazine: Volume 10: Number 05",,,,1991/10,Beebug,,,,,,,,,,,,,,
@,,0b772bcc8cb7fd5c727c229cdb23ad07ef2a5c03,,,Help,@,,"v 1.00",1984,Beebug,@,,,,,,,,,,,,,
"Lunar Jetman",,0b8f4451a5400bc3fa88ff90cd497f58223f95b6,,,"Lunar Jetman",,,,19xx,Ultimate,,a,"a 1; [JETMAN]",,,,,,,,,,,
"8-Bit Software: Issue 32",,0b8f7ebd99b105b6f0c8cfb0319d1c33cb8e39ed,,,"8-Bit Software: Issue 32",,,,1993,"Richardson, C.J.",,,,,,,,,,,,,,
"Cylon Invasion",,0baadfc19c89d2f23de01a5f254adfbddfd123f3,,,"Cylon Invasion",,,,19xx,Tynesoft,,,,,,,,,,TSTH,,,,
"8-Bit Software Catalogue",,0bb2704e961148b861eefa0736031ebb5376b730,,,"8-Bit Software Catalogue",,,,2000,"Richardson, C.",,,,,,,,,,,,,,
"Great Britain Limited",,0bc97c6db175b3f0d689069e16bc3f92d394824d,,,"Great Britain Limited",,,,1982,"Hessel, Simon W.",,a,"a 1; [BRITAIN]",,,,,,,,,,,
