"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Inazuma Serve da!! Super Beach Volley",,cb0c5b6b4a4011520888be6007816165f3a20e89,,,,,,(J),,,,?,,,,,,,,,,,,
A2MT,,cb0de7df329dd32ba9f61617854543bbe690442e,,,,,,"(#107) - Sagan Leagues Above the Surface (V4) by Ometeotl (Plasma) (2011-10-30) (SMW1 Hack) [b1]",,,,?,,,,,,,,,,,,
"SD Kidou Senshi Gundam 2",,cb0e34418325e36f1f29aab55f9e210a3a3d54b0,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Revolution X",,cb1182799c76b7947f2415f1406bc13e0692cba5,,,,,,(G),,,,?,,,,,,,,,,,,
"Ys IV: Mask of the Sun",,cb14c9f8ef516e780fab182b6d72dbdb9d3cbd2e,,,,,,"(J) [f2]",,,,?,,,,,,,,,,,,
"Super Mario World: The After Years",,cb184614b85b00a4b61de13260fcb1aa9d21518d,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Nintendo HP",,cb1c842f74eb3869e765feb196644708987ff051,,,"BS Nintendo HP 5-17 Gou",,,"(BS) [h1]",,,,?,,,,,,,,,,,,
"Kung-Fu Master Demo 2 by Lint",,cb21bcf5f6b5f62c3831fdc7d145bfb449a559b9,,,,,,(PD),,,,?,,,,,,,,,,,,
Uniracers,,cb249cf7301bdd985e6fe4bc4c942bf4f86d7d83,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"NHL '94",,cb26249714abfe36b2755023bbf099456fb0727e,,,"Sochi 2014 beta",,,"(NHL '94 Hack)",,,,?,,,,,,,,,,,,
"Adventures of Batman & Robin, The",,cb26e7927865e4d98c864669396baac6a9fcd68c,,,"The Adventures of Batman & Robin",,"Adventures of Batman & Robin, The","Language en",1994,Konami,eu,,,,1,,,,,,,,,
"So Easy A Caveman Could Play It",,cb27c23a072c53d72b043f9f810d3e035492e578,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Rockman & Forte",,cb28f9a32c10efbd1edaa9aac0cc704456539daf,,,"Rockman & Forte",,,,1998,Capcom,jp,,,,,pt,,,,,,,,
"Super Mario Bros: The Castle",,cb2db6da5584e17e59c81ea6e82ce41a2d9a760f,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Rob-OmB's Quest Hard Version 2",,cb3332afbcf2183ed824c14525921456eba3cc0f,,,"Super Mario World",,,,1991,Nintendo,us,,,,,,,,,14,,,,
"Super Rio Rio 3",,cb3a65bd573364642b1d67d20f1c59604bfdf857,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Great Battle V, The",,cb3b8b3767ea7236c1a2e6fb5717afccc1474e31,,,,,,"(J) [t1]",,,,?,,,,,,,,,,,,
"A2MT Submission: Hey There, Sewage Castle by Cmbheadquarters",,cb3c535519012649db72aba9d01ecb9753cc39e5,,,,,,"(2011-08-29) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Metroid: Eris",,cb3ccf026cee60c060d5a808c1f9a5935997e019,,,,,,"(2012) by DigitalMantra (Hack)",,,,?,,,,,,,,,,,,
"Manga Graphic Show 4",,cb402207abbdb23f6bae6c1ce097a3598a275f40,,,,,,(PD),,,,?,,,,,,,,,,,,
"Chrono Trigger",,cb4537314b8999f98dee0ec079c76a7eb6052ce3,,,"Chrono Trigger",,,,1995,Square,us,,,,,de,,,,,,,,
"Arkanoid: Converted by POPC0RN from NES",,cb4ad9be737a5c570ba71a8cd56e29470843df50,,,,,,(Hack),,,,?,,,,,,,,,,,,
"MarioX World 1st by Anikiti",,cb4bc7179a3ec4f99b6d9d0114dd54ae4d2e8837,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Sudden Death Mode",,cb4bf3c2f9f4c1372153d272e7c800da2a972c05,,,,,,"(SMW1 Hack) [a1]",,,,?,,,,,,,,,,,,
"Super Mario World: Zero X Edition Demo",,cb4df247757a0065196d256ddf9724c908176ace,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Secret of the Stars",,cb51e8a674a55745654c0bfcd21cdc4f9f33d2bf,,,,,,"(U) [h3C]",,,,?,,,,,,,,,,,,
"Rocketeer, The",,cb544a7ac485cf0337f6f8494a935da3100e07a3,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Super Mario World by Night_213",,cb5491ac42652aed085e2798f04286484524bd12,,,,,,"(SMW1 Hack) [a1]",,,,?,,,,,,,,,,,,
"TNN Bass Tournament of Champions",,cb5520d55a167a758743ea8243be0917fd00dd39,,,"Larry Nixon's Super Bass Fishing",,,"(J) (V1.0) [h1]",,,,?,,,,,,,,,,,,
"Wile E Coyotes Revenge",,cb576238d4bbd11a8a64b099341ef49d0e00f9ea,,,,,,"(E) (Beta) [h2C]",,,,?,,,,,,,,,,,,
"Mortal Kombat",,cb5a237da3fe473567b3aa2c5b56a1090284b390,,,,,,"(E) (V1.0) (with Blood Patch) (Hack) [T+Bra]",,,,?,,,,,,,,,,,,
"NHL '95",,cb5b0bc071cc0f7f2f4e4d4315ef9c9336e5b2eb,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"SMWCP2: World 1",,cb60019e9adb846da56a545e652fd6b65aaf4577,,,,,,"(#008) - Countdown Chamber (V2) by akacesfan (2011-08-28) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Sound Novel 3",,cb675b6f9df9917cce34ce59d2d645d48d50c188,,,,,,(BS),,,,?,,,,,,,,,,,,
"Kirby's Dream Land 3",,cb682237dcff13aeb42809086714e174254dc41c,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Lost Vikings, The",,cb68aeb0e92e2bc283718d4dec4f87e41261722d,,,,,,"(U) [t1]",,,,?,,,,,,,,,,,,
"Megaman X",,cb68bdee6844305bbb90b92f920c7387e6371800,,,,,,"(U) (V1.0) [t2]",,,,?,,,,,,,,,,,,
"Tecmo Super Bowl 93 Bears Edition Beta1",,cb69379520fa73623abaad6e1ee1d3f302cc5e8a,,,,,,"(TSB Hack)",,,,?,,,,,,,,,,,,
"Final Fantasy III Is The Best Game Ever by Gogo13",,cb6b086ac88da6130ecd8186e566fc91a86d0363,,,,,,"(V1.23) (FF3 1.1 Hack)",,,,?,,,,,,,,,,,,
"Sutte Hakkun 2",,cb6b47fedc1296bbae53a34a844d30c19d3ab883,,,,,,"(10-19) (BS)",,,,?,,,,,,,,,,,,
"Timer by Noobish Noobsicle",,cb6b9221df02a22feb2731f7546460f609feb1e9,,,,,,"(2010-03-13) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Yakyuu Michi",,cb72a97833a1814e5070b30178759ae5197e6f0e,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Super Wagyan Land 2",,cb736e686bd113cc5a70bba0025258df6e6830de,,,,,,"(J) [hI]",,,,?,,,,,,,,,,,,
"SMWCP2: World 7",,cb7576cc7c359f7b702d3fc4af1522a46d3efa27,,,,,,"(#128) - Smoldering Shrine (V0.2) by DPhoenix29 + EvilDonuts (2011-08-31) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super SIG World 8",,cb7e735c903909e76fe5a7b7cb83af0d2f4d6603,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Coin Hunt, The by WhiteYoshiEgg",,cb7f14cdafb1586580c3ce33184bd358e8857a3d,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Momotarou Dentetsu III",,cb86306630a9ae60428c7e7a09f5e06c172319de,,,,,,"(J) (V1.0) [!]",,,,?,,,,,,,,,,,,
"SMW Central Production 2 Base ROM 11-19-11",,cb881bf062a7414ef3fca5dd159afe0f5902d090,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Super Aquatic Games, The",,cb89e6aa9a83a2324049e1342da7c5b0d2a89b9d,,,"James Pond's Crazy Sports",,,(E),,,,?,,,,,,,,,,,,
"Super Metroid",,cb8a00831fe3f73a0632a77f93163ba33e68ea10,,,"Super Metroid: Escape from Planet Metroid",,,"(Super Metroid Hack)",,,,?,,,,,,,,,,,,
"SMW Boss Contest: Round 2",,cb8e04811de7775b4b405bfd257a7a3ad227a27c,,,,,,"(#7-R3) - A Boss Named Wendy by yogui (2012) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Oozumou Tamashii",,cb8fbd28dcf696f8512b9a6a49c74e75ed712a3d,,,,,,"(J) [o1]",,,,?,,,,,,,,,,,,
"Super Fire Pro Wrestling X",,cb90d8192c650a13efa2ccefb10c85f18aafb43d,,,"Super Fire Pro Wrestling X Premium",,,"(J) [T-Eng]",,,,?,,,,,,,,,,,,
"Mario's Parallel World Abridged Edition v1",,cb924abcc1bbdd5a34055fdc5dc036b06ae31000,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Secret of the Stars",,cb95d1bfd57e0a226fc7322a572032a6d4a149bf,,,Aqutallion,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Emulation Camp Demo #1: RSRSNES Advert",,cb963db5379a9ace551f2a3596ec2d7da1789767,,,,,,(PD),,,,?,,,,,,,,,,,,
"Super Formation Soccer 94",,cb9755cdb768f800c428a544baac0aae464763b6,,,"Super Formation Soccer 94: World Cup Final Data",,,"(J) [f1]",,,,?,,,,,,,,,,,,
"Super R-Type",,cb9add2a3a3d3654f623a24798277e0c10862c4a,,,"Super R-Type",,,,1991,Irem,us,,,,1,,,,,,,,,
Monstania,,cba237a6977f122a3cb18a0291a02b7f74a9f790,,,,,,"(J) [o1][b1]",,,,?,,,,,,,,,,,,
"Mario and Luigi Tale, A: The Universe's Star by mariocool1999 + Ascaska",,cba62d30d64687743e58e4be52f162c5db9d69d6,,,,,,"(2012-01-03) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"WWF Royal Rumble",,cba77699d6e9b4bc15741bd6c425bdb5c3eb3664,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Zombies Ate My Neighbors",,cba923936a1ed1650b553a7191e7e17d1bf3fd62,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Mahou Poi Poi Poitto!",,cbac829c0bbcf21e4df36949545800b57683e8c9,,,,,,"(J) [f2]",,,,?,,,,,,,,,,,,
Spider-Man,,cbaf541f9a1b62e7151f0407a1a4c6266a5610f5,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Mystical P-Switches Level",,cbb52c314f7351a03a9e76394006917a03d3c507,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Final Fantasy IV: Project II v2.10 by vivify93",,cbb57708c6807706a76db41e51e6ce091bff891d,,,,,,"(2015-03-12) (Hack)",,,,?,,,,,,,,,,,,
"Super Mario Kart",,cbb853bf911255c1d8eb27cd34fc7855a0dda218,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Shodankurai Nintei: Shodan Pro Mahjong",,cbb8d353b6de4391422c88773236204720333d12,,,,,,"(J) [h3C]",,,,?,,,,,,,,,,,,
"Super Real Mahjong PV: Paradise: All-Star 4 Nin Uchi",,cbba1b291b0958839aface41f46af2a28435d2a2,,,,,,"(J) [h2C]",,,,?,,,,,,,,,,,,
"SPC Player v1.3",,cbbbc778383df3d033cad1433ebf87531fd1220e,,,,,,"(PD) [b1]",,,,?,,,,,,,,,,,,
"TSG Obligatory Ice Level of 2010",,cbbf37c37419a5d1d2cc4b52db0f70cf47b8ac4e,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Breath of Fire II",,cbc067af241e7cca73df74fcae78b8c9af28c000,,,,,,"(U) [T-Spa0.6b_Vegetal]",,,,?,,,,,,,,,,,,
"Kirby's Avalanche",,cbc19ae1a99b7e93e8fd555aa7a22f66aac093b3,,,"Kirby's Avalanche",,,,1995,"Banpresto - Compile - HAL Laboratory - Nintendo",us,,,,,,,,,3,,,,
"MechWarrior 3050",,cbc30844306ce2448d3c7203cc9e2da4fe56eed5,,,"Mechwarrior 3050",,,"(U) [o1]",,,,?,,,,,,,,,,,,
"Kidou Senshi Z Gundam: Away to the NewType",,cbc6fa38795b405ba228036efd81d0f159c5bdd9,,,,,,"(J) [b1]",,,,?,,,,,,,,,,,,
"Houkago in Beppin Jogakuin",,cbcc98a7e0e0fc1aa792ac1acc1da1eb04f0e0c3,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Fatal Fury Special",,cbd29c06a5eda166025b19b401edc8c33390df6c,,,"Garou Densetsu Special",,,"(J) [b1]",,,,?,,,,,,,,,,,,
"Mario's Ultimate Journey",,cbd368a1a6806e2411458122e91693c32c35d694,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
Timecop,,cbd4cee815cb2659f661ef8faf2ce2394e68c8df,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Image Loader Demo by RSR",,cbd4d43bf7d3c5e3237c2df2ce5ca422f9d1bba9,,,,,,(PD),,,,?,,,,,,,,,,,,
"World Heroes 2",,cbda31055e973d921cedaa88c480f88f5515b1f1,,,,,,(Beta),,,,?,,,,,,,,,,,,
"Fire Emblem: Seisen no Keifu",,cbdadd398808c332dcf3ac0ff8b952f395790674,,,,,,"(J) [T+Chi100%]",,,,?,,,,,,,,,,,,
"TSB HD",,cbdb95607e9278806c88dc6c48f97536dc83575a,,,,,,"(Generic) (TSB Hack)",,,,?,,,,,,,,,,,,
"Flashback: The Quest for Identity",,cbdf1042062a3d4eafcf3b8a56193ef72c1792de,,,Flashback,,,"(E) (M2)",,,,?,,,,,,,,,,,,
"Test Drive II: The Duel",,cbe141eaabdd8dcfa6f1833bc34f81a37c9f70ee,,,,,,"(U) [h2C]",,,,?,,,,,,,,,,,,
"Operation Thunderbolt",,cbe261f1602aeeb07941e2cb49113783c89d3b31,,,"Operation Thunderbolt",,,,1994,Taito,us,b,"b 2",,,,,,,,,,,
"Forgotten Place, The",,cbe5bee9f3b0140d2908830ef2a6587d40903166,,,,,,"(SMW1 Hack) [a1]",,,,?,,,,,,,,,,,,
"Strike Gunner",,cbedf9f21e0df04e5e121c261daf36b60779bbb2,,,,,,"(U) [h1]",,,,?,,,,,,,,,,,,
"MazezaM v0.96 by Drhirudo",,cbefc134d39b28b024012ec795b29c11a2777876,,,,,,(PD),,,,?,,,,,,,,,,,,
"Street Fighter II: The World Warrior",,cbf04fe29cdff6fda1158d9315f66c4c785cd317,,,"Street Fighter II: The World Warrior",,,,1992,Capcom,us,a,"a 1",,,es,,,,,,,,
"Mode 7 Test by TheGag96",,cbf6738c9f283b9bdc5e5dfe28592ce240e61f4f,,,,,,"(2010-02-25) (SMW1 Hack) [b1]",,,,?,,,,,,,,,,,,
"SNES Initialization ROM",,cbf7bb0501e1e1da7efdf596e769d47e800821b6,,,,,,(PD),,,,?,,,,,,,,,,,,
"Metal Gear Hunter's Secret v1.0 Demo",,cbfa5159013aac8704afc1868898407d1d34fa60,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Adventures of Batman & Robin, The",,cc0670055e48279c8d6358c952f2b43a1b5cf6ab,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Smart Ball",,cc0b302b382c37e740edec37e91d04560b369635,,,"Jerry Boy",,,"(J) [T-Eng1.0_Chris Covell,Controls Hack by KingMike v1.0]",,,,?,,,,,,,,,,,,
"Shin Kidou Senki Gundam W: Endless Duel",,cc0de241850e844d42ba512063733633df27a9d8,,,,,,"(J) [T+Eng1.00_Aeon Genesis]",,,,?,,,,,,,,,,,,
"Block Abuse by Sokobansolver",,cc0ee43aa38412599f4561ad3fd28f87aff7e041,,,,,,"(2012-04-25) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Unknown Super Mario World",,cc0ef8ca736add54aa8fc8fce3b970a629632108,,,,,,"(165) (SMW1 Hack)",,,,?,,,,,,,,,,,,
Columns,,cc1259497606ba73617d5a277b23cb5dc5e6fd27,,,,,,"(J) (NP)",,,,?,,,,,,,,,,,,
"Final Fantasy III",,cc1293ef96c460fa6006d087cb0f6bcdefa29a9f,,,,,,"(U) (V1.1) [T+Ita2.0finale_SadNes]",,,,?,,,,,,,,,,,,
"Lost in Yoshi's Island Remix",,cc14297caa9e86782b1f8378423fb74f86f59f19,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"ST010 BIOS",,cc1984e989cb94e3dcbb5f99e085b5414e18a017,,,,,,"(JU) (for MESS)",,,,?,,,,,,,,,,,,
"ActRaiser 2: Chinmoku e no Seisen",,cc1a951c54db6b6001925093f3dafce1b4dba798,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Donkey Kong Country 2: Diddy's Kong Quest",,cc1dcbdad22e737e146e7c1f1c5d034b79e51593,,,,,,"(G) (M2) (V1.1) (VC) [f1] (Sound Restored)",,,,?,,,,,,,,,,,,
"PGA European Tour",,cc1e7ddde84a6c7b8998d5be0555a79f10bcce52,,,,,,"(E) [!]",,,,?,,,,,,,,,,,,
"Incredible Hulk, The",,cc253d53d1b8a979e44904efff24dd4149877747,,,,,,"(U) [f1]",,,,?,,,,,,,,,,,,
"Carrier Aces",,cc279a33d412ee3dd2c6896db03e1f690688f995,,,,,,"(U) [b1]",,,,?,,,,,,,,,,,,
"Metal Combat: Falcon's Revenge",,cc282da812e52830ee663e6d004b7fb67f7836a6,,,,,,"(U) [h2C]",,,,?,,,,,,,,,,,,
"Zelda no Densetsu Map 2: Restoration by Con & Others",,cc2f967d325bbe6fd3d1de3420aa498b88b27109,,,"BS Zelda no Densetsu Map 2: Restoration by Con & Others",,,"(Hack) (BS)",,,,?,,,,,,,,,,,,
"Keiba Eight Special",,cc2fae992c67e67fa41f452868b8907ca8c09b48,,,,,,"(J) (V1.0) [h1C]",,,,?,,,,,,,,,,,,
"Hebereke's Popoon",,cc3350ce455feed0304372bd9df11d5949c9ef4d,,,"Hebereke no Popuun",,,(J),,,,?,,,,,,,,,,,,
"Mighty Morphin Power Rangers: The Movie",,cc338cad3d280fbf88f20ced1bc0d4e8a5b13c52,,,,,,"(U) [o1]",,,,?,,,,,,,,,,,,
"Heisei Shin Onigashima",,cc33b67da829ce809d3657a353802ff4e6b5bbc2,,,"Heisei Shin Onigashima: Zenpen",,,(J),,,,?,,,,,,,,,,,,
"Prince of persia by The Guardian",,cc33d4cd8f9f495f7a480b3432f12119aa31eca5,,,,,,"(Hack) [a1]",,,,?,,,,,,,,,,,,
"Super Famicom Wars BS Ban",,cc358a40de93a8cc10a5eae45e21e2e832b59bc0,,,,,,(BS),,,,?,,,,,,,,,,,,
"Sangokushi Seishi: Tenbu Spirits",,cc36b585538f07fb16ad01818f08574a2ed134f1,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"International Superstar Soccer Deluxe World Cup Classics Tercera V6 Grandes del Mundo",,cc36cf6dc0abf6286a1316a5507ef9926af913b4,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Hokuto no Ken 5: Tenma Ryuuseiden Ai Zesshou",,cc39c27fbb8398d8dff4de1f4e34b629feda4e87,,,,,,"(J) [h2C]",,,,?,,,,,,,,,,,,
"F1 Pole Position",,cc3a20cd8bff2aaaf1b3bde3e61a40d20f3421c6,,,,,,"(U) (Beta)",,,,?,,,,,,,,,,,,
"Legend of the 5 Elite Guards, The by Baby Eater",,cc3a651355c98aaf51d12fb3004e83b4f8ccc8cf,,,,,,"(2011-08-29) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Chaos Seed: Fuusui Kairoki",,cc3a948932956ef302563371e5c86bc4544217fc,,,,,,"(J) [h1C]",,,,?,,,,,,,,,,,,
"Quiet Island Quest Featuring Mario",,cc3aea51e9e64e4ee06842a6d93e7b039f48439a,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Football Fury",,cc3ec1051b9fdfa1d30c5f92ce44c37b90dfe8c3,,,"Ultimate Football",,,(J),,,,?,,,,,,,,,,,,
SOS,,cc3edf2e9847a32a7481d3a4b6f603f75d0860c3,,,,,,"(U) [h1C]",,,,?,,,,,,,,,,,,
"Super Mario All-Stars",,cc41f4b229df01a5adf44c63b6c60e766a73c1ad,,,,,,"(E) [!]",,,,?,,,,,,,,,,,,
"Super Black Bass 3",,cc43952f2cfc9a5b99325301b58178f7713ac942,,,,,,"(J) (V1.1)",,,,?,,,,,,,,,,,,
"Street Fighter II: The World Warrior",,cc4729f7c0957936a2e0f3c46cbee724b9346695,,,,,,"(U) [o1]",,,,?,,,,,,,,,,,,
VTPT_v1.3,,cc4e1377a849ccb44e86649bde17664fe896a6f4,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Tenchi Muyou! Game Hen",,cc4f99c5aa71e5819d5154d3df1344dbb40d62f9,,,,,,"(J) [T+Fre_terminus]",,,,?,,,,,,,,,,,,
"Quest for the Moon",,cc50218a663fe53abfb4c4eeb36ba4a3b3c42679,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Secret of Mana: Hard Mode v1.0.2Eng by Masterflow",,cc56e53eaae7ee37838ec488be1328ab400de3b5,,,,,,"(Hack) [a2]",,,,?,,,,,,,,,,,,
"Super Mario Odyssey Demo 2",,cc613393a9c4dc0b8bd1cdd0db51a9b6769e798e,,,"Super Mario World",,,,1991,Nintendo,us,,,,,,,,,69,,,,
"Hyper Mari World 2 by HaiMari",,cc61fbceca3097b91a0dbc43e27c50d336c30254,,,,,,"(2009-06-10) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Dragon Quest I & II",,cc6362da6d8914c75893bb05a95f8d263a71ec3c,,,"Dragon Quest I & II",,,,1993,Enix,jp,a,"a 2",,,pt,,,,,,,,
"Mariofan1000's Linear LDC",,cc6691892a5b217843ac42353885401d70eb73cf,,,,,,"(#3) - Death Row by BDSwim (ShadowFan-X) (2010-01-28) (SMW1 Hack)",,,,?,,,,,,,,,,,,
"Final Fantasy III: Eviltype",,cc69cd6b966ba9c6a212e930209bbcdd75c96578,,,,,,"(FF3 1.0 Hack)",,,,?,,,,,,,,,,,,
"Super Street Fighter II: The New Challengers",,cc6ad8a2d1718b5e7d37aa3a73450985d1cc3458,,,,,,"(E) [T+Ita0.93_blitz]",,,,?,,,,,,,,,,,,
"Nishijin Pachinko Monogatari",,cc6b15592b34bb381f4fdeb29033c1d3f6b545a4,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"BSB Ice Cave",,cc71e06a7df529bf2ee094ef3d1609c67d117bfd,,,,,,"(SMW1 Hack)",,,,?,,,,,,,,,,,,
"Crayon Shin-chan: Arashi wo Yobu Enji",,cc744df5f2e06c5ccaf0578033fc1810ee297cbd,,,"Crayon Shin-chan: Arashi wo yobu Enji",,,"(J) [!]",,,,?,,,,,,,,,,,,
"Oh No! More Zombies Ate My Neighbors by Sloat+Stanley Decker v1.0",,cc747d39c08c55a30dbcc13513c2450564dc2136,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Mario no Super Picross",,cc76cd63b670b16bc53660f32abd5fb2d80a0f36,,,,,,"(J) [b1+C]",,,,?,,,,,,,,,,,,
"Ellen Chan Photo Session 2",,cc774cbd46f443d2676d6dd66bcf98775b41f5e5,,,,,,"(PD) [h1C]",,,,?,,,,,,,,,,,,
Gods,,cc7c6483b02476531cb9d8ec75474d616c72a1d0,,,,,,"(E) [t1]",,,,?,,,,,,,,,,,,
"Kodomo Chousadan Mighty Pockets: Chousa 1: Junk ya Black no ie",,cc81070dd4c7b6a527eab5ecc65a1c1433eebe5f,,,,,,(BS),,,,?,,,,,,,,,,,,
"Shougi Sanmai",,cc8173746380b8bda938bc1ed979804061a6740f,,,,,,(J),,,,?,,,,,,,,,,,,
"Spider-Man & Venom: Maximum Carnage",,cc83ec37d7669834047510d6bbde1e0eee4667c9,,,,,,"(E) [!]",,,,?,,,,,,,,,,,,
"Drama Mistery by Grate",,cc8837217844555bbe005bc6c3dd77ceff634054,,,,,,"(SMW1 Hack) [a1]",,,,?,,,,,,,,,,,,
"Super Smash T.V.",,cc88454c2bff47862f1764eb50d3a386a1236652,,,,,,"(J) [!]",,,,?,,,,,,,,,,,,
"Ryuuko no Ken 2",,cc8858316c79b959edf696f33ed3f1fe989b7e66,,,,,,"(J) [b1]",,,,?,,,,,,,,,,,,
"Mask, The",,cc8a37b598bfc63379479e459c38ad3043a0cb80,,,,,,"(Beta) [t1]",,,,?,,,,,,,,,,,,
"Link's Story: The Quest for Zelda",,cc8a6b62bbaf4002cee0bcf9d975d524355fd27b,,,,,,"(V1.4) by PowerStrike (2011-01-31) (SMW1 Hack) [b1]",,,,?,,,,,,,,,,,,
"Metal Warriors",,cc8b5548935a7e77a026ccca938c418d6250786a,,,,,,"(U) [h2C]",,,,?,,,,,,,,,,,,
"Undercover Cops",,cc8e64f4c59c3e6a7558a4a212b6a49261347a88,,,,,,"(J) [t2]",,,,?,,,,,,,,,,,,
"World Soccer 94: Road to Glory",,cc8e8d77a03aaf266863ac16af55601e4b274629,,,Striker,,,"(Beta) (M7)",,,,?,,,,,,,,,,,,
"Wonder Project J: Kikai no Shounen Pino",,cc90264e38b7a55deab9319183e0c9519f11c973,,,,,,"(J) [T+Bra0.99_Trans-Center]",,,,?,,,,,,,,,,,,
"International Superstar Soccer Deluxe",,cc90da0987b95b2a39eca9022e523a9aa6554155,,,"Futbol 97 by TegPeru",,,"(International Superstar Soccer Deluxe Hack) [b2]",,,,?,,,,,,,,,,,,
"Super Drift Out",,cc96864f513cb4d86e94bc84577a80b70565983a,,,,,,"(U) (Prototype)",,,,?,,,,,,,,,,,,
"Fire Emblem: Thraki 776 New Animation Added by TS",,cca005610159b74774995cd14b315b4babdca3ae,,,,,,(Hack),,,,?,,,,,,,,,,,,
"Kirby Super Star",,cca1e67fa230bf4f60154f5ea55d06568229dc5d,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Fire Striker",,cca28af7c399845dff3ca17be3f5dc1051c959ac,,,,,,"(U) [!]",,,,?,,,,,,,,,,,,
"Star Fox 2",,cca8e0a26eec3bd94b9c96a87a09c54a463ab568,,,,,,"(Beta) [o1]",,,,?,,,,,,,,,,,,
Taz-Mania,,cca964090db6270c625265fa9757ec1fafee64eb,,,,,,"(U) (V1.1) [!]",,,,?,,,,,,,,,,,,
Musya,,ccaa2520eef399e2ff37f25ce38ea6922050a657,,,,,,"(U) [T+Rus1.0_Lin]",,,,?,,,,,,,,,,,,
"Judge Dredd",,ccabb52addc1700151733da3895058eddf1b7ebf,,,,,,"(U) (CES Preview Version) [h2C]",,,,?,,,,,,,,,,,,
"Mahou Kishi Reiasu",,ccacae7ff4157960fa5704f8a0a54f7221fc82d5,,,,,,"(J) [T+Spa85%_Ereza]",,,,?,,,,,,,,,,,,
"Great Circus Mystery Starring Mickey & Minnie, The",,ccb01f2124b5ae2f2bfa2d24d8ec5237cbbd7260,,,"The Great Circus Mystery Starring Mickey & Minnie",,"Great Circus Mystery Starring Mickey & Minnie, The",,1994,Capcom,us,,,,,,,,,3,,,,
"Young Merlin",,ccb06b997496624e23df02c45f5ee13fc0a40e4a,,,,,,"(Beta) [h1+C]",,,,?,,,,,,,,,,,,
"Hat Trick Hero 2",,ccb73356ed8a263b486151ea495b3c6fed93feeb,,,"Hat Trick Hero 2",,,"Language en,ja",1994,Taito,jp,,,,,,,,,4,,,,
"Super Mario World: Custom Blocks V1.0",,ccb86182ae54579309e1f213e17155d4ec20eb4d,,,,,,"(SMW1 Hack) [b1]",,,,?,,,,,,,,,,,,
