"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Little Big Adventure 2",,960286608de3652ac4c73014330915b484cc2917,,,SETSOUND,,,,,,,?,,,,,,,,,,,,
"Donkey Me",,96156663fc4d0792b6a71c20f1aa04ad3f15d8d5,,,,,,,,,,?,,,,,,,,,,,,
"Castle of Elite",,969b7bd508ca09c76ef819af65f0fa52ac19a6a7,,,,,,v7,,,,?,,,,,,,,,,,,
"I Wanna Be the God",,96a11d64964c298183c46380895503ec995d1704,,,config,,,v1.100a,,,,?,,,,,,,,,,,,
"Frogger Mambo: Huayco Edition",,96a6fecc0b09ab79d67096f21ab0ee85acf3ade1,,,,,,,2003/10/03,v1.02,,?,,,,,,,,,,,,
"Microsoft Visual C++ 2012 Redistributable",,96b377a27ac5445328cbaae210fc4f0aaa750d3f,,,,,,"x86 11.0.61030",,,,?,,,,,,,,,,,,
"Stella Vanity",,97974811ba0a90d51424e99933ed5073e52c6d4e,,,sv100ll,,,,,,,?,,,,,,,,,,,,
"Touhou 7: Perfect Cherry Blossom",,98490056c2381116cdc46dfef8f3a2d02fafa9ae,,,Custom,,,,,,,?,,,,,,,,,,,,
"Storm Gear",,98b84e30af8b572dd7fddc7669bc0be5ceb0e1f9,,,storm_gear_full_480x640,,,v1.21,,,,?,,,,,,,,,,,,
"Kiwami Shooting",,98c584d4f558a6323b5a6e139bc6c0ad4811cf09,,,,,,,,,,?,,,,,,,,,,,,
"Touhou Hirabunroku",,9977ab76c1165c994346efa8e288732bdfb4404d,,,,,,,,,,?,,,,,,,,,,,,
"Distorted Travesty 2",,998fbe0a93479c5d4086a311d89b1a22b9e0e225,,,,,,v1.0.6.3,,,,?,,,,,,,,,,,,
"Little Big Adventure 2",,99adb01189bf668b0d58c56e7d9716c1f563335e,,,TWINSEN,,,,,,,?,,,,,,,,,,,,
"VAF Squadron",,99bbdb410de6da799b24cde04247309230037566,,,,,,,,,,?,,,,,,,,,,,,
"Baku Baku Animal",,9a20a6313c2fe03a447745b25d600b403acb4492,,,,,,,,,,!,,,,,,,,,,,,
"Civilization II",,9a324ff3c6d14ad0863f9c60c0c3f9f8b1631658,,,GET_INFO,,,,,,,?,,,,,,,,,,,,
Coliseum,,9a4b4cc8856d97ec7c7b9c3801e568fc278b8743,,,,,,,,,,?,,,,,,,,,,,,
Genetos,,9a8037752ac09e88f038eb728cb2671452e417f4,,,,,,v1.00,,,,?,,,,,,,,,,,,
"Final Fantasy IV Smiles: Cecil and Kain",,9a8e082230135ce78b0c7a41bc538f7223c464f3,,,,,,,,,,?,,,,,,,,,,,,
"Machine Hunter",,9ae17b3eac776628ef65759aa5a04f3ccf7e0a7b,,,,,,,,,,?,,,,,,,,,,,,
"Castlevania: Lecarde Chronicles II",,9aff36a54c2777409f3b3cd11e6d4f328a9b80b2,,,,,,,,,,?,,,,,,,,,,,,
"Touhou Marisakun v0.a",,9b06a86dad440e52951475381b028a6a61611fed,,,,,,v0.a,,,,?,,,,,,,,,,,,
"Bag of Sunshine",,9b0e135cea8179d88b4dc056a46f70bab1040453,,,,,,,,,,!,,,,,,,,,,,,
LBreakout2,,9b19b9bf13f84aea46456d82a0feaf4eb3ea8178,,,lbreakout2server,,,,,,,?,,,,,,,,,,,,
"Distorted Travesty 3",,9b574e04f699105eb7d3e5a632400942a88f8446,,,,,,"Demo v2.1",,,,?,,,,,,,,,,,,
"Touhou Line Drawing",,9bbb53386f2d07c0eabd3ff662f964820f62d9c5,,,,,,,,,,?,,,,,,,,,,,,
"Galshell 2",,9bc2e48fea4c2da0da8b76b7494bd290f8eb31b3,,,,,,vC79.1,,,,?,,,,,,,,,,,,
"Raiden II",,9c585850c7e945d7ea7067526ad3c4546d356cc5,,,,,,,,,,!,,,,,,,,,,,,
Hambo,,9c97762ef029bf592c2d4bc0bbcd533fd2f3d772,,,,,,,,,,?,,,,,,,,,,,,
"Touhou Project Mystical Chain",,9d2022b167e516873683ea46a97b409571bf5f7b,,,,,,v1.12,,,,?,,,,,,,,,,,,
NetHack,,9d92fc0ad951863a1c9441af6e8a6b73ed291a00,,,,,,"v3.6.0 Windows",,,,!,,,,,,,,,,,,
"Storm Gear",,9d9b77c121b8d4e4d17e0adc5dd7928f7138d516,,,storm_gear_full_1280x720,,,v1.21,,,,?,,,,,,,,,,,,
"Super Cake Game II Turbo",,9dd06be9ae296549d270b75c3961bfef6eb8e6fb,,,cakegame2_gm7,,,,,,,?,,,,,,,,,,,,
Unreal,,9e030aee552cf0c2cbb061665a17faf36028a43e,,,GSpyLite,,,,,,,?,,,,,,,,,,,,
"Castlevania Kyuketsuki No Kirachimu v1_50",,9e2218e5a5bd798766af89a20643d63598977a78,,,JoyToKey,,,v5.2.1,,,,?,,,,,,,,,,,,
Hercules,,9e3d3e7f5cfc6e4188e62ce591b3359a04ffe245,,,,,,,,,,?,,,,,,,,,,,,
Burokuzu,,9e53bf8c1386c9ce822b551629629a1c74314ddb,,,BlkEdit,,,v1.5,,,,?,,,,,,,,,,,,
"Cube Striker",,9f18d0c37bce11478930595edb79f6c2b86b5bd3,,,,,,v1.0,,,,?,,,,,,,,,,,,
Numjump,,9f6e9d32eb5875f69dff84bd93efa89ca5ed0a15,,,jump_64,,,,,,,?,,,,,,,,,,,,
"Hexxen 2",,9fe853bfb223f6c26b4064a729458b872f0d2520,,,H2,,,,,,,?,,,,,,,,,,,,
"Not Tonight",,a069bd4ca051f254f7fc2b349e7c64d047fc6db9,,,unins000,,,,,,,?,,,,,,,,,,,,
"Abuse for Windows",,a0c3a00d0de118b3d73c76ac9fb37b83d6013d90,,,,,,,,,,!,,,,,,,,,,,,
"Ecco the Dolphin",,a1260124e4f0c2bb3d5df2d0dcc0f9a29b6a41ba,,,SNDREC32,,,,,,,?,,,,,,,,,,,,
"Cave Story",,a1481f01dcd30431dbdcd8c669012b8e5e3a9092,,,OrgView,,,,,,,?,,,,,,,,,,,,
"Atomic BomberMan",,a1537340b32bae32eeb73b3ce86f6599d2458790,,,PLAYSH,,,,,,,?,,,,,,,,,,,,
"Transport Tycoon Deluxe for Windows",,a1de155469c1681aff1b627866d9f31ecc09e6c2,,,"Transport Tycoon Deluxe",,,,,,,?,,,,,,,,,,,,
"Touhou 10: Mountain of Faith",,a2011f30d6c3ec02cbccc2e457d856ae1b8d9082,,,th10,,,,,,,?,,,,,,,,,,,,
"Mad-Mix Remix",,a285325721cab016d9fde01d5018d78d5afc01a7,,,,,,,,,,?,,,,,,,,,,,,
"Tunnels And Trolls",,a2db3d6e28e0c80548c12ac33b1696bc7b00b2a7,,,,,,v4.41,,,,?,,,,,,,,,,,,
"SCP: Containment Breach",,a2fd2b4ddbb3db68729d0bb17e50206caae12a2d,,,LightMapPNG,,,,,,,?,,,,,,,,,,,,
"Eastern Spirit of God Medicine",,a30892238603e9933062ce8f5b32b5b5b436a56a,,,,,,,,,,?,,,,,,,,,,,,
"Frets on Fire",,a30bbef9b3a71ff33356e1d2dd789a112e2e5af7,,,,,,,,,,?,,,,,,,,,,,,
Underside,,a3a16f5c681e66d6c5b85393f3fff711ba5d2edc,,,,,,,,,,?,,,,,,,,,,,,
Trashman,,a3a669ae82cb5c7b8238804555085a6e9e4f48b4,,,,,,v1.01,,,,?,,,,,,,,,,,,
"Re: となりのはろうぃんどりーむ",,a44777a435a2f2a24ff6e8fd005bdb578d9d9e15,,,,,,v1.0,,,,?,,,,,,,,,,,,
"They Came from Verminest",,a5127f2ddfd9fbe8455cd348e1a4c7ae30c7a955,,,Settings,,,,,,,?,,,,,,,,,,,,
JORGEN,,a57d287b94c947ccea3aae7ce9a4ee64ff9d3af1,,,Stella,,,,,,,?,,,,,,,,,,,,
"Age of Empires: Rise of Rome",,a58e868854087185d1258eb5c6b33f08e8348da1,,,Uninstx,,,,,,,?,,,,,,,,,,,,
"Star Evil",,a59f678a52cf7fd42f921679b296e8cc821d5d7a,,,,,,,,,,?,,,,,,,,,,,,
"Colin Mcrae Rally",,a5dcc98eaf25d7115e5d54dd9f7f3c06618abbaa,,,Rally,,,,,,,?,,,,,,,,,,,,
"Incredible Machine 3.0",,a654343f6730c3fedee250b61a7f4222461c0aea,,,MSSETUP,,,,,,,?,,,,,,,,,,,,
"Gekidan Machina",,a6695ae912e5831a869d49e25be88ead9bd21811,,,,,,v1.31,,,,?,,,,,,,,,,,,
"Nuclear Strike",,a68717dbe2733e418352e946274ba7c4fc852c52,,,,,,,,,,?,,,,,,,,,,,,
"Shikigami no Shiro EX",,a6990a8030b24cc1b88a7e5543ac5597f0cb2161,,,shiki_text_png_out,,,,,,,?,,,,,,,,,,,,
"D-STARS: Perfect Equipment",,a6d85000a471e771b6fb2b7e0ddc9dbce0ddaeda,,,,,,v1.50,,,,?,,,,,,,,,,,,
"Beavis & ButtHead and The Bug Justice",,a6fa557d7a3e81a0344151bb675ee5ae64b75581,,,,,,,,,,!,,,,,,,,,,,,
"Storm Gear",,a7804d7951116e1ed5e579b145cff8a5a3d493bc,,,storm_gear_full_640x480,,,v1.21,,,,?,,,,,,,,,,,,
Gaurodan,,a7d37e97a1d11bfed5a44ad523f54de9865c6f98,,,,,,,,,,?,,,,,,,,,,,,
"Shadows of the Empire",,a8a3b4981da971cffffe223cb9c4c73afe4767f9,,,Shadows,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,a8a7ff4f541074338177eb4cda679a2094b30670,,,sws,,,,,,,?,,,,,,,,,,,,
"Asteroids 3D",,a93ec681a83ffc4de395d43cc80309c427649152,,,uninst,,,v0.98,,,,?,,,,,,,,,,,,
"Nebula Fighter",,a942a5f41fb1b92be923772ec992ebaabbc37969,,,,,,v1.6,,,,?,,,,,,,,,,,,
"Ib v1.02",,a9579043b358cd52e83c2ce9db1d2ad13d5c44e8,,,RTPMaker,,,,,,,?,,,,,,,,,,,,
"Incredible Machine 95",,a9e69da23e32c0dbccb0857a408065600f6ce9df,,,TIMWIN,,,,,,,?,,,,,,,,,,,,
"Hexxen 2",,aa183ba97d77bf8d7925ce3760c0d82fe15dddd8,,,SPLASH,,,,,,,?,,,,,,,,,,,,
"Touhou 11: Subterranean Animism",,aa8708451fd46a62cee3f3fe0c72c086728747f2,,,custom,,,,,,,?,,,,,,,,,,,,
"Shooting Game Builder",,aab4ed1622a69658d5e42ca72a6c279742727bb8,,,SBMOV,,,v0.99.94,,,,?,,,,,,,,,,,,
"Phantomas Uprising",,aab70bbc1c4c8f0b6e21114f56f46527700e46fc,,,,,,,,,,?,,,,,,,,,,,,
"Dark Vengeance",,aac4c80eaa36777a976095758ef827250621270f,,,dv,,,,,,,?,,,,,,,,,,,,
"Increible Machine: Even More Contraptions",,ab39c74d72cad64e48726d01b46a1f09df2871e5,,,WONswapInstall,,,,,,,?,,,,,,,,,,,,
"Find the Secret Word",,ab5684194cebc1298eeb34411359c03e79311a32,,,secretword,,,,,,,?,,,,,,,,,,,,
"Xeno Fighters R",,abb7033375a94f8b84f0235c9ebec0a8caf723ee,,,,,,"v0.10 Beta",,,,?,,,,,,,,,,,,
"Froggish Swimmer",,aca40805640cbe3acaeafc915167e71abb4b7ecd,,,,,,,,,,?,,,,,,,,,,,,
"Don Ceferino Hazaña",,acd86fd1b04b1f394e0fc85a1758247ae08e44af,,,,,,v0.97.8,,,,?,,,,,,,,,,,,
"Atomic BomberMan",,ad0780a39dce0c63abe20c6998601769ae72121e,,,FREDIT,,,,,,,?,,,,,,,,,,,,
"Thunder Blade",,ad1b3b833e585ec3815be86a2fa1b31317d5d257,,,,,,,,,,?,,,,,,,,,,,,
"Increible Machine: Even More Contraptions",,ad1fe1d8829c16dc604eeff903dc8eec3e569b47,,,REGTool,,,,,,,?,,,,,,,,,,,,
"El principio del fin",,ad4299b8b51f7e87a541e9d44a3b6669fb4ee2d7,,,jmsprg,,,,,,,?,,,,,,,,,,,,
"Double Dragon: Fists of Rage",,adb670b7c786a03d80dcbbeee248f93771f1eb05,,,,,,,,,,?,,,,,,,,,,,,
ProjectD2,,ae7c987acc93ad5d90b0b5dcd433422b88dbbe4d,,,PD2Launcher,,,,,,,?,,,,,,,,,,,,
"Touhou 8: Imperishable Night",,ae94ab92314023a865cf464866d1ac5dc9b99493,,,replayview,,,,,,,?,,,,,,,,,,,,
"Tomb Raider 2",,aed5da395d95888f63237138593b5abcc64d6b6a,,,Tomb2,,,orig,,,,?,,,,,,,,,,,,
"Grand Theft Auto 2",,aee7a52ad0da944379e36fafb2d574f1ed05da37,,,"gta2 manager",,,,,,,?,,,,,,,,,,,,
"Diablo II",,af0ea93d2a652ceb11ac01ee2e4ae1ef613444c2,,,Game,,,,,,,?,,,,,,,,,,,,
ProjectD2,,af2b33c90b50ede8d9a8bca9b8d9720c87f78641,,,Game,,,,,,,?,,,,,,,,,,,,
"Tomb Raider 1",,af7877e7ff4383786103159f237153a54be2e3c4,,,Tombub,,,,,,,?,,,,,,,,,,,,
"Maniac Mansion Deluxe",,b03e0618b9a5d8a83fc611a4636aaf619488c470,,,winsetup,,,,,,,?,,,,,,,,,,,,
Pachi,,b07d351d0663485323641aa8dfe75ad0ce49101c,,,,,,,,,,?,,,,,,,,,,,,
Cannonball,,b0f749f6985f44e0bec291022167e9e6dbf6c86d,,,,,,v0.3,,,,?,,,,,,,,,,,,
"Typhoon 2001",,b131dab49490c71ffbb8aec9fc5b93fc05543bb0,,,,,,r3992,,,,?,,,,,,,,,,,,
"Touhou 13: Ten Desires v1",,b1f88224cfbb32f16f05cdb1d92d88d24a2a54c5,,,th13,,,,,,,?,,,,,,,,,,,,
Tobitsuki,,b25489c3c3fec1070f33d7e4e3102f92e996c37b,,,,,,,,,,?,,,,,,,,,,,,
"Lost Valley",,b2c4f52c0f5a240eb68c8da5fbd0fa9317d57b9a,,,,,,,,,,?,,,,,,,,,,,,
MpqFixer,,b31baffca2f2f39552161be74b64d2d0deb6db56,,,WinMPQ,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,b370c7751ea87a48b8bb6644105e6a0641064e6b,,,,,,v1.5,,,,!,,,,,,,,,,,,
"Yetisports 4: Albatros Overload",,b375dc95205acb254e81cd5fe33fc7b1aeb7b507,,,,,,,,,,?,,,,,,,,,,,,
"Abusimbel Deluxe",,b39317867516faa960e2acf0258ad117f2f3c9c3,,,,,,,,,,!,,,,,,,,,,,,
"Civilization II",,b46f2dbfb966869c7579d5bbf7b3fb960d62c5ef,,,CIV2MAP,,,,,,,?,,,,,,,,,,,,
Vocaluxe,,b4b38decfb76c2e98b687f22c3a25a1777c5cf02,,,ges-launch-1.0,,,,,,,,,,,,,,,,,,,
Underside,,b4ca647ab9071dc161ed1877cdecb3e32e38c6cf,,,"Almighty Paintbrush",,,,,,,?,,,,,,,,,,,,
Hairwalker,,b4dd1e11014fb8c71c1db61c1d8fa55feeea3577,,,,,,,,,,?,,,,,,,,,,,,
Nomad,,b5504ffbd115feac40fac13d747f296185e21dec,,,,,,v1.1,,,,?,,,,,,,,,,,,
"Preparation-Anavil Diving",,b5ada88f46a2847c83327b57f863d5fa8152ea7c,,,preparation_gm7,,,,,,,?,,,,,,,,,,,,
La-Mulana,,b618b7917ae4670cbd0f76fbe382e7957c2debc3,,,,,,,,,,?,,,,,,,,,,,,
"Touhou 14.5: Urban Legend in Limbo v1",,b657416e93d85863360b660e16db141da2383e43,,,th145,,,,,,,?,,,,,,,,,,,,
"五月雨 ～samidare～",,b66cc7d67ab8264123ce73dbc9e8143cbdb0e710,,,Rain,,,,,,,?,,,,,,,,,,,,
"Apache 95",,b708921b81984ebc9ec4ff88faeb0ff1d7eb2cfa,,,APACHE,,,v1.0,,,,?,,,,,,,,,,,,
"Abusimbel Profanation",,b7ba538b8cdaabb15e1f40bfadf56cb2f36dc474,,,,,,,,,,!,,,,,,,,,,,,
"Crazy Shuffle",,b7e6316f7885bd07d0f7d5146d38b65aa3a70947,,,,,,v0.33,,,,?,,,,,,,,,,,,
"Doom, the Roguelike",,b8338915cc4f7125dd3bd77e098c4b7c963101be,,,,,,v0.9.9.7,,,,?,,,,,,,,,,,,
Redist,,b84b83a8a6741a17bfb5f3578b983c1de512589d,,,vcredist_x86,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,b92ec144251dce2e99971095945dbfbcb56bb5de,,,sws,,,,,,,?,,,,,,,,,,,,
"Total Devastation 2 Bennu",,b938fac48439202beee990c19539a05e0a1eb45e,,,,,,v07,,,,?,,,,,,,,,,,,
"Strawberry Jam",,b9c2b6b023ddaa7387d746302e8d8af8b9d58eb3,,,strawberry_gm5,,,v1.1,,,,?,,,,,,,,,,,,
"Touhou 14.5: Urban Legend in Limbo v1",,ba17f502ade7357870207d89d541999dd2ed9b95,,,updater,,,,,,,?,,,,,,,,,,,,
"FX Fighters Turbo",,ba3d9589a9862959e6271ffd90eb85a2e62e8aaa,,,FIGHT,,,,,,,?,,,,,,,,,,,,
"Formula 1 '97",,ba5f98ed52fb4fc0d989f10f05c91dc2c20344df,,,F197W,,,,,,,?,,,,,,,,,,,,
"Mushroom Kingdom Fusion",,ba7e43b408ec5bba238451a98c758e7d0113bd8a,,,,,,v0.53,,,,!,,,,,,,,,,,,
"Touhou 6: The Embodiment of Scarlet Devil",,ba833d24c776f09ecdadbbd70e399a33314d8f76,,,,,,v1.02h,2005/11/17,,xw,,,,,"en 0.8",,,,,,,,
"Alien 8",,bac0a99655872d8d170d45a39f0e050b41b7a64b,,,,,,,,,,!,,,,,,,,,,,,
"Colin Mcrae Rally",,baf7c8f2e243593ac2d3e2f9f12334d707e21571,,,zerofile,,,,,,,?,,,,,,,,,,,,
"Tomb Raider 2",,bbf32b930b9e7961322dd1dfdbc328c69fc562ea,,,,,,,,,,?,,,,,,,,,,,,
"Sonic Robo Blast II",,bc628c47870a72168ccc906cafc0757fc4896cc2,,,,,,v1.08,,,,?,,,,,,,,,,,,
"Bear Miner",,bc9ff82291f596ba54a442f7afaef4b85716001f,,,bearminer_gm7,,,,,,,?,,,,,,,,,,,,
"Violet Metal",,bcd01306569aeb0c8fc2c48860c7aa68f0dde6d1,,,violet_gm5,,,,,,,?,,,,,,,,,,,,
"Attack of the Mutant Camels 2: Yak Attack",,bd19715432f5ef12c33705c16eb0cae414d46123,,,,,,,,,,!,,,,,,,,,,,,
"Bottomless Cave",,bd4f57b8477ba5056f5dddde6e6028e18ab29052,,,thecave_gm7,,,,,,,?,,,,,,,,,,,,
"Tomb Raider 1",,bda6a358f9995993116f182b08a66108ab3778d9,,,tombati,,,,,,,?,,,,,,,,,,,,
"Winged Gear",,bda76e518183220c4c83a8197abb358fc215fd58,,,,,,v1.23,,,,?,,,,,,,,,,,,
"Space Hunk",,be014d195e5a774747990c321bbafaa65f226e7b,,,"spacehunk gm7",,,,,,,?,,,,,,,,,,,,
"Enemy Mine",,be43497ebc266a63927d3e113925318cc464abaf,,,,,,v1.50,,,,?,,,,,,,,,,,,
"Ecco the Dolphin",,bf5531c3dc1e7ec1ea422d6c5c64b44de744860b,,,SETUP32,,,,,,,?,,,,,,,,,,,,
"Gunnel Vision",,bfa1d5e6ac5570d070789aeae1c0bde26438ed3a,,,GunnelVision,,,,,,,?,,,,,,,,,,,,
"Chill Out",,bfab3ae374dd918c9115d209139cba5446070b8c,,,ChillOut,,,,,,,?,,,,,,,,,,,,
"Microsoft Visual C++",,bfb74e498c44d3a103ca3aa2831763fb417134d1,,,"Microsoft Visual C++ 2015 Redistributable",,,"x86 / v14.0.23026",,,,?,,,,,,,,,,,,
"Poly Bridge",,bffbeb1d08709bf5eb0142d052c2673e6e9ef030,,,unins000,,,,,,,?,,,,,,,,,,,,
"Synchronicity v1.01",,c01912bb66069341e17b9f1800a71d17846ac996,,,megaten,,,,,,,?,,,,,,,,,,,,
"Haunted House",,c11fab95c8f5a27de166ebaaf7506200b945f3b7,,,HH,,,,,,,?,,,,,,,,,,,,
ManiaDrive,,c1b41eeeea96c80de67ca7306d9f51da7961480e,,,,,,v1.2,,,,!,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,c1d4748b73d490326291db8706179dd749027092,,,sws,,,,,,,?,,,,,,,,,,,,
"Touhou 12.5: Double Spoiler v1.00a",,c20c489aa2ced747767b795626d8b1f06d00051a,,,custom_e,,,,,,,?,,,,,,,,,,,,
"Win BuscaMinas",,c2d8640de48d0d1ee812a3dd6345951253472dfd,,,,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,c30c133f95547c6d91907c17073945ed93a580e4,,,dosbox,,,,,,,?,,,,,,,,,,,,
Scrabble,,c371eb0b2b33756e4e98b4daf8bc8f684a4bfea7,,,IUpdate,,,,,,,?,,,,,,,,,,,,
"Touhou: Story of a Lost Sky",,c3a3e6b2eaa6b7fd40071e33f3e7a14fc852b043,,,w9xpopen,,,,,,,?,,,,,,,,,,,,
"Gensokyo Doka suka Wars",,c3ba0e76d6208a2fb139faae806442322d07d611,,,w32-vsconfig,,,,,,,?,,,,,,,,,,,,
Gunroar,,c3ed52d9906207b647bb29fee5542261059a4293,,,,,,v0.15,,,,?,,,,,,,,,,,,
"Transport Tycoon Deluxe for Windows",,c3fcdfdfcbc42517f69fa1a633797dfcee10607b,,,"TTDX Configurator",,,,,,,?,,,,,,,,,,,,
"Age of Empires: Rise of Rome",,c403e034343a1aebc1909c305177465c6dfbada0,,,closedpw,,,,,,,?,,,,,,,,,,,,
rRootage,,c4079cf87f62d04689e4aa10c05b275317190cc8,,,,,,v0.23,,,,?,,,,,,,,,,,,
"Royal Edoma Engine",,c42481aec81b2319570f2cf62e3a2b349f3a6122,,,Uninstal,,,,,,,?,,,,,,,,,,,,
NET,,c42e6ed280290648bbd59f664008852f4cfe4548,,,NDP462-KB3151802-Web,,,,,,,?,,,,,,,,,,,,
"Touhou 7.5: Immaterial and Missing Power",,c464fe6a755d8307d7702de1cc46998a7199279d,,,th075e,,,,,,,?,,,,,,,,,,,,
"Touch Games 5",,c468aefdd958b325273d2ebdfec7093c96d9f638,,,,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,c489f83dc15a9ffc3c502707da40e581ec79bfe6,,,DOS4GW,,,,,,,?,,,,,,,,,,,,
"Sanae Challenge",,c48a6663bfba3c2ab831ea6c5fa2253f0a573aa9,,,config,,,,,,,?,,,,,,,,,,,,
"Sub Culture",,c48f7891c0441345655738f7e3edccb35fec2201,,,SC,,,,,,,?,,,,,,,,,,,,
Neverball,,c4914b7481e0710137b9ed3382ed82c27d6879fd,,,,,,v1.4.0,,,,!,,,,,,,,,,,,
"Touhou 6: The Embodiment of Scarlet Devil",,c5297287dc445ccae1d8afeba9896610ebb33f58,,,kouma_update102h,,,,,,,?,,,,,,,,,,,,
"7 Servant's Blade",,c52cf44cb0b363ffd297dc512a8f72152217b493,,,,,,v1.15,,,,?,,,,,,,,,,,,
"Neon Abyss",,c5c967d47cc57112eec5fe7db0229b36e22ec661,,,unins000,,,,,,,?,,,,,,,,,,,,
"Double Dragon Forever",,c5d58d7490531866a62a1aa59f954301c3796953,,,DDFlauncher,,,v0.94,,,,?,,,,,,,,,,,,
"Sim Copter",,c688f72477bbdc990e764128f8faf40eee2a76d2,,,tweak,,,,,,,?,,,,,,,,,,,,
Redrogue,,c6a0cf40e10817196f33d0b71d3f2bd9f4810fa9,,,,,,,,,,?,,,,,,,,,,,,
MA～となりのはろうぃんどりーむ～,,c6bbbc40b4f847067f2acef2379ff3d885317308,,,,,,v1.00,,,,?,,,,,,,,,,,,
"Touhou 8: Imperishable Night",,c8d61ff3e99eca03216bdbdabf47a8bcb76e4a46,,,custom,,,,,,,?,,,,,,,,,,,,
"Beeps and Blips",,c905c1589c713764f3dee6b018612f834c29029b,,,,,,,,,,!,,,,,,,,,,,,
"Alwa's Awakening",,c9200f7139aa6e4253694e8f5013a35719668174,,,,,,,,,,!,,,,,,,,,,,,
"PatchCon: Defend the Library",,c9b7fa1559f85f461ef9431354f53e8cc64f1cf3,,,,,,,,,,!,,,,,,,,,,,,
"Atomic BomberMan",,caebed67c6fdbfe3e2d87cdcf9b879fd49ad4b23,,,NUMBER,,,,,,,?,,,,,,,,,,,,
"Super Marisa Land",,cb57b56040a89f3e24d82bc25fa9a4b46e44bd0d,,,,,,,,,,?,,,,,,,,,,,,
"Touhou Game Rehearsal",,cb7542e6134a1d1c25943b2ce36908f228ab254b,,,東方大運動会,,,,,,,?,,,,,,,,,,,,
"Lyrical Nanoha 2nd",,cbb4953c3886388b7e27818ee3320fc62ba22349,,,Config,,,,,,,?,,,,,,,,,,,,
"Atomic BomberMan",,cbb4a7760e3ef304d060320a2a6e504f10034718,,,PSS,,,,,,,?,,,,,,,,,,,,
"Apache 95",,cbca68c59067dbd5487887e7f8f8c073f171ad76,,,NETCHECK,,,v1.0,,,,?,,,,,,,,,,,,
"Tomb Raider 2 Gold",,cc37527339cadb3df2dfb881920a7f3e176d9732,,,,,,,,,,?,,,,,,,,,,,,
"Blood 2: The Chosen",,cc576588695f6f3d9b903dd47ff86acf68b8b0d7,,,CLASS,,,,,,,?,,,,,,,,,,,,
"Quake 2",,ccd6aef7dac9da826a4b817c6f6ed9c88108c75e,,,,,,,,,,?,,,,,,,,,,,,
"Ancient Evil",,cd37be37a2c6a4eadf69b4bb36f3a5bc8d6b3c3f,,,,,,,,,,!,,,,,,,,,,,,
"Green Wind",,cd41bb29295ad838f2d09d1d3544b62f3034a221,,,,,,v1.11,,,,?,,,,,,,,,,,,
MadFather200,,cd7f1fcb63a54ae7ac68c8fde97303ec6bb36e41,,,Config,,,,,,,?,,,,,,,,,,,,
Samurai,,cd80bd9825f65d79e7eb1ca1e51ed1c2d24ae979,,,PP,,,,,,,?,,,,,,,,,,,,
"International Rally Championship",,cd8d14334467551d5425ed7f7e259b49b21c92db,,,,,,,,,,?,,,,,,,,,,,,
"Touhou Project Mystical Chain",,cd9ae49bceebb322928a27f2218333ad8023458d,,,,,,v1.00,,,,!,,,,,,,,,,,,
"Touch Games 1",,cddbbf92a834d3a074903ecc6f18b52a102c8f96,,,,,,,,,,?,,,,,,,,,,,,
"Violet Metal",,ce1c728e56de6ac687530b6a654a1e92ddbe68cc,,,violet_gm7,,,,,,,?,,,,,,,,,,,,
"Carmageddon 2",,ce27f0b0d92ee11a49eff83a5286610b88849873,,,carma2,,,,,,,?,,,,,,,,,,,,
"M1 Tank Platoon 2",,ce84606902ad78092e01500cf5267f8b00fb40da,,,,,,,,,,?,,,,,,,,,,,,
"Shadows of the Empire",,cf63696315314488557fbecac937908e5e8c7288,,,Register,,,,,,,?,,,,,,,,,,,,
"Secret of Ultimate Legendary Fantasy Unleashed",,cf8a6eaf8bb1a4b1f3265f9de399d07f386a0353,,,,,,,,,,?,,,,,,,,,,,,
"Distorted Travesty",,cfc9e67a4dd5efda1559b70db2436a3c6a888bc9,,,,,,v1.0.9.7,,,,?,,,,,,,,,,,,
"Monster World RPG v1_1",,cfe7f2eddc73bf24880807a85077b1dc8449a64c,,,RPG_RT,,,,,,,?,,,,,,,,,,,,
"Blue Wish Resurrection Plus",,d01030018c36fbf9a60bd2588f66388d24ef937d,,,,,,v1.11,,,jp,?,,,,,,,,,,,,
"Stella Vanity",,d050c76787969a6d4d51603387ba9fa5fb27dd3a,,,SV100a_llib,,,,,,,?,,,,,,,,,,,,
"Block N Bricks",,d1001aae280bd0f523c71aa08edc26cacaca41f5,,,,,,,,,,!,,,,,,,,,,,,
Vocaluxe,,d12f5c292fc84ba663b805e95c9145e00faf4243,,,gst-launch-1.0,,,,,,,,,,,,,,,,,,,
