"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Megaman IV",,01fe30810c29e288eeb2daecb93da35dc715683b,,,"Mega Man 4",,,"v revPRG0",1992/01,Capcom,us,,v0.99,,,"fr Shock",,,,,,,,
"Simpsons: Bart vs. the Space Mutants",,020096aab115b34aec19fcec744408f78b95ed47,,,"The Simpsons: Bart vs. the Space Mutants",,"Simpsons - Bart vs. the Space Mutants","v revPRG0",1991/02,Acclaim,us,b,"b 2",,,,,,,,,,,
"Urban Champion",,0202ff05fe702dd9345f3accf2a049f130bd7814,,,,,,,1984/11/14,Nintendo,,,v.20060804,,,"zh Sky League",,,,,,,,
@,,0203d6f6a9efc27c81f62d20b6100f1d9bb984b1,,,"Exciting Basket",,,,1987/07/24,Konami,jp,@,,,,,,,,,,,,
@,,02092b1777556172a17f7394221c5e0692fb42e2,,,"Kung Fu",,,PlayChoice-10,1985,Irem,@,@,,,,fr,,,,,,,,
"Sky Shark",,020a58cd1e8fd07d7046b119c9fde85e807c7e9b,,,,,,,1989/09,"Taito Software",us,,"FFE copier",,,,,,,1,,,,
"Adventures of Lolo {W}",,02103796100536150b5b25b0f29364669ceaf757,,,"Adventures of Lolo by Syvak Drac",,,Hack,,,,,,,,,,,,,,,,
"Ninja-kun: Majou no Bouken",,02163536d83c5db114412355775eb95cb9e43abd,,,"Ninja Kun: Majou no Bouken",,,,1985/05/10,Jaleco,jp,,,,,,,,,,,,,
Goonies,,021a98a0057808b69e48a24c08a0f79758fcb73c,,,"The Goonies",,Goonies,,1986/02/21,Konami,jp,,"mapper 3, trans 90%",,,"pt Tradu-Roms",,,,1,,,,
"!Multi-Game Pirate Carts",,021fddcee1afd08c1c4fe06b852b5f801029c447,,,400-in-1,,,"p1; U; !",,,,?,,,,,,,,,,,,
"Tecmo Super Bowl",,022793581b7a617f80efee297292345b14f0cdda,,,"Online Tecmo Football League S11 MIN-GB Week 15",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Kyonshiizu 2",,022a9b264092d5dddd522da262b943abb87ad6ac,,,,,,"Demo Cart; J; !",,,,?,,,,,,,,,,,,
"P'Radikus Conflict",,022c620fc7ee0325e959c03382b7dfc6523a5027,,,"P'radikus Conflict",,,,1990,"Color Dreams",us,,,,,,,,,,,,,
"Golf Grand Slam",,02315c3b2f4c7a926e49d40e12edd936e098f45e,,,,,,,1991/12,"Atlus Software",us,,,,,,,,,,,,,
Bomberman,,02331cd419ea6dfbe20d294906837a1178db53d4,,,,,,,1985/12/19,Hudson,jp,,v.20060227,,,"zh Temryu",,,,,,,,
Anticipation,,023b65663e6106198ec9c6ba91604e298fb8cfe1,,,,,,,1988/11,Nintendo,us,b,"b 3",,,,,,,,,,,
"North & South",,023b6b9ac517453541324e3cca279588b94d5016,,,"North & South: Wakuwaku Nanboku Sensou",,,,1990/09/28,Kemco,jp,,,,,,,,,,,,,
"Tecmo Super Bowl",,024321de4f8a8618845fe4520887b790f9340610,,,"Tecmo Rose Bowl 2002",,,"v 1.95reg",2004,"Jeff Gaffney",us,,"Tecmo Super Bowl",,,,,,,1,,,,
"Shadow of the Ninja",,02469509dddc10dff4e452dd4037020f353d228d,,,Kage,,,,1990/08/10,Natsume,jp,,,,,,,,,,,,,
"Mario Bros.",,024c0051471beb3652f64ea2a4bbc47981bcd011,,,"EZ Hell",,,"Mario Bros Hack; o1",,,,,,,,,,,,,,,,
"Othello {Kawada}",,024cf42b87c0a150437964e4ba987f723e0f7653,,,,,,,1988/12,Acclaim,us,,,,,,,,,,,,,
"Disney's Chip 'n Dale: Rescue Rangers",,024f1c1bbf58e6048429b973b3203fdebf462265,,,,,,,1990/06,Capcom,us,b,"b 2",,,,,,,,,,,
"Sted: Iseki Wakusei no Yabou",,025220e9eb35ebaf2b0264fd74df6b5a82df76d2,,,,,,,1990/07/27,"K Amusement Lease",jp,,"enlarged rom",,,,,,,1,,,,
"Tecmo Super Bowl",,02548ce55851ed607e4121e1f624f14f08bd9bf9,,,"American Tecmo Association S12",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
@,,0256461386adba9e33ffcca6c203f4ad38adb49b,,,"Vs. Excitebike",,,,1988/12/09,Nintendo,@,a,"a 3; FMC-EBD",,,,,,,,,,,
Goonies,,025d37da06bc429d75169617ac445df857cdeea5,,,"The Goonies",,Goonies,,1986/02/21,Konami,jp,,"mapper 3, iNES title",,,,,,,"Mindrape & EFX",,,,
@,,025d9ce6c0169d9d0315126cb19ccc820b84dcbf,,,"Esper Dream",,,"v 1.0",1987/02/20,Konami,jp,@,,,,,,,,2,,,,
Punch-Out!!,,025faf9059c06d6706409b66fb0cb2ee17deb548,,,,,,,1991,Nintendo,us,!,,,,,,,,,,,,
"Tecmo Super Bowl",,026062a357cf0288b9297d5daacb4180265311c0,,,"Sois Tecmo League S4 Week 05",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Donkey Kong Jr.",,02633e208732b598e3a8eb80b6e0e09926f25e83,,,,,,"v revPRG1",1983/07/15,Nintendo,"jp,us",,,,,,,,,,,,,
"Chiisana Obake: Acchi Socchi Kocchi",,0264afa491679edb10cbc7e21da7c760343c7b1a,,,,,,,1992/12/04,Vap,jp,b,"b 2",,,,,,,,,,,
"Wizardry: Knight of Diamonds: Second Scenario",,026ae09c426d6eb689270b384349f20890578a82,,,"Wizardry III: Diamond no Kishi",,"Wizardry 3 - Diamond no Kishi",,1990/03/09,ASCII,jp,,,,,,,,,,,,,
"Summer Carnival '92: Recca",,027092cd926859b28689b7e2dd46e807c5335a50,,,,,,,1992/07/17,Naxat,jp,b,"b 3",,,,,,,,,,,
"Super Mario Bros.",,027a78604edcea2d5305723a78694472aea25358,,,"Rikers Quest",,,"SMB1 Hack",,,,,,,,,,,,,,,,
@,,027a84f171f1a34aa513f08e7ab07567727cd0f0,,,"Vs. Gradius",,,"VS UniSystem",1986,Konami,@,b,"b 1",,,,,,,,,,,
"Final Fantasy",,027c629a2456245c246a788cbbf4002c5b647604,,,"Final Fantasy Remix",,,"FF1 Hack; o1",,,,,,,,,,,,,,,,
"Mappy Kids",,0284bc4bc8248145d90f5f952b69a4496941e74c,,,,,,,1989/12/22,Namco,jp,,,,,,,,,,,,,
"Street Fighter Zero 2",,0286ff35cda4e1bf55925c061e50043f88b2534d,,,,,,,199x,,xa,,,,,,1,,,,,,,
Platoon,,0287fae6c28611245ac2e0baae434be22c9a7c13,,,,,,"v revPRG0",1988/12,Sunsoft,us,b,"b 1",,,,,,,,,,,
"Super Glove Ball",,0289f040d7b00c1d67e2a978ea95a9437670f1b1,,,,,,,1990/10,"Mattel Inc.",us,o,"o 1",,,,,,,,,,,
"!Russian Pirate Carts",,028bfd4d3228343a992cecf5fdd9d4805d8a3cc2,,,"Volshebnaya Palitra",,,,1995,,ru,,R-A1,,,,1,,,,,,,
"Operation Wolf",,0295d1a6b05a441b61c60e3b86c0e6552e10f517,,,,,,,1989/05,"Taito Software",us,b,"b 1",,,,,,,,,,,
"Akumajou Special: Boku Dracula-kun",,0297971a0373768a9b41df06174bc06307619f00,,,"悪魔城すぺしゃる ぼくドラキュラくん",,"Akumajou Special - Boku Dracula-kun",,1990/10/19,Konami,jp,b,"b 3",,,,,,,,,,,
"Cat Ninden Teyandee",,029892ff823b33fcd6cca820482d8086982c9650,,,,,,,1991/07/19,Tecmo,jp,,v4.5,,,"en Shadow",,,,,,,,
"Crazy Climber",,029a7a8ca3a3bbb6202824738a463289681641af,,,,,,,1986/12/26,"Nihon Bussan",jp,b,"o 1; b 2; mapper 15",,,,,,,1,,,,
@,,029cca5d0dfc5dbf7969e4b7810147fbc8b19929,,,"Pulsar no Hikari: Space Wars Simulation",,,,1987/10/02,"Soft Pro",@,@,SFC-PSR,,,,,,,,,,,
"Twin Cobra",,029ec13b5ce19b1566a93467b4227cbeb411edee,,,,,,,1990/01,"American Sammy",us,,,,,,,,,,,,,
"!Public Domain",,029ed7ec55b1fced2f3b28c19aea67b51c00eb8c,,,"Super Mario World 'Stomper' Demo",,,"Copyright Public Domain",2004,Quietust,,o,"a 1; o lder",,,,,,,,,,,
Gemfire,,02a0a52a22cb053a6578ef0fb9a1eea658ad77d9,,,,,,,1992/03,Koei,us,b,"b 1",,,,,,,,,,,
Golf,,02a295049d1fd6f7ec8c3c5c773c9aa71b6af968,,,"Kiss Goes Golfing starring Paul Stanley",,,"Golf Hack",,,,,,,,,,,,,,,,
Pirates!,,02a8c6e22150d7479630a62626e61324db1b2fc4,,,,,,,1991/10,"Ultra Soft",us,b,"b 3",,,,,,,,,,,
"Double Dragon III: Sacred Stones",,02abf05970cbbc179a27e33f3c6753915b93b3e0,,,"Double Dragon III: The Sacred Stones",,"Double Dragon 3 - Sacred Stones",,1991/02,Acclaim,us,,,,,fr,,,,,,,,
"Ganbare Goemon Gaiden 2: Tenka no Zaihou",,02af0ca2eaec97ab173b83a6860836de94d78cff,,,,,,,1992/01/03,Konami,jp,b,"b 1",,,,,,,,,,,
Elite,,02b277caef0970078dfb3f2dbb7ced731380ecfd,,,,,,,1992,Imagineer,eu,,,,,,,,,,,,,
"Super Mario Bros. 3",,02bbfd8c5bbd15d19e884394c152b6ee437d92b4,,,,,,"U; PRG1; b5",,,,?,,,,,,,,,,,,
"Megaman II",,02bcc24c03117da0015588e4552696c5369851c4,,,,,,,1989/06,Capcom,us,b,"b 1",,,,,,,,,,,
"Matsumoto Tooru no Kabushiki Hisshou Gaku",,02bed33a385925907de9dee455ec1005f71da04e,,,,,,,1988/02/18,Imagineer,jp,,"mapper 2, enlarged rom",,,,,,,2,,,,
"Akumajou Special: Boku Dracula-kun",,02c0d0a257f75dfe3df10e7a223258e04742b392,,,"悪魔城すぺしゃる ぼくドラキュラくん",,"Akumajou Special - Boku Dracula-kun","J; T+Eng1.03_Vice",,,,?,,,,,,,,,,,,
Banana,,02c1ece08c0c9655a34b058100a1005a2742ee22,,,,,,"J; hM03; p1; a1",,,,,,,,,,,,,,,,
Bomberman,,02c2c59cabf48a73d17e7fc0de08cfce38fb37e9,,,"Bomberman Collection",,,,19xx,,us,,,,,,1,,,,,,,
Superman,,02c305b3f85da35b4c15953d29a4d258b3f96222,,,,,,,1988/12,Seika,us,,,,,,,,,,,,,
"Blaster Master",,02c33246ccc5cb218fb9c0d53993892e70828a71,,,"Propeller Master",,,"Blaster Master Hack",,,,,,,,,,,,,,,,
"Super Mario Bros.",,02c67b4e299fa889734b573631c0fbc21fbd777b,,,"Super Ascii Mario",,,,200x,Sl1me,,,"Super Mario Bros. no title",,,,,,,1,,,,
"Super Dodge Ball",,02c9b5f70d9b54f3840e56e5e21ab9b0bc7a675e,,,,,,,1989/06,"Sony Imagesoft",us,b,"b 4",,,,,,,,,,,
"Super Mario Bros. 3",,02cd0b316d541bf7f94bb8c54d38dab727a396c8,,,"Super Mario Bros 3 Mini Hack BS",,,"SMB3 PRG0 Hack",,,,?,,,,,,,,,,,,
"Kung Fu",,02cdb5929bd8546d4b388527003b172ff5fba286,,,,,,,1985/10,Nintendo,"jp,us",o,"o 1",,,,,,,,,,,
@,,02d8d03e3d6d3d3fa6e51fb802951c41811a9f8b,,,"110 in 1",,,,19xx,@,xa,b,"b 4",,,,1,,,,,,,
"Adventures of Bayou Billy",,02e465c3bfa628c6ce92cbe06199eee78d2781e3,,,"The Adventures of Bayou Billy",,"Adventures of Bayou Billy",,1991/01/24,Konami,eu,!,,,,,,,,,,,,
"Power Punch 2",,02e4fd410f38e405f675d95c23861a1666819507,,,"Power Punch II",,,,1992/06,"American Softworks",us,,"iNES title",,,,,,,Vimm,,,,
Arkanoid,,02e5ae9d9a7c4d438b06dfd76dcd5cf2563ae45d,,,,,,,1986/12/26,Taito,jp,,,,,,,,,,,,,
"Booby Kids",,02e8ad85fdaad8afe8cecffaac52059f1f3b6b37,,,,,,,1987/07/10,"Nihon Bussan",jp,b,"b 2",,,,,,,,,,,
@,,02e9ac43f4c4994c5a2e2dfea59bc2adf8396aee,,,PinBot,,,PlayChoice-10,1988,Rare,@,@,,,,,,,,,,,,
"Great Battle Cyber",,02ec7d1334e3f5c8678a641def2914cff9e19e1a,,,,,,,1992/12/25,Banpresto,jp,,,,,,,,,1,,,,
"Super Mario Bros.",,02edda119850f2bb2ea1d1091b4e2534f9cd982e,,,"SMB1 with Mi22",,,"SMB1 Hack; a1",,,,,,,,,,,,,,,,
"Super Mario Bros.",,02efa83d0c9d6c7e9f83f5197cbdcd807e0f1c62,,,"Super Momo 1",,,,1999,Odatch!,,,"Super Mario Bros.",,,,,,,1,,,,
"Final Fantasy",,02f1a7f2535c8afecb2a9e461489dbeba86d1db4,,,"Final Fantasy 98",,,,1998/04/11,"Oldie Fix '98",,,"Final Fantasy",,,,,,,1,,,,
"Golf KO Open",,02f34c025ce066ba36902fc7c6c1b9d2329a51b2,,,"Golf Ko Open",,,,1989/11/25,Taito,jp,,,,,,,,,,,,,
@,,03034d6a0a902ed02ac3a41cc6ee0fe0be4b4318,,,"Vs. Tennis",,,"VS DualSystem",1984,Nintendo,@,@,"P1 mode",,,,,,,,,,,
"Casino Kid",,03040734eb77f44fd89b23578001c9b6b466dca9,,,"Maboroshi no Teiou Hen: 100 Man $ Kid",,,,1989/01/06,Sofel,jp,b,"b 1; mapper 2",,,,,,,1,,,,
Immortal,,030b819550bc5fcc434753bb552d36637023e1de,,,"The Immortal",,Immortal,,1990/11,"Electronic Arts",us,,,,,"es Pichatoro",,,,,,,,
@,,03156138d89492f269f1f9cacd8f52f01d93c2b3,,,"Nazo Magazine Disk: Nazoraa Land Special!! Quiz Ou wo Sagase!",,,,1987/12/18,Sunsoft,@,b,"b 1; SSD-NSP",,,,,,,,,,,
Yoshi,,031ee378baca5647910f2be890ec6f598f966161,,,"Yoshi no Tamago",,,,1991/12/14,Nintendo,jp,,,,,,,,,,,,,
"Super Mario Bros.",,032dd7e989e2298a9030940277a62667b95151a2,,,,,,,1987/05/15,Nintendo,eu,,"enlarged rom",,,,,,,Morgan,,,,
"Wario's Woods",,032e4edf0a1f86c669512c843afb4388d645dfa6,,,,,,,1994/12,Nintendo,us,b,"b 2",,,,,,,,,,,
@,,032e934d33b314579d546e0bddefc075206ecaf7,,,"Date de Blackjack",,,,19xx,"Hacker International",jp,a,"a 1",,,,1,,,,,,,
"G.I. Joe: Real American Hero: Atlantis Factor",,032f1e12f16da886a10a485f7401fb6d9300f3ee,,,"G.I. Joe: The Atlantis Factor",,,,1992/03,Capcom,us,b,"b 2",,,,,,,,,,,
"Disney's Chip 'n Dale: Rescue Rangers",,0330ad8cc50b6cb5a11bbeecfd8a95722dc029ff,,,,,,,1990/06,Capcom,us,u,"u 2",,,,,,,,,,,
"Othello {HES}",,0338adcec07b34aa83f1b735edba788a7d130065,,,Othello,,,,1988,HES,au,,,,,,,,,,,,,
"Tecmo Super Bowl",,033b290b80ad1a68db1a0789a2d3c4c22c7f06c3,,,"Online Tecmo Football League S11 SEA-SF Week 3",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Super Mario Bros. 3",,033dc878b18b42804038923277ebdcb5ddb0e663,,,"Super Mario Bros. 3 Challenge!",,,"v 6.3",1999/08/18,X-4000,,,"Super Mario Bros. 3 Rev PRG1",,,,,,,1,,,,
"Super Mario Bros.",,033ea24fcd75ec238bce9b543208a819e45b837c,,,"Super Mario Bros Relay",,,"SMB1 Hack",,,,?,,,,,,,,,,,,
"Metal Gear",,0341c833e64c8e9444cf22792e23913cc3adfff2,,,,,,,1988/06,"Ultra Soft",us,,v1.2-20031203,,,"ru IfritZ",,,,,,,,
"Daikaijuu Deburas",,0341cbc85319bfc8364fcb1a2451ed1b31ce6e2d,,,,,,,1990/12/21,"Data East",jp,,v0.30,,,"en Manipulate",,,,,,,,
@,,0342add455645b0b411fa5e6bcdabdae9fa597bf,,,"Koneko Monogatari: The Adventures of Chatran",,,,1986/09/19,"Pony Canyon",@,a,"a 1; PNF-KOM",,,,,,,,,,,
"Tecmo Super Bowl",,034358c2ada7693c29ac578a08880d5dc906470e,,,"Sois Tecmo League S3 Week 04",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Dragon Ball Z: Kyoushuu! Saiya Jin",,034b1237ca86cb05dd6ec9e43beac5ab022285aa,,,,,,,1990/10/27,Bandai,jp,b,"b 3",,,,,,,,,,,
"Super Mario Bros.",,03534278bfb14327ca7b4f32d8688df50b550f2d,,,"Scranton Bros",,,"SMB1 Hack",,,,,,,,,,,,,,,,
"Dragon Ball Z Gaiden: Saiya Jin Zetsumetsu Keikaku",,0354a649738a651eebbe72b63d51454d0f3deb79,,,,,,Ch,,,,?,,,,,,,,,,,,
"Star Force",,03642d708c248f1ac042c21655acd6fb3f6f4201,,,,,,,1987/11,Tecmo,us,,"iNES title",,,,,,,"Mindrape & EFX",,,,
"Tecmo Super Bowl",,03664ae4fb1cae13089cea36a71c094c7c49b391,,,"Good as Grogan S1 Week 12",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Days of Thunder",,03672a2aee69ab91c3e73848a106f31205c8c7e3,,,,,,,1990/10,Mindscape,us,,,,,,,,,,,,,
"Guerrilla War",,0368af411eef157c50e9012f312164651c790ee0,,,"Osama Bin Laden War",,,"Guerilla War Hack",,,,?,,,,,,,,,,,,
"Dragon Warrior II",,036f96215c102475e9ff7c4b89fe744cee069d9e,,,"Dragon Quest II: Akuryou no Kamigami",,"Dragon Quest 2 - Akuryou no Kamigami",,1987/01/26,Enix,jp,,,,,,,,,,,,,
"Bugs Bunny Crazy Castle",,03746937188a59cb11af63852e19eb0777ef571f,,,"The Bugs Bunny Crazy Castle",,"Bugs Bunny Crazy Castle",,1989/08,Seika,us,b,"b 3",,,,,,,,,,,
Contra,,037843f2082d55f25ccacbc514760042c96e07e3,,,,,,"v 1.0",1993,,xa,,,,,,1,,,,,,,
"Donkey Kong",,037b98dffd8203777ec37a8acd54945f4baae3ae,,,,,,"v revPRG1",1983/07/15,Nintendo,"jp,us",,,,,"es Paladin Knights",,,,,,,,
@,,037dbcdabcdd4c3ee5682e592349c7b642bfba89,,,"Famista '89: Kaimaku Ban!!",,,,1989/07/28,Namco,jp,b,"b 1",,,,,,,,,,,
Moai-kun,,0388805c899059e09670228803f41ff5802ea9f2,,,"Moai Kun",,,,1990/03/09,Konami,jp,,"v1.00-20010111, iNES title",,,"en Suicidal Translations",,,,Vimm,,,,
"Cross Fire",,038cd382525fa18d6cf1d19181019bb310fcbcef,,,,,,,1990/11/02,"Kyugo Boueki",jp,b,"b 2",,,,,,,,,,,
"Double Strike: Aerial Attack Force",,038e8cf3db4840ceb3bfe615f83e8afc03c7d11c,,,,,,"v 1.1",1990,"American Video Entertainment",us,,,,,,,,,,,,,
Trojan,,03955343b608f878c6b63ab52310bca0cef07c58,,,,,,,1987/02,Capcom,us,b,"b 1",,,,,,,,,,,
Metroid,,03990c436849f0108ed8de25f9c183ff90696932,,,,,,"v revPRG0",1986/08,Nintendo,us,,,,,"hr CROcOp",,,,,,,,
"Disney's The Little Mermaid",,039a08e09fec77e8d9033b4020b019ed384c7f95,,,"The Little Mermaid",,"Little Mermaid",,1991/07,Capcom,us,,"iNES title",,,,,,,1,,,,
Trojan,,03a32b649f7d529019591e087a499d6aeed47f50,,,"Tatakai no Banka",,,,1986/12/24,Capcom,jp,b,"b 3",,,,,,,,,,,
"Tecmo Super Bowl",,03ac53c9f8dfbb812dce44d075e7e5a3427292f8,,,"High Speed Tecmo League S12 Week 04",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Tecmo Super Bowl",,03acafbcfebb0530f11650ec6a37dddeaf1e60a8,,,"Tecmo Championship Series S9 Week 03",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
@,,03ae23a918c51e9262dc9041116486c82522f285,,,"Tecmo Super Bowl: ATA Season 10 Week 02",,,,2006,"American Tecmo Association",us,@,"Tecmo Super Bowl",,,,,,,1,,,,
"Ultima: Exodus",,03b3d568a826da310edfd8f1fa5f0ce9818917ed,,,"Ultima: Kyoufu no Exodus",,,,1987/10/09,"Pony Canyon",jp,b,"b 4",,,,,,,,,,,
Predator,,03b3d60898443c31768aa429c0aed06af689734d,,,,,,,1988/03/10,"Pack-in Video",jp,b,"b 2",,,,,,,,,,,
"Kunio-kun no Nekketsu Soccer League",,03b524cd8c2b60be908dc4197600fb1dffac7494,,,"Kunio Kun no Nekketsu Soccer League",,,,1993/04/23,"Technos Japan",jp,,v1.0,,,"en PentarouZero",,,,,,,,
"!Public Domain",,03b58e024d2ddadcbdc77a11bdae879ef80bb80e,,,"Lucky's Cheap Demo",,,"Copyright Public Domain",2006,Lucky,,,,,,,,,,,,,,
"Super Mario Bros.",,03b89235c3906c6f8f6e030cd662721e46ac4d09,,,"SMB Giabbit Hunting",,,,2001/09/14,DS79,jp,,"Super Mario Bros.",,,,,,,1,,,,
"Golgo 13: Top Secret Episode",,03bb9bbaebfe1ff4bf0a7c7727ce4b3d9d6b56f3,,,,,,,1988/09,"Vic Tokai",us,u,"b 3; u 1",,,,,,,,,,,
"!Public Domain",,03bcff87144f3238a8d5a370e832f9cdd94a7393,,,"Galaxxon: The Third War",,"Galaxxon - Third War","Copyright Public Domain",2004/04,"Kelly, Sean",,,,,,,,,,,,,,
@,,03c3ad72f2d77141048a33db3097df9fb51ec987,,,"Tecmo Super Bowl: STL Season 4 Week 06",,,,200x,"Sois Tecmo League",us,@,"Tecmo Super Bowl",,,,,,,1,,,,
"Tecmo Super Bowl",,03cea5732e454ab852c750b94c34604b79676567,,,"Tecmo Elite S6 Week 16",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
@,,03d12d6e7dde05c261209934513e93e2297624ec,,,"Kero Kero Keroppi no Daibouken",,,,1991/03/29,"Culture Brain",jp,@,v1.00,,,"en Gaijin Productions",,,,,,,,
"Teenage Mutant Ninja Turtles",,03d8e4e20a5b9d2ce895ebd30af80b043bc60a38,,,,,,,1989/06,"Ultra Soft",us,,,,,it,,,,,,,,
"Super Mario Bros.",,03dbc23ad975cf221d93d1ded8d568b0a0433455,,,"Super Link Bros",,,"Older; SMB1 Hack; a4",,,,,,,,,,,,,,,,
"!Multi-Game Pirate Carts",,03deaf7ece212bc2fe1b12394f12367548bfcb05,,,150-in-1,,,"a1; p1; !",,,,,,,,,,,,,,,,
@,,03def8ff8db3fc200e6ebeeccd124dbf7fb7c265,,,"R.B.I. Baseball 2004 Playoff Teams: Extra Home Run Power",,,,2004/10/04,Scroop,us,@,"R.B.I. Baseball",,,,,,,1,,,,
"Super Mario Bros. 3",,03ecdf5ca4e492bd2bb9f20f0aa894679c413907,,,,,,"v revPRG1",1990/02,Nintendo,us,,"iNES title",,,,,,,Vimm,,,,
"Tenchi wo Kurau II: Shokatsu Koumei Den",,03ed5cf5328ce8ba01408e04f8f25daf36d2f8e0,,,,,,"J; PRG0; T-Chi; b2",,,,?,,,,,,,,,,,,
"Mario Bros.",,03f6107147b9a197156eb698b8648410b984fecd,,,"Koopa Bros by Mind_Bender",,,"Mario Bros Hack",,,,,,,,,,,,,,,,
"Getsu Fuuma Den",,03f7d0445390e460ceb9f8d077ba74739afc49a0,,,,,,,1987/07/07,Konami,jp,,"iNES title",,,,,,,Vimm,,,,
"Sweet Home",,03f92d6a4ced162ac64d501c9c5b5f30dc007ae4,,,,,,"Japan; Sample",,,,?,,,,,,,,,,,,
"Tecmo Super Bowl",,03fa0aaac2df3c0fe1580e4ef608a4342530d54b,,,"Tecmo NCAA 2000",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
B-Wings,,03fa9d929ecfacd60cfede624a8dbe736a75e556,,,,,,,1986/06/03,"Data East Corp.",jp,b,"b 1; iNES title",,,,,,,1,,,,
"Ultima: Exodus",,03fb78108644a03902880144379aeb0de3072449,,,,,,,1989/02,FCI,us,,"iNES title",,,,,,,Vimm,,,,
Ikki,,03fded3f3dac94832c017d1288291fb0f0397d2d,,,,,,,1987,FMG,jp,,,,,,1,,,,,,,
Athena,,04078c932b427d5a6007fb730ea904f9c70b757c,,,,,,,1987/06/05,SNK,jp,b,"b 1",,,,,,,,,,,
"Super Mario Bros.",,040c523e0ae3ff661e0499423f2ad42b9d7bf1b8,,,"Mushroom Dreams by Rage Games",,,"V1.1; SMB1 Hack; a1",,,,,,,,,,,,,,,,
"Double Dragon",,040d1787dd6520c5c8afb129f9d4cfef58b0a56d,,,"Mario Dragon",,,"Double Dragon Hack; a1",,,,,,,,,,,,,,,,
@,,040ec9eae8308c484f9cd03e43e85e0f9d683d73,,,"Vs. Excitebike",,,,1988/12/09,Nintendo,@,a,"a 1; FMC-EBD",,,,,,,,,,,
"Tecmo Super Bowl",,04117611922a887e156187c34120a6771c7d89f2,,,"Online Tecmo Football League S10 OAK-BAL Week 4",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"M.U.S.C.L.E.: Tag Team Match",,0414719a4ad314926d8d9b9fc8461d7303501ba0,,,,,,,1986/10,Bandai,us,b,"o 1; b 1",,,,,,,,,,,
"Galactic Crusader",,041551ff20901e87a0f12c78909c763d060d8502,,,,,,,1990,"Bunch Games",us,o,"o 1",,,,,,,,,,,
@,,0419e61843d566714dede8ff226a6762ef7aea96,,,"Tecmo Super Bowl: MPC Season 1 Week 17",,,,200x,MPC,us,@,"Tecmo Super Bowl",,,,,,,1,,,,
"!Multi-Game Pirate Carts",,041b18fbea37aacfb270f93e02da232ffef0c1d3,,,"Super 4 in 1",,,,199x,,xa,,K4086,,,,1,,,,,,,
"Megaman II",,0422ab933d32c6fe39649c67b64aae50e32acfaf,,,"Rockman 2: Dr. Wily no Nazo",,,,1988/12/24,Capcom,jp,,"iNES title",,,,,,,Vimm,,,,
"Prince of Persia",,0426be194044256334612abbcda6240a3a4aebfb,,,,,,,1992/11,"Virgin Interactive",us,b,"b 1",,,,,,,,,,,
"Dungeon Magic: Sword of the Elements",,04295f33c9555d4694c57aa6423dbe1466b98836,,,"Dungeon & Magic: Swords of Element",,,,1989/11/10,Natsume,jp,!,,,,,,,,,,,,
"Dig Dug",,042970114ec78dea880e3ad961998e81e5d14444,,,,,,,1987,FMG,jp,,,,,,1,,,,,,,
"Final Fantasy III",,04325645fb9699963998833402b6ac10fbc6c5e2,,,,,,,1990/04/27,Square,jp,b,"b 3",,,,,,,,,,,
"Isolated Warrior",,0438496b52d802ce2abf3d1fcfd1fbdd8301a508,,,,,,,1991,Nintendo,eu,,,,,,,,,,,,,
"Fuzzical Fighter",,043c4896cc2f0694d7e9abdc09f6d9609e721803,,,,,,,1991/05/17,"Sigma Shougi",jp,,"v1.0-2001, patch on tr en",,,"pt Hexagon",,,,,,,,
"Rokudenashi Blues",,0441fbace2bbf1fcb0e6ea08fd81f456b95c839c,,,,,,,1993/10/29,Bandai,jp,,,,,,,,,,,,,
"Tecmo Super Bowl",,0446a43e3ca25aa01112b5771b29db8ab4e63f46,,,"TecmoWorld League S1 Week 16",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
Willow,,044995ea187dff51a01a5d242402727c0147aa0b,,,,,,,1989/12,Capcom,us,b,"b 1",,,,,,,,,,,
"Motor City Patrol",,044e331d612d56c0f9e1edf13a4582a2e8214105,,,,,,,1992/01,"Matchbox Toys",us,b,"b 1",,,,,,,,,,,
"!Public Domain",,044fbefce198ecf9e589d42215c201ececbbc159,,,"Raster Bar Demo: Raster Test 3c",,,"Copyright Public Domain",2002,"Covell, Chris",,,,,,,,,,,,,,
