"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,0aa3f322c2c369fa385028a68218cbd8c169aac8,,,"Extreme-G 2",,,@,1998,Acclaim,us,@,@,@,2,@,@,@,@,@,@,,,
@,,0ac28c05e402820d6b65722a813f8bdb25db890c,,,"Zui Yu Fa Diqiu De Jicheng Zhe",,,@,2004,Nintendo,cn,@,iQue,@,@,@,@,@,anual,@,@,,,
@,,0acf1f83ba14dbe2edbae454eea04caf2cc0030a,,,"AI Shougi 3",,,@,1998,ASCII,jp,b,@,@,@,@,@,@,@,@,@,,,
@,,0ad61791fb8fb1e0a3bd2a286f32e1967dc79309,,,"Turok: Dinosaur Hunter",,,v2,1997,"Acclaim | Iguana Entertainment",de,@,@,@,@,@,@,@,@,@,@,,,
Quake,,0aeaba1ab003fea508b7f51b028c83b3ef60feb4,,,,,,,1998,Midway,eu,b,,,,,,,,,@,,,
"Automobili Lamborghini",,0af50fee1cb0e038bb82e587edde141e3984c38d,,,,,,,1997,Titus,us,b,,,,,,,,,@,,,
@,,0af962dfa46f439b299dc9253b45474aadab13b6,,,ScummVM-N64,,,v1.2.1-parallaction,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Body Harvest",,0b02592b90e47d6dc132b5c3f6d9eff7056c3718,,,,,,,1998,Midway,us,b,,,,,,,,,@,,,
"Micro Machines 64 Turbo",,0b02c77e5d4f278dc48006a65cc9fa564b94de46,,,,,,,1998,Codemasters,eu,b,,,,,,,,,@,,,
"Star Soldier: Vanishing Earth",,0b34bddd00c49530e0ef47330a05dc70ebe5f8b7,,,,,,,1998,Hudson,jp,!,,,,,,,,,@,,,
"Turok: Dinosaur Hunter",,0b3cd4fcb03c704e1f8eb3bbd109c82f4be50075,,,,,,v2,1997,"Acclaim | Iguana Entertainment",eu,!,,,,,,,,,@,,,
Quake,,0b455c84e37d54cfea30c46707f47d41ef0f1b69,,,,,,,1998,Midway,us,b,,,*,,,,,,@,,,
"Nightmare Creatures",,0b50278d195a1b0d4613c5b7928770b963e08efb,,,,,,,1998,Activision,us,?,,,*,,,,,,@,,,
"Turok: Rage Wars",,0b54615930a55675955eef8d8a22f1dfc34d2b44,,,,,,,1999,Acclaim,eu,?,,,,,,,,,@,,,
"Mario Golf",,0b57e0859bc984105c669deefdc866231deb1bd9,,,"Mario Golf 64",,,v0,1999,"Nintendo | Camelot Software Planning",jp,!,,,,,,,,,@,,,
@,,0b6835868b7d9bc321872edeb58cee360c7d5951,,,"Zelda no Densetsu: Toki no Ocarina",,,v0,1998,Nintendo,jp,@,@,@,@,zh,@,@,@,@,@,,,
@,,0b6f841f2ae529d2388b2a7ddbf3a7ae85e74ecc,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,24,@,,,
"Automobili Lamborghini",,0b6fec408b2b7617abdc6ec755c3ae41992b3d07,,,,,,,1997,Titus,us,b,,,,,,,,,@,,,
@,,0b99022d30335e8090bfe588fbba23d76f6ba87d,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,123,@,,,
"Goemon's Great Adventure",,0ba455d693cab6cd33366a59764d0eb3baa8f4ca,,,"Mystical Ninja 2 Starring Goemon",,,,1999,Konami,eu,?,,,*,,,,,,@,,,
@,,0bac8aa24d636f1b8e5a65a7fd95b9c282c3e495,,,"Turok 3: Shadow of Oblivion",,,beta,2000/07/21,Acclaim,us,@,@,@,@,@,@,@,@,@,@,,,
"Automobili Lamborghini",,0bb84d33fa28691c82c666a94a0bfda80fefb98a,,,,,,,1997,Titus,us,b,,,,it,,,,,@,,,
@,,0be483f383d1fc0deeb3bd930e8f3d55080ed8b7,,,"Retroactive 64drive Menu",,,v1.09,2012,Retroactive,@,@,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,0be4d15818bcf1747d1c99990f8b945f1b218230,,,"Tron Demo",,,,1997,,,,,,,,,,,,@,,,
"Nagano Winter Olympics '98",,0bfdbd3c7c3da51500b6af438e535c3e1e15991e,,,,,,,1998,Konami,us,b,,,,,,,,,@,,,
"Super Mario 64",,0bfeb70deb6002b0ed242abd9a521f0f4492b60b,,,,,,,1996,Nintendo,us,b,,,,,,,,,@,,,
"Rampage 2: Universal Tour",,0c18a10807a5f910ce7337812770b4fe18994a60,,,,,,,1998,Midway,eu,!,,,,,,,,,@,,,
"!Public Domain",,0c2ef1111c8bd97d3116dad4c0ce2eaffeffdde0,,,"Ultra Demo",,,,2000,Locke,,?,,,,,,,,,@,,,
@,,0c3a6f400e6b3188f6409ce7f45fe6b605b7becf,,,"Super Mario 64",,,@,1997,Nintendo,eu,b,@,@,@,@,@,@,@,@,@,,,
"WCW Nitro",,0c417721d835ffb92c0b44b4ab4f012bb6cbb2d1,,,,,,,1998,THQ,us,?,,PAL,,,,,,*,@,,,
"Bung Enterprises Doctor V64 BIOS",,0c4e1b7058a780b3330a98e1f3004c4d6eab5459,,,,,,v1.74,1998,"Bung Enterprises",,?,,,,,,,,,@,,,
"Castlevania: Legacy of Darkness",,0c6817082dd322477c63f3c91a99c1f34af0065c,,,,,,,2000,Konami,eu,!,,,,,,,,,@,,,
"!Public Domain",,0c80aa2d47cb8d8ab1c1c4fd8b6a143e1765f733,,,"SRAM Upload Tool",,,v1.1,1998,LaC,,?,,,,,,,,*,@,,,
"Monster Truck Madness 64",,0ca588101035f922562151da72128a6a773d299b,,,,,,,1999,Rockstar,us,?,,,*,,,,,,@,,,
"Diddy Kong Racing",,0cb115d8716dbbc2922fda38e533b9fe63bb9670,,,,,,v0,1997,Rare,us,!,,,,,,,,,@,,,
"!Public Domain",,0cbb7d34864dadf74beb07eeee1e34761ec2d6fe,,,"Shufflepuck 64",,,,2001,"High Society | Noisy Boyz",,?,,,,,,,,,@,,,
"Automobili Lamborghini",,0cca6d77bca977416f4182c4c01bfd82e9c65538,,,,,,,1997,Titus,eu,b,,,,,,,,,@,,,
"Milo's Astro Lanes",,0cf0d26e36ca3e4ac1445e0aba52078ea18486bb,,,,,,,1998,"Crave Entertainment",us,b,,,,,,,,,@,,,
"Hybrid Heaven",,0d118d343b5edcfa532286ad2f4459b9de2e283a,,,,,,,1999,Konami,eu,b,,,,,,,,,@,,,
@,,0d3b1d740c6ee6da6923550bf24ad827262fd8c0,,,"Pokemon Stadium",,,v2,2000,"Creatures | Game Freak | Nintendo",us,@,@,@,@,@,@,@,@,@,@,,,
"Command & Conquer",,0d5211e211e7fc063c63c3e8235b62bc288ce305,,,,,,,1999,"Electronic Arts | Nintendo",eu,!,,,,,,,,,@,,,
"Midway's Greatest Arcade Hits: Volume 1",,0d7aa022faf288885efa450322174df3ac5ebe34,,,,,,,2000,Midway,us,b,,,*,,,,,,@,,,
"Buck Bumble",,0d8ba99a0a18b8e9e81b882ce860e0c07645f666,,,,,,,1998,"Argonaut | Ubisoft",us,b,,,*,,,,,,@,,,
"Rugrats: Scavenger Hunt",,0dca110980b5bdb987c4855e6dca7895ed22cd92,,,,,,,1999,THQ,us,?,,PAL,,,,,,*,@,,,
"Donkey Kong 64",,0dca7e159a7c5ca55746e54185e5fdd20c2ca4aa,,,,,,,1999,Nintendo,us,?,,*,,,,,,3,@,,,
"Saikyou Habu Shougi",,0de2d822fb1fecdd055ce6688a909d4400554aa6,,,"Kuiki Uhabi Suigo",,,,1996,Seta,jp,?,,,,,,,,2,@,,,
"Chopper Attack",,0dff5ef7169be52ebcf342e88688a1dd56698ab2,,,"Wild Choppers",,,,1997,Seta,jp,b,,,,,,,,,@,,,
@,,0e1094da72ed428162a442e92bc5f48fb5d2db9e,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,155,@,,,
"Diddy Kong Racing",,0e2e076c0141b904fb784827e05424e5374a6c3f,,,,,,v0,1997,Rare,eu,b,,,,,,,,,@,,,
"Star Fox 64",,0e3e9267cfa5611d1dbd1e752eb61ec0ab0c42a0,,,,,,v0,1997,Nintendo,jp,b,,*,,,,,,,@,,,
"Doraemon 3: Nobita no Machi SOS!",,0e461696ec19f12e490b6659c5d45319f5e343f8,,,,,,,2000,Epoch,jp,?,,PAL-NTSC,,,,,,*,@,,,
"GoldenEye 007",,0e5e34251a17567e251f3de8dff0a90d947a68be,,,"GoldenEye 007: No Music",,,,1997,Nintendo,us,?,,,,,,,,6,@,,,
"Castlevania: Legacy of Darkness",,0e5f9ba8d50254291ba845603b2584742706e4cf,,,,,,,2000,Konami,eu,?,,,,,,,,*,@,,,
"Batman Beyond: Return of the Joker",,0e6772f0e1b173fcfe1dd441118d6ea48dfd6499,,,,,,,2000,Ubisoft,us,b,,,*,,,,,,@,,,
"Big Mountain 2000",,0e7df6a6f053f37a168ec33af8ce5240cb18f0ee,,,"Snow Speeder",,,,1998,Imagineer,jp,!,,,,,,,,,@,,,
@,,0ea9e36fe8a0f7e770f74c9e40bb84c5c4cac6ff,,,"VRMl2vtx Demo",,,@,20xx,@,@,@,@,@,@,@,@,@,@,@,@,,,
"ECW Hardcore Revolution",,0eb3db0873399b741d87584cf94a1b98a4cfc8d8,,,,,,,,,eu,b,,,,,,,,,,,,
"Quest 64",,0eeaeb82c1fc16ce58f9319779cfc1d63810051f,,,"Holy Magic Century",,,,1998,Imagineer,de,b,,,,,,,,,@,,,
@,,0ef20cfd9bdd8113922dd7a346c584bc617f392e,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,111,@,,,
"Chameleon Twist 2",,0f14f7c1e2a72008b83cbea6a79ba38b8971561e,,,,,,,1998,"Japan System Supply | Sunsoft",jp,!,,,,,,,,,@,,,
@,,0f17eecf836d8b1dd4457b8965122fdb5398c639,,,"Doubutsu no Mori",,,@,2001,Nintendo,jp,@,@,@,@,en,@,@,@,@,@,,,
@,,0f36634ea193c445437e274dccabdbb505256c53,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,141,@,,,
@,,0f642f17693adf1b97121a61bbeca37df59bb55a,,,"Star Wars: Shadows of the Empire",,,beta,1996,LucasArts,us,@,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,0f6a4c8d86e5e9138efd76981ce98b3822efc90b,,,"GT Demo",,,,199x,,,,,,,,,,,,@,,,
"NBA In the Zone 2000",,0f7e7fb381270a7ab632f1c8534c2a1fa7671710,,,,,,,1999,Konami,eu,?,,,,,,,,*,@,,,
"Bust-A-Move '99",,0f82d1f680503dfdd235616eb863de87cb806302,,,"Bust-A-Move 3 DX",,,,1998,Taito,eu,?,,NTSC-Z64,,,,,,2,@,,,
"NHL Breakaway 98",,0fa55b052f72e305054ba7f1a2afbd58f4a2733a,,,,,,,1997,Acclaim,us,b,,,,,,,,,@,,,
@,,0fb34ed56371327496a689379e1900a2ebd4bdd6,,,ScummVM-N64,,,v1.5.0-agi,2012,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"NASCAR 99",,0fbbaeb4c286d45d27c977d5722e38415efd1a74,,,,,,,1998,"Electronic Arts",us,!,,,,,,,,,@,,,
@,,0fc74bd1f5976a692034a0d2d6afa1d5022c6acf,,,ScummVM-N64,,,v1.3.1-agi,2011,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Last Legion UX",,0fe1b05b183d71127b01daab2b2da022caf7d41f,,,,,,,1999,Hudson,jp,b,,,,,,,,,@,,,
"Legend of Zelda: Majora's Mask",,0fee0f413b061e8c0a477acceb53f9637d114d8e,,,,,,PreAlpha,2000,Nintendo,us,?,,,,ru,,,,,@,,,
"NHL Breakaway 98",,0ff09add41ef96d5941a3c11b16c7613ab0db161,,,,,,,1997,Acclaim,eu,b,,,,,,,,h1C,@,,,
@,,1002dd7b56aa0a59a9103f1fb3d57d6b161f8da7,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,@,@,,,
"Gex 64: Enter the Gecko",,100c1084726aa1dd351cbeca5e8b25305f95ca4a,,,,,,,1998,"Crystal Dynamics",us,?,,PAL,,,,,,*,@,,,
@,,1015d0f3af34b89149bfd773580bbc66466af54e,,,"Sàiěrdá Chuánshuō: Shíguāng zhī Dí",,,@,2003,Nintendo,cn,@,iQue,@,@,@,@,@,@,@,@,,,
"Madden Football 64",,1054ff0cf13ac8f5de1b3cb4f3cef538a3ac1391,,,"Madden 64",,,,1997,"Electronic Arts",us,b,,,,,,,,,@,,,
Forsaken,,1064b403b0f598d67f3803f5d7346107f231fb04,,,,,,,1998,Acclaim,de,b,,,,,,,,,@,,,
"Madden Football 64",,1071f0728d346b9250e511350534bfcbf14c4b4f,,,"Madden 64",,,,1997,"Electronic Arts",us,b,,,,,,,,h1C,@,,,
"Cruis'n Exotica",,10752c4e30b14e67c756a751791e1f9aaa7672a7,,,,,,,2000,"Midway | Nintendo",us,?,,,*,,,,,,@,,,
"WWF WrestleMania 2000",,10857315631b2f0e0818008adcd31cff2fd38d13,,,,,,,1999,THQ,jp,b,,,,,,,,,@,,,
"Twisted Edge: Extreme Snowboarding",,10924ab3c8909b18dae64fede304af2a08d7ffe1,,,"King Hill 64: Extreme Snowboarding",,,,1997,Kemco,jp,!,,,,,,,,,@,,,
@,,1099185714ce6094ef4275b7b48e8299f5ad34bf,,,"ScummVM-N64: Flight of the Amazon Queen",,,v1.1.0,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
@,,109c1960a060cdab0da75e336195ffa15f111d23,,,"Mini Racers",,,proto,1999,"Looking Glass Studios | Nintendo",@,@,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,109c803d490ac4886cab8016f34cf938a57cada3,,,"LCARS Demo",,,,1998,WT_Riker,,b,,,,,,,,,@,,,
"Automobili Lamborghini",,10a3e854b03a5d9ebdbc3da451fc62a4bef5c5a9,,,,,,,1997,Titus,us,b,,,,it,,,,,@,,,
"Airboarder 64",,10a7b62e48ca39f1f055ec83cba150c25fd60f94,,,,,,,1998,Human,jp,?,,,,,,,,5,@,,,
@,,10c4173c2a7eb09c6579818f72ef18fa0b6d32de,,,"Nintendo 64DD Tool IPL",,,beta,19xx,Nintendo,jp,@,@,@,@,@,@,@,@,@,@,,,
"J.League Dynamite Soccer 64",,1112f3cb37daec720187c349ac82c2df5ee912f4,,,,,,,1997,Imagineer,jp,?,,,,,,,,3,@,,,
"Mission: Impossible",,1115a0fbb6c2a0899109178307fc2a8ab8413c6c,,,,,,,1998,Infogrames,fr,b,,,,,,,,,@,,,
"Rush 2: Extreme Racing USA",,111a86e4c602b4a7b9050ed1aa6097694cd60ca6,,,,,,,1998,"Atari | Midway",eu,?,,,,,,,,2,@,,,
"Buck Bumble",,1123bfac4ec3730a54900ca83e196065cbb4b6e2,,,,,,,1998,"Argonaut | Ubisoft",eu,!,,,,,,,,,@,,,
@,,112bbc66b8744d41e35c514c9f4ba5be9bd91b71,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,15,@,,,
"Dual Heroes",,1132d4346e8ff8fd3330e9e5feff74b84200471a,,,,,,,1998,"G.M.I. | Hudson",eu,b,,,,,,,,,@,,,
"Clay Fighter: Sculptor's Cut",,114a53b23a815659978734e1e527e34fccd8044c,,,,,,,1998,Interplay,us,b,,,,,,,,,@,,,
"Mario Party",,1159bd56730094bfc71be30113e1cfc8bacf34f3,,,,,,,1998,"Nintendo | Hudson",us,!,,,,,,,,,@,,,
@,,116a0f542575e9f470bd4a734687fb433375c981,,,ScummVM-N64,,,v1.6.0-agos,2013,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Diddy Kong Racing",,11717be5a8641ef2c0628cb2d51617bb8b05fb04,,,,,,v0,1997,Rare,us,?,,*,,,,,,5,@,,,
"NASCAR 99",,1174a76031f867dcf0bd20fb8eb9e1c87c684d53,,,,,,,1998,"Electronic Arts",us,b,,,,,,,,,@,,,
"NHL Breakaway 99",,117f601c11b80a35b720d93a822cecd5ec027108,,,,,,,1998,Acclaim,eu,b,,,,,,,,,@,,,
"!Public Domain",,1194237d23728e1302798d225937377e6cc224fa,,,"The Corporation 2nd Intro",,"Corporation 2nd Intro",,199x,TS_Garp,,?,,,,,,,,,@,,,
@,,119dd234e58e01be8bd6fa305a20472e8edb179c,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,39,@,,,
"Quest 64",,11ace24c670e72b1d227681b974dfbbfe81d9a38,,,"Holy Magic Century",,,,1998,Imagineer,eu,b,,,,,,,,,@,,,
"!Public Domain",,11baf841e1c66a9fbd9b84ad792d42351406626d,,,"Pips World Game 1",,,,1998,"Pips, Mark",,?,,,,,,,,,@,,,
@,,11d540bb046b1b15d867a96248201230896c2270,,,"Neo N64 Myth Menu",,,v1.9.1U2,2010,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
"Airboarder 64",,11d5f35c8fe528dd3c715d1154e75efbcb340e65,,,,,,,1998,Human,jp,b,,,,,,,,,@,,,
"Mortal Kombat Trilogy",,11f2488b21f9f7185c25905dd02c2955c35ad5c1,,,,,,v2,1996,"Midway | Williams",us,!,,,,,,,,,@,,,
"CD64 BIOS",,11f5b842c9e25616f489e35f99216c066383d528,,,,,,v1.08,1998,UFO,,?,"Direct Upgrade",,,,,,,,@,,,
"Kirby 64: Crystal Shards",,121bdf2fc93a484be5dff6a4e60aecbdfe76d727,,,"Hoshi no Kirby 64",,,v0,2000,"HAL Laboratory | Nintendo",jp,?,,*,,,,,,2,@,,,
"Mike Piazza's Strike Zone",,12258c4b28b2e0c46f4899386c18b236730ffbb9,,,,,,,1998,"GT Interactive",us,?,,,,,,,,3,@,,,
"War Gods",,126d5ee41e7d8c6f4965cd636c059faa51a8e183,,,,,,,1996,"Eurocom | Midway",us,b,,,,,,,,h1C,@,,,
@,,1273275142b79f7443f55bd35679a19670adfe3a,,,"Paper Mario",,,@,2001,Nintendo,eu,@,"Virtual Console",@,@,@,@,@,@,@,@,,,
@,,127b7a9fdca399494db8409a99874672ca200cb6,,,"Ogre Battle 64: Person of Lordly Caliber",,,v1,1999,"Nintendo | Quest",jp,@,"Virtual Console",@,@,@,@,@,@,@,@,,,
@,,12811f1b0f69cad88022bcf36f158865c8f89f32,,,"Xingji Huohu",,,v4,2003,Nintendo,cn,@,iQue,@,@,@,@,@,anual,@,@,,,
"Bomberman 64: Arcade Edition",,12a56f925c12b4ffc1cbdfdf14a918945f012469,,,"Bomberman 64 {J}",,,,2001,Hudson,jp,?,,PAL-CRC,,,,,,2,@,,,
"Virtual Chess 64",,12b89dd75c5761a8a3dd14a182946a6df4b10f62,,,,,,,1998,Titus,eu,b,,,,,,,,,@,,,
"!Public Domain",,12c49bc004e674c3ed347e1fe594bebfb1d04c4e,,,Neon64,,,v0.02,2001,"Halley's Comet Software",,?,,,,,,,,,@,,,
"Diddy Kong Racing",,12cd0b86dfd29b0b7c7dd96b526a7ada9035a1b8,,,,,,v1,1997,Rare,jp,?,,Z64,,,,,,*,@,,,
"Kobe Bryant's NBA Courtside",,12fbb7cf823fb5dd74e8570313e63770682fde3a,,,,,,,1998,Nintendo,us,?,,,,,,,,2,@,,,
"Wayne Gretzky's 3D Hockey",,13197b61e7361031868f77474155eb3225b8d465,,,,,,,1996,"Atari | Williams",eu,b,,,,,,,,,@,,,
"Clay Fighter 63 1-3",,132ec5cf5ac14fa176c401518be235a9a1ac45a8,,,,,,,1997,Interplay,us,b,,,,,,,,,@,,,
"WinBack: Covert Operations",,133f17162b2734286f9e94f64acb1538b11506b2,,,"Operation WinBack",,,,2000,Koei,eu,!,,,,,,,,,@,,,
@,,134289253ccccbcabbf52660f28a49449c399ede,,,"Tony Hawk's Pro Skater 2",,,beta,2001/06/04,Activision,us,@,v12,@,@,@,@,@,@,@,@,,,
"!Public Domain",,134a7f47ff2ff4d85ce3dd1a44d3cc907a80d909,,,"HARD POM '99 Demo",,,,1999,TS_Garp,,?,"POM '99",,,,,,,,@,,,
"Bomberman 64 {W}",,136f3a4bf8461cdf722e8ca0e6b534cc82789d80,,,,,,,1997,Hudson,eu,b,,,,,,,,,@,,,
"Kirby 64: Crystal Shards",,137b77b57afba119f62fd3ec534a3413b171cabc,,,,,,,2000,"HAL Laboratory | Nintendo",us,?,,,*,,,,,,@,,,
"Quest 64",,139607eba03326fbe9d899663c56e64042d51e84,,,"Holy Magic Century",,,,1998,Imagineer,eu,!,,,,,,,,,@,,,
@,,13964a5482bbeaa3317f3ce0acdb1652ce33c273,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,16,@,,,
"Legend of Zelda: Ocarina of Time",,1399fd6e65bca49c7e24403c8b88144330cc36ef,,,,,,v0,1998,Nintendo,us,?,,,,pt,,,,,@,,,
"Star Wars: Shadows of the Empire",,139e87a76ab21635ba11aaf69c3ebe1b6ce5f54f,,,"Star Wars: Teikoku no Kage",,,,1996,LucasArts,jp,b,,,,,,,,,@,,,
"!Public Domain",,13b259e0b5dec0da391584ec9fa121c9b241d955,,,"XtraLife Dextrose Demo",,,,1997,RedboX,,?,,,,,,,,*,@,,,
"WWF No Mercy",,13bf556876151eeb39f6bf05ebdeb8fc5954350c,,,,,,v0,2000,THQ,us,?,,,*,,,,,,@,,,
"Legend of Zelda: Ocarina of Time",,13e5bea5e9aa989e4cbd2253ce74504e1d529db6,,,"Zelda no Densetsu: Toki no Ocarina",,,v0,1998,Nintendo,jp,?,,,,zh,,,,,@,,,
"Super Smash Bros.",,13ee39773339077110860f526e18504f33b9efb5,,,,,,,1999,Nintendo,us,b,,,,,,,,,@,,,
"Blues Brothers 2000",,13f61c8c27f084aa061ad63581a7a934d6e5e666,,,,,,,2000,Titus,us,?,,,*,,,,,,@,,,
"Legend of Zelda: Ocarina of Time",,13f6faa02266cc25d73ea16a37b912b364cb6ae4,,,,,,v1,1998,Nintendo,us,?,,,,es,,,,,@,,,
"Yoshi's Story",,13fd9b7b2cf3745ddaf6df0bfa7df2fe18d37d59,,,,,,,1998,Nintendo,eu,b,,,,,,,,,@,,,
@,,141aafb638f782809943fff526ddb2e542e6df52,,,"Nuclear Strike 64",,,@,1999,THQ,de,@,@,@,@,@,@,@,@,@,@,,,
"Legend of Zelda: Majora's Mask",,1438fd501e3e5b25461770af88c02ab1e41d3a7e,,,"The Legend of Zelda: Mujura no Kamen",,"Legend of Zelda - Mujura no Kamen",,2003,Nintendo,jp,!,"Nintendo GameCube",,,,,,,,@,,,
"F-1 World Grand Prix II",,143b58c79566641bcc791ab1576ed48095d07ea1,,,,,,,1999,"Paradigm Entertainment | Video System",eu,?,,NTSC,,,,,,*,@,,,
"Mission: Impossible",,14455c72a18028661ece945cb06e78b884155273,,,,,,,1998,Infogrames,fr,b,,,,,,,,,@,,,
@,,145e0cb7f3a0e866945631dcf633d31b26c7e6bc,,,"Duck Dodgers Starring Daffy Duck",,,beta,2000/03/07,Infogrames,us,@,@,@,@,@,@,@,@,@,@,,,
"FIFA: Road to World Cup 98",,148d6424d2135afefecde74092701c491027c23e,,,,,,,1997,"Electronic Arts",us,!,,,,,,,,,@,,,
"Star Soldier: Vanishing Earth",,14dfd0172567b47c819b3e61d1ce13281e0ffed6,,,,,,,1998,Hudson,us,!,,,,,,,,,@,,,
CyberTiger,,14e0635ccc2a80c77fd0a888a2e7977c55c6e129,,,,,,,2000,"Electronic Arts",us,!,,,,,,,,,@,,,
"Jet Force Gemini",,15099233760b36e7afad7da36b9464da1512c4b1,,,"Star Twins",,,,1999,Rare,jp,!,,,,,,,,,@,,,
@,,15125059270d2dfab0b34a641edfcc88767f8ff1,,,"GoldenEye 007",,,@,1997,Nintendo,us,@,@,@,@,es,@,@,@,@,@,,,
"Super Mario 64",,153281b4db4b16f702a483ccc2e22e1b46f15957,,,,,,,1996,Nintendo,us,?,,,2,,,,,,@,,,
@,,15387506abe2daf26ddc3d5c8c511f2c3f6c8a08,,,"Nintendo 64DD Drive Controller",,,@,1998/03/09,Nintendo,jp,@,retail,@,@,@,@,@,@,@,@,,,
@,,1556867bcf63a708ed11a23db6e392f606cba6cd,,,"Doom 64",,,v0,1997,"id Software | Midway",us,@,@,@,@,pt,@,@,@,@,@,,,
"!Public Domain",,156df7a1e5d2d676752de8895c5e27d84447ae2a,,,"LaC's Universal BOOTEMU",,,v1.0,2000,LaC,,?,,,,,,,,,@,,,
"Hydro Thunder",,15746486cdb7cf5ea8e96f682e256a7c8328efd7,,,,,,,1999,Midway,us,b,,,,,,,,,@,,,
"Snowboard Kids",,1583bacc9046a360df8ea4d536942155247e154c,,,,,,,1997,"Atlus | Racdym",us,!,,,,,,,,,@,,,
AeroGauge,,158a3e78a46f702df60097cd679c90ae7d9e5e67,,,,,,v1,1997,"ASCII | Locomotive",jp,b,,,,,,,,,@,,,
@,,15ad0a48dbb2da32b39601e6bfb5d7b381853529,,,"WWF No Mercy",,,v0,2000,THQ,eu,@,@,@,@,@,@,@,@,@,@,,,
"Wipeout 64",,15cb89a776490ebe3b1533b00f9f6859a0b06e6a,,,,,,,1998,Midway,us,b,,,,,,,,,@,,,
"Killer Instinct Gold",,15e883ab62a0cdd4fda52d24ce1816c87b4d58d7,,,,,,v0,1996,Nintendo,us,b,,,*,,,,,,@,,,
"Gex 64: Enter the Gecko",,16042cd0dfa5439ca436f1bf05ebfb7e9f730cda,,,,,,,1998,"Crystal Dynamics",us,!,,,,,,,,,@,,,
"!Public Domain",,1608d5a865ed7a22733d41d98f637fe925a8d86b,,,"FogWorld Demo",,,,1997,Horizon64,,?,,,,,,,,,@,,,
"!Public Domain",,160d172635206d10cd9320c55461315787808c2d,,,"Spice Girls Rotator Demo",,,,199x,RedboX,,?,,,,,,,,,@,,,
"Vigilante 8",,16688eac55153332d49a62696294f38d6c1afefa,,,,,,,1999,Activision,fr,!,,,,,,,,,@,,,
"Mario Party 2",,166eda1c05670d337e2c3f15a5db528ae1e5d6e3,,,,,,,2000,"Nintendo | Hudson",us,!,,,,,,,,,@,,,
"PD Ultraman Battle Collection 64",,16783d9de1ff772e215f47441612d6805aa98c67,,,"PD Urutoraman Batoru Korekushon 64",,,,1999,Bandai,jp,!,,,,,,,,,@,,,
"GoldenEye 007",,167c3c433dec1f1eb921736f7d53fac8cb45ee31,,,,,,,1997,Nintendo,eu,!,,,,,,,,,@,,,
"Top Gear Rally 2",,168dd383edd88a921d25cf7eaeb18b2da29c744a,,,,,,"v19990831 | beta",1999/08/31,Kemco,,?,,,,,,,,,@,,,
"Supercross 2000",,16a209f45d4552db7a94255c0e8a8bbb61bbce2c,,,,,,,1999,"Electronic Arts",us,?,,PAL,,,,,,*,@,,,
"Cruis'n USA",,16a522a82fba6998a1d84bf1622919099a0568dd,,,,,,v0,1996,Nintendo,us,b,,,,,,,,,@,,,
Jeopardy!,,16af910daa4fba4e9c3c57c534a543d965014d5f,,,,,,,1998,GameTek,us,b,,,,,,,,,@,,,
"Hybrid Heaven",,16dbc21620b52deab5c5abf8a309ac60adfbee85,,,,,,,1999,Konami,us,!,,,,,,,,,@,,,
"MRC: Multi-Racing Championship",,16ddcca963bd121783b72117ebf8caf124070614,,,,,,,1997,Imagineer,us,b,,,,,,,,,@,,,
"!Public Domain",,16ef78876c2f5b5f9fad414755da5ed0d8ecf9f6,,,Pong,,,,1997,Oman,,o,,,,,,,,*,@,,,
"!Public Domain",,16fbefb66c69e9c254e963b769da77bb70996405,,,"Chrome Demo",,,"Chrome Demo",1997,Horizon64,,b,,,,,,,,,@,,,
"Quest 64",,170d6da3884cc9768fa404a7296feffa2b50fbc5,,,"Eltale Monsters",,,,1998,Imagineer,jp,b,,,,,,,,,@,,,
