"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
DISC076A,,3d4355854b3367415f968e57b4b2422ffb2947d2,,,,,,,19xx,,,,,,,,,,,,""" "",cat",,,
"!Public Domain",,3d4bfbe46fd464485a92e996382fbc73f1a12fba,,,"Misc Group Demos 028A",,,,,,,?,,,,,,,,,""" "",cat",,,
"Bob Winner",,3d4da5b500dbed2be5aed4d79d6d927f13d8c599,,,,,,"Disk 2 of 2",1986,,fr,,,,,,,,,,""" "",cat",,,
"Block Invasion",,3d58f8184d1ef9a1f11eb2108ee9ed60970ad67b,,,"Block Invaders",,,,2002,"Richard Wilson",gb,?,,,,,,,,,""" "",cat",,,
Shark,,3d597aa3f5aba1ef389ff44dc199a6f79019142a,,,,,,,1989,"Players Premier Software",gb,?,,,,,,,,,""" "",cat",,,
"Coloriage: Petits Malins",,3d5f7209203dd53060f7f4b6dd7e3877c09dcfc0,,,,,,"Disk 1 of 3",1988,,fr,?,,,,,,,,,""" "",cat",,,
"!Multi-Game Disks",,3d661cc308a087a168bf6028dc0fc417555d2c1d,,,"Great Gurianos | Profanation | Wriggler",,,,19xx,,,?,,,,,,,,,""" "",cat",,,
"North Star",,3d666bb8f37126ce0a1014c82880c4432c7a2c0b,,,,,,,1988,"Gremlin Graphics Software",gb,?,,,,,,"The Happy Cracker | Mc Spe",,,""" "",cat",,,
!NoRen,,3d6ad88614c3997ce07f5ce7e7e8245fba74a845,,,hirehare,,,,,,,?,,,,,,,,,""" "",cat",,,
"Stunt Car Racer",,3d6ee31d12a7764a4e6384fbeafdad760de4e995,,,,,,128K,1990,,gb,,,,,,,,,,""" "",cat",,,
"!Public Domain",,3d70b22350a1dc718af7ed3f17b24d6a2caab64c,,,"Soul Almighty",,,,19xx,,gb,?,,,,,,,,,""" "",cat",,,
"Desperado 2",,3d769b3d3017d35c33798b5ad3b0ef09b908b0a0,,,,,,,1989,"Topo Soft",es,?,,,,,,Genesis,,,""" "",cat",,,
"Night Booster",,3d7723dfbf124df64a1389c57677b194e48bdb7a,,,,,,,1985,,fr,,,,,,,,,,""" "",cat",,,
"Hero of The Golden Talisman",,3d7c7cb4d1b35ab425b62bc1eb1579ab2acebfe7,,,,,,,1986,"Mastertronic Added Dimension",gb,,,,,,,,,,""" "",cat",,,
"Arcade Flight Simulator",,3d8816450c1daf1418ee5c842bc916b979e9fc30,,,,,,,1989,Codemasters,gb,?,,,,,,,,,""" "",cat",,,
Alienstorm,,3d9910d8d837f0f687f9c72038fd2d20deccc7b0,,,,,,"Disk 1 of 2",1991,XOR,gb,?,,1,+2,,,XOR,,,""" "",cat",,,
"Amstrad Action",,3d9fc907bafa697eaf7dc1fe88fd85a0835f1c48,,,"Amstrad Action Covertape 78",,,"Space Crusade Demo | Total Eclipse 2 | Shockway Rider | Discontent | Pokes",19xx,"Amstrad Action Magazine",,?,,,,,,,,,""" "",cat",,,
"!Public Domain",,3da4544688329a0273fd020d16e72deae2d6f944,,,"Robot PD 17208",,,"Disk 1 of 2",19xx,"Fairhurst, Richard",,?,,,,,,,,,""" "",cat",,,
Oxphar,,3da4560bd5f263fcbb9652edf0c1823afbf7340f,,,,,,"Disk 1 of 2",1987,"ERE Informatique",fr,?,,1,,,,XOR,,,""" "",cat",,,
"Jagd auf Roter Oktober",,3da54bddc6d1378cc4650d8057b1f90422bbe0a8,,,,,,,1987,,de,,,,,,,,,,""" "",cat",,,
"Magic Maths",,3dab0860a469f043d527225c52f9298681753c21,,,,,,,1986,"Players Software",gb,,,,,,,,,,""" "",cat",,,
Columbia,,3db0d1ea106b78b46d8c7bf989b64417cb30a060,,,,,,V1.2,19xx,,gb,?,,,,,,,,,""" "",cat",,,
"Cite Perdue",,3db583e9ae9960b19d7214325152c8b43e5d1e33,,,,,,"Disk 2 of 4",1987,Excalibur,fr,,,,,,,,,,""" "",cat",,,
"Mr. Pingo",,3db9e443a39a0c0b5b15f2f4d3ef7dc46c228a89,,,,,,,1986,"Rainbow Arts",gb,?,,,,,,,,,""" "",cat",,,
Manager,,3dc68e4b8171d6012dea61706ab246bb87ce5894,,,,,,,1985,"ERE Informatique",fr,?,,,,,,,,,""" "",cat",,,
"Last Ninja 2 Remix",,3dcf4ed082eb4f50b28930e17ec8be118690d45c,,,,,,"Disk 2 of 2",1990,"System 3 Software",gb,,,,,,,CACH,,,""" "",cat",,,
"Fruity Frank",,3dd91745a93cb4a474eb06c490c74a69f9dff7ab,,,,,,,1984,,gb,,,,,,,,,,""" "",cat",,,
"!Multi-Game Disks",,3ddc653c8a1c438bdfbda4086f69a8da8c6663aa,,,"Bruce Lee | Commando | Infernal Runner",,,,19xx,,,?,,,,,,,,,""" "",cat",,,
"Classic Punter",,3de013f2ff83704433f72a6951d77b810a8e1335,,,,,,,1989,,gb,?,,,,,,,,,""" "",cat",,,
DISC007A,,3de87846ed1046ebf05b2077520886082740b259,,,,,,,19xx,,,?,,,,,,,,,""" "",cat",,,
"!Public Domain",,3deb95e4bc731d69f3b3c186b3efd6be6cb4ba82,,,"Yao Demo",,,,19xx,"Fefesse & Stephane Saint Martin",fr,?,d1,,,,,,,,""" "",cat",,,
"Powerplay: Game of the Gods",,3dfa7e4d318ad7b7f571af27483361c9b01c828e,,,,,,,1988,"Players Software",gb,?,,,,,,,,,""" "",cat",,,
"!Public Domain",,3dfe55387ddc1d78cddf7dd0d9d566fef91b0e3c,,,"Fanatic Issue 5",,,"Disk 1 of 2",199x,,fr,?,,,,,,,,,""" "",cat",,,
DISC006A,,3e001c0ce80cd149959154e3467a4fbb9e229893,,,,,,,19xx,,,?,,,,,,,,,""" "",cat",,,
"Complete CPC 468,664,6128 Firmware Guide",,3e04105f6c5457923fe86cbb63c7ac90cff40185,,,,,,"Disk 5 of 8",19xx,,gb,!,,,,,,,,,""" "",cat",,,
Drakkar,,3e06216d7247a755930b06b4b406a788acfc2cbf,,,,,,,1989,,es,?,,,,,,,,,""" "",cat",,,
"Red Arrows",,3e0759fc0bf3dccbd02f83fb46cef33f0ba2a5b4,,,,,,,1985,"Database Software",gb,,,,,,,,,,""" "",cat",,,
"!Public Domain",,3e0a065a655548e3277dde8af275ca2851819270,,,Big'o'full'o'dem'o,,,,1999,,gb,?,,,,,,,,,""" "",cat",,,
"!Multi-Game Disks",,3e0c400130f5605db405ccca7b7e14e4924b7ae7,,,"Nick Faldo Plays The Open | Match Point | Slap Fight",,,,19xx,,,?,,,,,,,,,""" "",cat",,,
"Petrol John",,3e0ebc23eb40e0837a7c32c92039484fdf1b20c6,,,,,,,1987,,fr,,,,,,,,,,""" "",cat",,,
"!Public Domain",,3e0f8a64928743e1948c1d67e5c900f0940aef53,,,"What a Cool Week-end",,,,199x,Eliot,fr,?,d1,,,,,,,,""" "",cat",,,
"Frank Bruno's Boxing",,3e13b84677c124c2a04372863ef19fc8008a6d86,,,,,,,1985,"Elite Systems",gb,,,,,,,,,,""" "",cat",,,
"Maitre Absolu",,3e1db7957df61344c62b7cb2b49ef3030e7db23c,,,,,,"Disk 2 of 2",1989,,fr,,,,,,,,,,""" "",cat",,,
"!Public Domain",,3e1f8f4f2b24da31813fff137ae4511d984ad7f1,,,"Robot PD 19203",,,"Disk 1 of 2",19xx,"Fairhurst, Richard",,?,,,,,,,,,""" "",cat",,,
"Bully's Sporting Darts",,3e20c7b7f6c4c5ef85d09f48bab54d264f0e0414,,,,,,,1993,,gb,,,,,,,,,,""" "",cat",,,
"Mig 29 Soviet Fighter",,3e2124a954186075138ceffe1a0c8229a55ae80e,,,,,,,1989,Codemasters,gb,?,,1,,,,NPS,,,""" "",cat",,,
"Au Nom de L'Hermine",,3e26315f63776c568448f901f371c94cc82bc67f,,,,,,"Disk 2 of 2",1987,,fr,,,,,,,,,,""" "",cat",,,
"Jet Set Willy 128",,3e294edc5a2756230b0ea6f9d44b2b2034d67504,,,,,,6128,19xx,,gb,?,,,,,,,,,""" "",cat",,,
"Griffes De La Nuit",,3e3fd1a8bbc7bb3bde0c38c1f422ccd6783b6aaf,,,,,,"Disk 2 of 2",1993,"Bruno Fonters",fr,?,,,,,,,,,""" "",cat",,,
"Elven Warrior",,3e4c59580984785fa373feffa02bf8fe5ff6612d,,,,,,,1989,"Players Premier Software",gb,?,,,,,,"Tom & Jerry",,,""" "",cat",,,
Juggernaut,,3e50adc1063b52d54b53e459ada1f70b34ec001f,,,,,,,1985,,gb,?,,,1,,,,,,""" "",cat",,,
"Curro Jiménez",,3e50ec8578786704e44ff1311dd3459862738220,,,,,,,1989,"Zigurat Software",es,?,,,,,,Joreal,,,""" "",cat",,,
"SDI: Strategic Defence Initiative",,3e53abb592f3b1a649ffb89b1e7d4b1bd71dd06d,,,,,,,1988,Activision,gb,?,,,*,,,,,,""" "",cat",,,
"Easy-Mag 2",,3e53e04ede0366e4b7109aa09eb15dec95d130d1,,,,,,,1992,,de,?,,,,,,,,,""" "",cat",,,
"!Multi-Game Disks",,3e635698915183b1944b573c95b7c676bda2c780,,,"Discology 3.0 | Hercule v2.0",,,,19xx,,,?,,,,,,,,,""" "",cat",,,
"!Public Domain",,3e6e49944d440cad0c47e768f4400105ecafd068,,,"Databox 02-90",,,"Disk 1 of 2",1990,,de,?,,,,,,,,,""" "",cat",,,
"Indiana Jones and the Temple of Doom",,3e74100977021c3da0792a759a6f35598fd0c552,,,,,,,1987,,gb,,,,,,,,,,""" "",cat",,,
"!Public Domain",,3e8cc0094442b7c772998c5eaf3cdd1d62cd2d60,,,"The Jean-Michel Jarre Demo Disque",,"Jean-Michel Jarre Demo Disque",,19xx,,gb,?,,,,,,,,,""" "",cat",,,
Demineur,,3e8e6e960114b1ae1e2884af56c7f169d60935f1,,,,,,,1993,GPA,eu,,,,,,,,,,""" "",cat",,,
Link,,3e8e777623ea1fd94da53081de79e2c3e1be6a88,,,,,,,19xx,,gb,?,,,,,,,,,""" "",cat",,,
Demineur,,3e927fe755720721305211a94ae6095bae92d0e9,,,,,,,1993,,eu,?,,,,,,,,,""" "",cat",,,
"Deep Strike",,3e945663a56ed46403ce4729419931bab32c8f84,,,,,,,1985,,gb,?,,,,,,,,*,""" "",cat",,,
"!Public Domain",,3e952bb260671010f6eb57039e62bd73d1cfdd58,,,"Sinclair ZXM",,,,,,,,,,,,,,,,""" "",cat",,,
"!Public Domain",,3e9696f426769d1de6dc073a4f0373a57cb19c08,,,"Music Disk: MDLS20B",,,,,,,?,,,,,,,,,""" "",cat",,,
"Devilry II",,3e97367fcde52ad1961ca17afd7e6397da59ebb3,,,,,,"Disk 2 of 2",1989,"Eric Cubizolle | Emmanuel Rigot",fr,?,,,,,,,,,""" "",cat",,,
"Ecrire Sans Fautes",,3e974c89f9d99e268bcbdf5606b2c0a46a035125,,,,,,"Disk 2 of 2",199x,,fr,?,,,,,,,,,""" "",cat",,,
Warrior,,3e985f0b07c662492a781be45e2a7284fe0d43ca,,,,,,,1986,"Rainbow Productions",fr,?,,,,,,,,,""" "",cat",,,
CPC-Gooding,,3ea4e2da5223f0eb4102927003921093cba763fb,,,"Alien Demo II",,"Alien Demo 2",,19xx,TTC,,?,,,,,,,,,""" "",cat",,,
"Beetle Mania",,3ea772bc3db11579d96e2360923884fc13944958,,,,,,,1985,"Skyline Software",gb,,,,,,,,,,""" "",cat",,,
"Golden Path",,3eabf71399b0f9265e03db3acfe6c55182943eb5,,,,,,,1986,Amsoft,gb,?,,,,,,,,,""" "",cat",,,
DISC213A,,3eac2bad0fe9e7f39015badfd22fc887b65117ff,,,,,,,19xx,,,?,,,,,,,,,""" "",cat",,,
R-Type,,3eac9239f7aa72fea346f05af5b8440b264a6d07,,,,,,,1988,"Electric Dreams Software",gb,,,,,,,,,,""" "",cat",,,
"Future Racer",,3eb17fe7fbdf5339764ee3994ced3ddf46009579,,,,,,,1989,"Deca Software",fr,?,,,,,,,,,""" "",cat",,,
DISC164B,,3ebb7ad289b963acdf2ae5d0debd3db1e15cfb4c,,,,,,,19xx,,,,,,,,,,,,""" "",cat",,,
"Superted: Search for Spot",,3ec61d888c67d5f3f732cb80788be6269bedf74b,,,,,,,1990,,gb,,,,,,,,,,""" "",cat",,,
"Roland in Time",,3ecae9d978bcc3ee8c824186b7d278e663d0bcd4,,,,,,,1984,,gb,,,,,,,,,,""" "",cat",,,
"Manchester United Football Club",,3ed0ef103e590ac9b70315936494dc032f67791b,,,,,,,1990,,gb,,,,,,,,,,""" "",cat",,,
"!Public Domain",,3ed7d17146b6e061caf05d20ea0331c6029b2776,,,"La France Et Ses Cours D'Eau",,"France Et Ses Cours D'Eau",,1986,,fr,,,,,,,,,,""" "",cat",,,
"!Public Domain",,3ed95d200c9093d61673693401621aba78ef6136,,,"Amstrad Expo 2001 Invitro",,,,,Benediction,,,,,,,,,,,""" "",cat",,,
"Street Machine",,3ee3149b53781dd7279c1a5ee272e6fd39be26e3,,,,,,,1987,Codemasters,gb,,,,,,,,,,""" "",cat",,,
Highlander,,3ee3e91c35917c33e85bc31e81f1c2849fd1a791,,,,,,,1986,,gb,?,,,,,,,,*,""" "",cat",,,
"P-47 Thunderbolt: Freedom Fighter",,3ee51c2a420bdc934fe8e72c7c9bf35e35bfba8f,,,,,,,1990,"Firebird Software",gb,!,d1,,,,,,,,""" "",cat",,,
"Dart Electronics Image Scanner",,3ee55b1863864074669e94a3d85119da26eb1f2c,,,,,,,19xx,,gb,,,,,,,,,,""" "",cat",,,
"Microsoft Multiplan",,3eedc0446cc73d012cb34c43adb6dab0d1910fe8,,,,,,v1.06,1984,,gb,?,,,,,,,,,""" "",cat",,,
"Mag Max: Robo Centurion",,3ef016166dc07915b957d98c818201c5953bdfbe,,,,,,,1986,,gb,,,,,,,,,,""" "",cat",,,
"Hercules: Slayer of The Damned!",,3ef3e20adbcd73a850ae149ceb329c574caab0a2,,,,,,,1988,XOR,gb,?,,1,+2,,,XOR,,,""" "",cat",,,
@,,3ef926c1481f008e189a1c45305bb5c04b54f5c5,,,"Les Aventures de Lolo",,"Aventures de Lolo",@,2020/09/13,duruti,@,@,@,@,@,@,@,@,@,@,@,,,
"No Exit",,3efed4eff42374c444812fc41b447d3b7ca82a57,,,,,,,1990,XOR,gb,?,,1,+2,,,XOR,,,""" "",cat",,,
"BMX Simulator",,3f0a6c9522b2141e3bc64912bcf5c2165dd81399,,,,,,,1987,Codemasters,gb,,,,,,,,,,""" "",cat",,,
"Subway Vigilante",,3f0ecd812978285f2324dfe432dfd8ab8d8ed56d,,,,,,,1989,,gb,?,,,,,,,,*,""" "",cat",,,
"Garfield 2: Winter's Tail",,3f1892eabf429fe19bc581f49ca5dff591754e33,,,,,,,1990,"The Edge Software",gb,,,,,,,,,,""" "",cat",,,
"Aventures de Pepito au Mexique",,3f1a3d0a05b7599afb82bf1f454ad93beefa0c08,,,,,,"Disk 1 of 2",1991,XOR,fr,?,,1,*,,,XOR,,,""" "",cat",,,
"Red L.E.D.",,3f1c104fef279c42291173b5240d870480153728,,,,,,,1987,,gb,,,,,,,,,,""" "",cat",,,
"Chase H.Q.",,3f1c1069ba82b3ffb60b21bae2abc70090c67d5e,,,,,,,1989,,gb,?,,,,,,,,*,""" "",cat",,,
"Wizard Willy",,3f26a8f5b90051b6ee2716cda758bd0e3c255c1d,,,,,,,1990,Codemasters,gb,?,,,,,,"Maze Softs",,,""" "",cat",,,
"Last Mission",,3f29514038a68d63f5a4a4c600f5bb98ed6f3e91,,,,,,,1987,"Opera Soft",fr,,,,,,,Chon-Chon,,,""" "",cat",,,
"Agent 1",,3f29b5e4d390a8d5d1e7c0f71838c9ac5b1ded04,,,,,,,1985,KKS,fr,?,,,,,,,,,""" "",cat",,,
"!Public Domain",,3f36b8ee5f42880f8bf667a08ed888bbbccd8bf9,,,Xalk,,,,1990,,fr,?,,,,,,,,,""" "",cat",,,
"Hercule II",,3f3eb14f4581620352907b7633d8b0acdbb81ce1,,,,,,,1987,,fr,,,,,,,,,,""" "",cat",,,
"Beach Volley",,3f438d1f393ad611917eec606ed87e2f850a4e38,,,,,,,1989,Ocean,gb,,,,+2,,,,,,""" "",cat",,,
"Game Set and Match",,3f4c789e343aea42ab653c8096b4e2f4ec879655,,,,,,"Disk 1 of 4",1989,,gb,!,,,,,,,,,""" "",cat",,,
"Cauldron II: Pumpkin Strikes Back",,3f4d8a703ee3836e404a9bba74ae0aa93abeb285,,,,,,,1986,,gb,,,,,,,,,,""" "",cat",,,
"Strip Poker II",,3f54f0df1273b0ab8d0ffbc1ab791e65e6de0cec,,,"Strip Poker II+",,"Strip Poker 2+",,1988,"Anco Software",gb,?,,,,,,"The Dog",,,""" "",cat",,,
Drakkar,,3f5c6aca81344a61b23ce7aba783b8e076067cbe,,,,,,,1989,"Delta Software",es,?,,,*,,,,,,""" "",cat",,,
"!Public Domain",,3f5e7fdf8f1444d2b983b7e4220e9d276a229738,,,"SomXay Demo 7",,,,199x,,fr,?,,,,,,,,,""" "",cat",,,
Untouchables,,3f6519473cf229fb567b4aa6f6831415e8711d33,,,,,,"Disk 1 of 2",1989,Ocean,gb,,,,,,,,,,""" "",cat",,,
"Winter Games",,3f700336ddd912df93d26a36402c440f33fdc2bf,,,,,,"Disk 1 of 2",1986,"US Gold",gb,,,,,,,,,,""" "",cat",,,
Gothik,,3f74624fc04b02ca2a45a5feb43d3cef09e1cfcb,,,,,,,1987,,gb,,,,,,,,,,""" "",cat",,,
Locomotion,,3f75aedc41ce5e26e7c365d8d58bb4821060ce18,,,,,,,1985,,gb,?,,,,,,,,,""" "",cat",,,
"!Public Domain",,3f7b1b8abaf36cc047525a2af284efd3b970c639,,,"Ze Meeting 95",,,,1995,,eu,?,,,,,,,,,""" "",cat",,,
Discology,,3f7ccca6a91f2250284562a33904158c81ee1965,,,,,,v7.3,1989,"Meridien Informatique",fr,,,,,,,,,,""" "",cat",,,
"Antre de Gork",,3f7fc8ad4f722e6504e634af9f1000f6eba58b0c,,,,,,"Disk 1 of 2",1987,Excalibur,fr,,,,,,,,,,""" "",cat",,,
Cid,,3f89a37e16ef6a8d3f9db424dc236020884aa270,,,,,,,1987,"Dro Soft",es,,,,,,,,,,""" "",cat",,,
"Turrican II: Final Fight",,3f8a0c04a12b0fe19bf308345b505aa94bc35247,,,Turrican,,,"Disk 2 of 2",1990,"Rainbow Arts",gb,b,,,,,,,,,""" "",cat",,,
Hanse,,3f8ce419b36faf1413989befd7cf8f4e66341d44,,,,,,,1986,,de,,,,,,,,,,""" "",cat",,,
DISC244B,,3f8d6e84e6c4becf1c6b5f8fd942dbcde3cd1738,,,,,,,19xx,,,,,,,,,,,,""" "",cat",,,
"Boulder Dash VI",,3f9073d40f8d1583eed615c95c15f41895a3fdc5,,,,,,,1986,"Hi-Tec Software",gb,,,,,,,,,*,""" "",cat",,,
DISC208B,,3f92dcce319293ce21cdd5552bb7fc300ccd0efa,,,,,,,19xx,,,?,,,,,,,,,""" "",cat",,,
"Volley Ball",,3fa0f97013b1de7a4272e0fd96087addcca17fb0,,,,,,,1987,,fr,?,,,,,,,,*,""" "",cat",,,
"!Public Domain",,3fa4b00c937705cbc41c2794bdc90c4d6a38870c,,,"Ali Gator Dundee 2",,,"Disk 1 of 2",199x,,fr,?,,,,,,,,,""" "",cat",,,
"Mega Maths 1 & 2",,3fa8eba445816fc815b31eeeae073dcdb0e5044d,,,,,,,1985,,gb,?,,,,,,,,*,""" "",cat",,,
"!Public Domain",,3fae739e0c3c1c44d603848ac5183b9bbaae92e1,,,"Robot PD 24201",,,"Disk 2 of 2",19xx,"Fairhurst, Richard",,?,,,,,,,,,""" "",cat",,,
@,,3faf3d273acce1dee0c71ddc5741868bdfa5bb55,,,Zjetpack,,,@,2022,Z80Enjoyers,@,@,@,@,@,@,@,@,@,@,@,,,
Supertripper,,3fb19fcfc54d79b2cc379e941b9adf517d9cbf6e,,,,,,,1985,"Indescomp | Amsoft",es,?,,,,,,,,,""" "",cat",,,
"Space Froggy",,3fb49c21bbc876f390e47063d983a1f00b625c1c,,,,,,,1990,"Glency Software",gb,?,,,,,,,,,""" "",cat",,,
"Operation Wolf",,3fb8835bba7eeb68ff5ce3ab3dd950f7a33f71a6,,,,,,,1988,,gb,,,,,,,,,,""" "",cat",,,
Klax,,3fc41dcce1e4aee76d3faad655952b1f0d0406a2,,,,,,,1990,"Two Mag",gb,,,,*,,,"Two Mag",,,""" "",cat",,,
DISC047B,,3fd2decdd80b33bad22fb40c1b8ed277e3437fd5,,,,,,,19xx,,,?,,,,,,,,,""" "",cat",,,
Corruption,,3fd52b22960c0285472a7e87ea6a9fdb5684ee82,,,,,,"Disk 1 of 2",1988,,gb,b,,,,,,,,,""" "",cat",,,
"War Machine",,3fda737560395b73d2b71177df4abf71d0780d0a,,,,,,,1989,"Players Premier Software",gb,?,,,,,,,,,""" "",cat",,,
"Castle Master",,3fe48c82106ee50fe0da2802abc4b893f1ab59b2,,,,,,,1990,Domark,es,,,,,,,,,,""" "",cat",,,
"New Zealand Story",,3fe63c890b589dfba086fa7f6d6f63bec477b374,,,,,,,1989,Ocean,gb,?,"Tape Conversion",,,,,,,,""" "",cat",,,
DISC195B,,3feb3c1a779317461c505e449ba78c2d0d5a3ea0,,,,,,,19xx,,,?,,,,,,,,,""" "",cat",,,
Hanse,,3feffe0cdce9240214ab96780e57e4311a92f955,,,,,,,1986,,de,,,,,,,,,,""" "",cat",,,
@,,3ff09f19471d8bcd878583f74a553048068b6dff,,,"Wild Streets",,,@,19xx,Titus,@,@,@,@,@,@,@,@,@,@,@,,,
"Formula One",,3ff3beeae6ac79068eb9fe8f60428a819f584579,,,,,,,1985,"CRL Group",gb,?,,,,,,,,,""" "",cat",,,
"!Public Domain",,3ff87db17de68cb680003c13498f2c26d5a366a2,,,"Disc Full 9",,,"Disk 3 of 4",1993,,fr,?,,,,,,,,,""" "",cat",,,
"Joe Blade III",,4000b82d0d280e9fd76c4a32c6998d7a8cd22c80,,,,,,,1989,NPS,gb,?,,1,*,,,NPS,,,""" "",cat",,,
DISC205B,,40054789196a953d5cfea9ea9cf9bfd95f4519db,,,,,,,19xx,,,,,,,,,,,,""" "",cat",,,
"Super Sam",,400897521ea322606f711459262f840aa5ebe792,,,,,,,1985,,gb,,,,,,,,,,""" "",cat",,,
"Crazy Golf",,400a144af4de1d88ae8fca47d21a797774b77c87,,,,,,,1984,,gb,,,,,,,,,,""" "",cat",,,
"Gauntlet II",,400a83d918588753cd4cd55c611e77b6949d3039,,,,,,CPM,1988,"US Gold",gb,,,,,,,,,,""" "",cat",,,
"Music and MIDI",,400ffd14f19cdddbad3559d1ca4d448183c85ebc,,,,,,"Disk 1 of 2",19xx,,gb,?,,,,,,,,,""" "",cat",,,
"!Public Domain",,4013ee5a099c0237b10f1e99758070ec5a457a80,,,"Robot PD 10305",,,"Disk 2 of 2",19xx,"Fairhurst, Richard",gb,?,,,,,,,,,""" "",cat",,,
"!Public Domain",,4017507e915dbd49ddcced33461292feb9e5aaa1,,,"Axys: The Last Battle",,"Axys - Last Battle",,1991,,gb,,,,,,,,,,""" "",cat",,,
"Amsilvania Castle",,40185a3c0951e3b9d1f46644e113cb9cf448beef,,,,,,,19xx,Veosoft,es,,,,,,,,,,""" "",cat",,,
"Roland Goes Square Bashing",,402834dc3cf3d0c314a71561541b00453aba37e9,,,,,,,1984,Amsoft,gb,?,,,,,,,,,""" "",cat",,,
Othello,,402cb3fe846f13e4201e2601924a33c49e3a2c07,,,,,,Demo,19xx,,gb,?,,,,,,,,,""" "",cat",,,
"Freedom Fighter",,402e51fd741662ccc6b4bdb31fa355bf329020d1,,,,,,,1988,"The Power House",gb,,,,,,,,,,""" "",cat",,,
"Turbo Transfer PC to CPC",,402f4bf0edb94d13be5410a1284e2cab6a1b7a91,,,,,,v0.92,2000,,gb,?,,,,,,,,,""" "",cat",,,
"Captain Planet and The Planeteers",,4033c234d02bed1b085a23d2b43c0d3ca1a29011,,,,,,,1990,,gb,?,,,1,,,,,,""" "",cat",,,
"Sideral War",,4034c661e44e290087092f8327159407baa65cee,,,,,,,1990,"Delta Software",es,,,,,,,,,,""" "",cat",,,
"DBPAW Interpreter",,4035e6a3ba789eae3b9eed5ad2a6ead0e365e0ad,,,,,,V1.6,19xx,,gb,?,,,,,,,,,""" "",cat",,,
Cybor,,403a6fc92c15e66da69f5f50abce67b82b454a67,,,,,,,1987,Softhawk,fr,?,,,+2,,,,,,""" "",cat",,,
"!Public Domain",,403c5fa2fd822b8beb8a7457041630942e485032,,,"Robot PD 17110",,,"Disk 2 of 2",19xx,"Fairhurst, Richard",,?,,,,,,,,,""" "",cat",,,
"Disque CPC",,4040e1a841536ef12ad0f870f7974b45f84cc0c0,,,"Disque CPC No 7: Programmes des CPC No 13 et 14",,,,1986,,fr,?,,,,,,,,,""" "",cat",,,
"!Game Compilations",,4042941deb3f6562d3989d721d681ab14e8e9f87,,,"Les Geants Du Sport",,"Geants Du Sport","Disk 1 of 4 | Kick Off",,,fr,!,,,,,,,,,""" "",cat",,,
"!Public Domain",,40438e8a531fa61718898ac17dbfd3391f0afcee,,,"Ze Meeting 2000 Demo",,,,2000,"Iron Hardos",fr,?,,,,,,,,,""" "",cat",,,
"Alex Higgin's World Snooker",,405905d3a73224d53d473774817ba61b8d750d5d,,,,,,,1985,Amsoft,gb,,,,,,,,,,""" "",cat",,,
Hideous,,405a2ea541f1427dc84efb42aacda202b8ab2286,,,,,,,1992,"Alternative Software",gb,?,,,,,,NPS,,,""" "",cat",,,
"Impossible Mission",,405b832597a652b38e76c7486ce3a7340c554c86,,,,,,"Disk 2 of 2",1986,,gb,?,,,,,,,,,""" "",cat",,,
"Rick Dangerous II",,405c6acf436a55f9778155da58e15fe4cec88840,,,,,,CPM,1990,"Micro Style",gb,!,,,,,,,,,""" "",cat",,,
"Burnin' Rubber & Locomotive BASIC",,405e341437fab8db477606238af0c20eca2e39ee,,,,,,Qwerty,1990,Ocean,gb,!,,,,,,,,,""" "",cat",,,
"!Public Domain",,406145e290230128f8aa9097d75cf3c53b0237ca,,,Firestone,,,,1990,,gb,,,,,,,,,,""" "",cat",,,
"!Multi-Game Disks",,4069f6660feac1592e16deef55de459ab464ca39,,,"Astro: 1.0 | Calcumat | Mutant Monty | Titan",,,,,,,?,,,,,,,,,""" "",cat",,,
CPC-Gooding,,406ac14000b4296247403acc00279493eeb3bf3a,,,"Cracking Demo",,,,19xx,"The Dark Sector",,?,,,,,,,,,""" "",cat",,,
Rasputin,,40757a3546b023fc895bdfd9b17f50bb80d47637,,,,,,,1986,"Firebird Software",gb,?,,,*,,,,,,""" "",cat",,,
!NoRen,,4076a5aebfca1590ceb2cda7da477b06080645f2,,,orionpg4,,,,,,,?,,,,,,,,,""" "",cat",,,
Saga,,4078f63349628d21faa2105d3f8cc8846fa46a72,,,,,,"Disk 1 of 2",1990,Lankhor,fr,?,,,,,,,,3,""" "",cat",,,
"!Multi-Game Disks",,409f69494dc8164cd8e6e1789ce822aef3275d5d,,,"Roland in Caves | Stormlord | Solomon's Key | Titan",,,,19xx,,,?,,,,,,,,,""" "",cat",,,
"Histoire D'or",,40a10dcd5d7dfd8aaab9187eaf020f1b7e3faa6b,,,,,,"Disk 1 of 2",1987,,fr,,,,,,,,,,""" "",cat",,,
"Never Ending Story",,40a522254833d228bea80c6f8217a09f9041ef9f,,,,,,,1985,Ocean,gb,?,,,,,,,,,""" "",cat",,,
Druid,,40a7d8b4b4afcd50bcc8e9dcc60a0413eb08fe9c,,,,,,,1986,,gb,,,,,,,,,,""" "",cat",,,
"!Public Domain",,40ad73578144ab5861f39ce033ee5855ecac0207,,,"Misc Group Demos 051A",,,,,,,?,,,,,,,,,""" "",cat",,,
