"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Link Dragon",,05ed3b6c98203e7578b8c72db86cc92ce4f06f91,,,,,,,,,,,,,,,Unlicensed,,,h1C,,,,
Zoom!,,05efc300b3f68496200cb73a2a462a97f930a011,,,,,,,1990/01/13,Sega,"jp,us",,,,,,,,,,,,,
"Urban Strike",,05f00a84fbf3078a6f7f648d04293127668d4d6e,,,,,,,1994/08/30,"Electronic Arts","eu,us",,,,,,,,,5,,,,
"Sword of Vermilion",,05f405dd857bbd8f1f3567044030f2b3b501e900,,,,,,,1989/12/16,Sega,jp,b,,,,,,,,,,,,
"Sonic Crackers",,05f460a6ebbc1f86eb40b5f762083a59fb29f3e2,,,,,,vRev19940401,1994/04/01,Sega,,b,,,,,,,,,,,,
@,,05ff9debbb0c6a2e446243dbb58b192ec901af7e,,,"Everdrive OS",,,v35,20xx,KRIKzz,,,,,,,,,,,,,,
"Zhuo Gui Da Shi: Ghost Hunter",,061034ef4da78096f4a5c298168d3a88c3c2c478,,,,,,,,,,b,,,,,Unlicensed,,,,,,,
@,,061309efffeecbff501ac2a8eb2a7312eae590db,,,"Virtua Racing",,,,1994/05,Sega,eu,b,,"NTSC GhostlyDark",,,,,,,,,,
"Valis: Fantasm Soldier",,06208a19ca5f2b25bef7c972ec175d4aff235a77,,,"Mugen Senshi Valis",,,,1991/12/27,Riot,jp,,,,,,,,,,,,,
"Phantasy Star II",,062685b7c023effe8ba43513ad5834be06fb5c9e,,,,,,vRev01,1996/03,Sega,br,b,,,,,,,,,,,,
"Public Domain",,062a4b56b1aede37c9a1f5f829d11c7251c9c600,,,Galaxian,,,v1,,DevSter,,,,,,,,,,,,,,
"Bubsy in Claws Encounters of the Furred Kind",,06434ee172b299c5c8cb858308370bca991c6239,,,,,,,,,ue,,,,,,,,,h2C,,,,
"Spot Goes to Hollywood",,064a384f745eeffee3621d55a0278c133abdbc11,,,,,,,1995,Acclaim,us,,,,,,,,,,,,,
"Pat Riley Basketball",,0655ac1043c27c68d40ae089f1af2826613e5f80,,,,,,,1990/08,Sega,us,,,,,,,,,,,,,
"TNN Outdoors Bass Tournament '96",,06629d737b9232bf49ee92c2a0546883efb60a1e,,,,,,,1996,"American Softworks",us,,,,,,,,,1,,,,
@,,06644fa137e80f4ea175e91b3aee341980e4ab25,,,"2 Ciclopes and Friends: The Fight Game",,"2 Ciclopes and Friends - Fight Game",,2019/10/20,nemezes,,,,,,,,,,,,,,
"Monster World IV",,066db2f70f52118fff2f4e5a76e9953e6176c95a,,,,,,,1994/04/01,Sega,jp,b,,,,,,,,,,,,
"Castle of Illusion Starring Mickey Mouse",,0679162757f375751a677fd05195c9248abc84f0,,,"Castle of Illusion: Fushigi no Oshiro Daibouken",,,,1990/11/21,Sega,jp,,,,,,,,,,,,,
"Pretty Girl Mahjongg",,068c24fea694a08aa5476505fb76770631d18e1a,,,,,,,,,cn,,,,,,,,,h1C,,,,
"Lethal Enforcers",,069985762f02b3579ed1d927978562ba0c50d697,,,,,,,1993/06/25,Konami,us,,,,,,,,,2,,,,
"Lion King",,069aaa643b2026f92b3134a47510b85efdfeec7e,,,,,,,1994/11,Virgin,xw,b,,,,,,,,,,,,
"Troy Aikman NFL Football",,06b9c2fcc03e72dbb8343299972e44afc012f93e,,,,,,,1994/09,Williams,us,,,,,,,,,1,,,,
"Awesome Possum Kicks Dr. Machino's Butt!",,06bbdd16fba243b6bcaa6243ad3a3459a20652d5,,,,,,Beta,1993/11,Tengen,us,,,,,,,,,2,,,,
@,,06bd39d487f63fe4bebdd651247223767540e00a,,,"Scholastic's The Magic School Bus: Space Exploration Game",,,proto,1995/02/02,Sega,us,,,,,,,,,,,,,
"Beyond Oasis",,06bfdd8cfb6f2b0ce27f69bf0f94997d169f589e,,,"The Story of Thor: A Successor of the Light",,"Story of Thor - Successor of the Light",,1995/03,Sega,eu,,,,,ru,,,,,,,,
@,,06c12b3e916b4a011088fcc89586bd18313bca16,,,"Teenage Mutant Ninja Turtles: Tournament Fighters",,,,1993/12/02,Konami,us,,,,,,,,,"improved colours fusaru",,,,
"P.T.O.: Pacific Theater of Operations",,06c588c7cde3d6ba9b1ac2bb5ff2416ac202aafa,,,"Teitoku no Ketsudan",,,,1992/09/24,Koei,jp,,,,,,,,,2,,,,
"Shove It!: Warehouse Game",,06d69bb45b82bdabc809efb4ae85e4b38a58d64d,,,,,,,1990/05,DreamWorks,us,b,,,,,,,,,,,,
"Comix Zone",,06da573776a0f18a069fa6a10a0c99b0017af44f,,,,,,Beta,1995,Sega,,b,,,,,,,,,,,,
"Robocop Versus The Terminator",,06e8444ce49c35142866877be87f0c760c0d1f96,,,,,,Beta,1993,Virgin,,,,,,,,,,1,,,,
Punisher,,06e912b5a5e8c93cd2a96c5e240455a33100859d,,,,,,,1994/11,Capcom,us,b,,,,,,,,,,,,
Puggsy,,06ed7bda76566031bb0158ad8aeb5c9860aa8c74,,,,,,,1993/11/15,Psygnosis,eu,,,,,,,,,1,,,,
@,,06f7e81074c24e60bd4f7c62f4541657f1446d98,,,"Joe & Mac",,,,1994/01,Takara,us,,,,,,,,,"enhanced colors Pyron",,,,
@,,070bba843626a5b748d85ed42089c788da251de9,,,"Ferrari Grand Prix Challenge",,,,1992/09,"Flying Edge",eu,,,"NTSC GhostlyDark",,,,,,,,,,
"Phantasy Star II",,0711080e968490a6b8c5fafbb9db3e62ba597231,,,,,,vRev02,1990/01,Sega,"eu,us",,,,,,,,,,,,,
@,,0712a2927f353e0affda183976fec22cce4f64b5,,,"Spider-Man vs. The Kingpin",,,,1991/08,Sega,,,,,,ru,,,,,,,,
"Exo Squad",,071ef73b589fab64c738868ea9e278f431bfb67d,,,,,,,,,us,o,,,,,,,,h1C,,,,
"Operation Europe: Path to Victory 1939-45",,07298f94410d22653f02a041231eeb5a8860b5f9,,,"Europa Sensen",,,,,,jp,,,,,,,,,h1C,,,,
@,,072c891f23e3e1f960a712fde08b01a9af75c9cb,,,"Ultimate Mortal Kombat 3: Arcade Hack",,,v0.6,2012/01/05,Nemesis_c,,,,,,,,,,"Ultimate Mortal Kombat 3",,,,
"Wacky Worlds Creativity Studio",,073067a2937d2283a36c7f0966a11c44f77c7c89,,,,,,,1994,"Headgames - Sega",us,b,,,,,,,,,,,,
"Berenstain Bears' Camping Adventure",,073a9128cd941a7ff40554765ac7e164cd1dd4ea,,,,,,,,,us,,,1,,,,,,,,,,
"Spider-Man and X-Men: Arcade's Revenge",,075fc525500fde0d0b7fa4df9c5364731a9c4398,,,,,,,1993/11,"Flying Edge","eu,us",,,,,,,,,1,,,,
@,,076a9b8712b9f89c9b806c904e4e8564d0340360,,,"Mega Games I",,,,1992/10/01,Sega,eu,,,"NTSC GhostlyDark",,,,,,,,,,
"After Burner II",,076dd9873a0173fafc3784bf21d830a449eab1fb,,,,,,,1990/03/23,Sega,jp,,,,,,,,,1,,,,
"Mega Games I",,076df34a01094ce0893f32600e24323567e2a23b,,,,,,,1992/10/01,Sega,eu,!,,,,,,,,,,,,
"Zero the Kamikaze Squirrel",,077331298346ec086f3644dbb542072910d309ea,,,,,,,1995/01,Sunsoft,eu,,,,,,,,,2,,,,
"Snake Rattle 'n' Roll",,0773ae487319b68695e9a6c3dcd0223695c02609,,,,,,,1993/10,Sega,eu,,,,,,,,,,,,,
@,,078846cd7a6f86c6fe71c95b1d13e89e66bd9b25,,,Ristar,,,proto,1994/08/12,Sega,,,Dexstar,,,,,,,,,,,
"Steel Talons",,078bbe4407f2f7744f938a07dd76763cdcb667ad,,,,,,Beta,1992,Tengen,,b,,,,,,,,,,,,
@,,079a38147dbb260b118e0b50bb5d09d5d42be681,,,"Streets of Rage 2",,,,1992/12,Sega,us,,,,,,,,,"add Ninja Baseball Bat Man characters Metal64",,,,
"Cal Ripken Jr. Baseball",,07a9359fa6e0d5921c3246f40805fd97c16be772,,,,,,,,,us,b,,,,,,,,,,,,
@,,07b2c164a5cf3ec92af60913f764eeb925f88164,,,"Road Rash II",,,v0,1992/12,"Electronic Arts","eu,us",,,,,ru,,,,,,,,
@,,07b67974d577ce449d2ad699bab18302fc07c1da,,,"Super Off Road",,,,1993/01,MagicGame,us,,,,,ru,,,,,,,,
"New Zealand Story",,07b75c12667c6c5620aa9143b4c5f35b76b15418,,,,,,,1990/03/03,Taito,jp,,,,,,,,,,,,,
@,,07bd103cc7c09753cc2ef3dadf0bdfe3812e1992,,,"The Big Cheese",,"Big Cheese",,20xx,Tyson6969,,,,,,,,,,,,,,
"Doraemon: Yume Dorobouto 7 Nin No Gozansu",,07cd1e71ca1628ae7d6921264976d716aa39dc80,,,,,,,,,jp,,,,,,,,,hI+C,,,,
"Congo: Game",,07d07c04675951dceb46a9f6040dfb5665f3564a,,,,,,Beta,,,,b,,,,,,,,,,,,
@,,07de57491a345534b4732b965f23fb80bc01e35f,,,"Sampras Tennis 96",,,,1995/07/26,Codemasters,eu,,J-Cart,"NTSC GhostlyDark",,,,,,,,,,
"Tecmo Super NBA Basketball",,07f160e6eb7e358f54e4fdabfc95bb5525c57fc9,,,,,,,1994/03/04,Tecmo,jp,,,,,,,,,,,,,
"Prince of Persia",,07f16d8779bf10f76654f608e3082322f4f4ec07,,,,,,Beta,1993/12,Domark,eu,,,,,,,,,5,,,,
"Star Trek: Next Generation: Echoes from the Past",,07f723ad1f3b35089dd284a8e92cf5242b34a6ed,,,,,,vRev0,1994/03,Sega,us,b,,,,,,,,,,,,
Punisher,,07fcd5d9948c863a4ae6e7a1bf65ae295afb9fdb,,,,,,,1994/11,Capcom,us,,,,,,,,,2,,,,
"Monster World IV",,0802dd5e90825d613df25986ac5925afe2f902f6,,,,,,,1994/04/01,Sega,jp,,,,,,,,,6,,,,
"Side Pocket",,08178847e9221430259e1a0a9187954c2271e66c,,,,,,,1992/06,"Data East","jp,us",,,,,,,,,1,,,,
"Roger Clemens' MVP Baseball",,0847aa3ad6a7d23460808c26a0874f8db8a87b31,,,,,,,1993/02,"Flying Edge",us,,,,,,,,,1,,,,
"Kawasaki Superbike Challenge",,0854bf579b71bf5f1f0a9659ba9f630cae216d80,,,,,,Beta,,,,,,,,,,,,h1C,,,,
"Lethal Enforcers",,085b2067aa262556c5493fef84112c0baf6b30b9,,,,,,,1993/06/25,Konami,us,,,,,,,,,3,,,,
"Toejam & Earl in Panic on Funkotron",,085dde71d5e1fcf6852bb80eeb0fb55b6dae0b82,,,,,,,1994/01/16,Sega,eu,,,,,,,,,2,,,,
"NHL 96",,085fb8e6f0d2ff0f399de5c57eb13d9c9325dbae,,,"Elitserien 96",,,,1995/12/14,"Electronic Arts",se,,,,,,,,,,,,,
"World Series Baseball '98",,0881077fd253d19d43ad45de6089d66e75d856b3,,,,,,,1997,Sega,us,,,,,,,,,,,,,
"Pirates! Gold",,08810eb9a22dd03957e828595ddd79631b86a1eb,,,,,,Beta,1993,MicroProse,us,,,,,,,,,7,,,,
@,,0885029f9ef85355f45e3108de06475934c71012,,,"Phantasy Star III: Generations of Doom",,,,1991/08,Sega,"eu,us",,v0.1,,,,,,,"text cleanup vivify93",,,,
"Space Harrier II",,0885124de2472d5a838ebc926e875ea06a59cc7f,,,,,,vRev1,1988/08/14,Sega,"eu,us",b,,,,,,,,,,,,
"Sword of Sodan",,088b81c3bcda86b9803b7e3f8067beb21d1d2553,,,,,,,1990,"Electronic Arts","eu,us",,,,,,,,,,,,,
"Dial Q o Mawase!",,08967e04d992264f193ecdfd0e0457baaf25f4f2,,,,,,,199x,,jp,,,,,,1,,,,,,,
"Smurfs 2",,0896ab7c3249bcd325bce581ffab538e10a8c9f6,,,"Les Schtroumpfs Autour du Monde",,"Schtroumpfs Autour du Monde",,1996,Infogrames,eu,,,,,,,,,2,,,,
"New Zealand Story",,0898f3ee1fa11ca29820aeb2907f47fdea053a5e,,,,,,,,,jp,b,,,,,,,,,,,,
"Olympic Gold: Barcelona 92",,089c4013e942fcb3e2e6645cf3e702cdc3f9fc36,,,"Olympic Gold",,,,1992/06,"U.S. Gold",us,,,,,,,,,,,,,
@,,08a60b9bb4b09aa646edb28d787058754ee899ef,,,"Psycho Pinball",,,proto,1994/09,Codemasters,eu,u,,,,,,,,,,,,
@,,08a89c157c6bf0502d202317279c7dc995a46dfc,,,"Project MD",,,GPL,2012/01/30,"Degirolmo, Javier",,,,,,,,,,,,,,
"Sonic The Hedgehog 2",,08af9ff532e61f6a5959f96b44bab31922397ab8,,,,,,vRev1,1992/11/21,Sega,,,,,,,,,,26,,,,
@,,08c6beab6f02ad533fb814a8a877849da67fc1a4,,,"Phantasy Star II: Amia's Adventure",,,,1991,Sega,jp,,"Sega Game Toshokan",,,,,,,,,,,
"Shining in the Darkness",,08c6e884d48329c45d9f090aeea03efd4c1918c0,,,,,,,1997/09,Sega,br,,,,,,,,,,,,,
"Crusader of Centy",,08cb1c1447163858ac0beb7945d4647bebe895ed,,,Soleil,,,,1995/01,Sega,eu,,,,,it,,,,,,,,
"Fatal Fury 2",,08eadaf6177d884b8e1fb66c5949850f10c5d77c,,,"Garou Densetsu 2: Aratanaru Tatakai",,,,1994/06/24,Takara,jp,,,,,,,,,,,,,
"X-Band Modem BIOS: Game Toshokan",,08efbeaf9d1217cefbdd788295e3622cd19cf966,,,"Sega Game Toshokan",,,,1990/10/21,Sega,jp,b,,,,,,,,,,,,
"Crystal's Pony Tale",,08f6eab7aeeff8186e2850159eb27601ff1c9195,,,,,,,1994/10,Sega,us,,,,,,,,,3,,,,
"Asterix and the Power of The Gods",,0905252a58dc5ce0aaa06f1129516fefbda65ddb,,,,,,,1995,Sega,eu,,,,,,,,,,,,,
"Tecmo Super Bowl III: Final Edition",,0906136aaa6516e1650eff52b6390e6690485d3b,,,,,,,1995/10,Tecmo,us,,,,,,,,,2,,,,
"Sonic The Hedgehog 2",,091f82de811a751a48822a344ecc88418feaf439,,,,,,vRev1,1992/11/21,Sega,,,,,,,,,,62,,,,
@,,092b21f33991e42f993fb8ee1de1c31553a75f68,,,"Bubble and Squeak",,,,1994/05,Sunsoft,eu,,,,,,,,,,,,,
"Ecco: Tides of Time",,092e7c30e91a3d8445b02b034976348f26a69243,,,,,,Beta,1994/02,Sega,,,,,,,,,,4,,,,
"Columns III: Revenge of Columns",,0934c5e00b273d6b56d9ddd9c14111323d5d49a0,,,,,,,,,us,b,,,,,,,,,,,,
Gaiares,,0935eb09af177d4b7a652a28626cd704445795c9,,,,,,,,Terminus,"jp,us",,,,,fr,,,,,,,,
"Wacky Worlds Creativity Studio",,09473b835d43e21af2763bdcaead1fef5486e878,,,,,,,1994,"Headgames - Sega",us,b,,,,,,,,,,,,
"Chester Cheetah 2: Wild Wild Quest",,0953385779e524b34fa48feb4781ec70e89d1aff,,,,,,,,,us,,,,,,,,,h1C,,,,
OutRunners,,0954d260271d88eee9efa808babdc2975e937bdb,,,,,,,1994/05/13,"Data East",jp,,,,,,,,,1,,,,
"Jordan vs Bird: Super One-on-One",,0956f88b8e6afa3561bdb6c8b9ac1759bba70e10,,,,,,vRev00,,,ue,,,,,,,,,h1C,,,,
"Super Fantasy Zone",,095915a4c751c6742da02c5adb0297a20b51111c,,,,,,,1992/01/14,Sega,jp,b,,,,,,,,,,,,
"Public Domain",,096040e8b2c55ddafe255d22d5363140ec938031,,,"First Steps With The MegaDrive VDP by Marc Haisenko",,,,,,,,,,,,,,,,,,,
"Alisia Dragoon",,0964f339abcf074980724c71bba9b09f983a19c7,,,,,,,1992/02,"Game Arts",us,,,,,,,,,4,,,,
"Shogi no Hoshi",,097fc6e7b7d9152f538d973a1837c09b711bf9d2,,,,,,,1991/10/31,"Home Data",jp,,,,,,,,,,,,,
@,,0990e7dd116dab35ca3720183cc9914c4bcc446a,,,"Pier Solar and the Great Architects",,,,2010/12/10,Watermelon,jp,,,,,,1,,,,,,,
@,,09998edb874e1fdcd5ff1337e35caf92d915130e,,,"32 Tiles Demo",,,,19xx,@,,,,,,,,,,,,,,
"After Burner II",,099edf3a411f1ff2271122b64cedcb89fe291707,,,,,,,1990/07,Sega,"eu,us",,,,,,,,,1,,,,
"Awesome Possum Kicks Dr. Machino's Butt!",,09a20a344c559e513a5f7995488d4907d41b0cd9,,,,,,,1993/11,Tengen,us,,,,,,,,,2,,,,
"Zero Wing",,09a9a89f7d5e5b69cfd6c24d4af5eedfd2a67325,,,,,,,1992/07,Toaplan,eu,,,,,,,,,3,,,,
@,,09aa25d38fe2946a1dda4f228c61f560c5b22625,,,Marsupilami,,,,1995/11,Sega,eu,,,"NTSC GhostlyDark",,,,,,,,,,
@,,09b853a98837812c6a52a14e411473a8ff911081,,,"Streets of Rage 2",,,,1992/12,Sega,us,,,,,,,,,"add Roomi Metal64",,,,
@,,09c323600727a95536513f9d234e72c77ced4f77,,,"Sonic 1: Return to the Origin",,,v2.0,2007/10/13,carretero,,,,,,,,,,"Sonic the Hedgehog",,,,
"Tom and Jerry: Frantic Antics",,09dd23ab18dcaf4e21754992a898504188bd76f2,,,,,,vRev1994,1993,"Hi-Tech Expressions",us,,,,,,,,,,,,,
"Vectorman 2",,09e0f3c575efc80d5feca202843b99c3e206754d,,,,,,,1996/11,Sega,us,b,,,,,,,,,,,,
"Link Dragon",,09e4b59da3344f16ce6173c432c88ee9a12a3561,,,Long,,,,1993,"Jumbo Team - Songtly",tw,,,,,,1,,,,,,,
"NHL 95",,09e87b076aa4cd6f057a1d65bb50fd889b509b44,,,,,,,1994/07/04,"Electronic Arts","eu,us",,,,,,,,,,,,,
@,,09eda2d06202d890d4aa85f562060e497832d08c,,,Hook,,,,1993/08,NewGame,us,,,,,ru,,,,,,,,
"Joe & Mac: Caveman Ninja",,09ee808b9da6e109031bc084054beff2424e0b5d,,,,,,,,,us,,,,,,,,,h1C,,,,
"Barney's Hide & Seek Game",,09f6029424c82083f0a280150f018dcf24d81629,,,,,,,1993/06/01,Sega,us,,,,,,,,,3,,,,
@,,09fb8f473efb3420f7bc84fd3cec317b94676a5f,,,"Sonic the Hedgehog Megamix",,,v2.0,2006/06/16,"Team Megamix",,,,,,,,,,"Sonic the Hedgehog",,,,
"Vapor Trail: Hyper Offence Formation",,0a03cbd873def3e0af58e6a3c26a4b482cdb3896,,,"Kuuga: Operation Code Vapor Trail",,,,,,jp,b,,,,,,,,,,,,
"World Trophy Soccer",,0a0ac6d37d284ec29b9331776bbf6b78edcdbe81,,,,,,,1992/09,Virgin,us,,,,,,,,,,,,,
"Earthworm Jim 2",,0a0fc0c341566e799cf4fcc8ba673f131ef29e73,,,,,,,,,eu,b,,,,,,,,,,,,
"Kishi Densetsu",,0a310ab921c11baaf72dcbcd45c721f9872278f5,,,,,,,,,jp,b,,,,,,,,,,,,
@,,0a310f61f5c90c7bde0195c69bd8b775a2ce8c58,,,"Rise of the Robots",,,,1995/02,Acclaim,eu,,,,,ru,,,,,,,,
@,,0a4b721f3d559ae594f60e95269980fc2ac93900,,,"Battle Toad's and Double Dragon Trax",,,,2005/06,HardWareMan,,,,,,,,,,,,,,
@,,0a4c99a31e507bcee5b955e4bf3773f4ded827b6,,,"Aero the Acro-Bat",,,,1993/06,Sunsoft,eu,,,,,,,,,,,,,
"Space Invaders '91",,0a4ce6e722d8f96294fd92505f48e38c9554fb63,,,"Space Invaders 90",,,,1990/09/07,Taito,jp,,,,,,,,,3,,,,
@,,0a5596b8226d2d117fdace24c1b4c2cdc1514699,,,"Psycho Pinball",,,,1994/09,Codemasters,eu,,,"NTSC GhostlyDark",,,,,,,,,,
"V.R Fighter vs Taken2",,0a5be6d37db5579b9de991b71442a960afcfe902,,,,,,,199x,,tw,,,,,,1,,,,,,,
"Man Overboard!: S.S. Lucifer",,0a5ce278c2df7f03ae77f5cd9e5bac271d43c031,,,,,,,,,eu,,,1,,,,,,,,,,
@,,0a5d7403108d3d7bf4059b119f0852125a83e69d,,,"The Adventures of Batman & Robin",,"Adventures of Batman and Robin",,1995,Sega,us,,"99 lives, no weapons",,+2,,,,,,,,,
@,,0a6d0205a67734f953ca92d07d8bf499f9558068,,,"Joe Montana 2007",,,,2008,"Classic Genesis Sports",,,AFC,,,,,,,"Joe Montana Football",,,,
@,,0a7838ff99ca1805071d1c136f52ee9b141bf584,,,"Streets of Rage 2: Ultra 2018",,,,2018/10/29,"Huo Yan",,,,,,,,,,"Streets of Rage 2",,,,
Paperboy,,0a7eb6c371daa2e5c2a03a72f6c00dd3ef3b2e83,,,,,,,1992/02,Tengen,"eu,us",,,,,,,,,1,,,,
"HardBall '94",,0a8a6ce8eb6d9e36c4c32faf463fec47f982b8b7,,,,,,,,,ue,o,,1,,,,,,,,,,
@,,0a9451d04737fc6ca3ad5166f54d23804a1be930,,,"Exile: Toki no Hamaza He",,,,199x,Winsen,cn,,SC0027,,,,1,,,,,,,
@,,0a9672d13c583b586397acd54aa42d1fd5f16e64,,,"Task Force Harrier EX",,,,1992/02,Treco,us,,,,,,,,,"arcade colours fusaru",,,,
"Contra: Hard Corps",,0a9d263490497c85d7010979765c48f98d9927bd,,,,,,,1994/09/15,Konami,jp,,,,,,,,,,,,,
Sagaia,,0aa2632da5ec3c1db21b273bcb8630d84b7bb805,,,,,,,1991/04,Taito,us,,,,,,,,,,,,,
Striker,,0ac127cebc61332be3ad23b2774584d5266dca56,,,,,,Beta,1994,"Rage Software - Sega",eu,b,,,,,,,,,,,,
"Justice League Task Force",,0acd9fc8bfa75031f7aa4f6c9b72ab4f99f067fd,,,,,,v095%,,kale,xw,,,,,es,,,,,,,,
@,,0acf2397c21b6f103e2e71dc83463877c97bf281,,,"Phantom 2040",,,,1995/10,Viacom,eu,,,"NTSC GhostlyDark",,,,,,,,,,
"Urban Strike",,0ad383bedfe159cde2b0db3341cc918973bbc45b,,,,,,,1994/08/30,"Electronic Arts","eu,us",,,,,,,,,3,,,,
"Virtua Racing",,0ad38a3ab1cc99edac72184f8ae420e13df5cac6,,,,,,,1994/03/18,Sega,jp,,,,,,,,,,,,,
"Sonic The Hedgehog 2",,0ad40aab1d3138fb098958e462633ab1d25c8cb8,,,,,,vRev1,1992/11/21,Sega,,,,,,,,,,59,,,,
@,,0ad90e9fdc79775973d705ffdd38d045b4b22e3b,,,"Streets of Rage 2",,,,1992/12,Sega,us,,"SOR style",,,,,,,"add Kurenai Klares",,,,
"Rolling Thunder 3",,0addc4eff5ed83b80eae9284e2dffdef20954376,,,,,,,1993/07,Namco,us,b,,,,,,,,,,,,
"Soldiers of Fortune",,0ae55dbc5b7e31f23db625a42be1689d4eb849a8,,,,,,,1993/11,"Renegade - Spectrum HoloByte",us,b,,,,,,,,,,,,
"Wings of Wor",,0aee7c136f02f9a22797214a8b4bd9a9eeb1faba,,,Gynoug,,,,,,eu,,,,,,,,,h2C,,,,
"Body Count",,0aefa2c5cd88f53638b6fd6124d6345931f66243,,,,,,,,,eu,b,,,,,,,,,,,,
"Valis III",,0af0e1710beb965918073e313e3b893d897083f8,,,,,,,1991/06,Renovation,us,,,,,pt,,,,,,,,
Pocahontas,,0afa518b933d6e630b902278e66cac462d07dfd6,,,,,,,1996/03,"Disney Interactive",us,,,,,,,,,2,,,,
"Wayne Gretzky and the NHLPA All-Stars",,0b068f684e206139bcd592daba4613cbf634dd56,,,,,,,1995/04,"Time Warner Interactive","eu,us",,,,,,,,,,,,,
"Brian Lara Cricket 96",,0b08788a0f8214c5d07b8e2293f0b954dd05bef5,,,,,,,1996/03,Codemasters,eu,,,,,,,,,,,,,
"Operation Europe: Path to Victory 1939-45",,0b09f2085480c0c09efd5abe527ee8cdba9252ee,,,,,,,1994,Koei,us,,,,,,,,,1,,,,
@,,0b0fa81973bf2f0313e0f2041c8cdd1c220e9839,,,"Streets of Rage 3",,,"v19940412 / beta",1994/04/12,Sega,eu,,,,,,,,,,,,,
"Sparkster: Rocket Knight Adventures 2",,0b148ae978b6eda22bcfa494dc0a7061d613597b,,,,,,,1994/11,Konami,eu,,,,,,,,,3,,,,
@,,0b24d891bf9ea01bf61485e4789a0ba83095a29c,,,"Batman: Revenge of the Joker",,,,1992/11,Sunsoft,us,,,,,ru,,,,,,,,
@,,0b26c5748e976a64c02864e1934f2b50f6953cba,,,"College Football's National Championship",,,proto,1994/05/20,Sega,us,,,,,,,,,,,,,
Flicky,,0b29f4dcd931901206ed8f5adf0329392007c1c2,,,,,,,,,ue,!,,,,,2,,,,,,,
@,,0b2f5da12190cd9ecf1dfd374781b2ff3931635d,,,"Rent a Hero",,,,1991/09/20,NikcDC,jp,,v0,,,en,,,,,,,,
"Aero the Acro-Bat",,0b3479b1d9799831216a27896e7b19d2ad404139,,,,,,,1993/09,Sunsoft,us,,,,,,,,,3,,,,
"Ecco Jr.",,0b493ef23874f82606d4fd22c2380b289247aa9f,,,,,,,1995/02,Sega,"au,us",,,,,,,,,,,,,
"Pretty Girl Mahjongg",,0b4f63b8de2dcc4359a26c3ff21f910f206b6110,,,,,,,,,cn,,,,,,,,,,,,,
@,,0b513c6ea7a9f194fab0259635665709bc2e0eb7,,,"Super Street Fighter II: The New Challengers",,"Super Street Fighter II - New Challengers",,1994/07,Capcom,us,,,,,,,,,"easy moves DDJ",,,,
@,,0b5160bdb791033c51aaf924eb280f977fc387d4,,,"Streets of Rage 3",,,"v19940328 / beta",1994/03/28,Sega,,,,,,,,,,,,,,
@,,0b52ec4214f567840585b57e47d293848d98f719,,,"Boogerman: A Pick and Flick Adventure",,"Boogerman - Pick and Flick Adventure",,1994/12,Interplay,eu,,,"NTSC GhostlyDark",,,,,,,,,,
Fantasia,,0b57f220b05763d3550996775aca810cafc734d7,,,,,,vRev02,,,us,!,,,,,,,,,,,,
"Contra: Hard Corps",,0b6471eabfe1b711d6b76e5aab164f06b7c66383,,,Probotector,,,,1994/11,Konami,eu,b,,,,,,,,,,,,
"Action 52",,0b64d512077b722b98448b2189d3debc05b390cf,,,,,,,1992/05,"Active Enterprises",us,,,,,,1,,,3,,,,
"Cyborg Justice",,0b6b7315f95fb0fbfc16c7c8604c503ef7d226b6,,,"Robot Wreckage",,,Beta,,,,,,,,,,,,h1I,,,,
"Where in Time is Carmen Sandiego",,0b726481cd9333d26aa3fe53fa2f293c0c385509,,,,,,,1992,"Electronic Arts","eu,us",,,,,,,,,,,,,
@,,0b7930a3b72db45c4bd1fa1445b9f1e164910b30,,,"Sonic the Hedgehog 2 Cracktro",,,,1992/11,"Censor Design",,,,,,,,,,,,,,
"Teenage Mutant Ninja Turtles: Tournament Fighters",,0b82d2dc05b8434211261eb72a04961dc9a7fb17,,,"Teenage Mutant Hero Turtles: Tournament Fighters",,,,1994/01,Konami,eu,b,,,,,,,,,,,,
"Bubba 'n' Stix",,0b8981d30e43d8ad07b9553fe395c4bf7a25713b,,,,,,Beta,,,,,,,1,,,,,,,,,
@,,0b8e79d7fb38ec8816dc610ef4aee33cabbf08f3,,,"World Championship Soccer II",,,"vN-19940303 / beta",1994/03/03,Sega,us,,,,,,,,,,,,,
"Jimmy White's Whirlwind Snooker",,0b8f466ab2caa22f5c35df833382e04a0a5a3dfd,,,,,,,,,eu,,,,,,,,,,,,,
"Public Domain",,0b91285aeea331507ad26b16740603fc839a9b80,,,"Very Simple FM Music Player Demo",,,,2004,Uchuusen,,,,,,,,,,,,,,
Turrican,,0b96ee009b035bdedde8a06a0bc48ccc654c7796,,,,,,,1991/07,Ballistic,us,b,,,,,,,,,,,,
"Spider-Man: Animated Series",,0bb3131108ed57c0cd12b646eb2b6dd73eb679f9,,,,,,Beta,1995,Acclaim,,,,,,,,,,,,,,
"Sonic The Hedgehog",,0bb7e11e5c8b35c355444909f8b9c5253cd07ba1,,,,,,MP,,,,,,,,,,,,,,,,
