"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,d8822b281c919bea052c5f32aededbeea1d8894b,,,"Recall Collection 021",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Galaxians,,d888bc823dc01dcdae2796c0be775af8bb26c13d,,,,,,,1984,"Solar Software",,,"[no title]",,,,,,,,,,,
Squares,,d89b0ecdb7af03972e5c303c1a068c92bd858a07,,,,,,,,,,,,,,,,,,,,,,
@,,d8a2faee713f7b1a0a965ee598e64067d8bb58db,,,"Recall Collection 383",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,d8a8fb502276af841c6232232552ce45b288ee3d,,,"Recall Collection 514",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,d8d42761b344e0a2eb9300e51b0b85089709c484,,,"Recall Collection 263",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Reversi,,d912e78e2be741711b23684d2f8e7bf9ac6e58d7,,,,,,,,,,,,,,,,,,,,,,
@,,d91537f9240dd5486b362dbe828dcc8829c7e198,,,"Recall Collection 221",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Microchess #3",,d91b7582f174681a4b320b1d828defd776e40295,,,,,,(Plus4),1988,Pigmy,,,,,,,,,,,,,,
Space_Freaks,,d927ec1080b3509006f3486783d83b9e30283823,,,,,,,,,,,,,,,,,,,,,,
@,,d930716b7af5f8960830addd154ba1d86d10635d,,,"Recall Collection 634",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Super_Pipeline,,d9334cfa7e47e8317a2c2b192e634fedbe6d2134,,,,,,,,,,,,,,,,,,,,,,
@,,d93c4d32dd1e188c5a96b215a13c9bc64a62f246,,,"Newsreel #01",@,,"Language hu",19xx,@,@,,,,,,,,,,,,,
@,,d97c7679e1c569082103b12d84eadc1a9f649533,,,"Recall Collection 104",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Firm Base",,d986255068358aa891eccdb872169fc870f7399d,,,,,,"(Plus4); (PD)",1990,CSM,,,,,"+1 Skoro",,,Skoro,,,,,,
@,,d98bb27ee9578a692e5e8bafc16ae0203b85123c,,,"Recall Collection 049",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,d9a13443901e233f2ae7b5bd561f846c36cadccd,,,"Recall Collection 107",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,d9b271c7469571f6b325de19a73ffe77f557399b,,,"Recall Collection 398",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Block Shoot",,d9c441af2fd7910f4903286e0d8aabc79bfedcdf,,,,,,"Copyright Public Domain",19xx,NST,,,,,,,,,,,,,,
"Mesel Az Erdo",,d9ca4a541c4111a06d0f704505843496d5e1a1d6,,,,,,"Language hu",1988,Novotrade,,,,,,,,,,,,,,
"Crazy Tennis",,d9e85f052cc09d05625e8e241f014a6da4107a22,,,,,,,1988,"Toman Zoltan",,,,,,,,,,,,,,
@,,da13aad99ee1e0b6d3369a7bc954f7747fdf392a,,,"Reach For The Sky",@,,,1986,Gremlin,@,,,,,,,,,,,,,
@,,da362644e77f6ca8ad0e3d218c6cbd72bfef6b7f,,,"Lone News #06",@,,,1998/01,Luca-Fire,@,,,,,,,,,,,,,
Raider,,da394851e4f2912bfc3d200a5c5c32856b3b49b7,,,,,,,,,,,,,,,,,,,,,,
@,,da60f3352bd5f22da75cec355c99e8e81b30f470,,,"Recall Collection 381",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Halallabirinthus,,da7661088827af7aa9a32cdba11420df3d0d9813,,,,,,"Language hu",1989,Novotrade,,,,,,,,,,,,,,
@,,da78374d86f671800a6640a86dec08e5dc48b2fe,,,"BHP Virus Killer",@,,"Copyright Freeware",19xx,Frici,hu,,,,,,,,,,,,,
Othello_Neu,,da7e63737fd81850245e672844c95252cb6a4704,,,,,,,,,,,,,,,,,,,,,,
Trizons,,dab461d5e4e1a76fd403a22015b3101736476ffb,,,,,,,,,,,,,,,,,,,,,,
@,,dac53ec9aa5356f096d8cfe2902e1c48ebfb6403,,,"Formula 1",@,,,19xx,@,@,,,,,,,,,,,,,
@,,daf693c2bf84d9e588fe5134f71774bb09f83dfe,,,"Recall Collection 271",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Master Golf",,daff3014f86ac591dbd36e4fe9084f2df2a17b85,,,,,,,1987,"Hans Magnus Rohleder",,b,"b 1",,,,,Terrorists,,,,,,
@,,db047f46a3455ea67ba8e04a56056303e436a7f9,,,"Sensible Hugo In Transylvania",@,,"Copyright Public Domain",19xx,EVS,@,,,,,,,,,,,,,
@,,db1304f56d3d843df4be75be3b12131223beea27,,,Aardvark,@,,"(Part 2 of 2)",1986,Bug-Byte,gb,,[SYS9458],,,,,,,,,,,
@,,db17c5adb925038665404bad56ca8b72ab67fdcc,,,"Recall Collection 237",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,db4336a52cd1aada213530dfbb6b0f56663dca84,,,"League Challenge Division 4",@,,,1986,"Nigel Edwards",@,,,,,,,,,,,,,
"Wrath of Kahn, The",,db5acf845712c3eba17892c2f645bd74fa316428,,,"The Wrath of Kahn",,"Wrath of Kahn, The",,1987,"Robsoft Programming",,,,,,,,,,,,,,
@,,db63a40365effe9331eedaf2fb8abb63288f5d75,,,ACE,@,,,1985,"Cascade Games",gb,a,"a turboloader",,,,,,,,,,,
World_War_I,,db6b6a48c45aaebab7bfb28ac7c29d90fcb2c019,,,,,,,,,,,,,,,,,,,,,,
@,,db71b82da8034954dcce794b3e739db26a8b4709,,,"Recall Collection 479",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,dbad3742ce9c9aa7fc5223daadf6c4ac51b732b4,,,"SCN News #08",@,,"Language hu",19xx,@,@,,,,,,,,,,,,,
@,,dbae778c5fbcbd73c6475720f0dccf7018683d6d,,,"Recall Collection 202",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,dbc00b356de63d91a338dd94b77f4178915d59ca,,,"Recall Collection 388",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Droid One",,dbd2b66068974a74d63bc0da11f7db952de61594,,,,,,,1986,Bug-Byte,,,,,,,,,,,,,,
@,,dbeb2b2b68e7fc6114160d5ce3692793460a04e4,,,"Recall Collection 307",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Recovery,,dbfef0bfa79b8d85aa1794903b5c5c7a1356091f,,,,,,,,,,,,,,,,,,,,,,
@,,dc06ca3bc3ff6997ca7683fd099088d26d708718,,,"Recall Collection 452",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Dizzy 3",,dc09a98a25c6583a0b04e5bd218b0e031760afa6,,,,,,,1992,TGMS,,,,,,,1,,,,,,,
@,,dc22928b1035cd67964f75dfeae52e2c7538afb9,,,"The Best Writer",@,"Best Writer, The",,19xx,@,@,,,,,,,,,,,,,
Mail_Trail_G1000,,dc27c888cd433889f9c9dc32a8fa2d465ea07cc5,,,,,,,,,,,,,,,,,,,,,,
@,,dc2c661f16f253e05aed439476eeca2522dc951d,,,"Recall Collection 191",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,dc2e52a38252d3bcc7bb12d3a2b6003c15f986ae,,,"Graphics Master",@,,,1985,"Mr. Chip Software",gb,,,,,,,,,,,,,
Laserzone,,dc43b23e9805beec1a7c6ab3dda3e2d2e13d4481,,,,,,,,,,,,,,,,,,,,,,
@,,dc4a1401ee2fa983ba752f41cb3db2c6a6e1902a,,,"Signals #14",@,,,19xx,Synergy,@,,,,,,,,,,,,,
Paramaths,,dc526ee1472f2b8b84862861a32f5ee041364083,,,,,,,,,,,,,,,,,,,,,,
Space-fort,,dc6d82e2ec997767a470d280e0cb94ae09ce44f0,,,,,,,,,,,,,,,,,,,,,,
@,,dc7b43d79dbd2ed4983d43a5cdc54cda73ffa65b,,,"CABpaint 4",@,,"Copyright Freeware",1986,"CABvision Software",@,,,,,,,,,,,,,
@,,dcabc1ac5a3b99266e6b0d6481a687f8e93cae32,,,"Recall Collection 208",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Super-muehle,,dced7d1fa2aa0bfdeb583526d8b8d8335ea88bb4,,,,,,,,,,,,,,,,,,,,,,
Tarzan_Adventure_+,,dcf4f2c82485d91b8282c92f0277d088f913e0ad,,,,,,,,,,,,,,,,,,,,,,
Chess_Duel,,dd1906e17ee38c1f021e5ceb83b9910c03f7fcca,,,,,,,,,,,,,,,,,,,,,,
Abacus,,dd37aa998ca0b684136b2cb0bdf1314aeb462ccf,,,,,,,,,,,,,,,,,,,,,,
Tipp_Kick_V2.1,,dd42ebf4a465c0463ba405675e54e9b0deda4269,,,,,,,,,,,,,,,,,,,,,,
@,,dd4d714c4cc821cea0e30ff45d13d8bdc547bd3a,,,Mastermind,@,,,19xx,@,@,,,,,,,,,,,,,
Joker_Poker,,dd4f24c900e15f84dc21024fde25100da4869543,,,,,,,,,,,,,,,,,,,,,,
@,,dd5431faa7f23051a075bb6273e8b66821686dbd,,,"Recall Collection 587",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,dd54d38e63371356a9164ddcb917df423afaafd3,,,"Recall Collection 407",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,dd5aa7c4744564974075d16ed34a657386529503,,,"Recall Collection 685",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,dd673e9bae48261aac96449306f28f79ccfe4329,,,"Street Olympics",@,,,1986,Mastertronic,@,,,,,,,,,,,,,
@,,dd71c183f4bda45a93b66a448ed57b08f2adbf5b,,,"Recall Collection 525",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,dd7293485c328fbe1009303155c447935d45e92d,,,"Recall Collection 650",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Squirm,,dd73f6e62b89a383898f6b190a44e9ca105a9b1e,,,,,,,1985,Mastertronic,,,,,,,,,,,,,,
@,,dd79786b8df405c018bf4abee0bbac7c6c57c041,,,"Recall Collection 457",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Vietnam,,dd811e3e63e055086d97718938c9f3ba77a8a71d,,,,,,,,,,,,,,,,,,,,,,
@,,dda570268c8f014ff1931d63aa6800d0877d98aa,,,"Recall Collection 586",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Bini's_House,,dda6e09a22b334b231473e818d7d1f2c8cad1307,,,,,,,,,,,,,,,,,,,,,,
@,,ddc969f98d159d307cd351d92f5288d5ebdba6e4,,,"Bmx Racing",@,,,1985,Mastertronic,@,,,,,,,,,,,,,
@,,de02b5d5001c6e9e1f1368bd18db2f10119039be,,,"CEEP Utilities Disk 4AI",@,,,19xx,@,@,,,,,,,,,,,,,
Tube_Runner_+5,,de045c4778d22b76e110a96503acb623c028e597,,,,,,,,,,,,,,,,,,,,,,
Game_Forth,,de42dfe1d9fff8e9fc6d6dc2dc7652ada0eaef57,,,,,,,,,,,,,,,,,,,,,,
Barikad,,de6909d1a331b0a9a3e6168add727aa3aa4b9f50,,,,,,,,,,,,,,,,,,,,,,
Trailblazer_Plus,,de7b5d90a381ce83b549e2eb8efd6a0db91d49af,,,,,,,,,,,,,,,,,,,,,,
@,,de85a390332882f235f6a345061d0be2de53fd48,,,"3D Quasars",@,,,1986,"Solar Software",gb,,,,,,,,,,,,,
@,,de98bb3a21b39dea8d25ab491b83c0a11ce2f48b,,,Karaktertervezo,@,,"Copyright Freeware",19xx,@,hu,,,,,,,,,,,,,
Golf_16k,,deab15b47f8684be3eef8f1b22f0340c326bff54,,,,,,,,,,,,,,,,,,,,,,
@,,decae6e79ad23d7de40a45c07486a68b848eed68,,,"Bar Shootup",@,,,19xx,@,@,,,,,,,,,,,,,
@,,ded25661312e59c991d1d6ba65b6884d11bf0d0a,,,"The Magician's Curse",@,"Magician's Curse, The",,1986,"Gremlin Graphics",@,,,,,,,,,,,,,
Mind_Quiz,,df0705314dff2b4900bfce55babd5f0cf7889dce,,,,,,,,,,,,,,,,,,,,,,
@,,df2a3fee0db3d3344b57e143726a33b0b2a53047,,,"Recall Collection 536",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Workman,,df3db1fb985f84c137c9d251f341cf046e8f3abe,,,,,,,,,,,,,,,,,,,,,,
Mystika,,df65959f0046aa9e08e83afd2d677f326d0c5f2e,,,,,,,,,,,,,,,,,,,,,,
@,,dfcca9355937570bcafa11d96813a854cc94aba1,,,"Newsreel #18",@,,"Language hu",19xx,@,@,,,,,,,,,,,,,
Pontoon,,dfea487a04f5673414b79c150f7cf826c000bf5e,,,,,,,,,,,,,,,,,,,,,,
"Jack Attack",,dff18e37e3d951fd0fc2a7e03fa43feef72652d1,,,,,,,1984,CBM,,,,,,,,,,,,,,
Kane,,dffa7140a900a2156e18cc19c7d69be0fed8f004,,,,,,,1986,Mastertronic,,,[SYS15868],,,,,,,,,,,
@,,e0068354d7b3837aa5d3f956bf7f818f353d9ef9,,,"Recall Collection 071",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Ack Ack Attack",,e02803f1ea739dbcd7ad07e906e806366b6e2e92,,,,,,,1988,"Tynesoft Computer Software",gb,,,,,,,"The Electronic Duo",,,,,,
Baseball,,e02edb57fa703a797d4d732008ad4b9759afc2f3,,,,,,,19xx,,,,,,,,,,,,,,,
@,,e03dca1ed2579a48d6936f55ed21bffe5bae223e,,,"Recall Collection 467",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e03e56fd34609b1b38ec054276cf6f938515a99f,,,"Out On A Limb 3",@,,,1984,Anirog,@,,[SYS4100],,,,,,,,,,,
Yazzi_Kniffel,,e05c3794a1b7ac2435c4b8ba15417c94b80f1d38,,,,,,,,,,,,,,,,,,,,,,
Roulette_+_Casino,,e0842e5f1d0f02e06abfac4ed3a72b974aa9d679,,,,,,,,,,,,,,,,,,,,,,
Das_Haus_Der_Magiers,,e08856b281b7bbef93103e68d236260295d683aa,,,,,,,,,,,,,,,,,,,,,,
Dynamix,,e08d162cefb3a17b2f2448f563d161b0f95453d8,,,,,,,,,,,,,,,,,,,,,,
@,,e09430ca72c5dd15ad8388a0b97397df51f38386,,,"Recall Collection 422",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Spiderman_C16,,e0a3fcae5066fcf0ae2d5bd93b6e6a22a1da7975,,,,,,,,,,,,,,,,,,,,,,
Kiralylany_Oke!,,e0a60d49506903a3b6aa32a053479c94084b5b5e,,,,,,,,,,,,,,,,,,,,,,
DeathShips,,e0b61befb41c97cbc7f236289d60c05dea292d53,,,,,,"Copyright Public Domain",1993,Kuni,,,,,,,,,,,,,,
@,,e0c94429560301482b3fa8276d6d6b87aee3aa7b,,,"Skoro Defender",@,,"v 1.0; Language en; Copyright Freeware",1994,Skoro,hu,,,,,,,,,,,,,
@,,e0d6b7bac73bb71dde881923ffd2c8eb324cf243,,,"Danger Zone",@,,,1986,Codemasters,@,,,,,,,,,,,,,
@,,e0e70ffe67972560bba1384ba7a4f44f496695f8,,,"Recall Collection 641",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
X_The_Adventure,,e0eabbe886a296d0a339c7b74fc0463f4ee24d05,,,,,,,,,,,,,,,,,,,,,,
@,,e103d5d47c9d6058bb7eb758feb55a43f05caeb4,,,"Recall Collection 496",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Crazy_Jump,,e106ccdefb690e91fcf040f8b82a95148f1acc83,,,,,,,,,,,,,,,,,,,,,,
@,,e11ccfccd0d99711d6e67eb7523690352b741667,,,"Recall Collection 290",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e120306492d530dc75d7c7b2f845e3d99a42cd2c,,,"Recall Collection 402",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Master_Chess,,e12781fd5a887a06e8a3c389c37c357d8967d5bf,,,,,,,,,,,,,,,,,,,,,,
@,,e129f1b2b3c7d6f943b17fba381d762161e62ea8,,,"Recall Collection 620",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e14051ba28b907c540c802f3d64439c93bab5640,,,"Recall Collection 247",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
F1_Simulator_F_Sys14989,,e163407c5cdc9be41c38b4d5432c01de189e3e0c,,,,,,,,,,,,,,,,,,,,,,
"Finders Keepers",,e17bba7039f7c2d49cf31a8d824e5e37ef4adaee,,,,,,,1986,Mastertronic,,,,,,,,,,"Micro Maniac",,,,
@,,e181be9c2f4983d563b95d1ab94b249a358da41e,,,"Recall Collection 330",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e1ba0e5fca10f643e3dc00ab61a1310c8f4560e5,,,"Recall Collection 251",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Blackjack,,e1c4ecccc9fa6bf3f624a66c7b10c98fc96525d0,,,,,,,,,,,,,,,,,,,,,,
"Boulder Dash II",,e1c57474fdf342b0abf4c1cd49da278022e7bda3,,,,,,,1985,"First Star Software",,,,,,,,,,,,,,
Varviadal,,e1d82fc0b24d515f993e74a84f91f9154499d5f0,,,,,,,,,,,,,,,,,,,,,,
@,,e1f51ff5c251138e6f25088713f65f76a104142d,,,"Adventures in Time",@,,"Language en; Copyright Freeware",2010/04/22,Assassins,hu,,,,,,,,,,,,,
@,,e201917f7ebd0a67899ee59e78264c97e9a0f266,,,"Hires Zoom",@,,"Copyright Freeware",19xx,@,de,,,,,,,,,,,,,
@,,e20b010e3ac95643d027990dbd058c317b937639,,,"Recall Collection 219",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Popeye,,e215c922141b44498f66ec910ddf8ef2359e4e01,,,,,,,,,,,,,,,,,,,,,,
@,,e25040f52cda32c44499ee4ad6836ab3f5190500,,,"Recall Collection 252",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e25644e39c8d0c67ffc463642cb66e1f2e3fedb8,,,"Recall Collection 448",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e2610888c95303835298d8743148fed8b0d0e2ad,,,"Recall Collection 315",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e2925b446f8bd9a47b64cbc01edd285f49d7c7be,,,"Recall Collection 306",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e293c474580edef85452dc18d7b04e3ed3123817,,,Nailboard,@,,,19xx,@,@,,,,,,,,,,,,,
@,,e29ea934168f0563359549e8882b2019b9c3941d,,,"Recall Collection 541",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e2a3d0a09e9f2c03fe2c54aaf7c0687e5f175096,,,"Recall Collection 625",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e2aae49c4b73f10d664f0b96e152f49c44a2d131,,,"Recall Collection 108",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Gremlins,,e2b1b7e22fe1906204b7696403848f8e7c45389b,,,,,,(Plus4),1989,Pigmy,,,,,,,1,,,,,,,
@,,e2bf0b8a074cf6a83e6b70f474b5f945454ce234,,,"Recall Collection 051",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e2c2b9153d57d21ee577e5265976560c7a0bca91,,,Spaceship,@,,,19xx,@,@,,,,,,,,,,,,,
@,,e2de52215485e355839b7f5dfe8b79cd1e416d2c,,,"Recall Collection 669",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
"Tutti Frutti",,e352d649a84f1b2f87a102c5d666a943f2fdaee3,,,,,,,1985,"Mr. Chip Software",,,,,,,,,,,,,,
@,,e35657badeaaeb56b31e2d5666a1e37f7e4b4039,,,Recompiler,@,,"Copyright Freeware",1988,LTA,hu,,,,,,,,,,,,,
@,,e3571f18be8ec05d6b4f32683e14f57fa50224c0,,,"Recall Collection 215",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Karma,,e357cb5577cc65c5a392c75a54e96425f09d1cb3,,,,,,,,,,,,,,,,,,,,,,
@,,e36b90029329bff0607178968f5dd81fd4edd843,,,"Hamtpon Curt",@,,,19xx,@,@,,,,,,,,,,,,,
@,,e37ce48ab8b3c794969cbcc1b6c4eafc86b715e1,,,"Terrible Pages #03",@,,"Language hu",19xx,Oskar,@,,,,,,,,,,,,,
@,,e39f6e081490b8a51a985f690d4fb099f6be79b0,,,Swapper-Tool,@,,"Language en; Copyright Freeware",19xx,FIRE,it,,,,,,,,,,,,,
X-wing_V2.0,,e3ace614304da99ecbaa7e09b95a8d6a4813cf56,,,,,,,,,,,,,,,,,,,,,,
@,,e3baa0f20cca9a6bca909960939f111e0cb0df99,,,W.I.S.P.,@,,,1987,"Wizard Software",gb,,,,,,,,,,,,,
@,,e408348efb4609a8f3f3bc04a2fbd71a30c0dd7d,,,"Recall Collection 218",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e409870e94a309934e33ea117fe6129091d6cb62,,,"Kingsoft Format",@,,,19xx,@,de,,,,,,,,,,,,,
Concentration,,e418dbab726601487e51c835102521454476b00d,,,,,,,,,,,,,,,,,,,,,,
@,,e41a98ef2ec8e394ec40984081dec44228de7a47,,,"Recall Collection 547",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e433ceda5891c01e5c5d92bef5c4b2eecf559cf6,,,"Recall Collection 084",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Dark_Tower_Part_3,,e448a4c32876211da8bbbbf24aa9627c0f109a61,,,,,,,,,,,,,,,,,,,,,,
@,,e45eba9bc9fa780dfe61d968caab41935735b84a,,,Psychedelia,@,,,1984,Llamasoft,gb,,,,,,,,,,,,,
@,,e472e726c1e613b28a0e392b671cb3d85f75f66f,,,"Recall Collection 038",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e4778f30aa82f75858affbfe201c20244e392bb3,,,"Recall Collection 668",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Laser_Squad_1_2,,e49dbb782c5f50be9e75e08015b918057b693947,,,,,,,,,,,,,,,,,,,,,,
Barbarian,,e49df4c6355f26b7937c11965a31b51757ea56bc,,,,,,(Plus4),1990,Muffbusters,,,,,,,1,,,,,,,
Marci,,e4e30c371603ce5d7ae143767b816b5a93fe088a,,,,,,,,,,,,,,,,,,,,,,
Mini_Golf_+4,,e4e515f14a12e2686df2a89707f046580c1ddf44,,,,,,,,,,,,,,,,,,,,,,
Spectipede,,e4f5d98d934a85bba396740a8e06c337a63c9a03,,,,,,,1985,Mastertronic,,,,,,,,,,,,,,
Joey,,e4fdef60ce7eeaaf47e8b415f88331ea6d796987,,,,,,,,,,,,,,,,,,,,,,
Crillion_4,,e509786b2b9cfa7a30e75dd15d36b6440b278615,,,,,,,,,,,,,,,,,,,,,,
@,,e5112448a58b67de55931f95661fb6247dabc9aa,,,Commando,@,,(Plus4),1992,TCFS,@,a,"a 1",,,,1,,,,,,,
"ACE 2 Advanced",,e5262002cf61af498ff656c32d422bf05e77dbe1,,,,,,"Language en; Copyright Freeware",1992/07/16,Bag,hu,,"[ACE 2 hack]",,,,,,,,,,,
Crillion_2,,e52e913a62a9034f199bb2b45deea253caab7b5e,,,,,,,,,,,,,,,,,,,,,,
@,,e5566a0193fa7834126500ad3e1a999ec8d91ee7,,,"Recall Collection 386",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e556c4971377908abf297489762af046f963451d,,,"Recall Collection 274",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e569242388746e54a398b19979038fcac0827aa3,,,"Approxi 16",@,,,1986,"S., Joachim",de,,,,,,,,,,,,,
Telex,,e56a7a171c7e2522a5c9996758aa7efe71e2ce25,,,,,,,,,,,,,,,,,,,,,,
@,,e572545c61a31fca4219ae5a9120b12499072caa,,,"Recall Collection 328",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e5a689f74fe1df8122e8738e469e16a105707312,,,"Recall Collection 531",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e5b2daa5b71661cd8c3c58a6698f13a6edd159ff,,,"Add and Subtract",@,,,1984,CBM,us,,,,,,,,,,,,,
@,,e5c93f32d5fd1908d37b43e1de65d105c7403629,,,"Recall Collection 026",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e5d2773e4c281756ec87b4b7f56ff262304d6041,,,"Sistemi Ridotti",@,,,19xx,Soft,it,,,,,,,,,,,,,
@,,e5dd7db852fdee8430241617b8dfe66bc3d95f3e,,,"Recall Collection 420",@,,"(Side D)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e5e40f40726abaac69f42d4c386baaaabfca1a67,,,"Newsreel #26",@,,,1995/12,Wilds,@,,,,,,,,,,,,,
@,,e5ea401b20e027c0352995e4b99e9969427cf1d8,,,Titler,@,,"v 0.85e; Language en; Copyright Freeware",2002/12/15,SVS,it,,,,,,,,,,,,,
@,,e5ea7a9c610932aef40161e73c5f33c74057f905,,,"Recall Collection 120",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Tutti_Frutti_2,,e6198eac8a971a4565e73251fb6498b6e9bea34c,,,,,,,,,,,,,,,,,,,,,,
Dominos,,e61b60ff4a5e11299d23b60e9d8b28490040402c,,,,,,,,,,,,,,,,,,,,,,
@,,e62385cdf73374c82301a47884687b2aedda23cb,,,Jetbrix,@,,,1986,"Mr Chip",@,,,,,,,,,,,,,
Saboteur_2_Sys12288,,e63112dbf016a29bd1406229d345bec94b9a5dc6,,,,,,,,,,,,,,,,,,,,,,
@,,e635f2d042530f9dfd2d743a243809d45280d5f8,,,"Recall Collection 296",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e660b023f03dc3a0f340f805b6e6eb35e84ae7a8,,,Dynamoid,@,,,1990,CSM,@,,,,,,,,,,,,,
@,,e66cfd923568ea338aa8615aef2a05eae8b4f8b0,,,"Recall Collection 187",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e66d971ea2d1c42643fcdc28994d2689bf359dd0,,,"Recall Collection 442",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
@,,e67057cc8dcc2451fc64c511e684a81b71fe21b4,,,"Recall Collection 116",@,,"(Side A)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
Lunar_Lander,,e68257dd9bef8e396b83cab59510b4f4b20f4e54,,,,,,,,,,,,,,,,,,,,,,
Ian_Bothams_Test_Match,,e6846507bca1639acc6d733bbf32296d2657ba5c,,,,,,,,,,,,,,,,,,,,,,
@,,e6b2522c4f06fbcd915644283ac2fe7fd739dd7a,,,"Recall Collection 058",@,,"(Side B)",1997,"Dailly, Mike",@,,,,,,,,,,,,,
